ym,y,p,event_type,speaker,indicator,layer,nrow,maturity,model,yhat
"(1998, 1)",-0.05430868473641636,6,speech,Governor Laurence H. Meyer,UST,1,135,10 Yr,y_probe,0.0007112332760533141
"(1998, 2)",0.011814483413762566,6,meeting minutes,,UST,1,85,10 Yr,y_bl,-0.002139214664616685
"(1998, 2)",0.011814483413762566,6,meeting minutes,,UST,1,85,10 Yr,y_probe,-0.0033126762104122836
"(1998, 3)",0.0038900379826986927,6,meeting minutes,,UST,1,84,10 Yr,y_bl,-0.004002515309792637
"(1998, 3)",0.0038900379826986927,6,speech,Governor Laurence H. Meyer,UST,1,176,10 Yr,y_bl,-0.004002515309792637
"(1998, 3)",0.0038900379826986927,6,meeting minutes,,UST,1,84,10 Yr,y_probe,-0.003980450747065464
"(1998, 3)",0.0038900379826986927,6,speech,Governor Laurence H. Meyer,UST,1,176,10 Yr,y_probe,0.008259621937546301
"(1998, 4)",0.0014321520528752796,6,speech,Governor Laurence H. Meyer,UST,1,67,10 Yr,y_bl,0.008902862816187402
"(1998, 4)",0.0014321520528752796,6,speech,Governor Laurence H. Meyer,UST,1,67,10 Yr,y_probe,0.007671286480005459
"(1998, 5)",0.010676257991343086,6,meeting minutes,,UST,1,94,10 Yr,y_bl,0.0005398370138857623
"(1998, 5)",0.010676257991343086,6,meeting minutes,,UST,1,94,10 Yr,y_probe,-0.005401657643557952
"(1998, 6)",-0.0378764842904965,6,meeting minutes,,UST,1,111,10 Yr,y_bl,0.003282945583983423
"(1998, 6)",-0.0378764842904965,6,meeting minutes,,UST,1,111,10 Yr,y_probe,-0.004649891657365271
"(1998, 7)",-0.0055299680094622605,6,speech,"Governor Roger W. Ferguson, Jr.",UST,1,81,10 Yr,y_bl,-0.018412496545848284
"(1998, 7)",-0.0055299680094622605,6,speech,"Governor Roger W. Ferguson, Jr.",UST,1,81,10 Yr,y_probe,0.006405137043064174
"(1998, 8)",-1.5543122344752192e-15,6,meeting minutes,,UST,1,81,10 Yr,y_bl,-0.0046197772223042655
"(1998, 8)",-1.5543122344752192e-15,6,meeting minutes,,UST,1,81,10 Yr,y_probe,-0.0037350918404796094
"(1998, 9)",-0.16436906878593774,6,meeting minutes,,UST,1,80,10 Yr,y_bl,-0.011474184543109887
"(1998, 9)",-0.16436906878593774,6,meeting minutes,,UST,1,80,10 Yr,y_probe,-0.00829397114185134
"(1998, 10)",-0.09836494979928094,6,speech,Governor Laurence H. Meyer,UST,1,100,10 Yr,y_bl,0.003912856639494428
"(1998, 10)",-0.09836494979928094,6,speech,Governor Laurence H. Meyer,UST,1,100,10 Yr,y_probe,-0.001703678687448823
"(1998, 11)",0.1575788628213246,6,meeting minutes,,UST,1,82,10 Yr,y_bl,-0.0046559494154498286
"(1998, 11)",0.1575788628213246,6,meeting minutes,,UST,1,82,10 Yr,y_probe,-0.003165128260107412
"(1998, 12)",-0.035531428378486045,6,meeting minutes,,UST,1,72,10 Yr,y_bl,-0.019440294485936194
"(1998, 12)",-0.035531428378486045,6,meeting minutes,,UST,1,72,10 Yr,y_probe,-0.004802382046522635
"(1999, 1)",-0.008547060578457,6,speech,"Governor Roger W. Ferguson, Jr.",UST,1,51,10 Yr,y_bl,0.007076719297118506
"(1999, 1)",-0.008547060578457,6,speech,"Governor Roger W. Ferguson, Jr.",UST,1,51,10 Yr,y_probe,0.010232040930170229
"(1999, 2)",0.08251177296019765,6,meeting minutes,,UST,1,89,10 Yr,y_bl,0.0335044898108279
"(1999, 2)",0.08251177296019765,6,speech,Governor Laurence H. Meyer,UST,1,98,10 Yr,y_bl,0.0335044898108279
"(1999, 2)",0.08251177296019765,6,meeting minutes,,UST,1,89,10 Yr,y_probe,-0.002044517348762875
"(1999, 2)",0.08251177296019765,6,speech,Governor Laurence H. Meyer,UST,1,98,10 Yr,y_probe,0.0007850563485621788
"(1999, 3)",0.027682132231968026,6,meeting minutes,,UST,1,80,10 Yr,y_bl,0.006097309029667489
"(1999, 3)",0.027682132231968026,6,meeting minutes,,UST,1,80,10 Yr,y_probe,0.0005069679519651549
"(1999, 4)",-0.015474196582596189,6,speech,Governor Laurence H. Meyer,UST,1,99,10 Yr,y_bl,-0.01554647598759266
"(1999, 4)",-0.015474196582596189,6,speech,Governor Laurence H. Meyer,UST,1,99,10 Yr,y_probe,0.0021724551699927068
"(1999, 5)",0.08417488563125439,6,meeting minutes,,UST,1,72,10 Yr,y_bl,0.006744177494303602
"(1999, 5)",0.08417488563125439,6,speech,Vice Chair Alice M. Rivlin,UST,1,41,10 Yr,y_bl,0.006744177494303602
"(1999, 5)",0.08417488563125439,6,meeting minutes,,UST,1,72,10 Yr,y_probe,-0.0025245950527660126
"(1999, 5)",0.08417488563125439,6,speech,Vice Chair Alice M. Rivlin,UST,1,41,10 Yr,y_probe,0.01141934168739471
"(1999, 6)",0.05990814838180998,6,meeting minutes,,UST,1,112,10 Yr,y_bl,-0.026061962761096215
"(1999, 6)",0.05990814838180998,6,speech,"Governor Roger W. Ferguson, Jr.",UST,1,56,10 Yr,y_bl,-0.026061962761096215
"(1999, 6)",0.05990814838180998,6,meeting minutes,,UST,1,112,10 Yr,y_probe,-0.0011739593505289713
"(1999, 6)",0.05990814838180998,6,speech,"Governor Roger W. Ferguson, Jr.",UST,1,56,10 Yr,y_probe,0.009485134636926813
"(1999, 8)",-0.013020280173879906,6,meeting minutes,,UST,1,82,10 Yr,y_bl,0.023069377198994805
"(1999, 8)",-0.013020280173879906,6,speech,Chairman Alan Greenspan,UST,1,28,10 Yr,y_bl,0.023069377198994805
"(1999, 8)",-0.013020280173879906,6,meeting minutes,,UST,1,82,10 Yr,y_probe,-0.005892287986916749
"(1999, 8)",-0.013020280173879906,6,speech,Chairman Alan Greenspan,UST,1,28,10 Yr,y_probe,0.012322665581537176
"(1999, 9)",0.015358068664448827,6,speech,Governor Laurence H. Meyer,UST,1,135,10 Yr,y_bl,-0.005414359281567348
"(1999, 9)",0.015358068664448827,6,speech,"Governor Roger W. Ferguson, Jr.",UST,1,79,10 Yr,y_bl,-0.005414359281567348
"(1999, 9)",0.015358068664448827,6,speech,Governor Laurence H. Meyer,UST,1,135,10 Yr,y_probe,0.001794882898997745
"(1999, 9)",0.015358068664448827,6,speech,"Governor Roger W. Ferguson, Jr.",UST,1,79,10 Yr,y_probe,0.006198452316573426
"(1999, 10)",0.021013629412196196,6,meeting minutes,,UST,1,76,10 Yr,y_bl,-0.010259251996737518
"(1999, 10)",0.021013629412196196,6,speech,Chairman Alan Greenspan,UST,1,53,10 Yr,y_bl,-0.010259251996737518
"(1999, 10)",0.021013629412196196,6,speech,Governor Laurence H. Meyer,UST,1,229,10 Yr,y_bl,-0.010259251996737518
"(1999, 10)",0.021013629412196196,6,meeting minutes,,UST,1,76,10 Yr,y_probe,-0.006399732411262572
"(1999, 10)",0.021013629412196196,6,speech,Chairman Alan Greenspan,UST,1,53,10 Yr,y_probe,0.0038443652456003966
"(1999, 10)",0.021013629412196196,6,speech,Governor Laurence H. Meyer,UST,1,229,10 Yr,y_probe,0.002694091437191027
"(1999, 11)",-0.013453771646881357,6,meeting minutes,,UST,1,79,10 Yr,y_bl,-0.009139552897777705
"(1999, 11)",-0.013453771646881357,6,speech,Chairman Alan Greenspan,UST,1,23,10 Yr,y_bl,-0.009139552897777705
"(1999, 11)",-0.013453771646881357,6,meeting minutes,,UST,1,79,10 Yr,y_probe,-0.0050514617451011485
"(1999, 11)",-0.013453771646881357,6,speech,Chairman Alan Greenspan,UST,1,23,10 Yr,y_probe,0.0064321715526375065
"(1999, 12)",0.06378072036193583,6,meeting minutes,,UST,1,72,10 Yr,y_bl,-0.009796368367229554
"(1999, 12)",0.06378072036193583,6,meeting minutes,,UST,1,72,10 Yr,y_probe,-0.00021024894962375976
"(2000, 1)",0.04654830275068479,6,speech,Governor Edward M. Gramlich,UST,1,161,10 Yr,y_bl,0.01027690844253473
"(2000, 1)",0.04654830275068479,6,speech,Governor Laurence H. Meyer,UST,1,83,10 Yr,y_bl,0.01027690844253473
"(2000, 1)",0.04654830275068479,6,speech,Governor Edward M. Gramlich,UST,1,161,10 Yr,y_probe,0.008455892917136377
"(2000, 1)",0.04654830275068479,6,speech,Governor Laurence H. Meyer,UST,1,83,10 Yr,y_probe,0.012155607087706969
"(2000, 2)",-0.023508816218521984,6,meeting minutes,,UST,1,98,10 Yr,y_bl,0.003668978385495118
"(2000, 2)",-0.023508816218521984,6,speech,Governor Laurence H. Meyer,UST,1,77,10 Yr,y_bl,0.003668978385495118
"(2000, 2)",-0.023508816218521984,6,meeting minutes,,UST,1,98,10 Yr,y_probe,-0.001433213012895656
"(2000, 2)",-0.023508816218521984,6,speech,Governor Laurence H. Meyer,UST,1,77,10 Yr,y_probe,0.004358954703040631
"(2000, 3)",-0.039251486755047985,6,meeting minutes,,UST,1,62,10 Yr,y_bl,0.013959679734253367
"(2000, 3)",-0.039251486755047985,6,speech,Governor Laurence H. Meyer,UST,1,84,10 Yr,y_bl,0.013959679734253367
"(2000, 3)",-0.039251486755047985,6,meeting minutes,,UST,1,62,10 Yr,y_probe,-0.006094682936519391
"(2000, 3)",-0.039251486755047985,6,speech,Governor Laurence H. Meyer,UST,1,84,10 Yr,y_probe,0.006084819096700795
"(2000, 4)",-0.052448060371926924,6,speech,Chairman Alan Greenspan,UST,1,22,10 Yr,y_bl,0.011413202196004377
"(2000, 4)",-0.052448060371926924,6,speech,Governor Laurence H. Meyer,UST,1,135,10 Yr,y_bl,0.011413202196004377
"(2000, 4)",-0.052448060371926924,6,speech,Chairman Alan Greenspan,UST,1,22,10 Yr,y_probe,0.011425957924940871
"(2000, 4)",-0.052448060371926924,6,speech,Governor Laurence H. Meyer,UST,1,135,10 Yr,y_probe,-0.0007281173213139083
"(2000, 5)",0.07610712998525528,6,meeting minutes,,UST,1,67,10 Yr,y_bl,-0.010289554671398546
"(2000, 5)",0.07610712998525528,6,meeting minutes,,UST,1,67,10 Yr,y_probe,-0.0005351909943004939
"(2000, 6)",-0.04782780398024872,6,meeting minutes,,UST,1,74,10 Yr,y_bl,-0.009891518728498916
"(2000, 6)",-0.04782780398024872,6,speech,Governor Laurence H. Meyer,UST,1,142,10 Yr,y_bl,-0.009891518728498916
"(2000, 6)",-0.04782780398024872,6,meeting minutes,,UST,1,74,10 Yr,y_probe,-0.007293887222709693
"(2000, 6)",-0.04782780398024872,6,speech,Governor Laurence H. Meyer,UST,1,142,10 Yr,y_probe,0.0053635576107046445
"(2000, 8)",-0.058745751754588404,6,meeting minutes,,UST,1,78,10 Yr,y_bl,0.00707231906270267
"(2000, 8)",-0.058745751754588404,6,meeting minutes,,UST,1,78,10 Yr,y_probe,-0.004807762076379687
"(2000, 10)",-0.017646025947892482,6,meeting minutes,,UST,1,65,10 Yr,y_bl,0.0010494082005967115
"(2000, 10)",-0.017646025947892482,6,speech,Chairman Alan Greenspan,UST,1,57,10 Yr,y_bl,0.0010494082005967115
"(2000, 10)",-0.017646025947892482,6,speech,Governor Laurence H. Meyer,UST,1,346,10 Yr,y_bl,0.0010494082005967115
"(2000, 10)",-0.017646025947892482,6,meeting minutes,,UST,1,65,10 Yr,y_probe,-0.006192719954001929
"(2000, 10)",-0.017646025947892482,6,speech,Chairman Alan Greenspan,UST,1,57,10 Yr,y_probe,0.002638489455997623
"(2000, 10)",-0.017646025947892482,6,speech,Governor Laurence H. Meyer,UST,1,346,10 Yr,y_probe,-0.001133901100293133
"(2000, 11)",0.007119148781563389,6,meeting minutes,,UST,1,77,10 Yr,y_bl,-0.019179107436342404
"(2000, 11)",0.007119148781563389,6,meeting minutes,,UST,1,77,10 Yr,y_probe,-0.005613663751682248
"(2000, 12)",-0.08598104246587819,6,meeting minutes,,UST,1,70,10 Yr,y_bl,-0.006728895339995141
"(2000, 12)",-0.08598104246587819,6,speech,Chairman Alan Greenspan,UST,1,1,10 Yr,y_bl,-0.006728895339995141
"(2000, 12)",-0.08598104246587819,6,speech,"Vice Chairman Roger W. Ferguson, Jr.",UST,1,57,10 Yr,y_bl,-0.006728895339995141
"(2000, 12)",-0.08598104246587819,6,meeting minutes,,UST,1,70,10 Yr,y_probe,-0.008183379452115969
"(2000, 12)",-0.08598104246587819,6,speech,Chairman Alan Greenspan,UST,1,1,10 Yr,y_probe,-0.00029993286047322597
"(2000, 12)",-0.08598104246587819,6,speech,"Vice Chairman Roger W. Ferguson, Jr.",UST,1,57,10 Yr,y_probe,0.001180543645074194
"(2001, 1)",-0.011330675550798475,6,meeting minutes,,UST,1,65,10 Yr,y_bl,0.018810717900532698
"(2001, 1)",-0.011330675550798475,6,meeting minutes,,UST,1,65,10 Yr,y_probe,-0.008553122408766196
"(2001, 2)",-0.015534292962184004,6,speech,Governor Edward M. Gramlich,UST,1,124,10 Yr,y_bl,-0.004832766517554957
"(2001, 2)",-0.015534292962184004,6,speech,Governor Edward M. Gramlich,UST,1,124,10 Yr,y_probe,-0.0015791294376990555
"(2001, 3)",-0.06675885771225065,6,meeting minutes,,UST,1,47,10 Yr,y_bl,-0.014308263510721887
"(2001, 3)",-0.06675885771225065,6,meeting minutes,,UST,1,47,10 Yr,y_probe,-0.008148361767592914
"(2001, 5)",0.1325200180276841,6,meeting minutes,,UST,1,66,10 Yr,y_bl,-0.008215543459502976
"(2001, 5)",0.1325200180276841,6,speech,Governor Laurence H. Meyer,UST,1,59,10 Yr,y_bl,-0.008215543459502976
"(2001, 5)",0.1325200180276841,6,meeting minutes,,UST,1,66,10 Yr,y_probe,-0.007235047797708872
"(2001, 5)",0.1325200180276841,6,speech,Governor Laurence H. Meyer,UST,1,59,10 Yr,y_probe,0.00826773811713026
"(2001, 6)",-0.03686344736725901,6,meeting minutes,,UST,1,78,10 Yr,y_bl,0.00015781177212693785
"(2001, 6)",-0.03686344736725901,6,speech,"Vice Chairman Roger W. Ferguson, Jr.",UST,1,52,10 Yr,y_bl,0.00015781177212693785
"(2001, 6)",-0.03686344736725901,6,meeting minutes,,UST,1,78,10 Yr,y_probe,-0.008685996892962547
"(2001, 6)",-0.03686344736725901,6,speech,"Vice Chairman Roger W. Ferguson, Jr.",UST,1,52,10 Yr,y_probe,-0.0032114168872139767
"(2001, 7)",-0.007633624855069909,6,speech,Governor Laurence H. Meyer,UST,1,259,10 Yr,y_bl,-0.013894927077571574
"(2001, 7)",-0.007633624855069909,6,speech,Governor Laurence H. Meyer,UST,1,259,10 Yr,y_probe,0.009070192561083584
"(2001, 8)",-0.069403464800053,6,meeting minutes,,UST,1,52,10 Yr,y_bl,0.030882795268815967
"(2001, 8)",-0.069403464800053,6,meeting minutes,,UST,1,52,10 Yr,y_probe,-0.010252545342388066
"(2001, 10)",-0.05604265038625093,6,meeting minutes,,UST,1,56,10 Yr,y_bl,-0.014625739809700979
"(2001, 10)",-0.05604265038625093,6,speech,Chairman Alan Greenspan,UST,1,25,10 Yr,y_bl,-0.014625739809700979
"(2001, 10)",-0.05604265038625093,6,speech,Governor Laurence H. Meyer,UST,1,28,10 Yr,y_bl,-0.014625739809700979
"(2001, 10)",-0.05604265038625093,6,meeting minutes,,UST,1,56,10 Yr,y_probe,-0.0121887662735302
"(2001, 10)",-0.05604265038625093,6,speech,Chairman Alan Greenspan,UST,1,25,10 Yr,y_probe,0.011832304934833919
"(2001, 10)",-0.05604265038625093,6,speech,Governor Laurence H. Meyer,UST,1,28,10 Yr,y_probe,-0.0017434680684030005
"(2001, 11)",-0.010765360313478942,6,meeting minutes,,UST,1,49,10 Yr,y_bl,-0.025981131328111327
"(2001, 11)",-0.010765360313478942,6,speech,Governor Edward M. Gramlich,UST,1,59,10 Yr,y_bl,-0.025981131328111327
"(2001, 11)",-0.010765360313478942,6,meeting minutes,,UST,1,49,10 Yr,y_probe,-0.010780996630008463
"(2001, 11)",-0.010765360313478942,6,speech,Governor Edward M. Gramlich,UST,1,59,10 Yr,y_probe,0.007380488424009542
"(2001, 12)",0.08927275001868959,6,meeting minutes,,UST,1,58,10 Yr,y_bl,-0.0223892997872887
"(2001, 12)",0.08927275001868959,6,speech,Governor Laurence H. Meyer,UST,1,118,10 Yr,y_bl,-0.0223892997872887
"(2001, 12)",0.08927275001868959,6,meeting minutes,,UST,1,58,10 Yr,y_probe,-0.00634129341093745
"(2001, 12)",0.08927275001868959,6,speech,Governor Laurence H. Meyer,UST,1,118,10 Yr,y_probe,0.007751293443301952
"(2002, 1)",0.006153446375839922,6,meeting minutes,,UST,1,69,10 Yr,y_bl,0.028956008729336635
"(2002, 1)",0.006153446375839922,6,meeting minutes,,UST,1,69,10 Yr,y_probe,-0.010917288524735336
"(2002, 3)",0.05992130447411581,6,meeting minutes,,UST,1,56,10 Yr,y_bl,0.022235441579937513
"(2002, 3)",0.05992130447411581,6,meeting minutes,,UST,1,56,10 Yr,y_probe,-0.003366186097019344
"(2002, 5)",-0.04607340761532246,6,meeting minutes,,UST,1,57,10 Yr,y_bl,-0.004484225843427905
"(2002, 5)",-0.04607340761532246,6,meeting minutes,,UST,1,57,10 Yr,y_probe,-0.0031854658210334107
"(2002, 6)",-0.06913321251588134,6,meeting minutes,,UST,1,56,10 Yr,y_bl,-0.010842585215679714
"(2002, 6)",-0.06913321251588134,6,meeting minutes,,UST,1,56,10 Yr,y_probe,-0.0024086638984802027
"(2002, 8)",-0.14229145468511467,6,meeting minutes,,UST,1,55,10 Yr,y_bl,-0.022600136402328892
"(2002, 8)",-0.14229145468511467,6,meeting minutes,,UST,1,55,10 Yr,y_probe,-0.0075312730280290415
"(2002, 9)",-0.11022670530899986,6,meeting minutes,,UST,1,57,10 Yr,y_bl,-0.012468741499239894
"(2002, 9)",-0.11022670530899986,6,meeting minutes,,UST,1,57,10 Yr,y_probe,-0.008635417830404826
"(2002, 10)",0.11403277907616058,6,speech,Chairman Alan Greenspan,UST,1,47,10 Yr,y_bl,-0.011554151190791291
"(2002, 10)",0.11403277907616058,6,speech,Governor Ben S. Bernanke,UST,1,107,10 Yr,y_bl,-0.011554151190791291
"(2002, 10)",0.11403277907616058,6,speech,"Vice Chairman Roger W. Ferguson, Jr.",UST,1,55,10 Yr,y_bl,-0.011554151190791291
"(2002, 10)",0.11403277907616058,6,speech,Chairman Alan Greenspan,UST,1,47,10 Yr,y_probe,0.005744500052520886
"(2002, 10)",0.11403277907616058,6,speech,Governor Ben S. Bernanke,UST,1,107,10 Yr,y_probe,0.015627813614453503
"(2002, 10)",0.11403277907616058,6,speech,"Vice Chairman Roger W. Ferguson, Jr.",UST,1,55,10 Yr,y_probe,0.004472600319609304
"(2002, 11)",-0.0037691025838518374,6,meeting minutes,,UST,1,55,10 Yr,y_bl,-0.02285583903763019
"(2002, 11)",-0.0037691025838518374,6,speech,Governor Donald L. Kohn,UST,1,29,10 Yr,y_bl,-0.02285583903763019
"(2002, 11)",-0.0037691025838518374,6,meeting minutes,,UST,1,55,10 Yr,y_probe,-0.009308019285333589
"(2002, 11)",-0.0037691025838518374,6,speech,Governor Donald L. Kohn,UST,1,29,10 Yr,y_probe,-0.0005963660405445453
"(2002, 12)",-0.029477931286962633,6,meeting minutes,,UST,1,50,10 Yr,y_bl,0.006066391660819166
"(2002, 12)",-0.029477931286962633,6,speech,Chairman Alan Greenspan,UST,1,70,10 Yr,y_bl,0.006066391660819166
"(2002, 12)",-0.029477931286962633,6,meeting minutes,,UST,1,50,10 Yr,y_probe,-0.0076549335168829506
"(2002, 12)",-0.029477931286962633,6,speech,Chairman Alan Greenspan,UST,1,70,10 Yr,y_probe,0.00412217982245385
"(2003, 1)",0.014472032608536356,6,meeting minutes,,UST,1,48,10 Yr,y_bl,0.02043200102140033
"(2003, 1)",0.014472032608536356,6,meeting minutes,,UST,1,48,10 Yr,y_probe,-0.005716467194778492
"(2003, 2)",-0.01907847105390695,6,speech,Governor Ben S. Bernanke,UST,1,147,10 Yr,y_bl,0.0054861459935004265
"(2003, 2)",-0.01907847105390695,6,speech,"Vice Chairman Roger W. Ferguson, Jr",UST,1,73,10 Yr,y_bl,0.0054861459935004265
"(2003, 2)",-0.01907847105390695,6,speech,Governor Ben S. Bernanke,UST,1,147,10 Yr,y_probe,0.009867340393414265
"(2003, 2)",-0.01907847105390695,6,speech,"Vice Chairman Roger W. Ferguson, Jr",UST,1,73,10 Yr,y_probe,0.003722800278835279
"(2003, 3)",-0.004761940054714567,6,meeting minutes,,UST,1,48,10 Yr,y_bl,0.012595987811983655
"(2003, 3)",-0.004761940054714567,6,speech,Governor Ben S. Bernanke,UST,1,115,10 Yr,y_bl,0.012595987811983655
"(2003, 3)",-0.004761940054714567,6,speech,Governor Donald L. Kohn,UST,1,130,10 Yr,y_bl,0.012595987811983655
"(2003, 3)",-0.004761940054714567,6,meeting minutes,,UST,1,48,10 Yr,y_probe,-0.007356059585901794
"(2003, 3)",-0.004761940054714567,6,speech,Governor Ben S. Bernanke,UST,1,115,10 Yr,y_probe,0.009558214832655709
"(2003, 3)",-0.004761940054714567,6,speech,Governor Donald L. Kohn,UST,1,130,10 Yr,y_probe,0.009802490784757268
"(2003, 5)",-0.09247290722800598,6,meeting minutes,,UST,1,60,10 Yr,y_bl,-0.005242620500499019
"(2003, 5)",-0.09247290722800598,6,speech,Governor Mark W. Olson,UST,1,46,10 Yr,y_bl,-0.005242620500499019
"(2003, 5)",-0.09247290722800598,6,meeting minutes,,UST,1,60,10 Yr,y_probe,-0.007887730922805012
