ym,y,split,p,fold,event_type,speaker,indicator,layer,nrow,maturity,n_pc,model,yhat
"(1996, 1)",0.0,train,3,1,meeting minutes,,UST,11,106,1 Mo,128,y_bl,-0.03282972550092894
"(1996, 1)",0.0,train,3,1,meeting minutes,,UST,11,106,1 Mo,128,y_probe,-0.007537508303419454
"(1996, 3)",0.07738666361542093,train,3,1,meeting minutes,,UST,11,77,1 Mo,128,y_bl,-0.03282972550092894
"(1996, 3)",0.07738666361542093,train,3,1,meeting minutes,,UST,11,77,1 Mo,128,y_probe,-0.011241369470532999
"(1996, 5)",0.035824726518145805,train,3,1,meeting minutes,,UST,11,88,1 Mo,128,y_bl,-0.05366709740432064
"(1996, 5)",0.035824726518145805,train,3,1,meeting minutes,,UST,11,88,1 Mo,128,y_probe,-0.013133559144745262
"(1996, 7)",0.013110165924207662,train,3,1,meeting minutes,,UST,11,124,1 Mo,128,y_bl,-0.056326084026111965
"(1996, 7)",0.013110165924207662,train,3,1,meeting minutes,,UST,11,124,1 Mo,128,y_probe,-0.015269816361208898
"(1996, 8)",-0.016047025597516695,train,3,1,meeting minutes,,UST,11,75,1 Mo,128,y_bl,-0.029950710124355136
"(1996, 8)",-0.016047025597516695,train,3,1,meeting minutes,,UST,11,75,1 Mo,128,y_probe,-0.022930481046960074
"(1996, 9)",0.03184060585565751,train,3,1,meeting minutes,,UST,11,91,1 Mo,128,y_bl,-0.02492008837915947
"(1996, 9)",0.03184060585565751,train,3,1,meeting minutes,,UST,11,91,1 Mo,128,y_probe,-0.015213588466106862
"(1996, 10)",-0.024514565763584573,train,3,1,speech,Chairman Alan Greenspan,UST,11,20,1 Mo,128,y_bl,-0.036359273079097
"(1996, 10)",-0.024514565763584573,train,3,1,speech,Chairman Alan Greenspan,UST,11,20,1 Mo,128,y_probe,-0.02746741995205112
"(1996, 11)",-0.06172011215787131,train,3,1,meeting minutes,,UST,11,82,1 Mo,128,y_bl,-0.03458597907582971
"(1996, 11)",-0.06172011215787131,train,3,1,meeting minutes,,UST,11,82,1 Mo,128,y_probe,-0.01453106440728284
"(1996, 12)",0.029076264081508763,train,3,1,meeting minutes,,UST,11,67,1 Mo,128,y_bl,-0.006548274990771102
"(1996, 12)",0.029076264081508763,train,3,1,meeting minutes,,UST,11,67,1 Mo,128,y_probe,-0.0163070928283942
"(1997, 1)",0.02384613737283403,train,3,1,speech,Governor Laurence H. Meyer,UST,11,11,1 Mo,128,y_bl,-0.03367404608155879
"(1997, 1)",0.02384613737283403,train,3,1,speech,Governor Laurence H. Meyer,UST,11,11,1 Mo,128,y_probe,-0.04342806625587123
"(1997, 2)",-0.0073910166463893034,train,3,1,meeting minutes,,UST,11,82,1 Mo,128,y_bl,-0.05467970371117348
"(1997, 2)",-0.0073910166463893034,train,3,1,meeting minutes,,UST,11,82,1 Mo,128,y_probe,-0.014407299594627256
"(1997, 3)",0.029241849594496383,train,3,1,meeting minutes,,UST,11,77,1 Mo,128,y_bl,-0.030290301001583215
"(1997, 3)",0.029241849594496383,train,3,1,meeting minutes,,UST,11,77,1 Mo,128,y_probe,-0.017422044422174474
"(1997, 4)",0.021383566025322764,train,3,1,speech,Governor Laurence H. Meyer,UST,11,168,1 Mo,128,y_bl,-0.03543007031347807
"(1997, 4)",0.021383566025322764,train,3,1,speech,Governor Laurence H. Meyer,UST,11,168,1 Mo,128,y_probe,-0.008539677967982943
"(1997, 5)",-0.02186144771088394,train,3,1,meeting minutes,,UST,11,85,1 Mo,128,y_bl,-0.045045494793480294
"(1997, 5)",-0.02186144771088394,train,3,1,speech,Chairman Alan Greenspan,UST,11,61,1 Mo,128,y_bl,-0.045045494793480294
"(1997, 5)",-0.02186144771088394,train,3,1,meeting minutes,,UST,11,85,1 Mo,128,y_probe,-0.01318941425811604
"(1997, 5)",-0.02186144771088394,train,3,1,speech,Chairman Alan Greenspan,UST,11,61,1 Mo,128,y_probe,-0.01906813876110078
"(1997, 7)",-0.01990532224880992,train,3,1,meeting minutes,,UST,11,116,1 Mo,128,y_bl,-0.02592578285550202
"(1997, 7)",-0.01990532224880992,train,3,1,meeting minutes,,UST,11,116,1 Mo,128,y_probe,-0.020921456087150684
"(1997, 8)",-0.040515668893719894,train,3,1,meeting minutes,,UST,11,74,1 Mo,128,y_bl,-0.02001471945017138
"(1997, 8)",-0.040515668893719894,train,3,1,meeting minutes,,UST,11,74,1 Mo,128,y_probe,-0.014559251210654147
"(1997, 9)",-0.005798144987579482,train,3,1,meeting minutes,,UST,11,72,1 Mo,128,y_bl,-0.021979658348250733
"(1997, 9)",-0.005798144987579482,train,3,1,speech,Chairman Alan Greenspan,UST,11,83,1 Mo,128,y_bl,-0.021979658348250733
"(1997, 9)",-0.005798144987579482,train,3,1,speech,Governor Laurence H. Meyer,UST,11,127,1 Mo,128,y_bl,-0.021979658348250733
"(1997, 9)",-0.005798144987579482,train,3,1,meeting minutes,,UST,11,72,1 Mo,128,y_probe,-0.019150632539961694
"(1997, 9)",-0.005798144987579482,train,3,1,speech,Chairman Alan Greenspan,UST,11,83,1 Mo,128,y_probe,-0.017571992142781226
"(1997, 9)",-0.005798144987579482,train,3,1,speech,Governor Laurence H. Meyer,UST,11,127,1 Mo,128,y_probe,-0.01004479217839198
"(1997, 10)",-0.008236547093297242,train,3,1,speech,Governor Laurence H. Meyer,UST,11,135,1 Mo,128,y_bl,-0.02731504782509008
"(1997, 10)",-0.008236547093297242,train,3,1,speech,Governor Laurence H. Meyer,UST,11,135,1 Mo,128,y_probe,-0.000694443948786714
"(1997, 11)",-0.04607645829783902,train,3,1,meeting minutes,,UST,11,76,1 Mo,128,y_bl,-0.03628649720518485
"(1997, 11)",-0.04607645829783902,train,3,1,speech,Chairman Alan Greenspan,UST,11,83,1 Mo,128,y_bl,-0.03628649720518485
"(1997, 11)",-0.04607645829783902,train,3,1,meeting minutes,,UST,11,76,1 Mo,128,y_probe,-0.01761309043948521
"(1997, 11)",-0.04607645829783902,train,3,1,speech,Chairman Alan Greenspan,UST,11,83,1 Mo,128,y_probe,-0.01999758582191819
"(1997, 12)",-0.025645991046535716,train,3,1,meeting minutes,,UST,11,73,1 Mo,128,y_bl,-0.019909506411510187
"(1997, 12)",-0.025645991046535716,train,3,1,speech,Chairman Alan Greenspan,UST,11,39,1 Mo,128,y_bl,-0.019909506411510187
"(1997, 12)",-0.025645991046535716,train,3,1,meeting minutes,,UST,11,73,1 Mo,128,y_probe,-0.024243513729501027
"(1997, 12)",-0.025645991046535716,train,3,1,speech,Chairman Alan Greenspan,UST,11,39,1 Mo,128,y_probe,-0.026207906767725112
"(1998, 1)",-0.033940671686584045,train,3,1,speech,Chairman Alan Greenspan,UST,11,14,1 Mo,128,y_bl,-0.01904234775019413
"(1998, 1)",-0.033940671686584045,train,3,1,speech,Governor Laurence H. Meyer,UST,11,135,1 Mo,128,y_bl,-0.01904234775019413
"(1998, 1)",-0.033940671686584045,train,3,1,speech,Chairman Alan Greenspan,UST,11,14,1 Mo,128,y_probe,-0.03337028811245478
"(1998, 1)",-0.033940671686584045,train,3,1,speech,Governor Laurence H. Meyer,UST,11,135,1 Mo,128,y_probe,-0.011324005793202857
"(1998, 2)",0.012969186206129413,train,3,1,meeting minutes,,UST,11,85,1 Mo,128,y_bl,-0.026734369774016706
"(1998, 2)",0.012969186206129413,train,3,1,meeting minutes,,UST,11,85,1 Mo,128,y_probe,-0.015452348964910503
"(1998, 3)",0.008300686535488825,train,3,1,meeting minutes,,UST,11,84,1 Mo,128,y_bl,-0.03449620411196473
"(1998, 3)",0.008300686535488825,train,3,1,speech,Governor Laurence H. Meyer,UST,11,176,1 Mo,128,y_bl,-0.03449620411196473
"(1998, 3)",0.008300686535488825,train,3,1,meeting minutes,,UST,11,84,1 Mo,128,y_probe,-0.02002120111982191
"(1998, 3)",0.008300686535488825,train,3,1,speech,Governor Laurence H. Meyer,UST,11,176,1 Mo,128,y_probe,-0.010203712851656044
"(1998, 4)",-0.0032281606707242894,train,3,1,speech,Governor Laurence H. Meyer,UST,11,67,1 Mo,128,y_bl,-0.043008911880896186
"(1998, 4)",-0.0032281606707242894,train,3,1,speech,Governor Laurence H. Meyer,UST,11,67,1 Mo,128,y_probe,-0.002169754684479716
"(1998, 5)",0.003384097984241663,train,3,1,meeting minutes,,UST,11,94,1 Mo,128,y_bl,-0.031297475139144694
"(1998, 5)",0.003384097984241663,train,3,1,meeting minutes,,UST,11,94,1 Mo,128,y_probe,-0.019447052600722457
"(1998, 6)",-0.04668090373756497,train,3,1,meeting minutes,,UST,11,111,1 Mo,128,y_bl,-0.03178800187347152
"(1998, 6)",-0.04668090373756497,train,3,1,meeting minutes,,UST,11,111,1 Mo,128,y_probe,-0.018841286275518246
"(1998, 7)",-0.0035461030067485133,train,3,1,speech,"Governor Roger W. Ferguson, Jr.",UST,11,81,1 Mo,128,y_bl,-0.02140075478407918
"(1998, 7)",-0.0035461030067485133,train,3,1,speech,"Governor Roger W. Ferguson, Jr.",UST,11,81,1 Mo,128,y_probe,-0.018590705560095754
"(1998, 8)",-0.012511333889107634,train,3,1,meeting minutes,,UST,11,81,1 Mo,128,y_bl,-0.02295964690473486
"(1998, 8)",-0.012511333889107634,train,3,1,meeting minutes,,UST,11,81,1 Mo,128,y_probe,-0.02402651009158819
"(1998, 9)",-0.07660139358684652,train,3,1,meeting minutes,,UST,11,80,1 Mo,128,y_bl,-0.03655991007243164
"(1998, 9)",-0.07660139358684652,train,3,1,meeting minutes,,UST,11,80,1 Mo,128,y_probe,-0.02535299507880549
"(1998, 10)",-0.06001800972625157,train,3,1,speech,Governor Laurence H. Meyer,UST,11,100,1 Mo,128,y_bl,-0.010552100559644943
"(1998, 10)",-0.06001800972625157,train,3,1,speech,Governor Laurence H. Meyer,UST,11,100,1 Mo,128,y_probe,-0.020589904948253083
"(1998, 11)",0.0849473927687769,train,3,1,meeting minutes,,UST,11,82,1 Mo,128,y_bl,-0.00503231785352856
"(1998, 11)",0.0849473927687769,train,3,1,meeting minutes,,UST,11,82,1 Mo,128,y_probe,-0.024283033395131413
"(1998, 12)",-0.040585280115076276,train,3,1,meeting minutes,,UST,11,72,1 Mo,128,y_bl,-0.057651993613325285
"(1998, 12)",-0.040585280115076276,train,3,1,meeting minutes,,UST,11,72,1 Mo,128,y_probe,-0.02194584933335484
"(1999, 1)",1.1102230246251565e-15,train,3,1,speech,"Governor Roger W. Ferguson, Jr.",UST,11,51,1 Mo,128,y_bl,-0.047048105798966226
"(1999, 1)",1.1102230246251565e-15,train,3,1,speech,"Governor Roger W. Ferguson, Jr.",UST,11,51,1 Mo,128,y_probe,-0.019469186860286224
"(1999, 2)",0.05474812420961815,train,3,1,meeting minutes,,UST,11,89,1 Mo,128,y_bl,-0.011492744188847897
"(1999, 2)",0.05474812420961815,train,3,1,speech,Governor Laurence H. Meyer,UST,11,98,1 Mo,128,y_bl,-0.011492744188847897
"(1999, 2)",0.05474812420961815,train,3,1,meeting minutes,,UST,11,89,1 Mo,128,y_probe,-0.015006761909638724
"(1999, 2)",0.05474812420961815,train,3,1,speech,Governor Laurence H. Meyer,UST,11,98,1 Mo,128,y_probe,-0.0161580995575979
"(1999, 3)",0.053120666833562424,train,3,1,meeting minutes,,UST,11,80,1 Mo,128,y_bl,-0.054295185089692014
"(1999, 3)",0.053120666833562424,train,3,1,meeting minutes,,UST,11,80,1 Mo,128,y_probe,-0.016181070038187546
"(1999, 4)",-0.026907452919922914,train,3,1,speech,Governor Laurence H. Meyer,UST,11,99,1 Mo,128,y_bl,-0.05693156705719667
"(1999, 4)",-0.026907452919922914,train,3,1,speech,Governor Laurence H. Meyer,UST,11,99,1 Mo,128,y_probe,-0.025317144057767537
"(1999, 5)",0.06695276507976004,train,3,1,meeting minutes,,UST,11,72,1 Mo,128,y_bl,-0.02602149288323903
"(1999, 5)",0.06695276507976004,train,3,1,speech,Vice Chair Alice M. Rivlin,UST,11,41,1 Mo,128,y_bl,-0.02602149288323903
"(1999, 5)",0.06695276507976004,train,3,1,meeting minutes,,UST,11,72,1 Mo,128,y_probe,-0.010655675289810741
"(1999, 5)",0.06695276507976004,train,3,1,speech,Vice Chair Alice M. Rivlin,UST,11,41,1 Mo,128,y_probe,-0.02871985549583917
"(1999, 6)",0.03216596607141805,train,3,1,meeting minutes,,UST,11,112,1 Mo,128,y_bl,-0.03724137763892121
"(1999, 6)",0.03216596607141805,train,3,1,speech,"Governor Roger W. Ferguson, Jr.",UST,11,56,1 Mo,128,y_bl,-0.03724137763892121
"(1999, 6)",0.03216596607141805,train,3,1,meeting minutes,,UST,11,112,1 Mo,128,y_probe,-0.015830817793024938
"(1999, 6)",0.03216596607141805,train,3,1,speech,"Governor Roger W. Ferguson, Jr.",UST,11,56,1 Mo,128,y_probe,-0.026385994099306614
"(1999, 8)",-0.019779640378038456,train,3,1,meeting minutes,,UST,11,82,1 Mo,128,y_bl,-0.0579313234360875
