ym,y,split,p,fold,event_type,speaker,indicator,layer,nrow,maturity,model,yhat
"(1997, 5)",-0.03250695587046226,train,5,1,meeting minutes,,UST,21,85,10 Yr,y_bl,-0.01979082253007269
"(1997, 5)",-0.03250695587046226,train,5,1,speech,Chairman Alan Greenspan,UST,21,61,10 Yr,y_bl,-0.01979082253007269
"(1997, 5)",-0.03250695587046226,train,5,1,meeting minutes,,UST,21,85,10 Yr,y_probe,-0.0019504515989965962
"(1997, 5)",-0.03250695587046226,train,5,1,speech,Chairman Alan Greenspan,UST,21,61,10 Yr,y_probe,-0.0014805067432289883
"(1997, 7)",-0.03927380720941799,train,5,1,meeting minutes,,UST,21,116,10 Yr,y_bl,-0.01604608763210516
"(1997, 7)",-0.03927380720941799,train,5,1,meeting minutes,,UST,21,116,10 Yr,y_probe,-0.0013699856659050984
"(1997, 8)",-0.03791923486229498,train,5,1,meeting minutes,,UST,21,74,10 Yr,y_bl,-0.007734970765157045
"(1997, 8)",-0.03791923486229498,train,5,1,meeting minutes,,UST,21,74,10 Yr,y_probe,-0.002505347596037992
"(1997, 9)",-0.0014483826143687388,train,5,1,meeting minutes,,UST,21,72,10 Yr,y_bl,-0.009879258393243329
"(1997, 9)",-0.0014483826143687388,train,5,1,speech,Chairman Alan Greenspan,UST,21,83,10 Yr,y_bl,-0.009879258393243329
"(1997, 9)",-0.0014483826143687388,train,5,1,speech,Governor Laurence H. Meyer,UST,21,127,10 Yr,y_bl,-0.009879258393243329
"(1997, 9)",-0.0014483826143687388,train,5,1,meeting minutes,,UST,21,72,10 Yr,y_probe,-0.0011973942857788976
"(1997, 9)",-0.0014483826143687388,train,5,1,speech,Chairman Alan Greenspan,UST,21,83,10 Yr,y_probe,0.007116573211223306
"(1997, 9)",-0.0014483826143687388,train,5,1,speech,Governor Laurence H. Meyer,UST,21,127,10 Yr,y_probe,0.008187153574029589
"(1997, 10)",-0.021533799009074858,train,5,1,speech,Governor Laurence H. Meyer,UST,21,135,10 Yr,y_bl,-0.002265153952310951
"(1997, 10)",-0.021533799009074858,train,5,1,speech,Governor Laurence H. Meyer,UST,21,135,10 Yr,y_probe,0.002058654623088076
"(1997, 11)",-0.029217089674588206,train,5,1,meeting minutes,,UST,21,76,10 Yr,y_bl,0.0073873264129667385
"(1997, 11)",-0.029217089674588206,train,5,1,speech,Chairman Alan Greenspan,UST,21,83,10 Yr,y_bl,0.0073873264129667385
"(1997, 11)",-0.029217089674588206,train,5,1,meeting minutes,,UST,21,76,10 Yr,y_probe,-0.0024054283937851332
"(1997, 11)",-0.029217089674588206,train,5,1,speech,Chairman Alan Greenspan,UST,21,83,10 Yr,y_probe,0.0028412741861693837
"(1997, 12)",-0.016080299232376923,train,5,1,meeting minutes,,UST,21,73,10 Yr,y_bl,0.006092506366371484
"(1997, 12)",-0.016080299232376923,train,5,1,speech,Chairman Alan Greenspan,UST,21,39,10 Yr,y_bl,0.006092506366371484
"(1997, 12)",-0.016080299232376923,train,5,1,meeting minutes,,UST,21,73,10 Yr,y_probe,-0.0026681925428154877
"(1997, 12)",-0.016080299232376923,train,5,1,speech,Chairman Alan Greenspan,UST,21,39,10 Yr,y_probe,0.004612618377380644
"(1998, 1)",-0.05430868473641636,train,5,1,speech,Chairman Alan Greenspan,UST,21,14,10 Yr,y_bl,0.0043991081786223804
"(1998, 1)",-0.05430868473641636,train,5,1,speech,Governor Laurence H. Meyer,UST,21,135,10 Yr,y_bl,0.0043991081786223804
"(1998, 1)",-0.05430868473641636,train,5,1,speech,Chairman Alan Greenspan,UST,21,14,10 Yr,y_probe,-0.007445478802985407
"(1998, 1)",-0.05430868473641636,train,5,1,speech,Governor Laurence H. Meyer,UST,21,135,10 Yr,y_probe,-0.0016941035682407786
"(1998, 2)",0.011814483413762566,train,5,1,meeting minutes,,UST,21,85,10 Yr,y_bl,0.0021982673757755086
"(1998, 2)",0.011814483413762566,train,5,1,meeting minutes,,UST,21,85,10 Yr,y_probe,-0.0030763553304708857
"(1998, 3)",0.0038900379826986927,train,5,1,meeting minutes,,UST,21,84,10 Yr,y_bl,0.0036200187607145773
"(1998, 3)",0.0038900379826986927,train,5,1,speech,Governor Laurence H. Meyer,UST,21,176,10 Yr,y_bl,0.0036200187607145773
"(1998, 3)",0.0038900379826986927,train,5,1,meeting minutes,,UST,21,84,10 Yr,y_probe,-0.0053623146603106586
"(1998, 3)",0.0038900379826986927,train,5,1,speech,Governor Laurence H. Meyer,UST,21,176,10 Yr,y_probe,0.008323425966622933
"(1998, 4)",0.0014321520528752796,train,5,1,speech,Governor Laurence H. Meyer,UST,21,67,10 Yr,y_bl,0.003857031996063129
"(1998, 4)",0.0014321520528752796,train,5,1,speech,Governor Laurence H. Meyer,UST,21,67,10 Yr,y_probe,0.0006401535014378298
"(1998, 5)",0.010676257991343086,train,5,1,meeting minutes,,UST,21,94,10 Yr,y_bl,-0.0019223988845781395
"(1998, 5)",0.010676257991343086,train,5,1,meeting minutes,,UST,21,94,10 Yr,y_probe,-0.0034957875379515173
"(1998, 6)",-0.0378764842904965,train,5,1,meeting minutes,,UST,21,111,10 Yr,y_bl,-0.001009792271689758
"(1998, 6)",-0.0378764842904965,train,5,1,meeting minutes,,UST,21,111,10 Yr,y_probe,-0.005229256792156683
"(1998, 7)",-0.0055299680094622605,train,5,1,speech,"Governor Roger W. Ferguson, Jr.",UST,21,81,10 Yr,y_bl,-0.009420613184364672
"(1998, 7)",-0.0055299680094622605,train,5,1,speech,"Governor Roger W. Ferguson, Jr.",UST,21,81,10 Yr,y_probe,-0.004060539150964662
"(1998, 8)",-1.5543122344752192e-15,train,5,1,meeting minutes,,UST,21,81,10 Yr,y_bl,-0.007301341532957338
"(1998, 8)",-1.5543122344752192e-15,train,5,1,meeting minutes,,UST,21,81,10 Yr,y_probe,-0.0112456087249408
"(1998, 9)",-0.16436906878593774,train,5,1,meeting minutes,,UST,21,80,10 Yr,y_bl,-0.004719699318577679
"(1998, 9)",-0.16436906878593774,train,5,1,meeting minutes,,UST,21,80,10 Yr,y_probe,-0.01708621869646465
"(1998, 10)",-0.09836494979928094,train,5,1,speech,Governor Laurence H. Meyer,UST,21,100,10 Yr,y_bl,0.0046289750916909825
"(1998, 10)",-0.09836494979928094,train,5,1,speech,Governor Laurence H. Meyer,UST,21,100,10 Yr,y_probe,-0.004871278793260806
"(1998, 11)",0.1575788628213246,train,5,1,meeting minutes,,UST,21,82,10 Yr,y_bl,0.01758450065409867
"(1998, 11)",0.1575788628213246,train,5,1,meeting minutes,,UST,21,82,10 Yr,y_probe,-0.0009819895166355498
"(1998, 12)",-0.035531428378486045,train,5,1,meeting minutes,,UST,21,72,10 Yr,y_bl,0.00960471851969472
"(1998, 12)",-0.035531428378486045,train,5,1,meeting minutes,,UST,21,72,10 Yr,y_probe,-0.008156805516238956
"(1999, 1)",-0.008547060578457,train,5,1,speech,"Governor Roger W. Ferguson, Jr.",UST,21,51,10 Yr,y_bl,0.010108179448952741
"(1999, 1)",-0.008547060578457,train,5,1,speech,"Governor Roger W. Ferguson, Jr.",UST,21,51,10 Yr,y_probe,0.007668629236442106
"(1999, 2)",0.08251177296019765,train,5,1,meeting minutes,,UST,21,89,10 Yr,y_bl,0.01521819858017136
"(1999, 2)",0.08251177296019765,train,5,1,speech,Governor Laurence H. Meyer,UST,21,98,10 Yr,y_bl,0.01521819858017136
"(1999, 2)",0.08251177296019765,train,5,1,meeting minutes,,UST,21,89,10 Yr,y_probe,-0.0016746709753873176
"(1999, 2)",0.08251177296019765,train,5,1,speech,Governor Laurence H. Meyer,UST,21,98,10 Yr,y_probe,-0.003461325085926893
"(1999, 3)",0.027682132231968026,train,5,1,meeting minutes,,UST,21,80,10 Yr,y_bl,-0.00655880695053536
"(1999, 3)",0.027682132231968026,train,5,1,meeting minutes,,UST,21,80,10 Yr,y_probe,0.00035830302029574303
"(1999, 4)",-0.015474196582596189,train,5,1,speech,Governor Laurence H. Meyer,UST,21,99,10 Yr,y_bl,-0.04015063497335264
"(1999, 4)",-0.015474196582596189,train,5,1,speech,Governor Laurence H. Meyer,UST,21,99,10 Yr,y_probe,-0.0026305928396043467
"(1999, 5)",0.08417488563125439,train,5,1,meeting minutes,,UST,21,72,10 Yr,y_bl,-0.01210092190382812
"(1999, 5)",0.08417488563125439,train,5,1,speech,Vice Chair Alice M. Rivlin,UST,21,41,10 Yr,y_bl,-0.01210092190382812
"(1999, 5)",0.08417488563125439,train,5,1,meeting minutes,,UST,21,72,10 Yr,y_probe,0.005568184898097278
"(1999, 5)",0.08417488563125439,train,5,1,speech,Vice Chair Alice M. Rivlin,UST,21,41,10 Yr,y_probe,0.010928577610361808
"(1999, 6)",0.05990814838180998,train,5,1,meeting minutes,,UST,21,112,10 Yr,y_bl,-0.022504118761464475
"(1999, 6)",0.05990814838180998,train,5,1,speech,"Governor Roger W. Ferguson, Jr.",UST,21,56,10 Yr,y_bl,-0.022504118761464475
"(1999, 6)",0.05990814838180998,train,5,1,meeting minutes,,UST,21,112,10 Yr,y_probe,0.003261862744196243
"(1999, 6)",0.05990814838180998,train,5,1,speech,"Governor Roger W. Ferguson, Jr.",UST,21,56,10 Yr,y_probe,0.007986186057457581
"(1999, 8)",-0.013020280173879906,train,5,1,meeting minutes,,UST,21,82,10 Yr,y_bl,-0.03421902439996982
"(1999, 8)",-0.013020280173879906,train,5,1,speech,Chairman Alan Greenspan,UST,21,28,10 Yr,y_bl,-0.03421902439996982
"(1999, 8)",-0.013020280173879906,train,5,1,meeting minutes,,UST,21,82,10 Yr,y_probe,-0.0011092332749350724
"(1999, 8)",-0.013020280173879906,train,5,1,speech,Chairman Alan Greenspan,UST,21,28,10 Yr,y_probe,0.008151478688530417
"(1999, 9)",0.015358068664448827,train,5,1,speech,Governor Laurence H. Meyer,UST,21,135,10 Yr,y_bl,-0.025564351950462715
"(1999, 9)",0.015358068664448827,train,5,1,speech,"Governor Roger W. Ferguson, Jr.",UST,21,79,10 Yr,y_bl,-0.025564351950462715
"(1999, 9)",0.015358068664448827,train,5,1,speech,Governor Laurence H. Meyer,UST,21,135,10 Yr,y_probe,0.0031089421654970223
"(1999, 9)",0.015358068664448827,train,5,1,speech,"Governor Roger W. Ferguson, Jr.",UST,21,79,10 Yr,y_probe,0.0013582388070092423
"(1999, 10)",0.021013629412196196,train,5,1,meeting minutes,,UST,21,76,10 Yr,y_bl,-0.02106256748292974
"(1999, 10)",0.021013629412196196,train,5,1,speech,Chairman Alan Greenspan,UST,21,53,10 Yr,y_bl,-0.02106256748292974
"(1999, 10)",0.021013629412196196,train,5,1,speech,Governor Laurence H. Meyer,UST,21,229,10 Yr,y_bl,-0.02106256748292974
"(1999, 10)",0.021013629412196196,train,5,1,meeting minutes,,UST,21,76,10 Yr,y_probe,-0.0011681634495417064
"(1999, 10)",0.021013629412196196,train,5,1,speech,Chairman Alan Greenspan,UST,21,53,10 Yr,y_probe,0.0052392378902638695
"(1999, 10)",0.021013629412196196,train,5,1,speech,Governor Laurence H. Meyer,UST,21,229,10 Yr,y_probe,0.004166711948134705
"(1999, 11)",-0.013453771646881357,train,5,1,meeting minutes,,UST,21,79,10 Yr,y_bl,-0.030350538878998055
"(1999, 11)",-0.013453771646881357,train,5,1,speech,Chairman Alan Greenspan,UST,21,23,10 Yr,y_bl,-0.030350538878998055
"(1999, 11)",-0.013453771646881357,train,5,1,meeting minutes,,UST,21,79,10 Yr,y_probe,-0.0025240471787752175
"(1999, 11)",-0.013453771646881357,train,5,1,speech,Chairman Alan Greenspan,UST,21,23,10 Yr,y_probe,0.009699024551611028
"(1999, 12)",0.06378072036193583,train,5,1,meeting minutes,,UST,21,72,10 Yr,y_bl,-0.02041957064872897
"(1999, 12)",0.06378072036193583,train,5,1,meeting minutes,,UST,21,72,10 Yr,y_probe,-0.001543070219954533
"(2000, 1)",0.04654830275068479,train,5,1,speech,Governor Edward M. Gramlich,UST,21,161,10 Yr,y_bl,-0.013131748533075206
"(2000, 1)",0.04654830275068479,train,5,1,speech,Governor Laurence H. Meyer,UST,21,83,10 Yr,y_bl,-0.013131748533075206
"(2000, 1)",0.04654830275068479,train,5,1,speech,Governor Edward M. Gramlich,UST,21,161,10 Yr,y_probe,0.003994937162685521
"(2000, 1)",0.04654830275068479,train,5,1,speech,Governor Laurence H. Meyer,UST,21,83,10 Yr,y_probe,0.005104414416774983
"(2000, 2)",-0.023508816218521984,train,5,1,meeting minutes,,UST,21,98,10 Yr,y_bl,-0.01933557634775654
"(2000, 2)",-0.023508816218521984,train,5,1,speech,Governor Laurence H. Meyer,UST,21,77,10 Yr,y_bl,-0.01933557634775654
"(2000, 2)",-0.023508816218521984,train,5,1,meeting minutes,,UST,21,98,10 Yr,y_probe,0.0003517629808242412
"(2000, 2)",-0.023508816218521984,train,5,1,speech,Governor Laurence H. Meyer,UST,21,77,10 Yr,y_probe,-0.0026084370783135673
"(2000, 3)",-0.039251486755047985,train,5,1,meeting minutes,,UST,21,62,10 Yr,y_bl,-0.02044696169228966
"(2000, 3)",-0.039251486755047985,train,5,1,speech,Governor Laurence H. Meyer,UST,21,84,10 Yr,y_bl,-0.02044696169228966
"(2000, 3)",-0.039251486755047985,train,5,1,meeting minutes,,UST,21,62,10 Yr,y_probe,-0.0015353472950094453
"(2000, 3)",-0.039251486755047985,train,5,1,speech,Governor Laurence H. Meyer,UST,21,84,10 Yr,y_probe,-0.006273538301872631
"(2000, 4)",-0.052448060371926924,train,5,1,speech,Chairman Alan Greenspan,UST,21,22,10 Yr,y_bl,-0.013535414379640433
"(2000, 4)",-0.052448060371926924,train,5,1,speech,Governor Laurence H. Meyer,UST,21,135,10 Yr,y_bl,-0.013535414379640433
"(2000, 4)",-0.052448060371926924,train,5,1,speech,Chairman Alan Greenspan,UST,21,22,10 Yr,y_probe,-0.01778376422375971
"(2000, 4)",-0.052448060371926924,train,5,1,speech,Governor Laurence H. Meyer,UST,21,135,10 Yr,y_probe,0.0024853865365130293
"(2000, 5)",0.07610712998525528,train,5,1,meeting minutes,,UST,21,67,10 Yr,y_bl,-0.015319511980403785
"(2000, 5)",0.07610712998525528,train,5,1,meeting minutes,,UST,21,67,10 Yr,y_probe,0.004526591730334106
"(2000, 6)",-0.04782780398024872,train,5,1,meeting minutes,,UST,21,74,10 Yr,y_bl,-0.010675090424082236
"(2000, 6)",-0.04782780398024872,train,5,1,speech,Governor Laurence H. Meyer,UST,21,142,10 Yr,y_bl,-0.010675090424082236
"(2000, 6)",-0.04782780398024872,train,5,1,meeting minutes,,UST,21,74,10 Yr,y_probe,-0.006918833446472582
"(2000, 6)",-0.04782780398024872,train,5,1,speech,Governor Laurence H. Meyer,UST,21,142,10 Yr,y_probe,0.004306232026227854
"(2000, 8)",-0.058745751754588404,train,5,1,meeting minutes,,UST,21,78,10 Yr,y_bl,0.0033923215086036278
"(2000, 8)",-0.058745751754588404,train,5,1,meeting minutes,,UST,21,78,10 Yr,y_probe,-0.007516555523365905
"(2000, 10)",-0.017646025947892482,train,5,1,meeting minutes,,UST,21,65,10 Yr,y_bl,0.0020759624789977913
"(2000, 10)",-0.017646025947892482,train,5,1,speech,Chairman Alan Greenspan,UST,21,57,10 Yr,y_bl,0.0020759624789977913
"(2000, 10)",-0.017646025947892482,train,5,1,speech,Governor Laurence H. Meyer,UST,21,346,10 Yr,y_bl,0.0020759624789977913
"(2000, 10)",-0.017646025947892482,train,5,1,meeting minutes,,UST,21,65,10 Yr,y_probe,-0.006361040187736149
"(2000, 10)",-0.017646025947892482,train,5,1,speech,Chairman Alan Greenspan,UST,21,57,10 Yr,y_probe,0.001085825901418502
"(2000, 10)",-0.017646025947892482,train,5,1,speech,Governor Laurence H. Meyer,UST,21,346,10 Yr,y_probe,-0.002276582897634924
"(2000, 11)",0.007119148781563389,train,5,1,meeting minutes,,UST,21,77,10 Yr,y_bl,0.004838428748834715
"(2000, 11)",0.007119148781563389,train,5,1,meeting minutes,,UST,21,77,10 Yr,y_probe,-0.005672741992359037
"(2000, 12)",-0.08598104246587819,train,5,1,meeting minutes,,UST,21,70,10 Yr,y_bl,-0.009448945776485258
"(2000, 12)",-0.08598104246587819,train,5,1,speech,Chairman Alan Greenspan,UST,21,1,10 Yr,y_bl,-0.009448945776485258
"(2000, 12)",-0.08598104246587819,train,5,1,speech,"Vice Chairman Roger W. Ferguson, Jr.",UST,21,57,10 Yr,y_bl,-0.009448945776485258
"(2000, 12)",-0.08598104246587819,train,5,1,meeting minutes,,UST,21,70,10 Yr,y_probe,-0.019584889672159704
"(2000, 12)",-0.08598104246587819,train,5,1,speech,Chairman Alan Greenspan,UST,21,1,10 Yr,y_probe,-0.027284385185226464
"(2000, 12)",-0.08598104246587819,train,5,1,speech,"Vice Chairman Roger W. Ferguson, Jr.",UST,21,57,10 Yr,y_probe,-0.005779454922429571
"(2001, 1)",-0.011330675550798475,train,5,1,meeting minutes,,UST,21,65,10 Yr,y_bl,0.013117525701338183
"(2001, 1)",-0.011330675550798475,train,5,1,meeting minutes,,UST,21,65,10 Yr,y_probe,-0.009470512446551718
"(2001, 2)",-0.015534292962184004,train,5,1,speech,Governor Edward M. Gramlich,UST,21,124,10 Yr,y_bl,0.010247480402872804
"(2001, 2)",-0.015534292962184004,train,5,1,speech,Governor Edward M. Gramlich,UST,21,124,10 Yr,y_probe,-0.0023826077209856433
"(2001, 3)",-0.06675885771225065,train,5,1,meeting minutes,,UST,21,47,10 Yr,y_bl,0.006261542349289421
"(2001, 3)",-0.06675885771225065,train,5,1,meeting minutes,,UST,21,47,10 Yr,y_probe,-0.008953623146309188
"(2001, 5)",0.1325200180276841,train,5,1,meeting minutes,,UST,21,66,10 Yr,y_bl,0.005613778509121193
"(2001, 5)",0.1325200180276841,train,5,1,speech,Governor Laurence H. Meyer,UST,21,59,10 Yr,y_bl,0.005613778509121193
"(2001, 5)",0.1325200180276841,train,5,1,meeting minutes,,UST,21,66,10 Yr,y_probe,-0.0009409972374446432
"(2001, 5)",0.1325200180276841,train,5,1,speech,Governor Laurence H. Meyer,UST,21,59,10 Yr,y_probe,0.007615265197944402
"(2001, 6)",-0.03686344736725901,train,5,1,meeting minutes,,UST,21,78,10 Yr,y_bl,0.006597504164727795
"(2001, 6)",-0.03686344736725901,train,5,1,speech,"Vice Chairman Roger W. Ferguson, Jr.",UST,21,52,10 Yr,y_bl,0.006597504164727795
"(2001, 6)",-0.03686344736725901,train,5,1,meeting minutes,,UST,21,78,10 Yr,y_probe,-0.01292136661051619
"(2001, 6)",-0.03686344736725901,train,5,1,speech,"Vice Chairman Roger W. Ferguson, Jr.",UST,21,52,10 Yr,y_probe,-0.010760524304184092
"(2001, 7)",-0.007633624855069909,train,5,1,speech,Governor Laurence H. Meyer,UST,21,259,10 Yr,y_bl,-0.004339285777102011
"(2001, 7)",-0.007633624855069909,train,5,1,speech,Governor Laurence H. Meyer,UST,21,259,10 Yr,y_probe,-0.001497578416090219
"(2001, 8)",-0.069403464800053,train,5,1,meeting minutes,,UST,21,52,10 Yr,y_bl,-0.011641107820328903
"(2001, 8)",-0.069403464800053,train,5,1,meeting minutes,,UST,21,52,10 Yr,y_probe,-0.013952831854391804
"(2001, 10)",-0.05604265038625093,train,5,1,meeting minutes,,UST,21,56,10 Yr,y_bl,3.703033604237907e-5
"(2001, 10)",-0.05604265038625093,train,5,1,speech,Chairman Alan Greenspan,UST,21,25,10 Yr,y_bl,3.703033604237907e-5
"(2001, 10)",-0.05604265038625093,train,5,1,speech,Governor Laurence H. Meyer,UST,21,28,10 Yr,y_bl,3.703033604237907e-5
"(2001, 10)",-0.05604265038625093,train,5,1,meeting minutes,,UST,21,56,10 Yr,y_probe,-0.02194451121573185
"(2001, 10)",-0.05604265038625093,train,5,1,speech,Chairman Alan Greenspan,UST,21,25,10 Yr,y_probe,-0.00026277795617815706
"(2001, 10)",-0.05604265038625093,train,5,1,speech,Governor Laurence H. Meyer,UST,21,28,10 Yr,y_probe,0.0133288437785618
"(2001, 11)",-0.010765360313478942,train,5,1,meeting minutes,,UST,21,49,10 Yr,y_bl,-0.018899108969210425
"(2001, 11)",-0.010765360313478942,train,5,1,speech,Governor Edward M. Gramlich,UST,21,59,10 Yr,y_bl,-0.018899108969210425
"(2001, 11)",-0.010765360313478942,train,5,1,meeting minutes,,UST,21,49,10 Yr,y_probe,-0.025348161089460523
"(2001, 11)",-0.010765360313478942,train,5,1,speech,Governor Edward M. Gramlich,UST,21,59,10 Yr,y_probe,0.006273879923042601
"(2001, 12)",0.08927275001868959,train,5,1,meeting minutes,,UST,21,58,10 Yr,y_bl,0.01222360324343121
"(2001, 12)",0.08927275001868959,train,5,1,speech,Governor Laurence H. Meyer,UST,21,118,10 Yr,y_bl,0.01222360324343121
"(2001, 12)",0.08927275001868959,train,5,1,meeting minutes,,UST,21,58,10 Yr,y_probe,-0.008006488531574409
"(2001, 12)",0.08927275001868959,train,5,1,speech,Governor Laurence H. Meyer,UST,21,118,10 Yr,y_probe,0.006326327343592431
"(2002, 1)",0.006153446375839922,train,5,1,meeting minutes,,UST,21,69,10 Yr,y_bl,0.0016519793022524297
"(2002, 1)",0.006153446375839922,train,5,1,meeting minutes,,UST,21,69,10 Yr,y_probe,-0.006239000840424852
"(2002, 3)",0.05992130447411581,train,5,1,meeting minutes,,UST,21,56,10 Yr,y_bl,0.003868897572687825
"(2002, 3)",0.05992130447411581,train,5,1,meeting minutes,,UST,21,56,10 Yr,y_probe,-0.0036449181918252727
"(2002, 5)",-0.04607340761532246,train,5,1,meeting minutes,,UST,21,57,10 Yr,y_bl,-0.012218402339621176
"(2002, 5)",-0.04607340761532246,train,5,1,meeting minutes,,UST,21,57,10 Yr,y_probe,-0.005852328006891986
"(2002, 6)",-0.06913321251588134,train,5,1,meeting minutes,,UST,21,56,10 Yr,y_bl,-0.017486948930249997
"(2002, 6)",-0.06913321251588134,train,5,1,meeting minutes,,UST,21,56,10 Yr,y_probe,-0.00570043056174833
"(2002, 8)",-0.14229145468511467,train,5,1,meeting minutes,,UST,21,55,10 Yr,y_bl,-0.024356582554260167
"(2002, 8)",-0.14229145468511467,train,5,1,meeting minutes,,UST,21,55,10 Yr,y_probe,-0.019100256018121403
"(2002, 9)",-0.11022670530899986,train,5,1,meeting minutes,,UST,21,57,10 Yr,y_bl,0.004429742578582513
"(2002, 9)",-0.11022670530899986,train,5,1,meeting minutes,,UST,21,57,10 Yr,y_probe,-0.011154177862504343
"(2002, 10)",0.11403277907616058,train,5,1,speech,Chairman Alan Greenspan,UST,21,47,10 Yr,y_bl,0.011370163124120368
"(2002, 10)",0.11403277907616058,train,5,1,speech,Governor Ben S. Bernanke,UST,21,107,10 Yr,y_bl,0.011370163124120368
"(2002, 10)",0.11403277907616058,train,5,1,speech,"Vice Chairman Roger W. Ferguson, Jr.",UST,21,55,10 Yr,y_bl,0.011370163124120368
"(2002, 10)",0.11403277907616058,train,5,1,speech,Chairman Alan Greenspan,UST,21,47,10 Yr,y_probe,0.0007396560576322788
"(2002, 10)",0.11403277907616058,train,5,1,speech,Governor Ben S. Bernanke,UST,21,107,10 Yr,y_probe,0.019441880780888095
"(2002, 10)",0.11403277907616058,train,5,1,speech,"Vice Chairman Roger W. Ferguson, Jr.",UST,21,55,10 Yr,y_probe,0.0013648426858311896
"(2002, 11)",-0.0037691025838518374,train,5,1,meeting minutes,,UST,21,55,10 Yr,y_bl,0.024738578088344364
"(2002, 11)",-0.0037691025838518374,train,5,1,speech,Governor Donald L. Kohn,UST,21,29,10 Yr,y_bl,0.024738578088344364
"(2002, 11)",-0.0037691025838518374,train,5,1,meeting minutes,,UST,21,55,10 Yr,y_probe,-0.010744861164224864
"(2002, 11)",-0.0037691025838518374,train,5,1,speech,Governor Donald L. Kohn,UST,21,29,10 Yr,y_probe,-0.0033403868907095633
"(2002, 12)",-0.029477931286962633,train,5,1,meeting minutes,,UST,21,50,10 Yr,y_bl,0.023023931874607793
"(2002, 12)",-0.029477931286962633,train,5,1,speech,Chairman Alan Greenspan,UST,21,70,10 Yr,y_bl,0.023023931874607793
"(2002, 12)",-0.029477931286962633,train,5,1,meeting minutes,,UST,21,50,10 Yr,y_probe,-0.008284124119789564
"(2002, 12)",-0.029477931286962633,train,5,1,speech,Chairman Alan Greenspan,UST,21,70,10 Yr,y_probe,0.0013972137335224587
"(2003, 1)",0.014472032608536356,train,5,1,meeting minutes,,UST,21,48,10 Yr,y_bl,0.016598859505950934
