ym,y,split,p,fold,event_type,speaker,indicator,layer,nrow,maturity,n_pc,model,yhat
"(1996, 1)",0.0,train,5,1,meeting minutes,,UST,6,106,10 Yr,128,y_bl,-0.008365829185044369
"(1996, 1)",0.0,train,5,1,meeting minutes,,UST,6,106,10 Yr,128,y_probe,-0.003932502985554396
"(1996, 3)",0.10447202159671166,train,5,1,meeting minutes,,UST,6,77,10 Yr,128,y_bl,-0.008365829185044369
"(1996, 3)",0.10447202159671166,train,5,1,meeting minutes,,UST,6,77,10 Yr,128,y_probe,-0.005078722728997837
"(1996, 5)",0.06203539091945277,train,5,1,meeting minutes,,UST,6,88,10 Yr,128,y_bl,-0.015054708954775474
"(1996, 5)",0.06203539091945277,train,5,1,meeting minutes,,UST,6,88,10 Yr,128,y_probe,-0.004620305668838394
"(1996, 7)",0.022305757514299973,train,5,1,meeting minutes,,UST,6,124,10 Yr,128,y_bl,-0.020148793781222796
"(1996, 7)",0.022305757514299973,train,5,1,meeting minutes,,UST,6,124,10 Yr,128,y_probe,-0.0034267727499146168
"(1996, 8)",-0.03136926366764322,train,5,1,meeting minutes,,UST,6,75,10 Yr,128,y_bl,-0.026959524013120788
"(1996, 8)",-0.03136926366764322,train,5,1,meeting minutes,,UST,6,75,10 Yr,128,y_probe,-0.004242355393108468
"(1996, 9)",0.026947738409769422,train,5,1,meeting minutes,,UST,6,91,10 Yr,128,y_bl,-0.02575148578694913
"(1996, 9)",0.026947738409769422,train,5,1,meeting minutes,,UST,6,91,10 Yr,128,y_probe,-0.005750884196409135
"(1996, 10)",-0.029987254427663146,train,5,1,speech,Chairman Alan Greenspan,UST,6,20,10 Yr,128,y_bl,-0.035336080928923624
"(1996, 10)",-0.029987254427663146,train,5,1,speech,Chairman Alan Greenspan,UST,6,20,10 Yr,128,y_probe,0.00823555937584378
"(1996, 11)",-0.0579645404454726,train,5,1,meeting minutes,,UST,6,82,10 Yr,128,y_bl,-0.018063160151763142
"(1996, 11)",-0.0579645404454726,train,5,1,meeting minutes,,UST,6,82,10 Yr,128,y_probe,-0.005729681277913292
"(1996, 12)",0.034868825650825185,train,5,1,meeting minutes,,UST,6,67,10 Yr,128,y_bl,-0.006570289412058536
"(1996, 12)",0.034868825650825185,train,5,1,meeting minutes,,UST,6,67,10 Yr,128,y_probe,-0.005829088945912851
"(1997, 1)",0.02309571479464889,train,5,1,speech,Governor Laurence H. Meyer,UST,6,11,10 Yr,128,y_bl,0.0003247468820646831
"(1997, 1)",0.02309571479464889,train,5,1,speech,Governor Laurence H. Meyer,UST,6,11,10 Yr,128,y_probe,0.004650511603215264
"(1997, 2)",-0.01843370168883829,train,5,1,meeting minutes,,UST,6,82,10 Yr,128,y_bl,-0.007399175652468498
"(1997, 2)",-0.01843370168883829,train,5,1,meeting minutes,,UST,6,82,10 Yr,128,y_probe,-0.004491569465238051
"(1997, 3)",0.04546237407675845,train,5,1,meeting minutes,,UST,6,77,10 Yr,128,y_bl,-0.00198740101865962
"(1997, 3)",0.04546237407675845,train,5,1,meeting minutes,,UST,6,77,10 Yr,128,y_probe,-0.004637565589974276
"(1997, 4)",0.026317308317373212,train,5,1,speech,Governor Laurence H. Meyer,UST,6,168,10 Yr,128,y_bl,-0.00566674234750426
"(1997, 4)",0.026317308317373212,train,5,1,speech,Governor Laurence H. Meyer,UST,6,168,10 Yr,128,y_probe,0.003553003728877407
"(1997, 5)",-0.03250695587046226,train,5,1,meeting minutes,,UST,6,85,10 Yr,128,y_bl,-0.01979082253007269
"(1997, 5)",-0.03250695587046226,train,5,1,speech,Chairman Alan Greenspan,UST,6,61,10 Yr,128,y_bl,-0.01979082253007269
"(1997, 5)",-0.03250695587046226,train,5,1,meeting minutes,,UST,6,85,10 Yr,128,y_probe,-0.004829836515392116
"(1997, 5)",-0.03250695587046226,train,5,1,speech,Chairman Alan Greenspan,UST,6,61,10 Yr,128,y_probe,0.004896774072066851
"(1997, 7)",-0.03927380720941799,train,5,1,meeting minutes,,UST,6,116,10 Yr,128,y_bl,-0.01604608763210516
"(1997, 7)",-0.03927380720941799,train,5,1,meeting minutes,,UST,6,116,10 Yr,128,y_probe,-0.003942478308606369
"(1997, 8)",-0.03791923486229498,train,5,1,meeting minutes,,UST,6,74,10 Yr,128,y_bl,-0.007734970765157045
"(1997, 8)",-0.03791923486229498,train,5,1,meeting minutes,,UST,6,74,10 Yr,128,y_probe,-0.00640458419270512
"(1997, 9)",-0.0014483826143687388,train,5,1,meeting minutes,,UST,6,72,10 Yr,128,y_bl,-0.009879258393243329
"(1997, 9)",-0.0014483826143687388,train,5,1,speech,Chairman Alan Greenspan,UST,6,83,10 Yr,128,y_bl,-0.009879258393243329
"(1997, 9)",-0.0014483826143687388,train,5,1,speech,Governor Laurence H. Meyer,UST,6,127,10 Yr,128,y_bl,-0.009879258393243329
