ym,y,split,p,fold,event_type,speaker,indicator,layer,nrow,maturity,n_pc,model,yhat
"(1996, 1)",0.0,train,4,1,meeting minutes,,CPI,2,106,,,y_bl,0.0024560723092352413
"(1996, 1)",0.0,train,4,1,meeting minutes,,CPI,2,106,,,y_probe,0.002120506241866064
"(1996, 3)",0.005157974040266744,train,4,1,meeting minutes,,CPI,2,77,,,y_bl,0.0024560723092352413
"(1996, 3)",0.005157974040266744,train,4,1,meeting minutes,,CPI,2,77,,,y_probe,0.002379909854067147
"(1996, 5)",0.005771096491922201,train,4,1,meeting minutes,,CPI,2,88,,,y_bl,0.0037690434744508125
"(1996, 5)",0.005771096491922201,train,4,1,meeting minutes,,CPI,2,88,,,y_probe,0.0024999524233905684
"(1996, 7)",0.0038289772370987407,train,4,1,meeting minutes,,CPI,2,124,,,y_bl,0.0032827464939015547
"(1996, 7)",0.0038289772370987407,train,4,1,meeting minutes,,CPI,2,124,,,y_probe,0.0023742351408206526
"(1996, 8)",0.0012730746467983778,train,4,1,meeting minutes,,CPI,2,75,,,y_bl,0.0028039742349685653
"(1996, 8)",0.0012730746467983778,train,4,1,meeting minutes,,CPI,2,75,,,y_probe,0.002133505991212289
"(1996, 9)",0.0031756139738856604,train,4,1,meeting minutes,,CPI,2,91,,,y_bl,0.0010810193760826764
"(1996, 9)",0.0031756139738856604,train,4,1,speech,Governor Laurence H. Meyer,CPI,2,76,,,y_bl,0.0010810193760826764
"(1996, 9)",0.0031756139738856604,train,4,1,meeting minutes,,CPI,2,91,,,y_probe,0.002254779827245575
"(1996, 9)",0.0031756139738856604,train,4,1,speech,Governor Laurence H. Meyer,CPI,2,76,,,y_probe,0.0024636557806372063
"(1996, 10)",0.003165561364558478,train,4,1,speech,Chairman Alan Greenspan,CPI,2,20,,,y_bl,0.0016914811497996231
"(1996, 10)",0.003165561364558478,train,4,1,speech,Chairman Alan Greenspan,CPI,2,20,,,y_probe,0.002490735910694042
"(1996, 11)",0.0031555721988105745,train,4,1,meeting minutes,,CPI,2,82,,,y_bl,0.0019053698311793784
"(1996, 11)",0.0031555721988105745,train,4,1,meeting minutes,,CPI,2,82,,,y_probe,0.0021931897674321538
"(1996, 12)",0.00251730781137649,train,4,1,meeting minutes,,CPI,2,67,,,y_bl,0.002594639077502453
"(1996, 12)",0.00251730781137649,train,4,1,meeting minutes,,CPI,2,67,,,y_probe,0.002163290422084782
"(1997, 1)",0.0018838310123721058,train,4,1,speech,Governor Laurence H. Meyer,CPI,2,11,,,y_bl,0.001944447418225399
"(1997, 1)",0.0018838310123721058,train,4,1,speech,Governor Laurence H. Meyer,CPI,2,11,,,y_probe,0.002197362705105248
"(1997, 2)",0.00188028886485192,train,4,1,meeting minutes,,CPI,2,82,,,y_bl,0.0018650880983529224
"(1997, 2)",0.00188028886485192,train,4,1,meeting minutes,,CPI,2,82,,,y_probe,0.0022513754440277984
"(1997, 3)",0.000625978111206571,train,4,1,meeting minutes,,CPI,2,77,,,y_bl,0.0019342664469848214
"(1997, 3)",0.000625978111206571,train,4,1,meeting minutes,,CPI,2,77,,,y_probe,0.0022149588399824945
"(1997, 4)",0.000625586507735143,train,4,1,speech,Governor Laurence H. Meyer,CPI,2,168,,,y_bl,0.0017681049300991034
"(1997, 4)",0.000625586507735143,train,4,1,speech,Governor Laurence H. Meyer,CPI,2,168,,,y_probe,0.0023865366937926547
"(1997, 5)",-2.6645352591003757e-15,train,4,1,meeting minutes,,CPI,2,85,,,y_bl,0.00208690035768782
"(1997, 5)",-2.6645352591003757e-15,train,4,1,speech,Chairman Alan Greenspan,CPI,2,61,,,y_bl,0.00208690035768782
"(1997, 5)",-2.6645352591003757e-15,train,4,1,meeting minutes,,CPI,2,85,,,y_probe,0.0022624973998719112
"(1997, 5)",-2.6645352591003757e-15,train,4,1,speech,Chairman Alan Greenspan,CPI,2,61,,,y_probe,0.0022375592376397656
"(1997, 7)",0.0031220755925041033,train,4,1,meeting minutes,,CPI,2,116,,,y_bl,0.0019062534739715646
"(1997, 7)",0.0031220755925041033,train,4,1,meeting minutes,,CPI,2,116,,,y_probe,0.002225590754241003
"(1997, 8)",0.002490661312451792,train,4,1,meeting minutes,,CPI,2,74,,,y_bl,0.003101133539671327
"(1997, 8)",0.002490661312451792,train,4,1,meeting minutes,,CPI,2,74,,,y_probe,0.0022527984106708214
"(1997, 9)",0.0024844733276623288,train,4,1,meeting minutes,,CPI,2,72,,,y_bl,0.0025405339244907402
"(1997, 9)",0.0024844733276623288,train,4,1,speech,Chairman Alan Greenspan,CPI,2,83,,,y_bl,0.0025405339244907402
"(1997, 9)",0.0024844733276623288,train,4,1,speech,Governor Laurence H. Meyer,CPI,2,127,,,y_bl,0.0025405339244907402
"(1997, 9)",0.0024844733276623288,train,4,1,meeting minutes,,CPI,2,72,,,y_probe,0.002089031058166244
"(1997, 9)",0.0024844733276623288,train,4,1,speech,Chairman Alan Greenspan,CPI,2,83,,,y_probe,0.002240868520928586
"(1997, 9)",0.0024844733276623288,train,4,1,speech,Governor Laurence H. Meyer,CPI,2,127,,,y_probe,0.002479037254696584
"(1997, 10)",0.001859312590186235,train,4,1,speech,Governor Laurence H. Meyer,CPI,2,135,,,y_bl,0.0028339746933919562
"(1997, 10)",0.001859312590186235,train,4,1,speech,Governor Laurence H. Meyer,CPI,2,135,,,y_probe,0.002291488571549564
"(1997, 11)",0.0012376239203497619,train,4,1,meeting minutes,,CPI,2,76,,,y_bl,0.0018622542064231737
"(1997, 11)",0.0012376239203497619,train,4,1,speech,Chairman Alan Greenspan,CPI,2,83,,,y_bl,0.0018622542064231737
"(1997, 11)",0.0012376239203497619,train,4,1,meeting minutes,,CPI,2,76,,,y_probe,0.002027114814688745
"(1997, 11)",0.0012376239203497619,train,4,1,speech,Chairman Alan Greenspan,CPI,2,83,,,y_probe,0.0022330420134997453
"(1997, 12)",0.0006182380413273236,train,4,1,meeting minutes,,CPI,2,73,,,y_bl,0.0019439666978312126
"(1997, 12)",0.0006182380413273236,train,4,1,speech,Chairman Alan Greenspan,CPI,2,39,,,y_bl,0.0019439666978312126
"(1997, 12)",0.0006182380413273236,train,4,1,meeting minutes,,CPI,2,73,,,y_probe,0.0020728891931923407
"(1997, 12)",0.0006182380413273236,train,4,1,speech,Chairman Alan Greenspan,CPI,2,39,,,y_probe,0.0021427170085042005
"(1998, 1)",0.0012353306079946336,train,4,1,speech,Chairman Alan Greenspan,CPI,2,94,,,y_bl,0.0018541699243957883
"(1998, 1)",0.0012353306079946336,train,4,1,speech,Governor Laurence H. Meyer,CPI,2,135,,,y_bl,0.0018541699243957883
"(1998, 1)",0.0012353306079946336,train,4,1,speech,Chairman Alan Greenspan,CPI,2,94,,,y_probe,0.0021300542349244247
"(1998, 1)",0.0012353306079946336,train,4,1,speech,Governor Laurence H. Meyer,CPI,2,135,,,y_probe,0.0023739420220643096
"(1998, 2)",0.0,train,4,1,meeting minutes,,CPI,2,85,,,y_bl,0.0022379175070756548
"(1998, 2)",0.0,train,4,1,meeting minutes,,CPI,2,85,,,y_probe,0.0019185219334522405
"(1998, 3)",0.0,train,4,1,meeting minutes,,CPI,2,84,,,y_bl,0.001995286970042721
"(1998, 3)",0.0,train,4,1,speech,Governor Laurence H. Meyer,CPI,2,176,,,y_bl,0.001995286970042721
"(1998, 3)",0.0,train,4,1,meeting minutes,,CPI,2,84,,,y_probe,0.0020982353273805605
"(1998, 3)",0.0,train,4,1,speech,Governor Laurence H. Meyer,CPI,2,176,,,y_probe,0.0020792034004877527
"(1998, 4)",0.001233806448929009,train,4,1,speech,Governor Laurence H. Meyer,CPI,2,67,,,y_bl,0.0023192627154797717
"(1998, 4)",0.001233806448929009,train,4,1,speech,Governor Laurence H. Meyer,CPI,2,67,,,y_probe,0.002286623521943159
