ym,y,split,p,fold,event_type,speaker,indicator,layer,nrow,maturity,n_pc,model,yhat
"(1996, 1)",0.0,train,4,1,meeting minutes,,PPI,11,106,,128,y_bl,0.0016091851990394106
"(1996, 1)",0.0,train,4,1,meeting minutes,,PPI,11,106,,128,y_probe,0.0015035881196876599
"(1996, 3)",0.0007914523563137266,train,4,1,meeting minutes,,PPI,11,77,,128,y_bl,0.0016091851990394106
"(1996, 3)",0.0007914523563137266,train,4,1,meeting minutes,,PPI,11,77,,128,y_probe,0.001721637980701756
"(1996, 5)",0.013359727189933501,train,4,1,meeting minutes,,PPI,11,88,,128,y_bl,0.0018348744383488986
"(1996, 5)",0.013359727189933501,train,4,1,meeting minutes,,PPI,11,88,,128,y_probe,0.00191950790301168
"(1996, 7)",-0.0007809449830729065,train,4,1,meeting minutes,,PPI,11,124,,128,y_bl,0.005477695417673625
"(1996, 7)",-0.0007809449830729065,train,4,1,meeting minutes,,PPI,11,124,,128,y_probe,0.0013727402901845612
"(1996, 8)",0.002341007701973652,train,4,1,meeting minutes,,PPI,11,75,,128,y_bl,0.0024370184304523183
"(1996, 8)",0.002341007701973652,train,4,1,meeting minutes,,PPI,11,75,,128,y_probe,0.0016604743594575567
"(1996, 9)",-0.0007797271350211687,train,4,1,meeting minutes,,PPI,11,91,,128,y_bl,0.0029723182585282013
"(1996, 9)",-0.0007797271350211687,train,4,1,speech,Governor Laurence H. Meyer,PPI,11,76,,128,y_bl,0.0029723182585282013
"(1996, 9)",-0.0007797271350211687,train,4,1,meeting minutes,,PPI,11,91,,128,y_probe,0.0018433539304363402
"(1996, 9)",-0.0007797271350211687,train,4,1,speech,Governor Laurence H. Meyer,PPI,11,76,,128,y_probe,0.0032858013430024503
"(1996, 10)",-0.001561280566956036,train,4,1,speech,Chairman Alan Greenspan,PPI,11,20,,128,y_bl,-0.001944837577946359
"(1996, 10)",-0.001561280566956036,train,4,1,speech,Chairman Alan Greenspan,PPI,11,20,,128,y_probe,0.0036713514003580893
"(1996, 11)",0.0015612805669524832,train,4,1,meeting minutes,,PPI,11,82,,128,y_bl,0.001475507804794513
"(1996, 11)",0.0015612805669524832,train,4,1,meeting minutes,,PPI,11,82,,128,y_probe,0.0015646041299828405
"(1996, 12)",0.006995753366026314,train,4,1,meeting minutes,,PPI,11,67,,128,y_bl,0.0012778396429653576
"(1996, 12)",0.006995753366026314,train,4,1,meeting minutes,,PPI,11,67,,128,y_probe,0.0015054448948846806
"(1997, 1)",0.004636793469800615,train,4,1,speech,Governor Laurence H. Meyer,PPI,11,11,,128,y_bl,0.0038096032007748494
"(1997, 1)",0.004636793469800615,train,4,1,speech,Governor Laurence H. Meyer,PPI,11,11,,128,y_probe,0.0021187472302389436
"(1997, 2)",-0.009295186987123394,train,4,1,meeting minutes,,PPI,11,82,,128,y_bl,0.003966910514534653
"(1997, 2)",-0.009295186987123394,train,4,1,meeting minutes,,PPI,11,82,,128,y_probe,0.0013445573895633676
"(1997, 3)",-0.009382398771913714,train,4,1,meeting minutes,,PPI,11,77,,128,y_bl,-0.0005979936427683044
"(1997, 3)",-0.009382398771913714,train,4,1,meeting minutes,,PPI,11,77,,128,y_probe,0.0015183878307387434
"(1997, 4)",-0.0023594191047697777,train,4,1,speech,Governor Laurence H. Meyer,PPI,11,168,,128,y_bl,-0.003231679080572897
"(1997, 4)",-0.0023594191047697777,train,4,1,speech,Governor Laurence H. Meyer,PPI,11,168,,128,y_probe,0.0035522169663520183
"(1997, 5)",0.0031446566794715025,train,4,1,meeting minutes,,PPI,11,85,,128,y_bl,-0.001625438982093535
"(1997, 5)",0.0031446566794715025,train,4,1,speech,Chairman Alan Greenspan,PPI,11,61,,128,y_bl,-0.001625438982093535
"(1997, 5)",0.0031446566794715025,train,4,1,meeting minutes,,PPI,11,85,,128,y_probe,0.0015824176567857963
"(1997, 5)",0.0031446566794715025,train,4,1,speech,Chairman Alan Greenspan,PPI,11,61,,128,y_probe,0.0038750259269265826
"(1997, 7)",-0.003932368417721044,train,4,1,meeting minutes,,PPI,11,116,,128,y_bl,0.004057829975919723
"(1997, 7)",-0.003932368417721044,train,4,1,meeting minutes,,PPI,11,116,,128,y_probe,0.0016297977457125944
"(1997, 8)",0.0023612761856819375,train,4,1,meeting minutes,,PPI,11,74,,128,y_bl,0.002975325657442553
"(1997, 8)",0.0023612761856819375,train,4,1,meeting minutes,,PPI,11,74,,128,y_probe,0.001469532492992942
"(1997, 9)",0.00235571369245946,train,4,1,meeting minutes,,PPI,11,72,,128,y_bl,0.0028247781558981395
"(1997, 9)",0.00235571369245946,train,4,1,speech,Chairman Alan Greenspan,PPI,11,83,,128,y_bl,0.0028247781558981395
"(1997, 9)",0.00235571369245946,train,4,1,speech,Governor Laurence H. Meyer,PPI,11,127,,128,y_bl,0.0028247781558981395
"(1997, 9)",0.00235571369245946,train,4,1,meeting minutes,,PPI,11,72,,128,y_probe,0.0013036873748101974
"(1997, 9)",0.00235571369245946,train,4,1,speech,Chairman Alan Greenspan,PPI,11,83,,128,y_probe,0.00318865604127926
"(1997, 9)",0.00235571369245946,train,4,1,speech,Governor Laurence H. Meyer,PPI,11,127,,128,y_probe,0.0038628723151254473
"(1997, 10)",0.0023501773449527974,train,4,1,speech,Governor Laurence H. Meyer,PPI,11,135,,128,y_bl,0.0013625593948820033
"(1997, 10)",0.0023501773449527974,train,4,1,speech,Governor Laurence H. Meyer,PPI,11,135,,128,y_probe,0.003167655990060456
"(1997, 11)",0.0007821666413656558,train,4,1,meeting minutes,,PPI,11,76,,128,y_bl,0.0036393529981994413
"(1997, 11)",0.0007821666413656558,train,4,1,speech,Chairman Alan Greenspan,PPI,11,83,,128,y_bl,0.0036393529981994413
"(1997, 11)",0.0007821666413656558,train,4,1,meeting minutes,,PPI,11,76,,128,y_probe,0.0013113210213719032
"(1997, 11)",0.0007821666413656558,train,4,1,speech,Chairman Alan Greenspan,PPI,11,83,,128,y_probe,0.0030700497887699908
"(1997, 12)",-0.008637666581672754,train,4,1,meeting minutes,,PPI,11,73,,128,y_bl,0.0015662363099492797
"(1997, 12)",-0.008637666581672754,train,4,1,speech,Chairman Alan Greenspan,PPI,11,39,,128,y_bl,0.0015662363099492797
"(1997, 12)",-0.008637666581672754,train,4,1,meeting minutes,,PPI,11,73,,128,y_probe,0.0012441957533279068
"(1997, 12)",-0.008637666581672754,train,4,1,speech,Chairman Alan Greenspan,PPI,11,39,,128,y_probe,0.0032428733077398517
"(1998, 1)",-0.01110241380430299,train,4,1,speech,Chairman Alan Greenspan,PPI,11,94,,128,y_bl,-0.0012355056379276977
"(1998, 1)",-0.01110241380430299,train,4,1,speech,Governor Laurence H. Meyer,PPI,11,135,,128,y_bl,-0.0012355056379276977
"(1998, 1)",-0.01110241380430299,train,4,1,speech,Chairman Alan Greenspan,PPI,11,94,,128,y_probe,0.0029634755122336315
"(1998, 1)",-0.01110241380430299,train,4,1,speech,Governor Laurence H. Meyer,PPI,11,135,,128,y_probe,0.003369450878635733
"(1998, 2)",-0.003194890896522473,train,4,1,meeting minutes,,PPI,11,85,,128,y_bl,-0.0027500620793245788
"(1998, 2)",-0.003194890896522473,train,4,1,meeting minutes,,PPI,11,85,,128,y_probe,0.0013760573585410965
"(1998, 3)",-0.0024028846163108852,train,4,1,meeting minutes,,PPI,11,84,,128,y_bl,-0.0009491135961683087
"(1998, 3)",-0.0024028846163108852,train,4,1,speech,Governor Laurence H. Meyer,PPI,11,176,,128,y_bl,-0.0009491135961683087
"(1998, 3)",-0.0024028846163108852,train,4,1,meeting minutes,,PPI,11,84,,128,y_probe,0.001413343383166859
"(1998, 3)",-0.0024028846163108852,train,4,1,speech,Governor Laurence H. Meyer,PPI,11,176,,128,y_probe,0.003357196914745177
"(1998, 4)",0.0016025644455366361,train,4,1,speech,Governor Laurence H. Meyer,PPI,11,67,,128,y_bl,0.0021206233591671295
"(1998, 4)",0.0016025644455366361,train,4,1,speech,Governor Laurence H. Meyer,PPI,11,67,,128,y_probe,0.003683069181028282
"(1998, 5)",0.001600000341334784,train,4,1,meeting minutes,,PPI,11,94,,128,y_bl,0.004525239043125369
"(1998, 5)",0.001600000341334784,train,4,1,meeting minutes,,PPI,11,94,,128,y_probe,0.0015147263054451194
"(1998, 6)",-0.0024009615375399918,train,4,1,meeting minutes,,PPI,11,111,,128,y_bl,0.0028373329229499722
"(1998, 6)",-0.0024009615375399918,train,4,1,meeting minutes,,PPI,11,111,,128,y_probe,0.0014472051007391102
"(1998, 7)",0.0008009611962060958,train,4,1,speech,"Governor Roger W. Ferguson, Jr.",PPI,11,81,,128,y_bl,0.0017789535119428178
"(1998, 7)",0.0008009611962060958,train,4,1,speech,"Governor Roger W. Ferguson, Jr.",PPI,11,81,,128,y_probe,0.004305139507861642
"(1998, 8)",-0.00562024763215252,train,4,1,meeting minutes,,PPI,11,81,,128,y_bl,0.0013599049503730085
"(1998, 8)",-0.00562024763215252,train,4,1,meeting minutes,,PPI,11,81,,128,y_probe,0.0013499263548800316
