ym,y,split,p,fold,event_type,speaker,indicator,layer,nrow,maturity,n_pc,model,yhat
"(1996, 1)",0.0,train,3,1,meeting minutes,,UST,25,106,1 Mo,,y_bl,-0.03282972550092894
"(1996, 1)",0.0,train,3,1,meeting minutes,,UST,25,106,1 Mo,,y_probe,-0.0027900414376565478
"(1996, 3)",0.07738666361542093,train,3,1,meeting minutes,,UST,25,77,1 Mo,,y_bl,-0.03282972550092894
"(1996, 3)",0.07738666361542093,train,3,1,meeting minutes,,UST,25,77,1 Mo,,y_probe,0.0031827804842632585
"(1996, 5)",0.035824726518145805,train,3,1,meeting minutes,,UST,25,88,1 Mo,,y_bl,-0.05366709740432064
"(1996, 5)",0.035824726518145805,train,3,1,meeting minutes,,UST,25,88,1 Mo,,y_probe,0.003563887121721521
"(1996, 7)",0.013110165924207662,train,3,1,meeting minutes,,UST,25,124,1 Mo,,y_bl,-0.056326084026111965
"(1996, 7)",0.013110165924207662,train,3,1,meeting minutes,,UST,25,124,1 Mo,,y_probe,-0.011802901334848893
"(1996, 8)",-0.016047025597516695,train,3,1,meeting minutes,,UST,25,75,1 Mo,,y_bl,-0.029950710124355136
"(1996, 8)",-0.016047025597516695,train,3,1,meeting minutes,,UST,25,75,1 Mo,,y_probe,-0.009891184658160253
"(1996, 9)",0.03184060585565751,train,3,1,meeting minutes,,UST,25,91,1 Mo,,y_bl,-0.02492008837915947
"(1996, 9)",0.03184060585565751,train,3,1,meeting minutes,,UST,25,91,1 Mo,,y_probe,-0.0038620131535668806
"(1996, 10)",-0.024514565763584573,train,3,1,speech,Chairman Alan Greenspan,UST,25,20,1 Mo,,y_bl,-0.036359273079097
"(1996, 10)",-0.024514565763584573,train,3,1,speech,Chairman Alan Greenspan,UST,25,20,1 Mo,,y_probe,-0.02955983705048163
"(1996, 11)",-0.06172011215787131,train,3,1,meeting minutes,,UST,25,82,1 Mo,,y_bl,-0.03458597907582971
"(1996, 11)",-0.06172011215787131,train,3,1,meeting minutes,,UST,25,82,1 Mo,,y_probe,-0.024472599188753677
"(1996, 12)",0.029076264081508763,train,3,1,meeting minutes,,UST,25,67,1 Mo,,y_bl,-0.006548274990771102
"(1996, 12)",0.029076264081508763,train,3,1,meeting minutes,,UST,25,67,1 Mo,,y_probe,-0.012323143354457928
"(1997, 1)",0.02384613737283403,train,3,1,speech,Governor Laurence H. Meyer,UST,25,11,1 Mo,,y_bl,-0.03367404608155879
"(1997, 1)",0.02384613737283403,train,3,1,speech,Governor Laurence H. Meyer,UST,25,11,1 Mo,,y_probe,-0.02965392784729057
"(1997, 2)",-0.0073910166463893034,train,3,1,meeting minutes,,UST,25,82,1 Mo,,y_bl,-0.05467970371117348
"(1997, 2)",-0.0073910166463893034,train,3,1,meeting minutes,,UST,25,82,1 Mo,,y_probe,-0.018347618612056537
"(1997, 3)",0.029241849594496383,train,3,1,meeting minutes,,UST,25,77,1 Mo,,y_bl,-0.030290301001583215
"(1997, 3)",0.029241849594496383,train,3,1,meeting minutes,,UST,25,77,1 Mo,,y_probe,-0.010111598128222224
"(1997, 4)",0.021383566025322764,train,3,1,speech,Governor Laurence H. Meyer,UST,25,168,1 Mo,,y_bl,-0.03543007031347807
"(1997, 4)",0.021383566025322764,train,3,1,speech,Governor Laurence H. Meyer,UST,25,168,1 Mo,,y_probe,-0.008915408141887621
"(1997, 5)",-0.02186144771088394,train,3,1,meeting minutes,,UST,25,85,1 Mo,,y_bl,-0.045045494793480294
"(1997, 5)",-0.02186144771088394,train,3,1,speech,Chairman Alan Greenspan,UST,25,61,1 Mo,,y_bl,-0.045045494793480294
"(1997, 5)",-0.02186144771088394,train,3,1,meeting minutes,,UST,25,85,1 Mo,,y_probe,-0.021865306544023643
"(1997, 5)",-0.02186144771088394,train,3,1,speech,Chairman Alan Greenspan,UST,25,61,1 Mo,,y_probe,-0.017116591077857308
"(1997, 7)",-0.01990532224880992,train,3,1,meeting minutes,,UST,25,116,1 Mo,,y_bl,-0.02592578285550202
"(1997, 7)",-0.01990532224880992,train,3,1,meeting minutes,,UST,25,116,1 Mo,,y_probe,-0.012442997834602874
"(1997, 8)",-0.040515668893719894,train,3,1,meeting minutes,,UST,25,74,1 Mo,,y_bl,-0.02001471945017138
"(1997, 8)",-0.040515668893719894,train,3,1,meeting minutes,,UST,25,74,1 Mo,,y_probe,-0.00515273518180425
"(1997, 9)",-0.005798144987579482,train,3,1,meeting minutes,,UST,25,72,1 Mo,,y_bl,-0.021979658348250733
"(1997, 9)",-0.005798144987579482,train,3,1,speech,Chairman Alan Greenspan,UST,25,83,1 Mo,,y_bl,-0.021979658348250733
"(1997, 9)",-0.005798144987579482,train,3,1,speech,Governor Laurence H. Meyer,UST,25,127,1 Mo,,y_bl,-0.021979658348250733
"(1997, 9)",-0.005798144987579482,train,3,1,meeting minutes,,UST,25,72,1 Mo,,y_probe,-0.01634644817360669
"(1997, 9)",-0.005798144987579482,train,3,1,speech,Chairman Alan Greenspan,UST,25,83,1 Mo,,y_probe,-0.02957697562832062
"(1997, 9)",-0.005798144987579482,train,3,1,speech,Governor Laurence H. Meyer,UST,25,127,1 Mo,,y_probe,-0.022757639183254227
"(1997, 10)",-0.008236547093297242,train,3,1,speech,Governor Laurence H. Meyer,UST,25,135,1 Mo,,y_bl,-0.02731504782509008
"(1997, 10)",-0.008236547093297242,train,3,1,speech,Governor Laurence H. Meyer,UST,25,135,1 Mo,,y_probe,-0.009813613556319444
"(1997, 11)",-0.04607645829783902,train,3,1,meeting minutes,,UST,25,76,1 Mo,,y_bl,-0.03628649720518485
"(1997, 11)",-0.04607645829783902,train,3,1,speech,Chairman Alan Greenspan,UST,25,83,1 Mo,,y_bl,-0.03628649720518485
"(1997, 11)",-0.04607645829783902,train,3,1,meeting minutes,,UST,25,76,1 Mo,,y_probe,-0.010019898592559641
"(1997, 11)",-0.04607645829783902,train,3,1,speech,Chairman Alan Greenspan,UST,25,83,1 Mo,,y_probe,0.00759429442019339
"(1997, 12)",-0.025645991046535716,train,3,1,meeting minutes,,UST,25,73,1 Mo,,y_bl,-0.019909506411510187
"(1997, 12)",-0.025645991046535716,train,3,1,speech,Chairman Alan Greenspan,UST,25,39,1 Mo,,y_bl,-0.019909506411510187
"(1997, 12)",-0.025645991046535716,train,3,1,meeting minutes,,UST,25,73,1 Mo,,y_probe,-0.04302207126417654
"(1997, 12)",-0.025645991046535716,train,3,1,speech,Chairman Alan Greenspan,UST,25,39,1 Mo,,y_probe,-0.06651664669579696
"(1998, 1)",-0.033940671686584045,train,3,1,speech,Chairman Alan Greenspan,UST,25,14,1 Mo,,y_bl,-0.01904234775019413
"(1998, 1)",-0.033940671686584045,train,3,1,speech,Governor Laurence H. Meyer,UST,25,135,1 Mo,,y_bl,-0.01904234775019413
"(1998, 1)",-0.033940671686584045,train,3,1,speech,Chairman Alan Greenspan,UST,25,14,1 Mo,,y_probe,-0.09439285520576789
"(1998, 1)",-0.033940671686584045,train,3,1,speech,Governor Laurence H. Meyer,UST,25,135,1 Mo,,y_probe,-0.016443544474935665
"(1998, 2)",0.012969186206129413,train,3,1,meeting minutes,,UST,25,85,1 Mo,,y_bl,-0.026734369774016706
"(1998, 2)",0.012969186206129413,train,3,1,meeting minutes,,UST,25,85,1 Mo,,y_probe,-0.006089142748301589
"(1998, 3)",0.008300686535488825,train,3,1,meeting minutes,,UST,25,84,1 Mo,,y_bl,-0.03449620411196473
"(1998, 3)",0.008300686535488825,train,3,1,speech,Governor Laurence H. Meyer,UST,25,176,1 Mo,,y_bl,-0.03449620411196473
"(1998, 3)",0.008300686535488825,train,3,1,meeting minutes,,UST,25,84,1 Mo,,y_probe,-0.005728567777458289
"(1998, 3)",0.008300686535488825,train,3,1,speech,Governor Laurence H. Meyer,UST,25,176,1 Mo,,y_probe,-0.001575571881520796
"(1998, 4)",-0.0032281606707242894,train,3,1,speech,Governor Laurence H. Meyer,UST,25,67,1 Mo,,y_bl,-0.043008911880896186
"(1998, 4)",-0.0032281606707242894,train,3,1,speech,Governor Laurence H. Meyer,UST,25,67,1 Mo,,y_probe,-0.0042050634051365105
"(1998, 5)",0.003384097984241663,train,3,1,meeting minutes,,UST,25,94,1 Mo,,y_bl,-0.031297475139144694
"(1998, 5)",0.003384097984241663,train,3,1,meeting minutes,,UST,25,94,1 Mo,,y_probe,-0.01653095181384454
"(1998, 6)",-0.04668090373756497,train,3,1,meeting minutes,,UST,25,111,1 Mo,,y_bl,-0.03178800187347152
"(1998, 6)",-0.04668090373756497,train,3,1,meeting minutes,,UST,25,111,1 Mo,,y_probe,-0.020034325447932357
