ym,y,split,p,fold,event_type,speaker,indicator,layer,nrow,maturity,n_pc,model,yhat
"(1996, 1)",0.0,train,3,1,meeting minutes,,UST,22,106,1 Mo,128,y_bl,-0.03282972550092894
"(1996, 1)",0.0,train,3,1,meeting minutes,,UST,22,106,1 Mo,128,y_probe,-0.012140267889788873
"(1996, 3)",0.07738666361542093,train,3,1,meeting minutes,,UST,22,77,1 Mo,128,y_bl,-0.03282972550092894
"(1996, 3)",0.07738666361542093,train,3,1,meeting minutes,,UST,22,77,1 Mo,128,y_probe,0.0026960219971525613
"(1996, 5)",0.035824726518145805,train,3,1,meeting minutes,,UST,22,88,1 Mo,128,y_bl,-0.05366709740432064
"(1996, 5)",0.035824726518145805,train,3,1,meeting minutes,,UST,22,88,1 Mo,128,y_probe,-0.0053209486085289285
"(1996, 7)",0.013110165924207662,train,3,1,meeting minutes,,UST,22,124,1 Mo,128,y_bl,-0.056326084026111965
"(1996, 7)",0.013110165924207662,train,3,1,meeting minutes,,UST,22,124,1 Mo,128,y_probe,-0.005253689550038622
"(1996, 8)",-0.016047025597516695,train,3,1,meeting minutes,,UST,22,75,1 Mo,128,y_bl,-0.029950710124355136
"(1996, 8)",-0.016047025597516695,train,3,1,meeting minutes,,UST,22,75,1 Mo,128,y_probe,-0.02365344506491127
"(1996, 9)",0.03184060585565751,train,3,1,meeting minutes,,UST,22,91,1 Mo,128,y_bl,-0.02492008837915947
"(1996, 9)",0.03184060585565751,train,3,1,meeting minutes,,UST,22,91,1 Mo,128,y_probe,-0.01746105703398339
"(1996, 10)",-0.024514565763584573,train,3,1,speech,Chairman Alan Greenspan,UST,22,20,1 Mo,128,y_bl,-0.036359273079097
"(1996, 10)",-0.024514565763584573,train,3,1,speech,Chairman Alan Greenspan,UST,22,20,1 Mo,128,y_probe,-0.025310185454105925
"(1996, 11)",-0.06172011215787131,train,3,1,meeting minutes,,UST,22,82,1 Mo,128,y_bl,-0.03458597907582971
"(1996, 11)",-0.06172011215787131,train,3,1,meeting minutes,,UST,22,82,1 Mo,128,y_probe,-0.007330440200978933
"(1996, 12)",0.029076264081508763,train,3,1,meeting minutes,,UST,22,67,1 Mo,128,y_bl,-0.006548274990771102
"(1996, 12)",0.029076264081508763,train,3,1,meeting minutes,,UST,22,67,1 Mo,128,y_probe,-0.003110332947496706
"(1997, 1)",0.02384613737283403,train,3,1,speech,Governor Laurence H. Meyer,UST,22,11,1 Mo,128,y_bl,-0.03367404608155879
"(1997, 1)",0.02384613737283403,train,3,1,speech,Governor Laurence H. Meyer,UST,22,11,1 Mo,128,y_probe,-0.009055420896031816
