ym,y,split,p,fold,event_type,speaker,indicator,layer,nrow,maturity,n_pc,model,yhat
"(1996, 1)",0.0,train,3,1,meeting minutes,,UST,16,106,1 Mo,,y_bl,-0.03282972550092894
"(1996, 1)",0.0,train,3,1,meeting minutes,,UST,16,106,1 Mo,,y_probe,-0.002075072406609446
"(1996, 3)",0.07738666361542093,train,3,1,meeting minutes,,UST,16,77,1 Mo,,y_bl,-0.03282972550092894
"(1996, 3)",0.07738666361542093,train,3,1,meeting minutes,,UST,16,77,1 Mo,,y_probe,0.021305223072867
"(1996, 5)",0.035824726518145805,train,3,1,meeting minutes,,UST,16,88,1 Mo,,y_bl,-0.05366709740432064
"(1996, 5)",0.035824726518145805,train,3,1,meeting minutes,,UST,16,88,1 Mo,,y_probe,-0.019046542604068104
"(1996, 7)",0.013110165924207662,train,3,1,meeting minutes,,UST,16,124,1 Mo,,y_bl,-0.056326084026111965
"(1996, 7)",0.013110165924207662,train,3,1,meeting minutes,,UST,16,124,1 Mo,,y_probe,-0.014897035150420906
"(1996, 8)",-0.016047025597516695,train,3,1,meeting minutes,,UST,16,75,1 Mo,,y_bl,-0.029950710124355136
"(1996, 8)",-0.016047025597516695,train,3,1,meeting minutes,,UST,16,75,1 Mo,,y_probe,-0.014731266292084296
"(1996, 9)",0.03184060585565751,train,3,1,meeting minutes,,UST,16,91,1 Mo,,y_bl,-0.02492008837915947
"(1996, 9)",0.03184060585565751,train,3,1,meeting minutes,,UST,16,91,1 Mo,,y_probe,-0.008099478519908058
"(1996, 10)",-0.024514565763584573,train,3,1,speech,Chairman Alan Greenspan,UST,16,20,1 Mo,,y_bl,-0.036359273079097
"(1996, 10)",-0.024514565763584573,train,3,1,speech,Chairman Alan Greenspan,UST,16,20,1 Mo,,y_probe,-0.04146942472340629
"(1996, 11)",-0.06172011215787131,train,3,1,meeting minutes,,UST,16,82,1 Mo,,y_bl,-0.03458597907582971
"(1996, 11)",-0.06172011215787131,train,3,1,meeting minutes,,UST,16,82,1 Mo,,y_probe,-0.013772108689926236
"(1996, 12)",0.029076264081508763,train,3,1,meeting minutes,,UST,16,67,1 Mo,,y_bl,-0.006548274990771102
"(1996, 12)",0.029076264081508763,train,3,1,meeting minutes,,UST,16,67,1 Mo,,y_probe,7.663484695309345e-5
"(1997, 1)",0.02384613737283403,train,3,1,speech,Governor Laurence H. Meyer,UST,16,11,1 Mo,,y_bl,-0.03367404608155879
"(1997, 1)",0.02384613737283403,train,3,1,speech,Governor Laurence H. Meyer,UST,16,11,1 Mo,,y_probe,-0.02841342843545134
"(1997, 2)",-0.0073910166463893034,train,3,1,meeting minutes,,UST,16,82,1 Mo,,y_bl,-0.05467970371117348
"(1997, 2)",-0.0073910166463893034,train,3,1,meeting minutes,,UST,16,82,1 Mo,,y_probe,0.006402515735092784
"(1997, 3)",0.029241849594496383,train,3,1,meeting minutes,,UST,16,77,1 Mo,,y_bl,-0.030290301001583215
"(1997, 3)",0.029241849594496383,train,3,1,meeting minutes,,UST,16,77,1 Mo,,y_probe,0.001875853153057456
"(1997, 4)",0.021383566025322764,train,3,1,speech,Governor Laurence H. Meyer,UST,16,168,1 Mo,,y_bl,-0.03543007031347807
"(1997, 4)",0.021383566025322764,train,3,1,speech,Governor Laurence H. Meyer,UST,16,168,1 Mo,,y_probe,-0.0008344466022550974
"(1997, 5)",-0.02186144771088394,train,3,1,meeting minutes,,UST,16,85,1 Mo,,y_bl,-0.045045494793480294
"(1997, 5)",-0.02186144771088394,train,3,1,speech,Chairman Alan Greenspan,UST,16,61,1 Mo,,y_bl,-0.045045494793480294
"(1997, 5)",-0.02186144771088394,train,3,1,meeting minutes,,UST,16,85,1 Mo,,y_probe,-0.00755332813734797
"(1997, 5)",-0.02186144771088394,train,3,1,speech,Chairman Alan Greenspan,UST,16,61,1 Mo,,y_probe,-0.01959763860597532
"(1997, 7)",-0.01990532224880992,train,3,1,meeting minutes,,UST,16,116,1 Mo,,y_bl,-0.02592578285550202
"(1997, 7)",-0.01990532224880992,train,3,1,meeting minutes,,UST,16,116,1 Mo,,y_probe,-0.019407076143969013
"(1997, 8)",-0.040515668893719894,train,3,1,meeting minutes,,UST,16,74,1 Mo,,y_bl,-0.02001471945017138
"(1997, 8)",-0.040515668893719894,train,3,1,meeting minutes,,UST,16,74,1 Mo,,y_probe,0.009755941099276761
"(1997, 9)",-0.005798144987579482,train,3,1,meeting minutes,,UST,16,72,1 Mo,,y_bl,-0.021979658348250733
"(1997, 9)",-0.005798144987579482,train,3,1,speech,Chairman Alan Greenspan,UST,16,83,1 Mo,,y_bl,-0.021979658348250733
"(1997, 9)",-0.005798144987579482,train,3,1,speech,Governor Laurence H. Meyer,UST,16,127,1 Mo,,y_bl,-0.021979658348250733
"(1997, 9)",-0.005798144987579482,train,3,1,meeting minutes,,UST,16,72,1 Mo,,y_probe,-0.005583225511543737
"(1997, 9)",-0.005798144987579482,train,3,1,speech,Chairman Alan Greenspan,UST,16,83,1 Mo,,y_probe,-0.007393614483913766
"(1997, 9)",-0.005798144987579482,train,3,1,speech,Governor Laurence H. Meyer,UST,16,127,1 Mo,,y_probe,0.008374347094420692
"(1997, 10)",-0.008236547093297242,train,3,1,speech,Governor Laurence H. Meyer,UST,16,135,1 Mo,,y_bl,-0.02731504782509008
"(1997, 10)",-0.008236547093297242,train,3,1,speech,Governor Laurence H. Meyer,UST,16,135,1 Mo,,y_probe,-0.01560405745180532
"(1997, 11)",-0.04607645829783902,train,3,1,meeting minutes,,UST,16,76,1 Mo,,y_bl,-0.03628649720518485
"(1997, 11)",-0.04607645829783902,train,3,1,speech,Chairman Alan Greenspan,UST,16,83,1 Mo,,y_bl,-0.03628649720518485
"(1997, 11)",-0.04607645829783902,train,3,1,meeting minutes,,UST,16,76,1 Mo,,y_probe,-0.024586889936033585
"(1997, 11)",-0.04607645829783902,train,3,1,speech,Chairman Alan Greenspan,UST,16,83,1 Mo,,y_probe,0.00278689503858049
"(1997, 12)",-0.025645991046535716,train,3,1,meeting minutes,,UST,16,73,1 Mo,,y_bl,-0.019909506411510187
"(1997, 12)",-0.025645991046535716,train,3,1,speech,Chairman Alan Greenspan,UST,16,39,1 Mo,,y_bl,-0.019909506411510187
"(1997, 12)",-0.025645991046535716,train,3,1,meeting minutes,,UST,16,73,1 Mo,,y_probe,-0.01915037856541772
"(1997, 12)",-0.025645991046535716,train,3,1,speech,Chairman Alan Greenspan,UST,16,39,1 Mo,,y_probe,-0.0234239304370684
"(1998, 1)",-0.033940671686584045,train,3,1,speech,Chairman Alan Greenspan,UST,16,14,1 Mo,,y_bl,-0.01904234775019413
"(1998, 1)",-0.033940671686584045,train,3,1,speech,Governor Laurence H. Meyer,UST,16,135,1 Mo,,y_bl,-0.01904234775019413
"(1998, 1)",-0.033940671686584045,train,3,1,speech,Chairman Alan Greenspan,UST,16,14,1 Mo,,y_probe,-0.005753011878521589
"(1998, 1)",-0.033940671686584045,train,3,1,speech,Governor Laurence H. Meyer,UST,16,135,1 Mo,,y_probe,-0.012507967189300044
"(1998, 2)",0.012969186206129413,train,3,1,meeting minutes,,UST,16,85,1 Mo,,y_bl,-0.026734369774016706
"(1998, 2)",0.012969186206129413,train,3,1,meeting minutes,,UST,16,85,1 Mo,,y_probe,-0.009763832729445506
"(1998, 3)",0.008300686535488825,train,3,1,meeting minutes,,UST,16,84,1 Mo,,y_bl,-0.03449620411196473
"(1998, 3)",0.008300686535488825,train,3,1,speech,Governor Laurence H. Meyer,UST,16,176,1 Mo,,y_bl,-0.03449620411196473
"(1998, 3)",0.008300686535488825,train,3,1,meeting minutes,,UST,16,84,1 Mo,,y_probe,-0.021776976647295488
"(1998, 3)",0.008300686535488825,train,3,1,speech,Governor Laurence H. Meyer,UST,16,176,1 Mo,,y_probe,0.004508786653545207
"(1998, 4)",-0.0032281606707242894,train,3,1,speech,Governor Laurence H. Meyer,UST,16,67,1 Mo,,y_bl,-0.043008911880896186
"(1998, 4)",-0.0032281606707242894,train,3,1,speech,Governor Laurence H. Meyer,UST,16,67,1 Mo,,y_probe,0.0025945766261088934
"(1998, 5)",0.003384097984241663,train,3,1,meeting minutes,,UST,16,94,1 Mo,,y_bl,-0.031297475139144694
"(1998, 5)",0.003384097984241663,train,3,1,meeting minutes,,UST,16,94,1 Mo,,y_probe,-0.016076656112664255
"(1998, 6)",-0.04668090373756497,train,3,1,meeting minutes,,UST,16,111,1 Mo,,y_bl,-0.03178800187347152
"(1998, 6)",-0.04668090373756497,train,3,1,meeting minutes,,UST,16,111,1 Mo,,y_probe,-0.007255523070059073
"(1998, 7)",-0.0035461030067485133,train,3,1,speech,"Governor Roger W. Ferguson, Jr.",UST,16,81,1 Mo,,y_bl,-0.02140075478407918
"(1998, 7)",-0.0035461030067485133,train,3,1,speech,"Governor Roger W. Ferguson, Jr.",UST,16,81,1 Mo,,y_probe,-0.005569488272647411
"(1998, 8)",-0.012511333889107634,train,3,1,meeting minutes,,UST,16,81,1 Mo,,y_bl,-0.02295964690473486
"(1998, 8)",-0.012511333889107634,train,3,1,meeting minutes,,UST,16,81,1 Mo,,y_probe,-0.029365348052882132
"(1998, 9)",-0.07660139358684652,train,3,1,meeting minutes,,UST,16,80,1 Mo,,y_bl,-0.03655991007243164
"(1998, 9)",-0.07660139358684652,train,3,1,meeting minutes,,UST,16,80,1 Mo,,y_probe,-0.018102014907366414
"(1998, 10)",-0.06001800972625157,train,3,1,speech,Governor Laurence H. Meyer,UST,16,100,1 Mo,,y_bl,-0.010552100559644943
"(1998, 10)",-0.06001800972625157,train,3,1,speech,Governor Laurence H. Meyer,UST,16,100,1 Mo,,y_probe,-0.018994044598529623
"(1998, 11)",0.0849473927687769,train,3,1,meeting minutes,,UST,16,82,1 Mo,,y_bl,-0.00503231785352856
"(1998, 11)",0.0849473927687769,train,3,1,meeting minutes,,UST,16,82,1 Mo,,y_probe,-0.025747692913482747
"(1998, 12)",-0.040585280115076276,train,3,1,meeting minutes,,UST,16,72,1 Mo,,y_bl,-0.057651993613325285
"(1998, 12)",-0.040585280115076276,train,3,1,meeting minutes,,UST,16,72,1 Mo,,y_probe,-0.02932173405907858
"(1999, 1)",1.1102230246251565e-15,train,3,1,speech,"Governor Roger W. Ferguson, Jr.",UST,16,51,1 Mo,,y_bl,-0.047048105798966226
"(1999, 1)",1.1102230246251565e-15,train,3,1,speech,"Governor Roger W. Ferguson, Jr.",UST,16,51,1 Mo,,y_probe,-0.004644448020014229
"(1999, 2)",0.05474812420961815,train,3,1,meeting minutes,,UST,16,89,1 Mo,,y_bl,-0.011492744188847897
"(1999, 2)",0.05474812420961815,train,3,1,speech,Governor Laurence H. Meyer,UST,16,98,1 Mo,,y_bl,-0.011492744188847897
"(1999, 2)",0.05474812420961815,train,3,1,meeting minutes,,UST,16,89,1 Mo,,y_probe,-0.00331447591572913
"(1999, 2)",0.05474812420961815,train,3,1,speech,Governor Laurence H. Meyer,UST,16,98,1 Mo,,y_probe,-0.000700881900459392
"(1999, 3)",0.053120666833562424,train,3,1,meeting minutes,,UST,16,80,1 Mo,,y_bl,-0.054295185089692014
"(1999, 3)",0.053120666833562424,train,3,1,meeting minutes,,UST,16,80,1 Mo,,y_probe,-0.026721576615234333
"(1999, 4)",-0.026907452919922914,train,3,1,speech,Governor Laurence H. Meyer,UST,16,99,1 Mo,,y_bl,-0.05693156705719667
"(1999, 4)",-0.026907452919922914,train,3,1,speech,Governor Laurence H. Meyer,UST,16,99,1 Mo,,y_probe,-0.04850386749156261
"(1999, 5)",0.06695276507976004,train,3,1,meeting minutes,,UST,16,72,1 Mo,,y_bl,-0.02602149288323903
"(1999, 5)",0.06695276507976004,train,3,1,speech,Vice Chair Alice M. Rivlin,UST,16,41,1 Mo,,y_bl,-0.02602149288323903
"(1999, 5)",0.06695276507976004,train,3,1,meeting minutes,,UST,16,72,1 Mo,,y_probe,-0.0019185250745377314
"(1999, 5)",0.06695276507976004,train,3,1,speech,Vice Chair Alice M. Rivlin,UST,16,41,1 Mo,,y_probe,0.020661223632869583
"(1999, 6)",0.03216596607141805,train,3,1,meeting minutes,,UST,16,112,1 Mo,,y_bl,-0.03724137763892121
"(1999, 6)",0.03216596607141805,train,3,1,speech,"Governor Roger W. Ferguson, Jr.",UST,16,56,1 Mo,,y_bl,-0.03724137763892121
"(1999, 6)",0.03216596607141805,train,3,1,meeting minutes,,UST,16,112,1 Mo,,y_probe,-0.005439401200271516
"(1999, 6)",0.03216596607141805,train,3,1,speech,"Governor Roger W. Ferguson, Jr.",UST,16,56,1 Mo,,y_probe,-0.01977587718032336
"(1999, 8)",-0.019779640378038456,train,3,1,meeting minutes,,UST,16,82,1 Mo,,y_bl,-0.0579313234360875
"(1999, 8)",-0.019779640378038456,train,3,1,speech,Chairman Alan Greenspan,UST,16,28,1 Mo,,y_bl,-0.0579313234360875
"(1999, 8)",-0.019779640378038456,train,3,1,meeting minutes,,UST,16,82,1 Mo,,y_probe,0.003160179561331429
"(1999, 8)",-0.019779640378038456,train,3,1,speech,Chairman Alan Greenspan,UST,16,28,1 Mo,,y_probe,0.00019192271186400104
"(1999, 9)",0.0194344956360475,train,3,1,speech,Governor Laurence H. Meyer,UST,16,135,1 Mo,,y_bl,-0.022168478117230193
"(1999, 9)",0.0194344956360475,train,3,1,speech,"Governor Roger W. Ferguson, Jr.",UST,16,79,1 Mo,,y_bl,-0.022168478117230193
"(1999, 9)",0.0194344956360475,train,3,1,speech,Governor Laurence H. Meyer,UST,16,135,1 Mo,,y_probe,-0.007402520156990617
"(1999, 9)",0.0194344956360475,train,3,1,speech,"Governor Roger W. Ferguson, Jr.",UST,16,79,1 Mo,,y_probe,-0.0030427683747363894
"(1999, 10)",0.02057987619904039,train,3,1,meeting minutes,,UST,16,76,1 Mo,,y_bl,-0.029193733643868455
"(1999, 10)",0.02057987619904039,train,3,1,speech,Chairman Alan Greenspan,UST,16,53,1 Mo,,y_bl,-0.029193733643868455
"(1999, 10)",0.02057987619904039,train,3,1,speech,Governor Laurence H. Meyer,UST,16,229,1 Mo,,y_bl,-0.029193733643868455
"(1999, 10)",0.02057987619904039,train,3,1,meeting minutes,,UST,16,76,1 Mo,,y_probe,0.003165520794789816
"(1999, 10)",0.02057987619904039,train,3,1,speech,Chairman Alan Greenspan,UST,16,53,1 Mo,,y_probe,0.001065924540160156
"(1999, 10)",0.02057987619904039,train,3,1,speech,Governor Laurence H. Meyer,UST,16,229,1 Mo,,y_probe,-0.029896426693324273
"(1999, 11)",-0.02029383462187931,train,3,1,meeting minutes,,UST,16,79,1 Mo,,y_bl,-0.045126282198401126
"(1999, 11)",-0.02029383462187931,train,3,1,speech,Chairman Alan Greenspan,UST,16,23,1 Mo,,y_bl,-0.045126282198401126
"(1999, 11)",-0.02029383462187931,train,3,1,meeting minutes,,UST,16,79,1 Mo,,y_probe,-0.02267188827400337
"(1999, 11)",-0.02029383462187931,train,3,1,speech,Chairman Alan Greenspan,UST,16,23,1 Mo,,y_probe,-0.034322199844932344
"(1999, 12)",0.05854022735372322,train,3,1,meeting minutes,,UST,16,72,1 Mo,,y_bl,-0.027828840609695895
