ym,y,split,p,fold,event_type,speaker,indicator,layer,nrow,maturity,n_pc,model,yhat
"(1996, 1)",0.0,train,4,1,meeting minutes,,PPI,14,106,,128,y_bl,0.0016091851990394106
"(1996, 1)",0.0,train,4,1,meeting minutes,,PPI,14,106,,128,y_probe,0.001392953142268888
"(1996, 3)",0.0007914523563137266,train,4,1,meeting minutes,,PPI,14,77,,128,y_bl,0.0016091851990394106
"(1996, 3)",0.0007914523563137266,train,4,1,meeting minutes,,PPI,14,77,,128,y_probe,0.0017171319144568644
"(1996, 5)",0.013359727189933501,train,4,1,meeting minutes,,PPI,14,88,,128,y_bl,0.0018348744383488986
"(1996, 5)",0.013359727189933501,train,4,1,meeting minutes,,PPI,14,88,,128,y_probe,0.002050371098739519
"(1996, 7)",-0.0007809449830729065,train,4,1,meeting minutes,,PPI,14,124,,128,y_bl,0.005477695417673625
"(1996, 7)",-0.0007809449830729065,train,4,1,meeting minutes,,PPI,14,124,,128,y_probe,0.0016092639214584138
"(1996, 8)",0.002341007701973652,train,4,1,meeting minutes,,PPI,14,75,,128,y_bl,0.0024370184304523183
"(1996, 8)",0.002341007701973652,train,4,1,meeting minutes,,PPI,14,75,,128,y_probe,0.001934814327217611
"(1996, 9)",-0.0007797271350211687,train,4,1,meeting minutes,,PPI,14,91,,128,y_bl,0.0029723182585282013
"(1996, 9)",-0.0007797271350211687,train,4,1,speech,Governor Laurence H. Meyer,PPI,14,76,,128,y_bl,0.0029723182585282013
"(1996, 9)",-0.0007797271350211687,train,4,1,meeting minutes,,PPI,14,91,,128,y_probe,0.0021723667129905917
"(1996, 9)",-0.0007797271350211687,train,4,1,speech,Governor Laurence H. Meyer,PPI,14,76,,128,y_probe,0.0031066709766689048
"(1996, 10)",-0.001561280566956036,train,4,1,speech,Chairman Alan Greenspan,PPI,14,20,,128,y_bl,-0.001944837577946359
"(1996, 10)",-0.001561280566956036,train,4,1,speech,Chairman Alan Greenspan,PPI,14,20,,128,y_probe,0.0039658253346354705
"(1996, 11)",0.0015612805669524832,train,4,1,meeting minutes,,PPI,14,82,,128,y_bl,0.001475507804794513
"(1996, 11)",0.0015612805669524832,train,4,1,meeting minutes,,PPI,14,82,,128,y_probe,0.0013286387786870064
"(1996, 12)",0.006995753366026314,train,4,1,meeting minutes,,PPI,14,67,,128,y_bl,0.0012778396429653576
"(1996, 12)",0.006995753366026314,train,4,1,meeting minutes,,PPI,14,67,,128,y_probe,0.0016656792842581823
"(1997, 1)",0.004636793469800615,train,4,1,speech,Governor Laurence H. Meyer,PPI,14,11,,128,y_bl,0.0038096032007748494
"(1997, 1)",0.004636793469800615,train,4,1,speech,Governor Laurence H. Meyer,PPI,14,11,,128,y_probe,0.002692052033201172
"(1997, 2)",-0.009295186987123394,train,4,1,meeting minutes,,PPI,14,82,,128,y_bl,0.003966910514534653
"(1997, 2)",-0.009295186987123394,train,4,1,meeting minutes,,PPI,14,82,,128,y_probe,0.0017720324219423086
"(1997, 3)",-0.009382398771913714,train,4,1,meeting minutes,,PPI,14,77,,128,y_bl,-0.0005979936427683044
"(1997, 3)",-0.009382398771913714,train,4,1,meeting minutes,,PPI,14,77,,128,y_probe,0.0019271077977237186
"(1997, 4)",-0.0023594191047697777,train,4,1,speech,Governor Laurence H. Meyer,PPI,14,168,,128,y_bl,-0.003231679080572897
"(1997, 4)",-0.0023594191047697777,train,4,1,speech,Governor Laurence H. Meyer,PPI,14,168,,128,y_probe,0.003424919230505105
"(1997, 5)",0.0031446566794715025,train,4,1,meeting minutes,,PPI,14,85,,128,y_bl,-0.001625438982093535
"(1997, 5)",0.0031446566794715025,train,4,1,speech,Chairman Alan Greenspan,PPI,14,61,,128,y_bl,-0.001625438982093535
"(1997, 5)",0.0031446566794715025,train,4,1,meeting minutes,,PPI,14,85,,128,y_probe,0.0020832016708553463
"(1997, 5)",0.0031446566794715025,train,4,1,speech,Chairman Alan Greenspan,PPI,14,61,,128,y_probe,0.0035454142424470626
"(1997, 7)",-0.003932368417721044,train,4,1,meeting minutes,,PPI,14,116,,128,y_bl,0.004057829975919723
"(1997, 7)",-0.003932368417721044,train,4,1,meeting minutes,,PPI,14,116,,128,y_probe,0.0016864382307254795
"(1997, 8)",0.0023612761856819375,train,4,1,meeting minutes,,PPI,14,74,,128,y_bl,0.002975325657442553
"(1997, 8)",0.0023612761856819375,train,4,1,meeting minutes,,PPI,14,74,,128,y_probe,0.0014932982923623664
