ym,y,split,p,fold,event_type,speaker,indicator,layer,nrow,maturity,n_pc,model,yhat
"(1996, 1)",0.0,train,4,1,meeting minutes,,CPI,23,106,,,y_bl,0.0024560723092352413
"(1996, 1)",0.0,train,4,1,meeting minutes,,CPI,23,106,,,y_probe,0.0019381565723252784
"(1996, 3)",0.005157974040266744,train,4,1,meeting minutes,,CPI,23,77,,,y_bl,0.0024560723092352413
"(1996, 3)",0.005157974040266744,train,4,1,meeting minutes,,CPI,23,77,,,y_probe,0.002246563880912867
"(1996, 5)",0.005771096491922201,train,4,1,meeting minutes,,CPI,23,88,,,y_bl,0.0037690434744508125
"(1996, 5)",0.005771096491922201,train,4,1,meeting minutes,,CPI,23,88,,,y_probe,0.002508665421290857
"(1996, 7)",0.0038289772370987407,train,4,1,meeting minutes,,CPI,23,124,,,y_bl,0.0032827464939015547
"(1996, 7)",0.0038289772370987407,train,4,1,meeting minutes,,CPI,23,124,,,y_probe,0.0022703469376719964
"(1996, 8)",0.0012730746467983778,train,4,1,meeting minutes,,CPI,23,75,,,y_bl,0.0028039742349685653
"(1996, 8)",0.0012730746467983778,train,4,1,meeting minutes,,CPI,23,75,,,y_probe,0.002118418767494065
"(1996, 9)",0.0031756139738856604,train,4,1,meeting minutes,,CPI,23,91,,,y_bl,0.0010810193760826764
"(1996, 9)",0.0031756139738856604,train,4,1,speech,Governor Laurence H. Meyer,CPI,23,76,,,y_bl,0.0010810193760826764
"(1996, 9)",0.0031756139738856604,train,4,1,meeting minutes,,CPI,23,91,,,y_probe,0.0022587488255172896
"(1996, 9)",0.0031756139738856604,train,4,1,speech,Governor Laurence H. Meyer,CPI,23,76,,,y_probe,0.0025162744215234158
"(1996, 10)",0.003165561364558478,train,4,1,speech,Chairman Alan Greenspan,CPI,23,20,,,y_bl,0.0016914811497996231
"(1996, 10)",0.003165561364558478,train,4,1,speech,Chairman Alan Greenspan,CPI,23,20,,,y_probe,0.0021651912759274973
"(1996, 11)",0.0031555721988105745,train,4,1,meeting minutes,,CPI,23,82,,,y_bl,0.0019053698311793784
"(1996, 11)",0.0031555721988105745,train,4,1,meeting minutes,,CPI,23,82,,,y_probe,0.0023880930049088
"(1996, 12)",0.00251730781137649,train,4,1,meeting minutes,,CPI,23,67,,,y_bl,0.002594639077502453
"(1996, 12)",0.00251730781137649,train,4,1,meeting minutes,,CPI,23,67,,,y_probe,0.0023110062948362197
"(1997, 1)",0.0018838310123721058,train,4,1,speech,Governor Laurence H. Meyer,CPI,23,11,,,y_bl,0.001944447418225399
"(1997, 1)",0.0018838310123721058,train,4,1,speech,Governor Laurence H. Meyer,CPI,23,11,,,y_probe,0.002168531610529865
"(1997, 2)",0.00188028886485192,train,4,1,meeting minutes,,CPI,23,82,,,y_bl,0.0018650880983529224
"(1997, 2)",0.00188028886485192,train,4,1,meeting minutes,,CPI,23,82,,,y_probe,0.0023249608149567423
"(1997, 3)",0.000625978111206571,train,4,1,meeting minutes,,CPI,23,77,,,y_bl,0.0019342664469848214
"(1997, 3)",0.000625978111206571,train,4,1,meeting minutes,,CPI,23,77,,,y_probe,0.0022426799338312394
"(1997, 4)",0.000625586507735143,train,4,1,speech,Governor Laurence H. Meyer,CPI,23,168,,,y_bl,0.0017681049300991034
"(1997, 4)",0.000625586507735143,train,4,1,speech,Governor Laurence H. Meyer,CPI,23,168,,,y_probe,0.0024101185420878995
"(1997, 5)",-2.6645352591003757e-15,train,4,1,meeting minutes,,CPI,23,85,,,y_bl,0.00208690035768782
"(1997, 5)",-2.6645352591003757e-15,train,4,1,speech,Chairman Alan Greenspan,CPI,23,61,,,y_bl,0.00208690035768782
"(1997, 5)",-2.6645352591003757e-15,train,4,1,meeting minutes,,CPI,23,85,,,y_probe,0.002419434725321653
"(1997, 5)",-2.6645352591003757e-15,train,4,1,speech,Chairman Alan Greenspan,CPI,23,61,,,y_probe,0.0020554172604222982
