ym,y,split,p,fold,event_type,speaker,indicator,layer,nrow,maturity,model,yhat
"(1998, 11)",-0.003231020581446309,train,4,1,meeting minutes,,PPI,13,82,,y_bl,0.0012196744853985304
"(1998, 11)",-0.003231020581446309,train,4,1,meeting minutes,,PPI,13,82,,y_probe,0.0008561247822688887
"(1998, 12)",-0.006493529310549917,train,4,1,meeting minutes,,PPI,13,72,,y_bl,0.002027867301951056
"(1998, 12)",-0.006493529310549917,train,4,1,meeting minutes,,PPI,13,72,,y_probe,0.001282555420156136
"(1999, 1)",0.000814000858946784,train,4,1,speech,"Governor Roger W. Ferguson, Jr.",PPI,13,51,,y_bl,0.0004658998935942591
"(1999, 1)",0.000814000858946784,train,4,1,speech,"Governor Roger W. Ferguson, Jr.",PPI,13,51,,y_probe,0.0025974787549194233
"(1999, 2)",-0.004893973878862035,train,4,1,meeting minutes,,PPI,13,89,,y_bl,0.0007097524075341831
"(1999, 2)",-0.004893973878862035,train,4,1,speech,Governor Laurence H. Meyer,PPI,13,98,,y_bl,0.0007097524075341831
"(1999, 2)",-0.004893973878862035,train,4,1,meeting minutes,,PPI,13,89,,y_probe,0.0012459202938865455
"(1999, 2)",-0.004893973878862035,train,4,1,speech,Governor Laurence H. Meyer,PPI,13,98,,y_probe,0.002534931073657607
"(1999, 3)",0.0024499808089881725,train,4,1,meeting minutes,,PPI,13,80,,y_bl,0.0006428498490903739
"(1999, 3)",0.0024499808089881725,train,4,1,meeting minutes,,PPI,13,80,,y_probe,0.0023749856830800344
"(1999, 4)",0.008123521521477883,train,4,1,speech,Governor Laurence H. Meyer,PPI,13,99,,y_bl,0.003678939405945073
"(1999, 4)",0.008123521521477883,train,4,1,speech,Governor Laurence H. Meyer,PPI,13,99,,y_probe,0.0030970265739001038
"(1999, 5)",0.008860307662398093,train,4,1,meeting minutes,,PPI,13,72,,y_bl,0.0035467715491412895
"(1999, 5)",0.008860307662398093,train,4,1,speech,Vice Chair Alice M. Rivlin,PPI,13,41,,y_bl,0.0035467715491412895
"(1999, 5)",0.008860307662398093,train,4,1,meeting minutes,,PPI,13,72,,y_probe,0.0023286497943306676
"(1999, 5)",0.008860307662398093,train,4,1,speech,Vice Chair Alice M. Rivlin,PPI,13,41,,y_probe,0.005497946480597653
"(1999, 6)",0.004001605980005429,train,4,1,meeting minutes,,PPI,13,112,,y_bl,0.006179483793483521
"(1999, 6)",0.004001605980005429,train,4,1,speech,"Governor Roger W. Ferguson, Jr.",PPI,13,56,,y_bl,0.006179483793483521
"(1999, 6)",0.004001605980005429,train,4,1,meeting minutes,,PPI,13,112,,y_probe,0.002244424445306239
"(1999, 6)",0.004001605980005429,train,4,1,speech,"Governor Roger W. Ferguson, Jr.",PPI,13,56,,y_probe,0.002752901413093011
"(1999, 8)",0.01348691605434027,train,4,1,meeting minutes,,PPI,13,82,,y_bl,0.003359255053731577
"(1999, 8)",0.01348691605434027,train,4,1,speech,Chairman Alan Greenspan,PPI,13,28,,y_bl,0.003359255053731577
"(1999, 8)",0.01348691605434027,train,4,1,meeting minutes,,PPI,13,82,,y_probe,0.0020302405153357016
"(1999, 8)",0.01348691605434027,train,4,1,speech,Chairman Alan Greenspan,PPI,13,28,,y_probe,0.005033799288354629
"(1999, 9)",0.008630889199277014,train,4,1,speech,Governor Laurence H. Meyer,PPI,13,135,,y_bl,0.004290440361874964
"(1999, 9)",0.008630889199277014,train,4,1,speech,"Governor Roger W. Ferguson, Jr.",PPI,13,79,,y_bl,0.004290440361874964
"(1999, 9)",0.008630889199277014,train,4,1,speech,Governor Laurence H. Meyer,PPI,13,135,,y_probe,0.003285276775985333
"(1999, 9)",0.008630889199277014,train,4,1,speech,"Governor Roger W. Ferguson, Jr.",PPI,13,79,,y_probe,0.004506914123607202
"(1999, 10)",-0.0023465008811234256,train,4,1,meeting minutes,,PPI,13,76,,y_bl,0.003072595112536478
"(1999, 10)",-0.0023465008811234256,train,4,1,speech,Chairman Alan Greenspan,PPI,13,53,,y_bl,0.003072595112536478
"(1999, 10)",-0.0023465008811234256,train,4,1,speech,Governor Laurence H. Meyer,PPI,13,229,,y_bl,0.003072595112536478
"(1999, 10)",-0.0023465008811234256,train,4,1,meeting minutes,,PPI,13,76,,y_probe,0.0023241078204076743
"(1999, 10)",-0.0023465008811234256,train,4,1,speech,Chairman Alan Greenspan,PPI,13,53,,y_probe,0.003619798179299514
"(1999, 10)",-0.0023465008811234256,train,4,1,speech,Governor Laurence H. Meyer,PPI,13,229,,y_probe,0.0011911741569686025
"(1999, 11)",0.00468750858310063,train,4,1,meeting minutes,,PPI,13,79,,y_bl,0.001515920180908668
"(1999, 11)",0.00468750858310063,train,4,1,speech,Chairman Alan Greenspan,PPI,13,23,,y_bl,0.001515920180908668
"(1999, 11)",0.00468750858310063,train,4,1,meeting minutes,,PPI,13,79,,y_probe,0.0025609350484784724
"(1999, 11)",0.00468750858310063,train,4,1,speech,Chairman Alan Greenspan,PPI,13,23,,y_probe,0.004426498864044671
"(1999, 12)",-0.003904729678155583,train,4,1,meeting minutes,,PPI,13,72,,y_bl,-9.240425025898593e-5
"(1999, 12)",-0.003904729678155583,train,4,1,meeting minutes,,PPI,13,72,,y_probe,0.0016405819929009558
"(2000, 1)",0.003904729678155583,train,4,1,speech,Governor Edward M. Gramlich,PPI,13,161,,y_bl,-0.0015525770151768798
"(2000, 1)",0.003904729678155583,train,4,1,speech,Governor Laurence H. Meyer,PPI,13,83,,y_bl,-0.0015525770151768798
"(2000, 1)",0.003904729678155583,train,4,1,speech,Governor Edward M. Gramlich,PPI,13,161,,y_probe,0.00300636343403206
"(2000, 1)",0.003904729678155583,train,4,1,speech,Governor Laurence H. Meyer,PPI,13,83,,y_probe,0.003747503444060962
"(2000, 2)",0.011623532648402879,train,4,1,meeting minutes,,PPI,13,98,,y_bl,0.003374266287707595
"(2000, 2)",0.011623532648402879,train,4,1,speech,Governor Laurence H. Meyer,PPI,13,77,,y_bl,0.003374266287707595
"(2000, 2)",0.011623532648402879,train,4,1,meeting minutes,,PPI,13,98,,y_probe,0.0028146171443142074
"(2000, 2)",0.011623532648402879,train,4,1,speech,Governor Laurence H. Meyer,PPI,13,77,,y_probe,0.004150065380982976
"(2000, 3)",0.007674634753112031,train,4,1,meeting minutes,,PPI,13,62,,y_bl,0.0037237453545656126
"(2000, 3)",0.007674634753112031,train,4,1,speech,Governor Laurence H. Meyer,PPI,13,84,,y_bl,0.0037237453545656126
"(2000, 3)",0.007674634753112031,train,4,1,meeting minutes,,PPI,13,62,,y_probe,0.002908708396958538
"(2000, 3)",0.007674634753112031,train,4,1,speech,Governor Laurence H. Meyer,PPI,13,84,,y_probe,0.004422700717101138
"(2000, 4)",-0.0007648183929198638,train,4,1,speech,Chairman Alan Greenspan,PPI,13,22,,y_bl,0.005950603578960057
"(2000, 4)",-0.0007648183929198638,train,4,1,speech,Governor Laurence H. Meyer,PPI,13,135,,y_bl,0.005950603578960057
"(2000, 4)",-0.0007648183929198638,train,4,1,speech,Chairman Alan Greenspan,PPI,13,22,,y_probe,0.002544454686599635
"(2000, 4)",-0.0007648183929198638,train,4,1,speech,Governor Laurence H. Meyer,PPI,13,135,,y_probe,0.0027470010069137758
"(2000, 5)",0.006862398261037406,train,4,1,meeting minutes,,PPI,13,67,,y_bl,0.0017872094940653163
"(2000, 5)",0.006862398261037406,train,4,1,meeting minutes,,PPI,13,67,,y_probe,0.00336660988581918
"(2000, 6)",0.01657912880291068,train,4,1,meeting minutes,,PPI,13,74,,y_bl,0.0010580357192144984
"(2000, 6)",0.01657912880291068,train,4,1,speech,Governor Laurence H. Meyer,PPI,13,142,,y_bl,0.0010580357192144984
"(2000, 6)",0.01657912880291068,train,4,1,meeting minutes,,PPI,13,74,,y_probe,0.003174017388746302
"(2000, 6)",0.01657912880291068,train,4,1,speech,Governor Laurence H. Meyer,PPI,13,142,,y_probe,0.004040797992254902
"(2000, 8)",-0.006749181974925023,train,4,1,meeting minutes,,PPI,13,78,,y_bl,0.004810698868388841
"(2000, 8)",-0.006749181974925023,train,4,1,meeting minutes,,PPI,13,78,,y_probe,0.0027727285462148007
"(2000, 10)",0.018636394758976493,train,4,1,meeting minutes,,PPI,13,65,,y_bl,0.0016074511162443054
"(2000, 10)",0.018636394758976493,train,4,1,speech,Chairman Alan Greenspan,PPI,13,57,,y_bl,0.0016074511162443054
"(2000, 10)",0.018636394758976493,train,4,1,speech,Governor Laurence H. Meyer,PPI,13,346,,y_bl,0.0016074511162443054
"(2000, 10)",0.018636394758976493,train,4,1,meeting minutes,,PPI,13,65,,y_probe,0.00257836529200761
"(2000, 10)",0.018636394758976493,train,4,1,speech,Chairman Alan Greenspan,PPI,13,57,,y_probe,0.006224532818047888
"(2000, 10)",0.018636394758976493,train,4,1,speech,Governor Laurence H. Meyer,PPI,13,346,,y_probe,0.005830006054443344
"(2000, 11)",-0.002958582039751967,train,4,1,meeting minutes,,PPI,13,77,,y_bl,0.005838331308636216
"(2000, 11)",-0.002958582039751967,train,4,1,meeting minutes,,PPI,13,77,,y_probe,0.002279493816197745
"(2000, 12)",0.008849615276981915,train,4,1,meeting minutes,,PPI,13,70,,y_bl,-0.00261333225806419
"(2000, 12)",0.008849615276981915,train,4,1,speech,Chairman Alan Greenspan,PPI,13,1,,y_bl,-0.00261333225806419
"(2000, 12)",0.008849615276981915,train,4,1,speech,"Vice Chairman Roger W. Ferguson, Jr.",PPI,13,57,,y_bl,-0.00261333225806419
"(2000, 12)",0.008849615276981915,train,4,1,meeting minutes,,PPI,13,70,,y_probe,0.001494477451832708
"(2000, 12)",0.008849615276981915,train,4,1,speech,Chairman Alan Greenspan,PPI,13,1,,y_probe,0.008129847238029685
"(2000, 12)",0.008849615276981915,train,4,1,speech,"Vice Chairman Roger W. Ferguson, Jr.",PPI,13,57,,y_probe,0.004332458387167795
"(2001, 1)",0.027518028893889657,train,4,1,meeting minutes,,PPI,13,65,,y_bl,0.00699189037727544
"(2001, 1)",0.027518028893889657,train,4,1,meeting minutes,,PPI,13,65,,y_probe,0.00244538020796037
"(2001, 2)",-0.018746042821055298,train,4,1,speech,Governor Edward M. Gramlich,PPI,13,124,,y_bl,0.0050899233015135594
"(2001, 2)",-0.018746042821055298,train,4,1,speech,Governor Edward M. Gramlich,PPI,13,124,,y_probe,0.0027557287747024704
"(2001, 3)",-0.010977058631149283,train,4,1,meeting minutes,,PPI,13,47,,y_bl,-0.0002908686629182597
"(2001, 3)",-0.010977058631149283,train,4,1,meeting minutes,,PPI,13,47,,y_probe,0.0019593419856252193
"(2001, 5)",0.006600684031353055,train,4,1,meeting minutes,,PPI,13,66,,y_bl,-0.0032272943565408926
"(2001, 5)",0.006600684031353055,train,4,1,speech,Governor Laurence H. Meyer,PPI,13,59,,y_bl,-0.0032272943565408926
"(2001, 5)",0.006600684031353055,train,4,1,meeting minutes,,PPI,13,66,,y_probe,0.0018942454090939075
"(2001, 5)",0.006600684031353055,train,4,1,speech,Governor Laurence H. Meyer,PPI,13,59,,y_probe,0.004686410093520022
"(2001, 6)",-0.00954836486869226,train,4,1,meeting minutes,,PPI,13,78,,y_bl,-0.005775241068568081
"(2001, 6)",-0.00954836486869226,train,4,1,speech,"Vice Chairman Roger W. Ferguson, Jr.",PPI,13,52,,y_bl,-0.005775241068568081
"(2001, 6)",-0.00954836486869226,train,4,1,meeting minutes,,PPI,13,78,,y_probe,0.0017117955712093065
"(2001, 6)",-0.00954836486869226,train,4,1,speech,"Vice Chairman Roger W. Ferguson, Jr.",PPI,13,52,,y_probe,0.003855313996872915
"(2001, 7)",-0.015619506838231878,train,4,1,speech,Governor Laurence H. Meyer,PPI,13,259,,y_bl,0.003430901132954044
"(2001, 7)",-0.015619506838231878,train,4,1,speech,Governor Laurence H. Meyer,PPI,13,259,,y_probe,0.0020334902199110006
"(2001, 8)",-4.440892098500626e-15,train,4,1,meeting minutes,,PPI,13,52,,y_bl,-0.00024721833576056606
"(2001, 8)",-4.440892098500626e-15,train,4,1,meeting minutes,,PPI,13,52,,y_probe,0.0005943830005642482
"(2001, 10)",-0.023512649350723613,train,4,1,meeting minutes,,PPI,13,56,,y_bl,-0.0019418622721649131
"(2001, 10)",-0.023512649350723613,train,4,1,speech,Chairman Alan Greenspan,PPI,13,25,,y_bl,-0.0019418622721649131
"(2001, 10)",-0.023512649350723613,train,4,1,speech,Governor Laurence H. Meyer,PPI,13,28,,y_bl,-0.0019418622721649131
"(2001, 10)",-0.023512649350723613,train,4,1,meeting minutes,,PPI,13,56,,y_probe,0.0003476263332950342
"(2001, 10)",-0.023512649350723613,train,4,1,speech,Chairman Alan Greenspan,PPI,13,25,,y_probe,0.0027014999213977155
"(2001, 10)",-0.023512649350723613,train,4,1,speech,Governor Laurence H. Meyer,PPI,13,28,,y_probe,0.0011197374388724802
"(2001, 11)",-0.0038446798608076094,train,4,1,meeting minutes,,PPI,13,49,,y_bl,-0.0037501086633877703
"(2001, 11)",-0.0038446798608076094,train,4,1,speech,Governor Edward M. Gramlich,PPI,13,59,,y_bl,-0.0037501086633877703
"(2001, 11)",-0.0038446798608076094,train,4,1,meeting minutes,,PPI,13,49,,y_probe,0.0008220341596312604
"(2001, 11)",-0.0038446798608076094,train,4,1,speech,Governor Edward M. Gramlich,PPI,13,59,,y_probe,0.0026839469564415614
"(2001, 12)",-0.013183595367299183,train,4,1,meeting minutes,,PPI,13,58,,y_bl,0.002797184617533991
"(2001, 12)",-0.013183595367299183,train,4,1,speech,Governor Laurence H. Meyer,PPI,13,118,,y_bl,0.002797184617533991
"(2001, 12)",-0.013183595367299183,train,4,1,meeting minutes,,PPI,13,58,,y_probe,-0.00010566018866322397
"(2001, 12)",-0.013183595367299183,train,4,1,speech,Governor Laurence H. Meyer,PPI,13,118,,y_probe,-0.00015094343678367881
"(2002, 1)",0.0031176954325875528,train,4,1,meeting minutes,,PPI,13,69,,y_bl,-0.004122329998787383
"(2002, 1)",0.0031176954325875528,train,4,1,meeting minutes,,PPI,13,69,,y_probe,0.0006973663750260073
"(2002, 3)",0.010065899934715183,train,4,1,meeting minutes,,PPI,13,56,,y_bl,0.007313395054231097
"(2002, 3)",0.010065899934715183,train,4,1,meeting minutes,,PPI,13,56,,y_probe,0.0020849730261932042
"(2002, 5)",0.00767463475310759,train,4,1,meeting minutes,,PPI,13,57,,y_bl,0.004758855148899507
"(2002, 5)",0.00767463475310759,train,4,1,meeting minutes,,PPI,13,57,,y_probe,0.002224311857095087
"(2002, 6)",0.0007642338927551506,train,4,1,meeting minutes,,PPI,13,56,,y_bl,0.008174331804099221
"(2002, 6)",0.0007642338927551506,train,4,1,meeting minutes,,PPI,13,56,,y_probe,0.0032726897540893006
"(2002, 8)",0.00457317870196583,train,4,1,meeting minutes,,PPI,13,55,,y_bl,0.002314763879411494
"(2002, 8)",0.00457317870196583,train,4,1,meeting minutes,,PPI,13,55,,y_probe,0.0015461195183314853
"(2002, 9)",0.006065219503090802,train,4,1,meeting minutes,,PPI,13,57,,y_bl,0.0009212043171898379
"(2002, 9)",0.006065219503090802,train,4,1,meeting minutes,,PPI,13,57,,y_probe,0.0009329982921748108
"(2002, 10)",0.006779686985377786,train,4,1,speech,Chairman Alan Greenspan,PPI,13,47,,y_bl,0.0017519349396957218
"(2002, 10)",0.006779686985377786,train,4,1,speech,Governor Ben S. Bernanke,PPI,13,107,,y_bl,0.0017519349396957218
"(2002, 10)",0.006779686985377786,train,4,1,speech,"Vice Chairman Roger W. Ferguson, Jr.",PPI,13,55,,y_bl,0.0017519349396957218
"(2002, 10)",0.006779686985377786,train,4,1,speech,Chairman Alan Greenspan,PPI,13,47,,y_probe,0.004642945467930836
"(2002, 10)",0.006779686985377786,train,4,1,speech,Governor Ben S. Bernanke,PPI,13,107,,y_probe,0.003867245392909737
"(2002, 10)",0.006779686985377786,train,4,1,speech,"Vice Chairman Roger W. Ferguson, Jr.",PPI,13,55,,y_probe,0.00422204336446755
"(2002, 11)",-0.0007510327052262511,train,4,1,meeting minutes,,PPI,13,55,,y_bl,0.004124236968370522
"(2002, 11)",-0.0007510327052262511,train,4,1,speech,Governor Donald L. Kohn,PPI,13,29,,y_bl,0.004124236968370522
"(2002, 11)",-0.0007510327052262511,train,4,1,meeting minutes,,PPI,13,55,,y_probe,0.0005307931533548408
"(2002, 11)",-0.0007510327052262511,train,4,1,speech,Governor Donald L. Kohn,PPI,13,29,,y_probe,0.004616724496385277
"(2002, 12)",-0.001503759681868111,train,4,1,meeting minutes,,PPI,13,50,,y_bl,0.001153367436158363
"(2002, 12)",-0.001503759681868111,train,4,1,speech,Chairman Alan Greenspan,PPI,13,70,,y_bl,0.001153367436158363
"(2002, 12)",-0.001503759681868111,train,4,1,meeting minutes,,PPI,13,50,,y_probe,0.00022141336616663063
"(2002, 12)",-0.001503759681868111,train,4,1,speech,Chairman Alan Greenspan,PPI,13,70,,y_probe,0.0031633569460565772
"(2003, 1)",0.017897569457544726,train,4,1,meeting minutes,,PPI,13,48,,y_bl,4.449779652820261e-5
"(2003, 1)",0.017897569457544726,train,4,1,speech,Governor Edward M. Gramlich,PPI,13,69,,y_bl,4.449779652820261e-5
"(2003, 1)",0.017897569457544726,train,4,1,meeting minutes,,PPI,13,48,,y_probe,0.0016271409664801774
"(2003, 1)",0.017897569457544726,train,4,1,speech,Governor Edward M. Gramlich,PPI,13,69,,y_probe,0.0037262313841336108
"(2003, 2)",0.016856390322502968,train,4,1,speech,Governor Ben S. Bernanke,PPI,13,147,,y_bl,0.004796428338915027
"(2003, 2)",0.016856390322502968,train,4,1,speech,"Vice Chairman Roger W. Ferguson, Jr",PPI,13,73,,y_bl,0.004796428338915027
"(2003, 2)",0.016856390322502968,train,4,1,speech,Governor Ben S. Bernanke,PPI,13,147,,y_probe,0.007328000377933542
"(2003, 2)",0.016856390322502968,train,4,1,speech,"Vice Chairman Roger W. Ferguson, Jr",PPI,13,73,,y_probe,0.005435890342600655
"(2003, 3)",0.025826399559901958,train,4,1,meeting minutes,,PPI,13,48,,y_bl,0.007833344848999559
"(2003, 3)",0.025826399559901958,train,4,1,speech,Governor Ben S. Bernanke,PPI,13,115,,y_bl,0.007833344848999559
"(2003, 3)",0.025826399559901958,train,4,1,speech,Governor Donald L. Kohn,PPI,13,130,,y_bl,0.007833344848999559
"(2003, 3)",0.025826399559901958,train,4,1,meeting minutes,,PPI,13,48,,y_probe,0.002270179303448076
"(2003, 3)",0.025826399559901958,train,4,1,speech,Governor Ben S. Bernanke,PPI,13,115,,y_probe,0.007862180103991132
