ym,y,split,p,fold,event_type,speaker,indicator,layer,nrow,maturity,n_pc,model,yhat
"(1996, 1)",0.0,train,10,1,meeting minutes,,UST,21,106,1 Yr,,y_bl,-0.0027761937187946208
"(1996, 1)",0.0,train,10,1,meeting minutes,,UST,21,106,1 Yr,,y_probe,-0.0015721230667032214
"(1996, 3)",0.07725848313712999,train,10,1,meeting minutes,,UST,21,77,1 Yr,,y_bl,-0.0027761937187946208
"(1996, 3)",0.07725848313712999,train,10,1,meeting minutes,,UST,21,77,1 Yr,,y_probe,0.012113394926334219
"(1996, 5)",0.03470667976550024,train,10,1,meeting minutes,,UST,21,88,1 Yr,,y_bl,-0.012769637574383593
"(1996, 5)",0.03470667976550024,train,10,1,meeting minutes,,UST,21,88,1 Yr,,y_probe,0.0019450072849872822
"(1996, 7)",0.04046286361318216,train,10,1,meeting minutes,,UST,21,124,1 Yr,,y_bl,-0.0006076492035807542
"(1996, 7)",0.04046286361318216,train,10,1,meeting minutes,,UST,21,124,1 Yr,,y_probe,0.008859048695775796
"(1996, 8)",-0.031526253646772605,train,10,1,meeting minutes,,UST,21,75,1 Yr,,y_bl,0.0017201854011910144
"(1996, 8)",-0.031526253646772605,train,10,1,meeting minutes,,UST,21,75,1 Yr,,y_probe,-0.00844768934581978
"(1996, 9)",0.0193838668210482,train,10,1,meeting minutes,,UST,21,91,1 Yr,,y_bl,-0.0034729455634614345
"(1996, 9)",0.0193838668210482,train,10,1,meeting minutes,,UST,21,91,1 Yr,,y_probe,-0.003447743351096756
"(1996, 10)",-0.02652675433342977,train,10,1,speech,Chairman Alan Greenspan,UST,21,20,1 Yr,,y_bl,-0.01050722168306808
"(1996, 10)",-0.02652675433342977,train,10,1,speech,Chairman Alan Greenspan,UST,21,20,1 Yr,,y_probe,0.012930816835537373
"(1996, 11)",-0.029092960941664543,train,10,1,meeting minutes,,UST,21,82,1 Yr,,y_bl,0.01952302631271628
"(1996, 11)",-0.029092960941664543,train,10,1,meeting minutes,,UST,21,82,1 Yr,,y_probe,-0.0006082104439602975
"(1996, 12)",0.01646880771326753,train,10,1,meeting minutes,,UST,21,67,1 Yr,,y_bl,0.019955720050410557
"(1996, 12)",0.01646880771326753,train,10,1,meeting minutes,,UST,21,67,1 Yr,,y_probe,0.008554327736043742
"(1997, 1)",0.017986096369782656,train,10,1,speech,Governor Laurence H. Meyer,UST,21,11,1 Yr,,y_bl,0.018552380196997245
"(1997, 1)",0.017986096369782656,train,10,1,speech,Governor Laurence H. Meyer,UST,21,11,1 Yr,,y_probe,0.02747843645999337
"(1997, 2)",-0.012556218775412686,train,10,1,meeting minutes,,UST,21,82,1 Yr,,y_bl,-0.009227357120394606
"(1997, 2)",-0.012556218775412686,train,10,1,meeting minutes,,UST,21,82,1 Yr,,y_probe,0.010878214569304503
"(1997, 3)",0.0646513306588133,train,10,1,meeting minutes,,UST,21,77,1 Yr,,y_bl,0.028102488848263222
"(1997, 3)",0.0646513306588133,train,10,1,meeting minutes,,UST,21,77,1 Yr,,y_probe,0.006238822621408038
"(1997, 4)",0.02341244062474157,train,10,1,speech,Governor Laurence H. Meyer,UST,21,168,1 Yr,,y_bl,-0.024720410941722882
"(1997, 4)",0.02341244062474157,train,10,1,speech,Governor Laurence H. Meyer,UST,21,168,1 Yr,,y_probe,0.024654790481042566
"(1997, 5)",-0.029935518451022627,train,10,1,meeting minutes,,UST,21,85,1 Yr,,y_bl,-0.003969627345652492
"(1997, 5)",-0.029935518451022627,train,10,1,speech,Chairman Alan Greenspan,UST,21,61,1 Yr,,y_bl,-0.003969627345652492
"(1997, 5)",-0.029935518451022627,train,10,1,meeting minutes,,UST,21,85,1 Yr,,y_probe,0.001171035855455411
"(1997, 5)",-0.029935518451022627,train,10,1,speech,Chairman Alan Greenspan,UST,21,61,1 Yr,,y_probe,0.00789297676788551
"(1997, 7)",-0.04027389913794277,train,10,1,meeting minutes,,UST,21,116,1 Yr,,y_bl,0.0038036540682278674
"(1997, 7)",-0.04027389913794277,train,10,1,meeting minutes,,UST,21,116,1 Yr,,y_probe,0.0047817240214634476
"(1997, 8)",-0.023319442345142605,train,10,1,meeting minutes,,UST,21,74,1 Yr,,y_bl,-0.00196808394340437
"(1997, 8)",-0.023319442345142605,train,10,1,meeting minutes,,UST,21,74,1 Yr,,y_probe,0.0017816209049318801
"(1997, 9)",-0.0009327408505547402,train,10,1,meeting minutes,,UST,21,72,1 Yr,,y_bl,-0.012125543554784018
"(1997, 9)",-0.0009327408505547402,train,10,1,speech,Chairman Alan Greenspan,UST,21,83,1 Yr,,y_bl,-0.012125543554784018
"(1997, 9)",-0.0009327408505547402,train,10,1,speech,Governor Laurence H. Meyer,UST,21,127,1 Yr,,y_bl,-0.012125543554784018
"(1997, 9)",-0.0009327408505547402,train,10,1,meeting minutes,,UST,21,72,1 Yr,,y_probe,0.0007086251181033629
"(1997, 9)",-0.0009327408505547402,train,10,1,speech,Chairman Alan Greenspan,UST,21,83,1 Yr,,y_probe,0.009484157426857652
"(1997, 9)",-0.0009327408505547402,train,10,1,speech,Governor Laurence H. Meyer,UST,21,127,1 Yr,,y_probe,0.031097767673433023
"(1997, 10)",-0.0009280025412752302,train,10,1,speech,Governor Laurence H. Meyer,UST,21,135,1 Yr,,y_bl,0.01585640587370409
"(1997, 10)",-0.0009280025412752302,train,10,1,speech,Governor Laurence H. Meyer,UST,21,135,1 Yr,,y_probe,0.02455094679343866
"(1997, 11)",-0.013771193732996352,train,10,1,meeting minutes,,UST,21,76,1 Yr,,y_bl,0.011204275349032454
"(1997, 11)",-0.013771193732996352,train,10,1,speech,Chairman Alan Greenspan,UST,21,83,1 Yr,,y_bl,0.011204275349032454
"(1997, 11)",-0.013771193732996352,train,10,1,meeting minutes,,UST,21,76,1 Yr,,y_probe,0.006433263355269154
"(1997, 11)",-0.013771193732996352,train,10,1,speech,Chairman Alan Greenspan,UST,21,83,1 Yr,,y_probe,0.01992293865341116
"(1997, 12)",0.013983974202703022,train,10,1,meeting minutes,,UST,21,73,1 Yr,,y_bl,0.009730556588983232
"(1997, 12)",0.013983974202703022,train,10,1,speech,Chairman Alan Greenspan,UST,21,39,1 Yr,,y_bl,0.009730556588983232
"(1997, 12)",0.013983974202703022,train,10,1,meeting minutes,,UST,21,73,1 Yr,,y_probe,-0.0039060291843722697
"(1997, 12)",0.013983974202703022,train,10,1,speech,Chairman Alan Greenspan,UST,21,39,1 Yr,,y_probe,0.000994745044223482
"(1998, 1)",-0.05561294203563204,train,10,1,speech,Chairman Alan Greenspan,UST,21,14,1 Yr,,y_bl,-0.021574301436424782
