ym,y,split,p,fold,event_type,speaker,indicator,layer,nrow,maturity,n_pc,model,yhat
"(1996, 1)",0.0,train,3,1,meeting minutes,,UST,3,106,1 Mo,128,y_bl,-0.03282972550092894
"(1996, 1)",0.0,train,3,1,meeting minutes,,UST,3,106,1 Mo,128,y_probe,-0.012154570629782738
"(1996, 3)",0.07738666361542093,train,3,1,meeting minutes,,UST,3,77,1 Mo,128,y_bl,-0.03282972550092894
"(1996, 3)",0.07738666361542093,train,3,1,meeting minutes,,UST,3,77,1 Mo,128,y_probe,-0.019133519476722326
"(1996, 5)",0.035824726518145805,train,3,1,meeting minutes,,UST,3,88,1 Mo,128,y_bl,-0.05366709740432064
"(1996, 5)",0.035824726518145805,train,3,1,meeting minutes,,UST,3,88,1 Mo,128,y_probe,-0.021610294306371285
"(1996, 7)",0.013110165924207662,train,3,1,meeting minutes,,UST,3,124,1 Mo,128,y_bl,-0.056326084026111965
"(1996, 7)",0.013110165924207662,train,3,1,meeting minutes,,UST,3,124,1 Mo,128,y_probe,-0.020335733420390974
"(1996, 8)",-0.016047025597516695,train,3,1,meeting minutes,,UST,3,75,1 Mo,128,y_bl,-0.029950710124355136
"(1996, 8)",-0.016047025597516695,train,3,1,meeting minutes,,UST,3,75,1 Mo,128,y_probe,-0.026599913906362817
"(1996, 9)",0.03184060585565751,train,3,1,meeting minutes,,UST,3,91,1 Mo,128,y_bl,-0.02492008837915947
"(1996, 9)",0.03184060585565751,train,3,1,meeting minutes,,UST,3,91,1 Mo,128,y_probe,-0.021710391778700003
"(1996, 10)",-0.024514565763584573,train,3,1,speech,Chairman Alan Greenspan,UST,3,20,1 Mo,128,y_bl,-0.036359273079097
"(1996, 10)",-0.024514565763584573,train,3,1,speech,Chairman Alan Greenspan,UST,3,20,1 Mo,128,y_probe,-0.02039272401492328
"(1996, 11)",-0.06172011215787131,train,3,1,meeting minutes,,UST,3,82,1 Mo,128,y_bl,-0.03458597907582971
"(1996, 11)",-0.06172011215787131,train,3,1,meeting minutes,,UST,3,82,1 Mo,128,y_probe,-0.022870900378210417
"(1996, 12)",0.029076264081508763,train,3,1,meeting minutes,,UST,3,67,1 Mo,128,y_bl,-0.006548274990771102
"(1996, 12)",0.029076264081508763,train,3,1,meeting minutes,,UST,3,67,1 Mo,128,y_probe,-0.02408849796020713
"(1997, 1)",0.02384613737283403,train,3,1,speech,Governor Laurence H. Meyer,UST,3,11,1 Mo,128,y_bl,-0.03367404608155879
"(1997, 1)",0.02384613737283403,train,3,1,speech,Governor Laurence H. Meyer,UST,3,11,1 Mo,128,y_probe,-0.029386377778352554
"(1997, 2)",-0.0073910166463893034,train,3,1,meeting minutes,,UST,3,82,1 Mo,128,y_bl,-0.05467970371117348
"(1997, 2)",-0.0073910166463893034,train,3,1,meeting minutes,,UST,3,82,1 Mo,128,y_probe,-0.020121420616454284
"(1997, 3)",0.029241849594496383,train,3,1,meeting minutes,,UST,3,77,1 Mo,128,y_bl,-0.030290301001583215
"(1997, 3)",0.029241849594496383,train,3,1,meeting minutes,,UST,3,77,1 Mo,128,y_probe,-0.021110565373869784
"(1997, 4)",0.021383566025322764,train,3,1,speech,Governor Laurence H. Meyer,UST,3,168,1 Mo,128,y_bl,-0.03543007031347807
"(1997, 4)",0.021383566025322764,train,3,1,speech,Governor Laurence H. Meyer,UST,3,168,1 Mo,128,y_probe,-0.015488901477646408
"(1997, 5)",-0.02186144771088394,train,3,1,meeting minutes,,UST,3,85,1 Mo,128,y_bl,-0.045045494793480294
"(1997, 5)",-0.02186144771088394,train,3,1,speech,Chairman Alan Greenspan,UST,3,61,1 Mo,128,y_bl,-0.045045494793480294
"(1997, 5)",-0.02186144771088394,train,3,1,meeting minutes,,UST,3,85,1 Mo,128,y_probe,-0.018978247924480086
"(1997, 5)",-0.02186144771088394,train,3,1,speech,Chairman Alan Greenspan,UST,3,61,1 Mo,128,y_probe,-0.021160562014495024
"(1997, 7)",-0.01990532224880992,train,3,1,meeting minutes,,UST,3,116,1 Mo,128,y_bl,-0.02592578285550202
"(1997, 7)",-0.01990532224880992,train,3,1,meeting minutes,,UST,3,116,1 Mo,128,y_probe,-0.019823025576136608
"(1997, 8)",-0.040515668893719894,train,3,1,meeting minutes,,UST,3,74,1 Mo,128,y_bl,-0.02001471945017138
"(1997, 8)",-0.040515668893719894,train,3,1,meeting minutes,,UST,3,74,1 Mo,128,y_probe,-0.02587217252311117
"(1997, 9)",-0.005798144987579482,train,3,1,meeting minutes,,UST,3,72,1 Mo,128,y_bl,-0.021979658348250733
"(1997, 9)",-0.005798144987579482,train,3,1,speech,Chairman Alan Greenspan,UST,3,83,1 Mo,128,y_bl,-0.021979658348250733
"(1997, 9)",-0.005798144987579482,train,3,1,speech,Governor Laurence H. Meyer,UST,3,127,1 Mo,128,y_bl,-0.021979658348250733
"(1997, 9)",-0.005798144987579482,train,3,1,meeting minutes,,UST,3,72,1 Mo,128,y_probe,-0.022007860922674
"(1997, 9)",-0.005798144987579482,train,3,1,speech,Chairman Alan Greenspan,UST,3,83,1 Mo,128,y_probe,-0.014336673523679178
"(1997, 9)",-0.005798144987579482,train,3,1,speech,Governor Laurence H. Meyer,UST,3,127,1 Mo,128,y_probe,-0.01942434043443501
"(1997, 10)",-0.008236547093297242,train,3,1,speech,Governor Laurence H. Meyer,UST,3,135,1 Mo,128,y_bl,-0.02731504782509008
"(1997, 10)",-0.008236547093297242,train,3,1,speech,Governor Laurence H. Meyer,UST,3,135,1 Mo,128,y_probe,-0.019460246482907072
