ym,y,p,event_type,speaker,indicator,layer,nrow,maturity,model,yhat
"(1997, 4)",0.026317308317373212,6,speech,Governor Laurence H. Meyer,UST,7,168,10 Yr,y_probe,0.008176598111849107
"(1997, 5)",-0.03250695587046226,6,meeting minutes,,UST,7,85,10 Yr,y_bl,-0.0030162035521797766
"(1997, 5)",-0.03250695587046226,6,speech,Chairman Alan Greenspan,UST,7,61,10 Yr,y_bl,-0.0030162035521797766
"(1997, 5)",-0.03250695587046226,6,meeting minutes,,UST,7,85,10 Yr,y_probe,-0.008021462939581928
"(1997, 5)",-0.03250695587046226,6,speech,Chairman Alan Greenspan,UST,7,61,10 Yr,y_probe,0.006805392672514444
"(1997, 7)",-0.03927380720941799,6,meeting minutes,,UST,7,116,10 Yr,y_bl,0.009048054876509072
"(1997, 7)",-0.03927380720941799,6,meeting minutes,,UST,7,116,10 Yr,y_probe,-0.002650858131975498
"(1997, 8)",-0.03791923486229498,6,meeting minutes,,UST,7,74,10 Yr,y_bl,-0.016847105907368837
"(1997, 8)",-0.03791923486229498,6,meeting minutes,,UST,7,74,10 Yr,y_probe,-0.0052516555127168855
"(1997, 9)",-0.0014483826143687388,6,meeting minutes,,UST,7,72,10 Yr,y_bl,-0.007969257692200736
"(1997, 9)",-0.0014483826143687388,6,speech,Chairman Alan Greenspan,UST,7,83,10 Yr,y_bl,-0.007969257692200736
"(1997, 9)",-0.0014483826143687388,6,speech,Governor Laurence H. Meyer,UST,7,127,10 Yr,y_bl,-0.007969257692200736
"(1997, 9)",-0.0014483826143687388,6,meeting minutes,,UST,7,72,10 Yr,y_probe,-0.006037367754744172
"(1997, 9)",-0.0014483826143687388,6,speech,Chairman Alan Greenspan,UST,7,83,10 Yr,y_probe,0.01346546676868451
"(1997, 9)",-0.0014483826143687388,6,speech,Governor Laurence H. Meyer,UST,7,127,10 Yr,y_probe,0.008945046552380279
"(1997, 10)",-0.021533799009074858,6,speech,Governor Laurence H. Meyer,UST,7,135,10 Yr,y_bl,0.01185384077709139
"(1997, 10)",-0.021533799009074858,6,speech,Governor Laurence H. Meyer,UST,7,135,10 Yr,y_probe,-0.00533967708852765
"(1997, 11)",-0.029217089674588206,6,meeting minutes,,UST,7,76,10 Yr,y_bl,-0.00793077487879654
"(1997, 11)",-0.029217089674588206,6,speech,Chairman Alan Greenspan,UST,7,83,10 Yr,y_bl,-0.00793077487879654
"(1997, 11)",-0.029217089674588206,6,meeting minutes,,UST,7,76,10 Yr,y_probe,-0.0034565715206548685
"(1997, 11)",-0.029217089674588206,6,speech,Chairman Alan Greenspan,UST,7,83,10 Yr,y_probe,0.0052288485866837766
"(1997, 12)",-0.016080299232376923,6,meeting minutes,,UST,7,73,10 Yr,y_bl,0.012164004680753775
"(1997, 12)",-0.016080299232376923,6,speech,Chairman Alan Greenspan,UST,7,39,10 Yr,y_bl,0.012164004680753775
"(1997, 12)",-0.016080299232376923,6,meeting minutes,,UST,7,73,10 Yr,y_probe,-0.0033007110763785103
"(1997, 12)",-0.016080299232376923,6,speech,Chairman Alan Greenspan,UST,7,39,10 Yr,y_probe,0.0021209952029226874
"(1998, 1)",-0.05430868473641636,6,speech,Chairman Alan Greenspan,UST,7,14,10 Yr,y_bl,-0.025833434681351457
"(1998, 1)",-0.05430868473641636,6,speech,Governor Laurence H. Meyer,UST,7,135,10 Yr,y_bl,-0.025833434681351457
"(1998, 1)",-0.05430868473641636,6,speech,Chairman Alan Greenspan,UST,7,14,10 Yr,y_probe,0.01486690546547408
"(1998, 1)",-0.05430868473641636,6,speech,Governor Laurence H. Meyer,UST,7,135,10 Yr,y_probe,0.0031993176738324245
"(1998, 2)",0.011814483413762566,6,meeting minutes,,UST,7,85,10 Yr,y_bl,-0.002139214664616685
"(1998, 2)",0.011814483413762566,6,meeting minutes,,UST,7,85,10 Yr,y_probe,-0.0029604670484942035
"(1998, 3)",0.0038900379826986927,6,meeting minutes,,UST,7,84,10 Yr,y_bl,-0.004002515309792637
"(1998, 3)",0.0038900379826986927,6,speech,Governor Laurence H. Meyer,UST,7,176,10 Yr,y_bl,-0.004002515309792637
"(1998, 3)",0.0038900379826986927,6,meeting minutes,,UST,7,84,10 Yr,y_probe,-0.0016179997105689832
"(1998, 3)",0.0038900379826986927,6,speech,Governor Laurence H. Meyer,UST,7,176,10 Yr,y_probe,0.008162704682114318
"(1998, 4)",0.0014321520528752796,6,speech,Governor Laurence H. Meyer,UST,7,67,10 Yr,y_bl,0.008902862816187402
"(1998, 4)",0.0014321520528752796,6,speech,Governor Laurence H. Meyer,UST,7,67,10 Yr,y_probe,0.0066929870052516395
"(1998, 5)",0.010676257991343086,6,meeting minutes,,UST,7,94,10 Yr,y_bl,0.0005398370138857623
"(1998, 5)",0.010676257991343086,6,meeting minutes,,UST,7,94,10 Yr,y_probe,-0.0048277171352652136
"(1998, 6)",-0.0378764842904965,6,meeting minutes,,UST,7,111,10 Yr,y_bl,0.003282945583983423
"(1998, 6)",-0.0378764842904965,6,meeting minutes,,UST,7,111,10 Yr,y_probe,-0.006530036602952284
"(1998, 7)",-0.0055299680094622605,6,speech,"Governor Roger W. Ferguson, Jr.",UST,7,81,10 Yr,y_bl,-0.018412496545848284
"(1998, 7)",-0.0055299680094622605,6,speech,"Governor Roger W. Ferguson, Jr.",UST,7,81,10 Yr,y_probe,0.010356195392619356
"(1998, 8)",-1.5543122344752192e-15,6,meeting minutes,,UST,7,81,10 Yr,y_bl,-0.0046197772223042655
"(1998, 8)",-1.5543122344752192e-15,6,meeting minutes,,UST,7,81,10 Yr,y_probe,-0.005203233008311835
"(1998, 9)",-0.16436906878593774,6,meeting minutes,,UST,7,80,10 Yr,y_bl,-0.011474184543109887
"(1998, 9)",-0.16436906878593774,6,meeting minutes,,UST,7,80,10 Yr,y_probe,-0.011542189260051756
"(1998, 10)",-0.09836494979928094,6,speech,Governor Laurence H. Meyer,UST,7,100,10 Yr,y_bl,0.003912856639494428
"(1998, 10)",-0.09836494979928094,6,speech,Governor Laurence H. Meyer,UST,7,100,10 Yr,y_probe,-0.0028197662551432186
"(1998, 11)",0.1575788628213246,6,meeting minutes,,UST,7,82,10 Yr,y_bl,-0.0046559494154498286
"(1998, 11)",0.1575788628213246,6,meeting minutes,,UST,7,82,10 Yr,y_probe,-0.002663569939731326
"(1998, 12)",-0.035531428378486045,6,meeting minutes,,UST,7,72,10 Yr,y_bl,-0.019440294485936194
"(1998, 12)",-0.035531428378486045,6,meeting minutes,,UST,7,72,10 Yr,y_probe,-0.004256286391815416
"(1999, 1)",-0.008547060578457,6,speech,"Governor Roger W. Ferguson, Jr.",UST,7,51,10 Yr,y_bl,0.007076719297118506
"(1999, 1)",-0.008547060578457,6,speech,"Governor Roger W. Ferguson, Jr.",UST,7,51,10 Yr,y_probe,0.014492977195519544
"(1999, 2)",0.08251177296019765,6,meeting minutes,,UST,7,89,10 Yr,y_bl,0.0335044898108279
"(1999, 2)",0.08251177296019765,6,speech,Governor Laurence H. Meyer,UST,7,98,10 Yr,y_bl,0.0335044898108279
"(1999, 2)",0.08251177296019765,6,meeting minutes,,UST,7,89,10 Yr,y_probe,-0.0013856612350446199
"(1999, 2)",0.08251177296019765,6,speech,Governor Laurence H. Meyer,UST,7,98,10 Yr,y_probe,0.005584021521199577
"(1999, 3)",0.027682132231968026,6,meeting minutes,,UST,7,80,10 Yr,y_bl,0.006097309029667489
"(1999, 3)",0.027682132231968026,6,meeting minutes,,UST,7,80,10 Yr,y_probe,-0.003671848624916059
"(1999, 4)",-0.015474196582596189,6,speech,Governor Laurence H. Meyer,UST,7,99,10 Yr,y_bl,-0.01554647598759266
"(1999, 4)",-0.015474196582596189,6,speech,Governor Laurence H. Meyer,UST,7,99,10 Yr,y_probe,-0.00013350569232955262
"(1999, 5)",0.08417488563125439,6,meeting minutes,,UST,7,72,10 Yr,y_bl,0.006744177494303602
"(1999, 5)",0.08417488563125439,6,speech,Vice Chair Alice M. Rivlin,UST,7,41,10 Yr,y_bl,0.006744177494303602
"(1999, 5)",0.08417488563125439,6,meeting minutes,,UST,7,72,10 Yr,y_probe,0.0006546539121328852
"(1999, 5)",0.08417488563125439,6,speech,Vice Chair Alice M. Rivlin,UST,7,41,10 Yr,y_probe,0.008791674995762385
"(1999, 6)",0.05990814838180998,6,meeting minutes,,UST,7,112,10 Yr,y_bl,-0.026061962761096215
"(1999, 6)",0.05990814838180998,6,speech,"Governor Roger W. Ferguson, Jr.",UST,7,56,10 Yr,y_bl,-0.026061962761096215
"(1999, 6)",0.05990814838180998,6,meeting minutes,,UST,7,112,10 Yr,y_probe,-0.0009781570061674807
"(1999, 6)",0.05990814838180998,6,speech,"Governor Roger W. Ferguson, Jr.",UST,7,56,10 Yr,y_probe,0.013864420374353703
"(1999, 8)",-0.013020280173879906,6,meeting minutes,,UST,7,82,10 Yr,y_bl,0.023069377198994805
"(1999, 8)",-0.013020280173879906,6,speech,Chairman Alan Greenspan,UST,7,28,10 Yr,y_bl,0.023069377198994805
"(1999, 8)",-0.013020280173879906,6,meeting minutes,,UST,7,82,10 Yr,y_probe,-0.006869694870065817
"(1999, 8)",-0.013020280173879906,6,speech,Chairman Alan Greenspan,UST,7,28,10 Yr,y_probe,0.015625717951081728
"(1999, 9)",0.015358068664448827,6,speech,Governor Laurence H. Meyer,UST,7,135,10 Yr,y_bl,-0.005414359281567348
"(1999, 9)",0.015358068664448827,6,speech,"Governor Roger W. Ferguson, Jr.",UST,7,79,10 Yr,y_bl,-0.005414359281567348
"(1999, 9)",0.015358068664448827,6,speech,Governor Laurence H. Meyer,UST,7,135,10 Yr,y_probe,0.002223231830882742
"(1999, 9)",0.015358068664448827,6,speech,"Governor Roger W. Ferguson, Jr.",UST,7,79,10 Yr,y_probe,0.008820930437715662
"(1999, 10)",0.021013629412196196,6,meeting minutes,,UST,7,76,10 Yr,y_bl,-0.010259251996737518
"(1999, 10)",0.021013629412196196,6,speech,Chairman Alan Greenspan,UST,7,53,10 Yr,y_bl,-0.010259251996737518
"(1999, 10)",0.021013629412196196,6,speech,Governor Laurence H. Meyer,UST,7,229,10 Yr,y_bl,-0.010259251996737518
"(1999, 10)",0.021013629412196196,6,meeting minutes,,UST,7,76,10 Yr,y_probe,-0.005232779703176106
"(1999, 10)",0.021013629412196196,6,speech,Chairman Alan Greenspan,UST,7,53,10 Yr,y_probe,0.00898640239750421
"(1999, 10)",0.021013629412196196,6,speech,Governor Laurence H. Meyer,UST,7,229,10 Yr,y_probe,0.005346051158124258
"(1999, 11)",-0.013453771646881357,6,meeting minutes,,UST,7,79,10 Yr,y_bl,-0.009139552897777705
"(1999, 11)",-0.013453771646881357,6,speech,Chairman Alan Greenspan,UST,7,23,10 Yr,y_bl,-0.009139552897777705
"(1999, 11)",-0.013453771646881357,6,meeting minutes,,UST,7,79,10 Yr,y_probe,-0.003488684463683099
"(1999, 11)",-0.013453771646881357,6,speech,Chairman Alan Greenspan,UST,7,23,10 Yr,y_probe,0.016416541304273242
"(1999, 12)",0.06378072036193583,6,meeting minutes,,UST,7,72,10 Yr,y_bl,-0.009796368367229554
"(1999, 12)",0.06378072036193583,6,meeting minutes,,UST,7,72,10 Yr,y_probe,-0.0009731530730201308
"(2000, 1)",0.04654830275068479,6,speech,Governor Edward M. Gramlich,UST,7,161,10 Yr,y_bl,0.01027690844253473
"(2000, 1)",0.04654830275068479,6,speech,Governor Laurence H. Meyer,UST,7,83,10 Yr,y_bl,0.01027690844253473
"(2000, 1)",0.04654830275068479,6,speech,Governor Edward M. Gramlich,UST,7,161,10 Yr,y_probe,0.011413864785107615
"(2000, 1)",0.04654830275068479,6,speech,Governor Laurence H. Meyer,UST,7,83,10 Yr,y_probe,0.01307996093306311
"(2000, 2)",-0.023508816218521984,6,meeting minutes,,UST,7,98,10 Yr,y_bl,0.003668978385495118
"(2000, 2)",-0.023508816218521984,6,speech,Governor Laurence H. Meyer,UST,7,77,10 Yr,y_bl,0.003668978385495118
"(2000, 2)",-0.023508816218521984,6,meeting minutes,,UST,7,98,10 Yr,y_probe,0.0007130699275520778
"(2000, 2)",-0.023508816218521984,6,speech,Governor Laurence H. Meyer,UST,7,77,10 Yr,y_probe,-0.005826430087657446
"(2000, 3)",-0.039251486755047985,6,meeting minutes,,UST,7,62,10 Yr,y_bl,0.013959679734253367
"(2000, 3)",-0.039251486755047985,6,speech,Governor Laurence H. Meyer,UST,7,84,10 Yr,y_bl,0.013959679734253367
"(2000, 3)",-0.039251486755047985,6,meeting minutes,,UST,7,62,10 Yr,y_probe,-0.004625038135935229
"(2000, 3)",-0.039251486755047985,6,speech,Governor Laurence H. Meyer,UST,7,84,10 Yr,y_probe,0.00039337085109274444
"(2000, 4)",-0.052448060371926924,6,speech,Chairman Alan Greenspan,UST,7,22,10 Yr,y_bl,0.011413202196004377
"(2000, 4)",-0.052448060371926924,6,speech,Governor Laurence H. Meyer,UST,7,135,10 Yr,y_bl,0.011413202196004377
"(2000, 4)",-0.052448060371926924,6,speech,Chairman Alan Greenspan,UST,7,22,10 Yr,y_probe,0.009229294296575829
"(2000, 4)",-0.052448060371926924,6,speech,Governor Laurence H. Meyer,UST,7,135,10 Yr,y_probe,-0.0011380091416706491
"(2000, 5)",0.07610712998525528,6,meeting minutes,,UST,7,67,10 Yr,y_bl,-0.010289554671398546
"(2000, 5)",0.07610712998525528,6,meeting minutes,,UST,7,67,10 Yr,y_probe,-0.0021163009103167944
"(2000, 6)",-0.04782780398024872,6,meeting minutes,,UST,7,74,10 Yr,y_bl,-0.009891518728498916
"(2000, 6)",-0.04782780398024872,6,speech,Governor Laurence H. Meyer,UST,7,142,10 Yr,y_bl,-0.009891518728498916
"(2000, 6)",-0.04782780398024872,6,meeting minutes,,UST,7,74,10 Yr,y_probe,-0.004659082661052295
"(2000, 6)",-0.04782780398024872,6,speech,Governor Laurence H. Meyer,UST,7,142,10 Yr,y_probe,0.0038709340203620583
"(2000, 8)",-0.058745751754588404,6,meeting minutes,,UST,7,78,10 Yr,y_bl,0.00707231906270267
"(2000, 8)",-0.058745751754588404,6,meeting minutes,,UST,7,78,10 Yr,y_probe,-0.00893488104575836
"(2000, 10)",-0.017646025947892482,6,meeting minutes,,UST,7,65,10 Yr,y_bl,0.0010494082005967115
"(2000, 10)",-0.017646025947892482,6,speech,Chairman Alan Greenspan,UST,7,57,10 Yr,y_bl,0.0010494082005967115
"(2000, 10)",-0.017646025947892482,6,speech,Governor Laurence H. Meyer,UST,7,346,10 Yr,y_bl,0.0010494082005967115
"(2000, 10)",-0.017646025947892482,6,meeting minutes,,UST,7,65,10 Yr,y_probe,-0.010205398147637625
"(2000, 10)",-0.017646025947892482,6,speech,Chairman Alan Greenspan,UST,7,57,10 Yr,y_probe,0.0014371796216480022
"(2000, 10)",-0.017646025947892482,6,speech,Governor Laurence H. Meyer,UST,7,346,10 Yr,y_probe,0.0006530226820602556
"(2000, 11)",0.007119148781563389,6,meeting minutes,,UST,7,77,10 Yr,y_bl,-0.019179107436342404
"(2000, 11)",0.007119148781563389,6,meeting minutes,,UST,7,77,10 Yr,y_probe,-0.0062483119700873155
"(2000, 12)",-0.08598104246587819,6,meeting minutes,,UST,7,70,10 Yr,y_bl,-0.006728895339995141
"(2000, 12)",-0.08598104246587819,6,speech,Chairman Alan Greenspan,UST,7,1,10 Yr,y_bl,-0.006728895339995141
"(2000, 12)",-0.08598104246587819,6,speech,"Vice Chairman Roger W. Ferguson, Jr.",UST,7,57,10 Yr,y_bl,-0.006728895339995141
"(2000, 12)",-0.08598104246587819,6,meeting minutes,,UST,7,70,10 Yr,y_probe,-0.013203533285537665
"(2000, 12)",-0.08598104246587819,6,speech,Chairman Alan Greenspan,UST,7,1,10 Yr,y_probe,0.011909617657827205
"(2000, 12)",-0.08598104246587819,6,speech,"Vice Chairman Roger W. Ferguson, Jr.",UST,7,57,10 Yr,y_probe,0.00013017421217756276
"(2001, 1)",-0.011330675550798475,6,meeting minutes,,UST,7,65,10 Yr,y_bl,0.018810717900532698
"(2001, 1)",-0.011330675550798475,6,meeting minutes,,UST,7,65,10 Yr,y_probe,-0.006984071353158504
"(2001, 2)",-0.015534292962184004,6,speech,Governor Edward M. Gramlich,UST,7,124,10 Yr,y_bl,-0.004832766517554957
"(2001, 2)",-0.015534292962184004,6,speech,Governor Edward M. Gramlich,UST,7,124,10 Yr,y_probe,0.005556145452912969
"(2001, 3)",-0.06675885771225065,6,meeting minutes,,UST,7,47,10 Yr,y_bl,-0.014308263510721887
"(2001, 3)",-0.06675885771225065,6,meeting minutes,,UST,7,47,10 Yr,y_probe,-0.0041215681339433225
"(2001, 5)",0.1325200180276841,6,meeting minutes,,UST,7,66,10 Yr,y_bl,-0.008215543459502976
"(2001, 5)",0.1325200180276841,6,speech,Governor Laurence H. Meyer,UST,7,59,10 Yr,y_bl,-0.008215543459502976
"(2001, 5)",0.1325200180276841,6,meeting minutes,,UST,7,66,10 Yr,y_probe,-0.002538566297308909
"(2001, 5)",0.1325200180276841,6,speech,Governor Laurence H. Meyer,UST,7,59,10 Yr,y_probe,0.008070644006215136
"(2001, 6)",-0.03686344736725901,6,meeting minutes,,UST,7,78,10 Yr,y_bl,0.00015781177212693785
"(2001, 6)",-0.03686344736725901,6,speech,"Vice Chairman Roger W. Ferguson, Jr.",UST,7,52,10 Yr,y_bl,0.00015781177212693785
"(2001, 6)",-0.03686344736725901,6,meeting minutes,,UST,7,78,10 Yr,y_probe,-0.011074642497472312
"(2001, 6)",-0.03686344736725901,6,speech,"Vice Chairman Roger W. Ferguson, Jr.",UST,7,52,10 Yr,y_probe,0.0012569392152050032
"(2001, 7)",-0.007633624855069909,6,speech,Governor Laurence H. Meyer,UST,7,259,10 Yr,y_bl,-0.013894927077571574
"(2001, 7)",-0.007633624855069909,6,speech,Governor Laurence H. Meyer,UST,7,259,10 Yr,y_probe,0.009122345894972511
"(2001, 8)",-0.069403464800053,6,meeting minutes,,UST,7,52,10 Yr,y_bl,0.030882795268815967
"(2001, 8)",-0.069403464800053,6,meeting minutes,,UST,7,52,10 Yr,y_probe,-0.010356345501285042
"(2001, 10)",-0.05604265038625093,6,meeting minutes,,UST,7,56,10 Yr,y_bl,-0.014625739809700979
"(2001, 10)",-0.05604265038625093,6,speech,Chairman Alan Greenspan,UST,7,25,10 Yr,y_bl,-0.014625739809700979
"(2001, 10)",-0.05604265038625093,6,speech,Governor Laurence H. Meyer,UST,7,28,10 Yr,y_bl,-0.014625739809700979
"(2001, 10)",-0.05604265038625093,6,meeting minutes,,UST,7,56,10 Yr,y_probe,-0.012298860709324998
"(2001, 10)",-0.05604265038625093,6,speech,Chairman Alan Greenspan,UST,7,25,10 Yr,y_probe,0.008522701225415333
"(2001, 10)",-0.05604265038625093,6,speech,Governor Laurence H. Meyer,UST,7,28,10 Yr,y_probe,0.0032543027811163076
"(2001, 11)",-0.010765360313478942,6,meeting minutes,,UST,7,49,10 Yr,y_bl,-0.025981131328111327
"(2001, 11)",-0.010765360313478942,6,speech,Governor Edward M. Gramlich,UST,7,59,10 Yr,y_bl,-0.025981131328111327
"(2001, 11)",-0.010765360313478942,6,meeting minutes,,UST,7,49,10 Yr,y_probe,-0.01163879458678867
"(2001, 11)",-0.010765360313478942,6,speech,Governor Edward M. Gramlich,UST,7,59,10 Yr,y_probe,0.008125775488144752
"(2001, 12)",0.08927275001868959,6,meeting minutes,,UST,7,58,10 Yr,y_bl,-0.0223892997872887
"(2001, 12)",0.08927275001868959,6,speech,Governor Laurence H. Meyer,UST,7,118,10 Yr,y_bl,-0.0223892997872887
"(2001, 12)",0.08927275001868959,6,meeting minutes,,UST,7,58,10 Yr,y_probe,-0.004556349534086624
"(2001, 12)",0.08927275001868959,6,speech,Governor Laurence H. Meyer,UST,7,118,10 Yr,y_probe,0.008162426809705109
"(2002, 1)",0.006153446375839922,6,meeting minutes,,UST,7,69,10 Yr,y_bl,0.028956008729336635
"(2002, 1)",0.006153446375839922,6,meeting minutes,,UST,7,69,10 Yr,y_probe,-0.007030578935278685
"(2002, 3)",0.05992130447411581,6,meeting minutes,,UST,7,56,10 Yr,y_bl,0.022235441579937513
"(2002, 3)",0.05992130447411581,6,meeting minutes,,UST,7,56,10 Yr,y_probe,-0.0022608295809282667
"(2002, 5)",-0.04607340761532246,6,meeting minutes,,UST,7,57,10 Yr,y_bl,-0.004484225843427905
"(2002, 5)",-0.04607340761532246,6,meeting minutes,,UST,7,57,10 Yr,y_probe,-0.0048535880551412195
"(2002, 6)",-0.06913321251588134,6,meeting minutes,,UST,7,56,10 Yr,y_bl,-0.010842585215679714
"(2002, 6)",-0.06913321251588134,6,meeting minutes,,UST,7,56,10 Yr,y_probe,-0.005310506825156187
"(2002, 8)",-0.14229145468511467,6,meeting minutes,,UST,7,55,10 Yr,y_bl,-0.022600136402328892
"(2002, 8)",-0.14229145468511467,6,meeting minutes,,UST,7,55,10 Yr,y_probe,-0.0072255881066703095
"(2002, 9)",-0.11022670530899986,6,meeting minutes,,UST,7,57,10 Yr,y_bl,-0.012468741499239894
"(2002, 9)",-0.11022670530899986,6,meeting minutes,,UST,7,57,10 Yr,y_probe,-0.010361397757979195
"(2002, 10)",0.11403277907616058,6,speech,Chairman Alan Greenspan,UST,7,47,10 Yr,y_bl,-0.011554151190791291
"(2002, 10)",0.11403277907616058,6,speech,Governor Ben S. Bernanke,UST,7,107,10 Yr,y_bl,-0.011554151190791291
"(2002, 10)",0.11403277907616058,6,speech,"Vice Chairman Roger W. Ferguson, Jr.",UST,7,55,10 Yr,y_bl,-0.011554151190791291
"(2002, 10)",0.11403277907616058,6,speech,Chairman Alan Greenspan,UST,7,47,10 Yr,y_probe,0.013568820854310933
"(2002, 10)",0.11403277907616058,6,speech,Governor Ben S. Bernanke,UST,7,107,10 Yr,y_probe,0.019852229804378518
"(2002, 10)",0.11403277907616058,6,speech,"Vice Chairman Roger W. Ferguson, Jr.",UST,7,55,10 Yr,y_probe,0.008125826738471377
"(2002, 11)",-0.0037691025838518374,6,meeting minutes,,UST,7,55,10 Yr,y_bl,-0.02285583903763019
"(2002, 11)",-0.0037691025838518374,6,speech,Governor Donald L. Kohn,UST,7,29,10 Yr,y_bl,-0.02285583903763019
"(2002, 11)",-0.0037691025838518374,6,meeting minutes,,UST,7,55,10 Yr,y_probe,-0.010364260716434245
"(2002, 11)",-0.0037691025838518374,6,speech,Governor Donald L. Kohn,UST,7,29,10 Yr,y_probe,-0.001019329207000866
"(2002, 12)",-0.029477931286962633,6,meeting minutes,,UST,7,50,10 Yr,y_bl,0.006066391660819166
"(2002, 12)",-0.029477931286962633,6,speech,Chairman Alan Greenspan,UST,7,70,10 Yr,y_bl,0.006066391660819166
"(2002, 12)",-0.029477931286962633,6,meeting minutes,,UST,7,50,10 Yr,y_probe,-0.0030046289186423493
"(2002, 12)",-0.029477931286962633,6,speech,Chairman Alan Greenspan,UST,7,70,10 Yr,y_probe,-0.002392920109369659
"(2003, 1)",0.014472032608536356,6,meeting minutes,,UST,7,48,10 Yr,y_bl,0.02043200102140033
"(2003, 1)",0.014472032608536356,6,meeting minutes,,UST,7,48,10 Yr,y_probe,-0.006153420454454877
"(2003, 2)",-0.01907847105390695,6,speech,Governor Ben S. Bernanke,UST,7,147,10 Yr,y_bl,0.0054861459935004265
"(2003, 2)",-0.01907847105390695,6,speech,"Vice Chairman Roger W. Ferguson, Jr",UST,7,73,10 Yr,y_bl,0.0054861459935004265
"(2003, 2)",-0.01907847105390695,6,speech,Governor Ben S. Bernanke,UST,7,147,10 Yr,y_probe,0.009404610610277274
"(2003, 2)",-0.01907847105390695,6,speech,"Vice Chairman Roger W. Ferguson, Jr",UST,7,73,10 Yr,y_probe,0.007343000748373792
"(2003, 3)",-0.004761940054714567,6,meeting minutes,,UST,7,48,10 Yr,y_bl,0.012595987811983655
"(2003, 3)",-0.004761940054714567,6,speech,Governor Ben S. Bernanke,UST,7,115,10 Yr,y_bl,0.012595987811983655
"(2003, 3)",-0.004761940054714567,6,speech,Governor Donald L. Kohn,UST,7,130,10 Yr,y_bl,0.012595987811983655
"(2003, 3)",-0.004761940054714567,6,meeting minutes,,UST,7,48,10 Yr,y_probe,-0.010779030511672625
"(2003, 3)",-0.004761940054714567,6,speech,Governor Ben S. Bernanke,UST,7,115,10 Yr,y_probe,0.014056905296164287
"(2003, 3)",-0.004761940054714567,6,speech,Governor Donald L. Kohn,UST,7,130,10 Yr,y_probe,0.010672763183500893
"(2003, 5)",-0.09247290722800598,6,meeting minutes,,UST,7,60,10 Yr,y_bl,-0.005242620500499019
"(2003, 5)",-0.09247290722800598,6,speech,Governor Mark W. Olson,UST,7,46,10 Yr,y_bl,-0.005242620500499019
"(2003, 5)",-0.09247290722800598,6,meeting minutes,,UST,7,60,10 Yr,y_probe,-0.007494628314749089
