ym,y,split,p,fold,event_type,speaker,indicator,layer,nrow,maturity,n_pc,model,yhat
"(1996, 1)",0.0,train,5,1,meeting minutes,,UST,11,106,10 Yr,,y_bl,-0.008365829185044369
"(1996, 1)",0.0,train,5,1,meeting minutes,,UST,11,106,10 Yr,,y_probe,-0.0030566565507295154
"(1996, 3)",0.10447202159671166,train,5,1,meeting minutes,,UST,11,77,10 Yr,,y_bl,-0.008365829185044369
"(1996, 3)",0.10447202159671166,train,5,1,meeting minutes,,UST,11,77,10 Yr,,y_probe,-0.004390889769347831
"(1996, 5)",0.06203539091945277,train,5,1,meeting minutes,,UST,11,88,10 Yr,,y_bl,-0.015054708954775474
"(1996, 5)",0.06203539091945277,train,5,1,meeting minutes,,UST,11,88,10 Yr,,y_probe,-0.0016033219891433616
"(1996, 7)",0.022305757514299973,train,5,1,meeting minutes,,UST,11,124,10 Yr,,y_bl,-0.020148793781222796
"(1996, 7)",0.022305757514299973,train,5,1,meeting minutes,,UST,11,124,10 Yr,,y_probe,-0.0009229359504727493
"(1996, 8)",-0.03136926366764322,train,5,1,meeting minutes,,UST,11,75,10 Yr,,y_bl,-0.026959524013120788
"(1996, 8)",-0.03136926366764322,train,5,1,meeting minutes,,UST,11,75,10 Yr,,y_probe,-0.006418427455397991
"(1996, 9)",0.026947738409769422,train,5,1,meeting minutes,,UST,11,91,10 Yr,,y_bl,-0.02575148578694913
"(1996, 9)",0.026947738409769422,train,5,1,meeting minutes,,UST,11,91,10 Yr,,y_probe,-0.007724917420009731
"(1996, 10)",-0.029987254427663146,train,5,1,speech,Chairman Alan Greenspan,UST,11,20,10 Yr,,y_bl,-0.035336080928923624
"(1996, 10)",-0.029987254427663146,train,5,1,speech,Chairman Alan Greenspan,UST,11,20,10 Yr,,y_probe,-0.007313870192348566
"(1996, 11)",-0.0579645404454726,train,5,1,meeting minutes,,UST,11,82,10 Yr,,y_bl,-0.018063160151763142
"(1996, 11)",-0.0579645404454726,train,5,1,meeting minutes,,UST,11,82,10 Yr,,y_probe,-0.010826590071522348
"(1996, 12)",0.034868825650825185,train,5,1,meeting minutes,,UST,11,67,10 Yr,,y_bl,-0.006570289412058536
"(1996, 12)",0.034868825650825185,train,5,1,meeting minutes,,UST,11,67,10 Yr,,y_probe,-0.00684458495104729
"(1997, 1)",0.02309571479464889,train,5,1,speech,Governor Laurence H. Meyer,UST,11,11,10 Yr,,y_bl,0.0003247468820646831
"(1997, 1)",0.02309571479464889,train,5,1,speech,Governor Laurence H. Meyer,UST,11,11,10 Yr,,y_probe,0.00023152955424850588
"(1997, 2)",-0.01843370168883829,train,5,1,meeting minutes,,UST,11,82,10 Yr,,y_bl,-0.007399175652468498
"(1997, 2)",-0.01843370168883829,train,5,1,meeting minutes,,UST,11,82,10 Yr,,y_probe,-0.006305203539548914
"(1997, 3)",0.04546237407675845,train,5,1,meeting minutes,,UST,11,77,10 Yr,,y_bl,-0.00198740101865962
"(1997, 3)",0.04546237407675845,train,5,1,meeting minutes,,UST,11,77,10 Yr,,y_probe,0.0005047439466559738
"(1997, 4)",0.026317308317373212,train,5,1,speech,Governor Laurence H. Meyer,UST,11,168,10 Yr,,y_bl,-0.00566674234750426
"(1997, 4)",0.026317308317373212,train,5,1,speech,Governor Laurence H. Meyer,UST,11,168,10 Yr,,y_probe,0.00576946057932905
"(1997, 5)",-0.03250695587046226,train,5,1,meeting minutes,,UST,11,85,10 Yr,,y_bl,-0.01979082253007269
"(1997, 5)",-0.03250695587046226,train,5,1,speech,Chairman Alan Greenspan,UST,11,61,10 Yr,,y_bl,-0.01979082253007269
"(1997, 5)",-0.03250695587046226,train,5,1,meeting minutes,,UST,11,85,10 Yr,,y_probe,-0.004366851213484412
"(1997, 5)",-0.03250695587046226,train,5,1,speech,Chairman Alan Greenspan,UST,11,61,10 Yr,,y_probe,0.003565293929531217
"(1997, 7)",-0.03927380720941799,train,5,1,meeting minutes,,UST,11,116,10 Yr,,y_bl,-0.01604608763210516
"(1997, 7)",-0.03927380720941799,train,5,1,meeting minutes,,UST,11,116,10 Yr,,y_probe,-0.003393017043136244
"(1997, 8)",-0.03791923486229498,train,5,1,meeting minutes,,UST,11,74,10 Yr,,y_bl,-0.007734970765157045
"(1997, 8)",-0.03791923486229498,train,5,1,meeting minutes,,UST,11,74,10 Yr,,y_probe,-0.004283844227387019
"(1997, 9)",-0.0014483826143687388,train,5,1,meeting minutes,,UST,11,72,10 Yr,,y_bl,-0.009879258393243329
"(1997, 9)",-0.0014483826143687388,train,5,1,speech,Chairman Alan Greenspan,UST,11,83,10 Yr,,y_bl,-0.009879258393243329
"(1997, 9)",-0.0014483826143687388,train,5,1,speech,Governor Laurence H. Meyer,UST,11,127,10 Yr,,y_bl,-0.009879258393243329
"(1997, 9)",-0.0014483826143687388,train,5,1,meeting minutes,,UST,11,72,10 Yr,,y_probe,-0.005498188737058771
"(1997, 9)",-0.0014483826143687388,train,5,1,speech,Chairman Alan Greenspan,UST,11,83,10 Yr,,y_probe,0.0024526990071599033
"(1997, 9)",-0.0014483826143687388,train,5,1,speech,Governor Laurence H. Meyer,UST,11,127,10 Yr,,y_probe,0.003758679717579833
"(1997, 10)",-0.021533799009074858,train,5,1,speech,Governor Laurence H. Meyer,UST,11,135,10 Yr,,y_bl,-0.002265153952310951
"(1997, 10)",-0.021533799009074858,train,5,1,speech,Governor Laurence H. Meyer,UST,11,135,10 Yr,,y_probe,-0.00304715778592505
"(1997, 11)",-0.029217089674588206,train,5,1,meeting minutes,,UST,11,76,10 Yr,,y_bl,0.0073873264129667385
"(1997, 11)",-0.029217089674588206,train,5,1,speech,Chairman Alan Greenspan,UST,11,83,10 Yr,,y_bl,0.0073873264129667385
"(1997, 11)",-0.029217089674588206,train,5,1,meeting minutes,,UST,11,76,10 Yr,,y_probe,-0.010240428217591588
"(1997, 11)",-0.029217089674588206,train,5,1,speech,Chairman Alan Greenspan,UST,11,83,10 Yr,,y_probe,0.0019571582803220673
"(1997, 12)",-0.016080299232376923,train,5,1,meeting minutes,,UST,11,73,10 Yr,,y_bl,0.006092506366371484
"(1997, 12)",-0.016080299232376923,train,5,1,speech,Chairman Alan Greenspan,UST,11,39,10 Yr,,y_bl,0.006092506366371484
"(1997, 12)",-0.016080299232376923,train,5,1,meeting minutes,,UST,11,73,10 Yr,,y_probe,-0.009272133816319915
"(1997, 12)",-0.016080299232376923,train,5,1,speech,Chairman Alan Greenspan,UST,11,39,10 Yr,,y_probe,0.004318839895081106
