ym,y,p,event_type,speaker,indicator,layer,nrow,maturity,model,yhat
"(1997, 4)",0.021383566025322764,10,speech,Governor Laurence H. Meyer,UST,6,168,1 Mo,y_bl,0.27700893238101554
"(1997, 4)",0.021383566025322764,10,speech,Governor Laurence H. Meyer,UST,6,168,1 Mo,y_probe,0.020948355516553527
"(1997, 5)",-0.02186144771088394,10,meeting minutes,,UST,6,85,1 Mo,y_bl,-0.0029759501206374035
"(1997, 5)",-0.02186144771088394,10,speech,Chairman Alan Greenspan,UST,6,61,1 Mo,y_bl,-0.0029759501206374035
"(1997, 5)",-0.02186144771088394,10,meeting minutes,,UST,6,85,1 Mo,y_probe,0.018038710693329196
"(1997, 5)",-0.02186144771088394,10,speech,Chairman Alan Greenspan,UST,6,61,1 Mo,y_probe,-0.004959595340376231
"(1997, 7)",-0.01990532224880992,10,meeting minutes,,UST,6,116,1 Mo,y_bl,-0.017261095462849943
"(1997, 7)",-0.01990532224880992,10,meeting minutes,,UST,6,116,1 Mo,y_probe,0.001509170750369293
"(1997, 8)",-0.040515668893719894,10,meeting minutes,,UST,6,74,1 Mo,y_bl,-0.013241718413827026
"(1997, 8)",-0.040515668893719894,10,meeting minutes,,UST,6,74,1 Mo,y_probe,0.008655427555518439
"(1997, 9)",-0.005798144987579482,10,meeting minutes,,UST,6,72,1 Mo,y_bl,0.0006897036781851077
"(1997, 9)",-0.005798144987579482,10,speech,Chairman Alan Greenspan,UST,6,83,1 Mo,y_bl,0.0006897036781851077
"(1997, 9)",-0.005798144987579482,10,speech,Governor Laurence H. Meyer,UST,6,127,1 Mo,y_bl,0.0006897036781851077
"(1997, 9)",-0.005798144987579482,10,meeting minutes,,UST,6,72,1 Mo,y_probe,0.024923950828984867
"(1997, 9)",-0.005798144987579482,10,speech,Chairman Alan Greenspan,UST,6,83,1 Mo,y_probe,-0.001625932729797941
"(1997, 9)",-0.005798144987579482,10,speech,Governor Laurence H. Meyer,UST,6,127,1 Mo,y_probe,0.014422982087771163
"(1997, 10)",-0.008236547093297242,10,speech,Governor Laurence H. Meyer,UST,6,135,1 Mo,y_bl,0.3744468089319008
"(1997, 10)",-0.008236547093297242,10,speech,Governor Laurence H. Meyer,UST,6,135,1 Mo,y_probe,0.011021927455475117
"(1997, 11)",-0.04607645829783902,10,meeting minutes,,UST,6,76,1 Mo,y_bl,-0.010862604583164919
"(1997, 11)",-0.04607645829783902,10,speech,Chairman Alan Greenspan,UST,6,83,1 Mo,y_bl,-0.010862604583164919
"(1997, 11)",-0.04607645829783902,10,meeting minutes,,UST,6,76,1 Mo,y_probe,-0.009474234990044246
"(1997, 11)",-0.04607645829783902,10,speech,Chairman Alan Greenspan,UST,6,83,1 Mo,y_probe,-0.027700320129057748
"(1997, 12)",-0.025645991046535716,10,meeting minutes,,UST,6,73,1 Mo,y_bl,0.002983698068586963
"(1997, 12)",-0.025645991046535716,10,speech,Chairman Alan Greenspan,UST,6,39,1 Mo,y_bl,0.002983698068586963
"(1997, 12)",-0.025645991046535716,10,meeting minutes,,UST,6,73,1 Mo,y_probe,-0.001252796164519315
"(1997, 12)",-0.025645991046535716,10,speech,Chairman Alan Greenspan,UST,6,39,1 Mo,y_probe,-0.012089891328659223
"(1998, 1)",-0.033940671686584045,10,speech,Chairman Alan Greenspan,UST,6,14,1 Mo,y_bl,0.004803697052177455
"(1998, 1)",-0.033940671686584045,10,speech,Governor Laurence H. Meyer,UST,6,135,1 Mo,y_bl,0.004803697052177455
"(1998, 1)",-0.033940671686584045,10,speech,Chairman Alan Greenspan,UST,6,14,1 Mo,y_probe,-0.08392993706954753
"(1998, 1)",-0.033940671686584045,10,speech,Governor Laurence H. Meyer,UST,6,135,1 Mo,y_probe,0.02085404525737879
"(1998, 2)",0.012969186206129413,10,meeting minutes,,UST,6,85,1 Mo,y_bl,0.003330564232440939
"(1998, 2)",0.012969186206129413,10,meeting minutes,,UST,6,85,1 Mo,y_probe,0.01089832534363754
"(1998, 3)",0.008300686535488825,10,meeting minutes,,UST,6,84,1 Mo,y_bl,-0.015870316824004194
"(1998, 3)",0.008300686535488825,10,speech,Governor Laurence H. Meyer,UST,6,176,1 Mo,y_bl,-0.015870316824004194
"(1998, 3)",0.008300686535488825,10,meeting minutes,,UST,6,84,1 Mo,y_probe,0.0012877242845652313
"(1998, 3)",0.008300686535488825,10,speech,Governor Laurence H. Meyer,UST,6,176,1 Mo,y_probe,0.012461153538649983
"(1998, 4)",-0.0032281606707242894,10,speech,Governor Laurence H. Meyer,UST,6,67,1 Mo,y_bl,-0.16259389410489422
"(1998, 4)",-0.0032281606707242894,10,speech,Governor Laurence H. Meyer,UST,6,67,1 Mo,y_probe,0.019885770646158152
"(1998, 5)",0.003384097984241663,10,meeting minutes,,UST,6,94,1 Mo,y_bl,-0.015579214165682254
"(1998, 5)",0.003384097984241663,10,meeting minutes,,UST,6,94,1 Mo,y_probe,-0.002881491732020489
"(1998, 6)",-0.04668090373756497,10,meeting minutes,,UST,6,111,1 Mo,y_bl,-0.011482170715442658
"(1998, 6)",-0.04668090373756497,10,meeting minutes,,UST,6,111,1 Mo,y_probe,-0.002233531851570962
"(1998, 7)",-0.0035461030067485133,10,speech,"Governor Roger W. Ferguson, Jr.",UST,6,81,1 Mo,y_bl,-0.14135468296489515
"(1998, 7)",-0.0035461030067485133,10,speech,"Governor Roger W. Ferguson, Jr.",UST,6,81,1 Mo,y_probe,-0.015438211520044385
"(1998, 8)",-0.012511333889107634,10,meeting minutes,,UST,6,81,1 Mo,y_bl,-0.007873218903698534
"(1998, 8)",-0.012511333889107634,10,meeting minutes,,UST,6,81,1 Mo,y_probe,-0.010716466636198171
"(1998, 9)",-0.07660139358684652,10,meeting minutes,,UST,6,80,1 Mo,y_bl,-0.001991400928437026
"(1998, 9)",-0.07660139358684652,10,meeting minutes,,UST,6,80,1 Mo,y_probe,-0.013051444566190956
"(1998, 10)",-0.06001800972625157,10,speech,Governor Laurence H. Meyer,UST,6,100,1 Mo,y_bl,-0.158998915891228
"(1998, 10)",-0.06001800972625157,10,speech,Governor Laurence H. Meyer,UST,6,100,1 Mo,y_probe,0.02310717775420059
"(1998, 11)",0.0849473927687769,10,meeting minutes,,UST,6,82,1 Mo,y_bl,0.0010150782312556821
"(1998, 11)",0.0849473927687769,10,meeting minutes,,UST,6,82,1 Mo,y_probe,-0.011600461713189245
"(1998, 12)",-0.040585280115076276,10,meeting minutes,,UST,6,72,1 Mo,y_bl,-0.009688811134951686
"(1998, 12)",-0.040585280115076276,10,meeting minutes,,UST,6,72,1 Mo,y_probe,-0.009726082929669099
"(1999, 1)",1.1102230246251565e-15,10,speech,"Governor Roger W. Ferguson, Jr.",UST,6,51,1 Mo,y_bl,-0.0799136111625334
"(1999, 1)",1.1102230246251565e-15,10,speech,"Governor Roger W. Ferguson, Jr.",UST,6,51,1 Mo,y_probe,0.00907817312824862
"(1999, 2)",0.05474812420961815,10,meeting minutes,,UST,6,89,1 Mo,y_bl,-0.0017675408496148274
"(1999, 2)",0.05474812420961815,10,speech,Governor Laurence H. Meyer,UST,6,98,1 Mo,y_bl,-0.0017675408496148274
"(1999, 2)",0.05474812420961815,10,meeting minutes,,UST,6,89,1 Mo,y_probe,-0.01135972342918771
"(1999, 2)",0.05474812420961815,10,speech,Governor Laurence H. Meyer,UST,6,98,1 Mo,y_probe,0.035092462185412725
"(1999, 3)",0.053120666833562424,10,meeting minutes,,UST,6,80,1 Mo,y_bl,0.00018057926324293236
"(1999, 3)",0.053120666833562424,10,meeting minutes,,UST,6,80,1 Mo,y_probe,0.007488812267369754
"(1999, 4)",-0.026907452919922914,10,speech,Governor Laurence H. Meyer,UST,6,99,1 Mo,y_bl,-0.012373824172068545
"(1999, 4)",-0.026907452919922914,10,speech,Governor Laurence H. Meyer,UST,6,99,1 Mo,y_probe,0.0016503743856838503
"(1999, 5)",0.06695276507976004,10,meeting minutes,,UST,6,72,1 Mo,y_bl,-0.03158333277740172
"(1999, 5)",0.06695276507976004,10,speech,Vice Chair Alice M. Rivlin,UST,6,41,1 Mo,y_bl,-0.03158333277740172
"(1999, 5)",0.06695276507976004,10,meeting minutes,,UST,6,72,1 Mo,y_probe,0.010540526183306441
"(1999, 5)",0.06695276507976004,10,speech,Vice Chair Alice M. Rivlin,UST,6,41,1 Mo,y_probe,-0.008497473448557166
"(1999, 6)",0.03216596607141805,10,meeting minutes,,UST,6,112,1 Mo,y_bl,-0.019563811977280805
"(1999, 6)",0.03216596607141805,10,speech,"Governor Roger W. Ferguson, Jr.",UST,6,56,1 Mo,y_bl,-0.019563811977280805
"(1999, 6)",0.03216596607141805,10,meeting minutes,,UST,6,112,1 Mo,y_probe,0.016836274491619178
"(1999, 6)",0.03216596607141805,10,speech,"Governor Roger W. Ferguson, Jr.",UST,6,56,1 Mo,y_probe,0.011306504211221837
"(1999, 8)",-0.019779640378038456,10,meeting minutes,,UST,6,82,1 Mo,y_bl,-0.0005384175161014423
"(1999, 8)",-0.019779640378038456,10,speech,Chairman Alan Greenspan,UST,6,28,1 Mo,y_bl,-0.0005384175161014423
"(1999, 8)",-0.019779640378038456,10,meeting minutes,,UST,6,82,1 Mo,y_probe,0.004385292642847463
"(1999, 8)",-0.019779640378038456,10,speech,Chairman Alan Greenspan,UST,6,28,1 Mo,y_probe,0.015461384659734902
"(1999, 9)",0.0194344956360475,10,speech,Governor Laurence H. Meyer,UST,6,135,1 Mo,y_bl,-0.008769583629015244
"(1999, 9)",0.0194344956360475,10,speech,"Governor Roger W. Ferguson, Jr.",UST,6,79,1 Mo,y_bl,-0.008769583629015244
"(1999, 9)",0.0194344956360475,10,speech,Governor Laurence H. Meyer,UST,6,135,1 Mo,y_probe,0.00872827559386649
"(1999, 9)",0.0194344956360475,10,speech,"Governor Roger W. Ferguson, Jr.",UST,6,79,1 Mo,y_probe,-0.010994251523921954
"(1999, 10)",0.02057987619904039,10,meeting minutes,,UST,6,76,1 Mo,y_bl,-0.004330770115019462
"(1999, 10)",0.02057987619904039,10,speech,Chairman Alan Greenspan,UST,6,53,1 Mo,y_bl,-0.004330770115019462
"(1999, 10)",0.02057987619904039,10,speech,Governor Laurence H. Meyer,UST,6,229,1 Mo,y_bl,-0.004330770115019462
"(1999, 10)",0.02057987619904039,10,meeting minutes,,UST,6,76,1 Mo,y_probe,0.01057151381892194
"(1999, 10)",0.02057987619904039,10,speech,Chairman Alan Greenspan,UST,6,53,1 Mo,y_probe,0.008866490668967726
"(1999, 10)",0.02057987619904039,10,speech,Governor Laurence H. Meyer,UST,6,229,1 Mo,y_probe,-0.01630537911656066
"(1999, 11)",-0.02029383462187931,10,meeting minutes,,UST,6,79,1 Mo,y_bl,0.01630558977866844
"(1999, 11)",-0.02029383462187931,10,speech,Chairman Alan Greenspan,UST,6,23,1 Mo,y_bl,0.01630558977866844
"(1999, 11)",-0.02029383462187931,10,meeting minutes,,UST,6,79,1 Mo,y_probe,0.016698003668386967
"(1999, 11)",-0.02029383462187931,10,speech,Chairman Alan Greenspan,UST,6,23,1 Mo,y_probe,-0.012262999192334628
"(1999, 12)",0.05854022735372322,10,meeting minutes,,UST,6,72,1 Mo,y_bl,0.0027139992835514813
"(1999, 12)",0.05854022735372322,10,meeting minutes,,UST,6,72,1 Mo,y_probe,0.002837850742842428
"(2000, 1)",0.04157698420655686,10,speech,Governor Edward M. Gramlich,UST,6,161,1 Mo,y_bl,-0.009810158770078405
"(2000, 1)",0.04157698420655686,10,speech,Governor Laurence H. Meyer,UST,6,83,1 Mo,y_bl,-0.009810158770078405
"(2000, 1)",0.04157698420655686,10,speech,Governor Edward M. Gramlich,UST,6,161,1 Mo,y_probe,0.006481113724047207
"(2000, 1)",0.04157698420655686,10,speech,Governor Laurence H. Meyer,UST,6,83,1 Mo,y_probe,0.012549835863728312
"(2000, 2)",-0.06775796559934552,10,meeting minutes,,UST,6,98,1 Mo,y_bl,-0.0005947630899711178
"(2000, 2)",-0.06775796559934552,10,speech,Governor Laurence H. Meyer,UST,6,77,1 Mo,y_bl,-0.0005947630899711178
"(2000, 2)",-0.06775796559934552,10,meeting minutes,,UST,6,98,1 Mo,y_probe,0.022842329144575294
"(2000, 2)",-0.06775796559934552,10,speech,Governor Laurence H. Meyer,UST,6,77,1 Mo,y_probe,0.007680310926019429
"(2000, 3)",-0.03147501004445824,10,meeting minutes,,UST,6,62,1 Mo,y_bl,0.009849213028724782
"(2000, 3)",-0.03147501004445824,10,speech,Governor Laurence H. Meyer,UST,6,84,1 Mo,y_bl,0.009849213028724782
"(2000, 3)",-0.03147501004445824,10,meeting minutes,,UST,6,62,1 Mo,y_probe,0.028806202926043037
"(2000, 3)",-0.03147501004445824,10,speech,Governor Laurence H. Meyer,UST,6,84,1 Mo,y_probe,-0.020671961358156597
"(2000, 4)",-0.05462695309848794,10,speech,Chairman Alan Greenspan,UST,6,22,1 Mo,y_bl,-0.023592079842724014
"(2000, 4)",-0.05462695309848794,10,speech,Governor Laurence H. Meyer,UST,6,135,1 Mo,y_bl,-0.023592079842724014
"(2000, 4)",-0.05462695309848794,10,speech,Chairman Alan Greenspan,UST,6,22,1 Mo,y_probe,-0.016468671570419983
"(2000, 4)",-0.05462695309848794,10,speech,Governor Laurence H. Meyer,UST,6,135,1 Mo,y_probe,0.027575222343213694
"(2000, 5)",0.06897148790268796,10,meeting minutes,,UST,6,67,1 Mo,y_bl,0.002672349571929548
"(2000, 5)",0.06897148790268796,10,meeting minutes,,UST,6,67,1 Mo,y_probe,0.020207357359106004
"(2000, 6)",-0.040742086488524856,10,meeting minutes,,UST,6,74,1 Mo,y_bl,-0.031239401791160467
"(2000, 6)",-0.040742086488524856,10,speech,Governor Laurence H. Meyer,UST,6,142,1 Mo,y_bl,-0.031239401791160467
"(2000, 6)",-0.040742086488524856,10,meeting minutes,,UST,6,74,1 Mo,y_probe,0.015180812328159784
"(2000, 6)",-0.040742086488524856,10,speech,Governor Laurence H. Meyer,UST,6,142,1 Mo,y_probe,0.049651165961165186
"(2000, 8)",-0.036742855231497895,10,meeting minutes,,UST,6,78,1 Mo,y_bl,-0.01427219433896104
"(2000, 8)",-0.036742855231497895,10,meeting minutes,,UST,6,78,1 Mo,y_probe,-0.00426988264758737
"(2000, 10)",0.009146047767068262,10,meeting minutes,,UST,6,65,1 Mo,y_bl,0.012555346349068785
"(2000, 10)",0.009146047767068262,10,speech,Chairman Alan Greenspan,UST,6,57,1 Mo,y_bl,0.012555346349068785
"(2000, 10)",0.009146047767068262,10,speech,Governor Laurence H. Meyer,UST,6,346,1 Mo,y_bl,0.012555346349068785
"(2000, 10)",0.009146047767068262,10,meeting minutes,,UST,6,65,1 Mo,y_probe,-0.016429806720213092
"(2000, 10)",0.009146047767068262,10,speech,Chairman Alan Greenspan,UST,6,57,1 Mo,y_probe,0.02483498573381578
"(2000, 10)",0.009146047767068262,10,speech,Governor Laurence H. Meyer,UST,6,346,1 Mo,y_probe,0.007970710295433335
"(2000, 11)",0.008123881493609098,10,meeting minutes,,UST,6,77,1 Mo,y_bl,-0.02556481124235391
"(2000, 11)",0.008123881493609098,10,meeting minutes,,UST,6,77,1 Mo,y_probe,-0.01652772917122513
"(2000, 12)",-0.053589022016680636,10,meeting minutes,,UST,6,70,1 Mo,y_bl,-0.004366510164914963
"(2000, 12)",-0.053589022016680636,10,speech,Chairman Alan Greenspan,UST,6,1,1 Mo,y_bl,-0.004366510164914963
"(2000, 12)",-0.053589022016680636,10,speech,"Vice Chairman Roger W. Ferguson, Jr.",UST,6,57,1 Mo,y_bl,-0.004366510164914963
"(2000, 12)",-0.053589022016680636,10,meeting minutes,,UST,6,70,1 Mo,y_probe,0.0003221529300857913
"(2000, 12)",-0.053589022016680636,10,speech,Chairman Alan Greenspan,UST,6,1,1 Mo,y_probe,-0.1255223037598278
"(2000, 12)",-0.053589022016680636,10,speech,"Vice Chairman Roger W. Ferguson, Jr.",UST,6,57,1 Mo,y_probe,-0.014499749016417545
"(2001, 1)",0.014896858279086267,10,meeting minutes,,UST,6,65,1 Mo,y_bl,0.0017768228472292607
"(2001, 1)",0.014896858279086267,10,meeting minutes,,UST,6,65,1 Mo,y_probe,-0.022322401015462404
"(2001, 2)",-0.023530497410193234,10,speech,Governor Edward M. Gramlich,UST,6,124,1 Mo,y_bl,-0.000970391366824678
"(2001, 2)",-0.023530497410193234,10,speech,Governor Edward M. Gramlich,UST,6,124,1 Mo,y_probe,-0.009324555545646977
"(2001, 3)",-0.029741969198738172,10,meeting minutes,,UST,6,47,1 Mo,y_bl,-0.01933961584492223
"(2001, 3)",-0.029741969198738172,10,meeting minutes,,UST,6,47,1 Mo,y_probe,-0.019191585814282725
"(2001, 5)",0.09141686464071243,10,meeting minutes,,UST,6,66,1 Mo,y_bl,0.006033508468701606
"(2001, 5)",0.09141686464071243,10,speech,Governor Laurence H. Meyer,UST,6,59,1 Mo,y_bl,0.006033508468701606
"(2001, 5)",0.09141686464071243,10,meeting minutes,,UST,6,66,1 Mo,y_probe,-0.02685373402101725
"(2001, 5)",0.09141686464071243,10,speech,Governor Laurence H. Meyer,UST,6,59,1 Mo,y_probe,-0.022637145994742053
"(2001, 6)",-0.02679074549809366,10,meeting minutes,,UST,6,78,1 Mo,y_bl,-0.014510849962932977
"(2001, 6)",-0.02679074549809366,10,speech,"Vice Chairman Roger W. Ferguson, Jr.",UST,6,52,1 Mo,y_bl,-0.014510849962932977
"(2001, 6)",-0.02679074549809366,10,meeting minutes,,UST,6,78,1 Mo,y_probe,-0.03345994280418539
"(2001, 6)",-0.02679074549809366,10,speech,"Vice Chairman Roger W. Ferguson, Jr.",UST,6,52,1 Mo,y_probe,-0.017703950745242385
"(2001, 7)",-0.011383972104388462,10,speech,Governor Laurence H. Meyer,UST,6,259,1 Mo,y_bl,0.00370657901616831
"(2001, 7)",-0.011383972104388462,10,speech,Governor Laurence H. Meyer,UST,6,259,1 Mo,y_probe,-0.009471575021861653
"(2001, 8)",-0.47971069809737116,10,meeting minutes,,UST,6,52,1 Mo,y_bl,-0.021309897078052625
"(2001, 8)",-0.47971069809737116,10,meeting minutes,,UST,6,52,1 Mo,y_probe,-0.014661682136109742
"(2001, 10)",-0.4139903383912234,10,meeting minutes,,UST,6,56,1 Mo,y_bl,0.0672434259507563
"(2001, 10)",-0.4139903383912234,10,speech,Chairman Alan Greenspan,UST,6,25,1 Mo,y_bl,0.0672434259507563
"(2001, 10)",-0.4139903383912234,10,speech,Governor Laurence H. Meyer,UST,6,28,1 Mo,y_bl,0.0672434259507563
"(2001, 10)",-0.4139903383912234,10,meeting minutes,,UST,6,56,1 Mo,y_probe,-0.054413203729453796
"(2001, 10)",-0.4139903383912234,10,speech,Chairman Alan Greenspan,UST,6,25,1 Mo,y_probe,-0.008749648281264089
"(2001, 10)",-0.4139903383912234,10,speech,Governor Laurence H. Meyer,UST,6,28,1 Mo,y_probe,-0.027181739657715108
"(2001, 11)",-0.175437693376861,10,meeting minutes,,UST,6,49,1 Mo,y_bl,0.05130143819293035
"(2001, 11)",-0.175437693376861,10,speech,Governor Edward M. Gramlich,UST,6,59,1 Mo,y_bl,0.05130143819293035
"(2001, 11)",-0.175437693376861,10,meeting minutes,,UST,6,49,1 Mo,y_probe,-0.028612504559546285
"(2001, 11)",-0.175437693376861,10,speech,Governor Edward M. Gramlich,UST,6,59,1 Mo,y_probe,-0.030474416354053124
"(2001, 12)",-0.10244169005403923,10,meeting minutes,,UST,6,58,1 Mo,y_bl,-0.0298915745231189
"(2001, 12)",-0.10244169005403923,10,speech,Governor Laurence H. Meyer,UST,6,118,1 Mo,y_bl,-0.0298915745231189
"(2001, 12)",-0.10244169005403923,10,meeting minutes,,UST,6,58,1 Mo,y_probe,-0.034977755260193394
"(2001, 12)",-0.10244169005403923,10,speech,Governor Laurence H. Meyer,UST,6,118,1 Mo,y_probe,-0.014259569169992568
"(2002, 1)",-0.019658441584737174,10,meeting minutes,,UST,6,69,1 Mo,y_bl,0.01774225869854575
"(2002, 1)",-0.019658441584737174,10,meeting minutes,,UST,6,69,1 Mo,y_probe,-0.02668430336988893
"(2002, 3)",0.06269859421556309,10,meeting minutes,,UST,6,56,1 Mo,y_bl,-0.009183486215000303
"(2002, 3)",0.06269859421556309,10,meeting minutes,,UST,6,56,1 Mo,y_probe,-0.02419264451809051
"(2002, 5)",-0.022347298691997253,10,meeting minutes,,UST,6,57,1 Mo,y_bl,-0.08082076540032825
"(2002, 5)",-0.022347298691997253,10,meeting minutes,,UST,6,57,1 Mo,y_probe,-0.024315396961057136
"(2002, 6)",-0.028655255760375864,10,meeting minutes,,UST,6,56,1 Mo,y_bl,-0.07246379269038107
"(2002, 6)",-0.028655255760375864,10,meeting minutes,,UST,6,56,1 Mo,y_probe,0.005991434028653114
"(2002, 8)",-0.02353049741019362,10,meeting minutes,,UST,6,55,1 Mo,y_bl,-0.09422383081157219
"(2002, 8)",-0.02353049741019362,10,meeting minutes,,UST,6,55,1 Mo,y_probe,-0.011839380536031466
"(2002, 9)",-1.2212453270876722e-15,10,meeting minutes,,UST,6,57,1 Mo,y_bl,-0.03852761445525929
"(2002, 9)",-1.2212453270876722e-15,10,meeting minutes,,UST,6,57,1 Mo,y_probe,-0.027812309502947486
"(2002, 10)",-0.012472812338981705,10,speech,Chairman Alan Greenspan,UST,6,47,1 Mo,y_bl,-0.021462789981792827
"(2002, 10)",-0.012472812338981705,10,speech,Governor Ben S. Bernanke,UST,6,107,1 Mo,y_bl,-0.021462789981792827
"(2002, 10)",-0.012472812338981705,10,speech,"Vice Chairman Roger W. Ferguson, Jr.",UST,6,55,1 Mo,y_bl,-0.021462789981792827
"(2002, 10)",-0.012472812338981705,10,speech,Chairman Alan Greenspan,UST,6,47,1 Mo,y_probe,-0.04072491254500018
"(2002, 10)",-0.012472812338981705,10,speech,Governor Ben S. Bernanke,UST,6,107,1 Mo,y_probe,-0.034443124050364184
"(2002, 10)",-0.012472812338981705,10,speech,"Vice Chairman Roger W. Ferguson, Jr.",UST,6,55,1 Mo,y_probe,-0.011973229996008469
"(2002, 11)",-0.2940404069722198,10,meeting minutes,,UST,6,55,1 Mo,y_bl,0.06630269393000755
"(2002, 11)",-0.2940404069722198,10,speech,Governor Donald L. Kohn,UST,6,29,1 Mo,y_bl,0.06630269393000755
"(2002, 11)",-0.2940404069722198,10,meeting minutes,,UST,6,55,1 Mo,y_probe,-0.0420825510336714
"(2002, 11)",-0.2940404069722198,10,speech,Governor Donald L. Kohn,UST,6,29,1 Mo,y_probe,-0.020757643878036743
"(2002, 12)",-0.024594651997599613,10,meeting minutes,,UST,6,50,1 Mo,y_bl,0.09357417987944566
"(2002, 12)",-0.024594651997599613,10,speech,Chairman Alan Greenspan,UST,6,70,1 Mo,y_bl,0.09357417987944566
"(2002, 12)",-0.024594651997599613,10,meeting minutes,,UST,6,50,1 Mo,y_probe,-0.015086971953516534
"(2002, 12)",-0.024594651997599613,10,speech,Chairman Alan Greenspan,UST,6,70,1 Mo,y_probe,-0.0251839045769137
"(2003, 1)",-0.02234729869199513,10,meeting minutes,,UST,6,48,1 Mo,y_bl,0.031727898237677625
"(2003, 1)",-0.02234729869199513,10,meeting minutes,,UST,6,48,1 Mo,y_probe,-0.02120539559176732
"(2003, 2)",-0.011422189562805102,10,speech,Governor Ben S. Bernanke,UST,6,147,1 Mo,y_bl,0.0060985571573782685
"(2003, 2)",-0.011422189562805102,10,speech,"Vice Chairman Roger W. Ferguson, Jr",UST,6,73,1 Mo,y_bl,0.0060985571573782685
"(2003, 2)",-0.011422189562805102,10,speech,Governor Ben S. Bernanke,UST,6,147,1 Mo,y_probe,-0.006205527464632208
"(2003, 2)",-0.011422189562805102,10,speech,"Vice Chairman Roger W. Ferguson, Jr",UST,6,73,1 Mo,y_probe,0.010161757955136016
"(2003, 3)",0.022626069617972245,10,meeting minutes,,UST,6,48,1 Mo,y_bl,-0.014956709447116558
"(2003, 3)",0.022626069617972245,10,speech,Governor Ben S. Bernanke,UST,6,115,1 Mo,y_bl,-0.014956709447116558
"(2003, 3)",0.022626069617972245,10,speech,Governor Donald L. Kohn,UST,6,130,1 Mo,y_bl,-0.014956709447116558
"(2003, 3)",0.022626069617972245,10,meeting minutes,,UST,6,48,1 Mo,y_probe,-0.010377109868781867
"(2003, 3)",0.022626069617972245,10,speech,Governor Ben S. Bernanke,UST,6,115,1 Mo,y_probe,-0.011291381143534326
"(2003, 3)",0.022626069617972245,10,speech,Governor Donald L. Kohn,UST,6,130,1 Mo,y_probe,0.005111368833668321
"(2003, 5)",-0.07499957487698972,10,meeting minutes,,UST,6,60,1 Mo,y_bl,0.0036607026723287387
"(2003, 5)",-0.07499957487698972,10,speech,Governor Mark W. Olson,UST,6,46,1 Mo,y_bl,0.0036607026723287387
"(2003, 5)",-0.07499957487698972,10,meeting minutes,,UST,6,60,1 Mo,y_probe,-0.0015424194933017462
