ym,y,split,p,fold,event_type,speaker,indicator,layer,nrow,maturity,model,yhat
"(1997, 11)",-0.029217089674588206,train,5,1,speech,Chairman Alan Greenspan,UST,8,83,10 Yr,y_probe,-0.001096571335083005
"(1997, 12)",-0.016080299232376923,train,5,1,meeting minutes,,UST,8,73,10 Yr,y_bl,0.006092506366371484
"(1997, 12)",-0.016080299232376923,train,5,1,speech,Chairman Alan Greenspan,UST,8,39,10 Yr,y_bl,0.006092506366371484
"(1997, 12)",-0.016080299232376923,train,5,1,meeting minutes,,UST,8,73,10 Yr,y_probe,-0.00791828399788756
"(1997, 12)",-0.016080299232376923,train,5,1,speech,Chairman Alan Greenspan,UST,8,39,10 Yr,y_probe,-0.0014550890665655592
"(1998, 1)",-0.05430868473641636,train,5,1,speech,Chairman Alan Greenspan,UST,8,14,10 Yr,y_bl,0.0043991081786223804
"(1998, 1)",-0.05430868473641636,train,5,1,speech,Governor Laurence H. Meyer,UST,8,135,10 Yr,y_bl,0.0043991081786223804
"(1998, 1)",-0.05430868473641636,train,5,1,speech,Chairman Alan Greenspan,UST,8,14,10 Yr,y_probe,0.010430275658003679
"(1998, 1)",-0.05430868473641636,train,5,1,speech,Governor Laurence H. Meyer,UST,8,135,10 Yr,y_probe,-0.0034990555096560167
"(1998, 2)",0.011814483413762566,train,5,1,meeting minutes,,UST,8,85,10 Yr,y_bl,0.0021982673757755086
"(1998, 2)",0.011814483413762566,train,5,1,meeting minutes,,UST,8,85,10 Yr,y_probe,-0.003156451710476416
"(1998, 3)",0.0038900379826986927,train,5,1,meeting minutes,,UST,8,84,10 Yr,y_bl,0.0036200187607145773
"(1998, 3)",0.0038900379826986927,train,5,1,speech,Governor Laurence H. Meyer,UST,8,176,10 Yr,y_bl,0.0036200187607145773
"(1998, 3)",0.0038900379826986927,train,5,1,meeting minutes,,UST,8,84,10 Yr,y_probe,-0.003775012720369337
"(1998, 3)",0.0038900379826986927,train,5,1,speech,Governor Laurence H. Meyer,UST,8,176,10 Yr,y_probe,0.005331241961367515
"(1998, 4)",0.0014321520528752796,train,5,1,speech,Governor Laurence H. Meyer,UST,8,67,10 Yr,y_bl,0.003857031996063129
"(1998, 4)",0.0014321520528752796,train,5,1,speech,Governor Laurence H. Meyer,UST,8,67,10 Yr,y_probe,0.0014935567359223509
"(1998, 5)",0.010676257991343086,train,5,1,meeting minutes,,UST,8,94,10 Yr,y_bl,-0.0019223988845781395
"(1998, 5)",0.010676257991343086,train,5,1,meeting minutes,,UST,8,94,10 Yr,y_probe,-0.006837456559297533
"(1998, 6)",-0.0378764842904965,train,5,1,meeting minutes,,UST,8,111,10 Yr,y_bl,-0.001009792271689758
"(1998, 6)",-0.0378764842904965,train,5,1,meeting minutes,,UST,8,111,10 Yr,y_probe,-0.007234720323050359
"(1998, 7)",-0.0055299680094622605,train,5,1,speech,"Governor Roger W. Ferguson, Jr.",UST,8,81,10 Yr,y_bl,-0.009420613184364672
"(1998, 7)",-0.0055299680094622605,train,5,1,speech,"Governor Roger W. Ferguson, Jr.",UST,8,81,10 Yr,y_probe,0.004549644332423292
"(1998, 8)",-1.5543122344752192e-15,train,5,1,meeting minutes,,UST,8,81,10 Yr,y_bl,-0.007301341532957338
"(1998, 8)",-1.5543122344752192e-15,train,5,1,meeting minutes,,UST,8,81,10 Yr,y_probe,-0.0075306256758303665
"(1998, 9)",-0.16436906878593774,train,5,1,meeting minutes,,UST,8,80,10 Yr,y_bl,-0.004719699318577679
"(1998, 9)",-0.16436906878593774,train,5,1,meeting minutes,,UST,8,80,10 Yr,y_probe,-0.012917451225933912
"(1998, 10)",-0.09836494979928094,train,5,1,speech,Governor Laurence H. Meyer,UST,8,100,10 Yr,y_bl,0.0046289750916909825
"(1998, 10)",-0.09836494979928094,train,5,1,speech,Governor Laurence H. Meyer,UST,8,100,10 Yr,y_probe,-0.007383781330007654
"(1998, 11)",0.1575788628213246,train,5,1,meeting minutes,,UST,8,82,10 Yr,y_bl,0.01758450065409867
"(1998, 11)",0.1575788628213246,train,5,1,meeting minutes,,UST,8,82,10 Yr,y_probe,-0.0006003731987114715
"(1998, 12)",-0.035531428378486045,train,5,1,meeting minutes,,UST,8,72,10 Yr,y_bl,0.00960471851969472
"(1998, 12)",-0.035531428378486045,train,5,1,meeting minutes,,UST,8,72,10 Yr,y_probe,-0.005388622086935201
"(1999, 1)",-0.008547060578457,train,5,1,speech,"Governor Roger W. Ferguson, Jr.",UST,8,51,10 Yr,y_bl,0.010108179448952741
"(1999, 1)",-0.008547060578457,train,5,1,speech,"Governor Roger W. Ferguson, Jr.",UST,8,51,10 Yr,y_probe,0.00857577043036543
"(1999, 2)",0.08251177296019765,train,5,1,meeting minutes,,UST,8,89,10 Yr,y_bl,0.01521819858017136
"(1999, 2)",0.08251177296019765,train,5,1,speech,Governor Laurence H. Meyer,UST,8,98,10 Yr,y_bl,0.01521819858017136
"(1999, 2)",0.08251177296019765,train,5,1,meeting minutes,,UST,8,89,10 Yr,y_probe,-0.001980526655150398
"(1999, 2)",0.08251177296019765,train,5,1,speech,Governor Laurence H. Meyer,UST,8,98,10 Yr,y_probe,0.004093016433237902
"(1999, 3)",0.027682132231968026,train,5,1,meeting minutes,,UST,8,80,10 Yr,y_bl,-0.00655880695053536
"(1999, 3)",0.027682132231968026,train,5,1,meeting minutes,,UST,8,80,10 Yr,y_probe,-0.0018748136003840159
"(1999, 4)",-0.015474196582596189,train,5,1,speech,Governor Laurence H. Meyer,UST,8,99,10 Yr,y_bl,-0.04015063497335264
"(1999, 4)",-0.015474196582596189,train,5,1,speech,Governor Laurence H. Meyer,UST,8,99,10 Yr,y_probe,-0.00026683681081331043
"(1999, 5)",0.08417488563125439,train,5,1,meeting minutes,,UST,8,72,10 Yr,y_bl,-0.01210092190382812
"(1999, 5)",0.08417488563125439,train,5,1,speech,Vice Chair Alice M. Rivlin,UST,8,41,10 Yr,y_bl,-0.01210092190382812
"(1999, 5)",0.08417488563125439,train,5,1,meeting minutes,,UST,8,72,10 Yr,y_probe,-0.00046521260424697516
"(1999, 5)",0.08417488563125439,train,5,1,speech,Vice Chair Alice M. Rivlin,UST,8,41,10 Yr,y_probe,0.0018448650133253686
"(1999, 6)",0.05990814838180998,train,5,1,meeting minutes,,UST,8,112,10 Yr,y_bl,-0.022504118761464475
"(1999, 6)",0.05990814838180998,train,5,1,speech,"Governor Roger W. Ferguson, Jr.",UST,8,56,10 Yr,y_bl,-0.022504118761464475
"(1999, 6)",0.05990814838180998,train,5,1,meeting minutes,,UST,8,112,10 Yr,y_probe,-0.000275119687583045
"(1999, 6)",0.05990814838180998,train,5,1,speech,"Governor Roger W. Ferguson, Jr.",UST,8,56,10 Yr,y_probe,0.009308220504688752
"(1999, 8)",-0.013020280173879906,train,5,1,meeting minutes,,UST,8,82,10 Yr,y_bl,-0.03421902439996982
"(1999, 8)",-0.013020280173879906,train,5,1,speech,Chairman Alan Greenspan,UST,8,28,10 Yr,y_bl,-0.03421902439996982
"(1999, 8)",-0.013020280173879906,train,5,1,meeting minutes,,UST,8,82,10 Yr,y_probe,-0.0060197171963262165
"(1999, 8)",-0.013020280173879906,train,5,1,speech,Chairman Alan Greenspan,UST,8,28,10 Yr,y_probe,0.0030850146134006238
"(1999, 9)",0.015358068664448827,train,5,1,speech,Governor Laurence H. Meyer,UST,8,135,10 Yr,y_bl,-0.025564351950462715
"(1999, 9)",0.015358068664448827,train,5,1,speech,"Governor Roger W. Ferguson, Jr.",UST,8,79,10 Yr,y_bl,-0.025564351950462715
"(1999, 9)",0.015358068664448827,train,5,1,speech,Governor Laurence H. Meyer,UST,8,135,10 Yr,y_probe,0.00045444398369720384
"(1999, 9)",0.015358068664448827,train,5,1,speech,"Governor Roger W. Ferguson, Jr.",UST,8,79,10 Yr,y_probe,0.006507945765027155
"(1999, 10)",0.021013629412196196,train,5,1,meeting minutes,,UST,8,76,10 Yr,y_bl,-0.02106256748292974
"(1999, 10)",0.021013629412196196,train,5,1,speech,Chairman Alan Greenspan,UST,8,53,10 Yr,y_bl,-0.02106256748292974
"(1999, 10)",0.021013629412196196,train,5,1,speech,Governor Laurence H. Meyer,UST,8,229,10 Yr,y_bl,-0.02106256748292974
"(1999, 10)",0.021013629412196196,train,5,1,meeting minutes,,UST,8,76,10 Yr,y_probe,-0.002899923113307062
"(1999, 10)",0.021013629412196196,train,5,1,speech,Chairman Alan Greenspan,UST,8,53,10 Yr,y_probe,0.0034514759170912322
"(1999, 10)",0.021013629412196196,train,5,1,speech,Governor Laurence H. Meyer,UST,8,229,10 Yr,y_probe,0.0062109295474579275
"(1999, 11)",-0.013453771646881357,train,5,1,meeting minutes,,UST,8,79,10 Yr,y_bl,-0.030350538878998055
"(1999, 11)",-0.013453771646881357,train,5,1,speech,Chairman Alan Greenspan,UST,8,23,10 Yr,y_bl,-0.030350538878998055
"(1999, 11)",-0.013453771646881357,train,5,1,meeting minutes,,UST,8,79,10 Yr,y_probe,-0.0045705085232718564
"(1999, 11)",-0.013453771646881357,train,5,1,speech,Chairman Alan Greenspan,UST,8,23,10 Yr,y_probe,0.009100391395439217
"(1999, 12)",0.06378072036193583,train,5,1,meeting minutes,,UST,8,72,10 Yr,y_bl,-0.02041957064872897
"(1999, 12)",0.06378072036193583,train,5,1,meeting minutes,,UST,8,72,10 Yr,y_probe,-0.0014163246315994904
"(2000, 1)",0.04654830275068479,train,5,1,speech,Governor Edward M. Gramlich,UST,8,161,10 Yr,y_bl,-0.013131748533075206
"(2000, 1)",0.04654830275068479,train,5,1,speech,Governor Laurence H. Meyer,UST,8,83,10 Yr,y_bl,-0.013131748533075206
"(2000, 1)",0.04654830275068479,train,5,1,speech,Governor Edward M. Gramlich,UST,8,161,10 Yr,y_probe,0.008027650609573363
"(2000, 1)",0.04654830275068479,train,5,1,speech,Governor Laurence H. Meyer,UST,8,83,10 Yr,y_probe,0.011085689586776708
"(2000, 2)",-0.023508816218521984,train,5,1,meeting minutes,,UST,8,98,10 Yr,y_bl,-0.01933557634775654
"(2000, 2)",-0.023508816218521984,train,5,1,speech,Governor Laurence H. Meyer,UST,8,77,10 Yr,y_bl,-0.01933557634775654
"(2000, 2)",-0.023508816218521984,train,5,1,meeting minutes,,UST,8,98,10 Yr,y_probe,-0.0020550982910675147
"(2000, 2)",-0.023508816218521984,train,5,1,speech,Governor Laurence H. Meyer,UST,8,77,10 Yr,y_probe,-0.008354360839838449
"(2000, 3)",-0.039251486755047985,train,5,1,meeting minutes,,UST,8,62,10 Yr,y_bl,-0.02044696169228966
"(2000, 3)",-0.039251486755047985,train,5,1,speech,Governor Laurence H. Meyer,UST,8,84,10 Yr,y_bl,-0.02044696169228966
"(2000, 3)",-0.039251486755047985,train,5,1,meeting minutes,,UST,8,62,10 Yr,y_probe,-0.007022878835135772
"(2000, 3)",-0.039251486755047985,train,5,1,speech,Governor Laurence H. Meyer,UST,8,84,10 Yr,y_probe,-0.0045126756755227895
"(2000, 4)",-0.052448060371926924,train,5,1,speech,Chairman Alan Greenspan,UST,8,22,10 Yr,y_bl,-0.013535414379640433
"(2000, 4)",-0.052448060371926924,train,5,1,speech,Governor Laurence H. Meyer,UST,8,135,10 Yr,y_bl,-0.013535414379640433
"(2000, 4)",-0.052448060371926924,train,5,1,speech,Chairman Alan Greenspan,UST,8,22,10 Yr,y_probe,-0.005784972434719592
"(2000, 4)",-0.052448060371926924,train,5,1,speech,Governor Laurence H. Meyer,UST,8,135,10 Yr,y_probe,-0.0020209213736721364
"(2000, 5)",0.07610712998525528,train,5,1,meeting minutes,,UST,8,67,10 Yr,y_bl,-0.015319511980403785
"(2000, 5)",0.07610712998525528,train,5,1,meeting minutes,,UST,8,67,10 Yr,y_probe,-0.0033094464824278457
"(2000, 6)",-0.04782780398024872,train,5,1,meeting minutes,,UST,8,74,10 Yr,y_bl,-0.010675090424082236
"(2000, 6)",-0.04782780398024872,train,5,1,speech,Governor Laurence H. Meyer,UST,8,142,10 Yr,y_bl,-0.010675090424082236
"(2000, 6)",-0.04782780398024872,train,5,1,meeting minutes,,UST,8,74,10 Yr,y_probe,-0.00826725664787406
"(2000, 6)",-0.04782780398024872,train,5,1,speech,Governor Laurence H. Meyer,UST,8,142,10 Yr,y_probe,-0.0016031127886158261
"(2000, 8)",-0.058745751754588404,train,5,1,meeting minutes,,UST,8,78,10 Yr,y_bl,0.0033923215086036278
"(2000, 8)",-0.058745751754588404,train,5,1,meeting minutes,,UST,8,78,10 Yr,y_probe,-0.008553539278373892
"(2000, 10)",-0.017646025947892482,train,5,1,meeting minutes,,UST,8,65,10 Yr,y_bl,0.0020759624789977913
"(2000, 10)",-0.017646025947892482,train,5,1,speech,Chairman Alan Greenspan,UST,8,57,10 Yr,y_bl,0.0020759624789977913
"(2000, 10)",-0.017646025947892482,train,5,1,speech,Governor Laurence H. Meyer,UST,8,346,10 Yr,y_bl,0.0020759624789977913
"(2000, 10)",-0.017646025947892482,train,5,1,meeting minutes,,UST,8,65,10 Yr,y_probe,-0.007762414247532202
"(2000, 10)",-0.017646025947892482,train,5,1,speech,Chairman Alan Greenspan,UST,8,57,10 Yr,y_probe,-0.0034065573078973822
"(2000, 10)",-0.017646025947892482,train,5,1,speech,Governor Laurence H. Meyer,UST,8,346,10 Yr,y_probe,-0.005228401759268192
"(2000, 11)",0.007119148781563389,train,5,1,meeting minutes,,UST,8,77,10 Yr,y_bl,0.004838428748834715
"(2000, 11)",0.007119148781563389,train,5,1,meeting minutes,,UST,8,77,10 Yr,y_probe,-0.005723950388374424
"(2000, 12)",-0.08598104246587819,train,5,1,meeting minutes,,UST,8,70,10 Yr,y_bl,-0.009448945776485258
"(2000, 12)",-0.08598104246587819,train,5,1,speech,Chairman Alan Greenspan,UST,8,1,10 Yr,y_bl,-0.009448945776485258
"(2000, 12)",-0.08598104246587819,train,5,1,speech,"Vice Chairman Roger W. Ferguson, Jr.",UST,8,57,10 Yr,y_bl,-0.009448945776485258
"(2000, 12)",-0.08598104246587819,train,5,1,meeting minutes,,UST,8,70,10 Yr,y_probe,-0.011225469143262497
"(2000, 12)",-0.08598104246587819,train,5,1,speech,Chairman Alan Greenspan,UST,8,1,10 Yr,y_probe,-0.01734822666677303
"(2000, 12)",-0.08598104246587819,train,5,1,speech,"Vice Chairman Roger W. Ferguson, Jr.",UST,8,57,10 Yr,y_probe,-0.006565288252755881
"(2001, 1)",-0.011330675550798475,train,5,1,meeting minutes,,UST,8,65,10 Yr,y_bl,0.013117525701338183
"(2001, 1)",-0.011330675550798475,train,5,1,meeting minutes,,UST,8,65,10 Yr,y_probe,-0.010463822895630984
"(2001, 2)",-0.015534292962184004,train,5,1,speech,Governor Edward M. Gramlich,UST,8,124,10 Yr,y_bl,0.010247480402872804
"(2001, 2)",-0.015534292962184004,train,5,1,speech,Governor Edward M. Gramlich,UST,8,124,10 Yr,y_probe,0.0020916309826180144
"(2001, 3)",-0.06675885771225065,train,5,1,meeting minutes,,UST,8,47,10 Yr,y_bl,0.006261542349289421
"(2001, 3)",-0.06675885771225065,train,5,1,meeting minutes,,UST,8,47,10 Yr,y_probe,-0.009950426561200789
"(2001, 5)",0.1325200180276841,train,5,1,meeting minutes,,UST,8,66,10 Yr,y_bl,0.005613778509121193
"(2001, 5)",0.1325200180276841,train,5,1,speech,Governor Laurence H. Meyer,UST,8,59,10 Yr,y_bl,0.005613778509121193
"(2001, 5)",0.1325200180276841,train,5,1,meeting minutes,,UST,8,66,10 Yr,y_probe,-0.003268158458802528
"(2001, 5)",0.1325200180276841,train,5,1,speech,Governor Laurence H. Meyer,UST,8,59,10 Yr,y_probe,0.006678468820477442
"(2001, 6)",-0.03686344736725901,train,5,1,meeting minutes,,UST,8,78,10 Yr,y_bl,0.006597504164727795
"(2001, 6)",-0.03686344736725901,train,5,1,speech,"Vice Chairman Roger W. Ferguson, Jr.",UST,8,52,10 Yr,y_bl,0.006597504164727795
"(2001, 6)",-0.03686344736725901,train,5,1,meeting minutes,,UST,8,78,10 Yr,y_probe,-0.008829993786243079
"(2001, 6)",-0.03686344736725901,train,5,1,speech,"Vice Chairman Roger W. Ferguson, Jr.",UST,8,52,10 Yr,y_probe,-0.005008175577666404
"(2001, 7)",-0.007633624855069909,train,5,1,speech,Governor Laurence H. Meyer,UST,8,259,10 Yr,y_bl,-0.004339285777102011
"(2001, 7)",-0.007633624855069909,train,5,1,speech,Governor Laurence H. Meyer,UST,8,259,10 Yr,y_probe,0.006748212453735674
"(2001, 8)",-0.069403464800053,train,5,1,meeting minutes,,UST,8,52,10 Yr,y_bl,-0.011641107820328903
"(2001, 8)",-0.069403464800053,train,5,1,meeting minutes,,UST,8,52,10 Yr,y_probe,-0.015334418552938755
"(2001, 10)",-0.05604265038625093,train,5,1,meeting minutes,,UST,8,56,10 Yr,y_bl,3.703033604237907e-5
"(2001, 10)",-0.05604265038625093,train,5,1,speech,Chairman Alan Greenspan,UST,8,25,10 Yr,y_bl,3.703033604237907e-5
"(2001, 10)",-0.05604265038625093,train,5,1,speech,Governor Laurence H. Meyer,UST,8,28,10 Yr,y_bl,3.703033604237907e-5
"(2001, 10)",-0.05604265038625093,train,5,1,meeting minutes,,UST,8,56,10 Yr,y_probe,-0.008024091735749535
"(2001, 10)",-0.05604265038625093,train,5,1,speech,Chairman Alan Greenspan,UST,8,25,10 Yr,y_probe,0.004537977225958812
"(2001, 10)",-0.05604265038625093,train,5,1,speech,Governor Laurence H. Meyer,UST,8,28,10 Yr,y_probe,0.004295574121257395
"(2001, 11)",-0.010765360313478942,train,5,1,meeting minutes,,UST,8,49,10 Yr,y_bl,-0.018899108969210425
"(2001, 11)",-0.010765360313478942,train,5,1,speech,Governor Edward M. Gramlich,UST,8,59,10 Yr,y_bl,-0.018899108969210425
"(2001, 11)",-0.010765360313478942,train,5,1,meeting minutes,,UST,8,49,10 Yr,y_probe,-0.014162493810134628
"(2001, 11)",-0.010765360313478942,train,5,1,speech,Governor Edward M. Gramlich,UST,8,59,10 Yr,y_probe,0.01225783175543655
"(2001, 12)",0.08927275001868959,train,5,1,meeting minutes,,UST,8,58,10 Yr,y_bl,0.01222360324343121
"(2001, 12)",0.08927275001868959,train,5,1,speech,Governor Laurence H. Meyer,UST,8,118,10 Yr,y_bl,0.01222360324343121
"(2001, 12)",0.08927275001868959,train,5,1,meeting minutes,,UST,8,58,10 Yr,y_probe,-0.007055591065458999
"(2001, 12)",0.08927275001868959,train,5,1,speech,Governor Laurence H. Meyer,UST,8,118,10 Yr,y_probe,0.012094635936310194
"(2002, 1)",0.006153446375839922,train,5,1,meeting minutes,,UST,8,69,10 Yr,y_bl,0.0016519793022524297
"(2002, 1)",0.006153446375839922,train,5,1,meeting minutes,,UST,8,69,10 Yr,y_probe,-0.005709381299425675
"(2002, 3)",0.05992130447411581,train,5,1,meeting minutes,,UST,8,56,10 Yr,y_bl,0.003868897572687825
"(2002, 3)",0.05992130447411581,train,5,1,meeting minutes,,UST,8,56,10 Yr,y_probe,-0.005827358056982265
"(2002, 5)",-0.04607340761532246,train,5,1,meeting minutes,,UST,8,57,10 Yr,y_bl,-0.012218402339621176
"(2002, 5)",-0.04607340761532246,train,5,1,meeting minutes,,UST,8,57,10 Yr,y_probe,-0.006786368012513829
"(2002, 6)",-0.06913321251588134,train,5,1,meeting minutes,,UST,8,56,10 Yr,y_bl,-0.017486948930249997
"(2002, 6)",-0.06913321251588134,train,5,1,meeting minutes,,UST,8,56,10 Yr,y_probe,-0.008375699385152193
"(2002, 8)",-0.14229145468511467,train,5,1,meeting minutes,,UST,8,55,10 Yr,y_bl,-0.024356582554260167
"(2002, 8)",-0.14229145468511467,train,5,1,meeting minutes,,UST,8,55,10 Yr,y_probe,-0.016417355463807588
"(2002, 9)",-0.11022670530899986,train,5,1,meeting minutes,,UST,8,57,10 Yr,y_bl,0.004429742578582513
"(2002, 9)",-0.11022670530899986,train,5,1,meeting minutes,,UST,8,57,10 Yr,y_probe,-0.012009734577805305
"(2002, 10)",0.11403277907616058,train,5,1,speech,Chairman Alan Greenspan,UST,8,47,10 Yr,y_bl,0.011370163124120368
"(2002, 10)",0.11403277907616058,train,5,1,speech,Governor Ben S. Bernanke,UST,8,107,10 Yr,y_bl,0.011370163124120368
"(2002, 10)",0.11403277907616058,train,5,1,speech,"Vice Chairman Roger W. Ferguson, Jr.",UST,8,55,10 Yr,y_bl,0.011370163124120368
"(2002, 10)",0.11403277907616058,train,5,1,speech,Chairman Alan Greenspan,UST,8,47,10 Yr,y_probe,0.010331038033668728
"(2002, 10)",0.11403277907616058,train,5,1,speech,Governor Ben S. Bernanke,UST,8,107,10 Yr,y_probe,0.020484003534308744
"(2002, 10)",0.11403277907616058,train,5,1,speech,"Vice Chairman Roger W. Ferguson, Jr.",UST,8,55,10 Yr,y_probe,0.003111234323419137
"(2002, 11)",-0.0037691025838518374,train,5,1,meeting minutes,,UST,8,55,10 Yr,y_bl,0.024738578088344364
"(2002, 11)",-0.0037691025838518374,train,5,1,speech,Governor Donald L. Kohn,UST,8,29,10 Yr,y_bl,0.024738578088344364
"(2002, 11)",-0.0037691025838518374,train,5,1,meeting minutes,,UST,8,55,10 Yr,y_probe,-0.009840450053786726
"(2002, 11)",-0.0037691025838518374,train,5,1,speech,Governor Donald L. Kohn,UST,8,29,10 Yr,y_probe,-0.0019236256186388543
"(2002, 12)",-0.029477931286962633,train,5,1,meeting minutes,,UST,8,50,10 Yr,y_bl,0.023023931874607793
"(2002, 12)",-0.029477931286962633,train,5,1,speech,Chairman Alan Greenspan,UST,8,70,10 Yr,y_bl,0.023023931874607793
"(2002, 12)",-0.029477931286962633,train,5,1,meeting minutes,,UST,8,50,10 Yr,y_probe,-0.00809290142724682
"(2002, 12)",-0.029477931286962633,train,5,1,speech,Chairman Alan Greenspan,UST,8,70,10 Yr,y_probe,0.00018140343317578573
"(2003, 1)",0.014472032608536356,train,5,1,meeting minutes,,UST,8,48,10 Yr,y_bl,0.016598859505950934
