ym,y,event_type,speaker,indicator,layer,nrow,maturity,model,yhat
"(1998, 6)",-0.0024009615375382154,meeting minutes,,PPI,24,111,,y_bl,0.003126915844520437
"(1998, 6)",-0.0024009615375382154,meeting minutes,,PPI,24,111,,y_probe,0.002203367658221826
"(1998, 7)",0.0008009611962043195,speech,"Governor Roger W. Ferguson, Jr.",PPI,24,81,,y_bl,0.001980061004136327
"(1998, 7)",0.0008009611962043195,speech,"Governor Roger W. Ferguson, Jr.",PPI,24,81,,y_probe,0.0047943532488856425
"(1998, 8)",-0.005620247632153408,meeting minutes,,PPI,24,81,,y_bl,0.0019924424790451743
"(1998, 8)",-0.005620247632153408,meeting minutes,,PPI,24,81,,y_probe,0.0008455315725897087
"(1998, 9)",-0.003225809248882605,meeting minutes,,PPI,24,80,,y_bl,-0.000261527714599866
"(1998, 9)",-0.003225809248882605,meeting minutes,,PPI,24,80,,y_probe,0.0009291352983091785
"(1998, 10)",0.001614205354541376,speech,Governor Laurence H. Meyer,PPI,24,100,,y_bl,0.0011833570819652338
"(1998, 10)",0.001614205354541376,speech,Governor Laurence H. Meyer,PPI,24,100,,y_probe,0.002532098923567066
"(1998, 11)",-0.003231020581446309,meeting minutes,,PPI,24,82,,y_bl,0.0017667955084612421
"(1998, 11)",-0.003231020581446309,meeting minutes,,PPI,24,82,,y_probe,0.0015105771948524754
"(1998, 12)",-0.006493529310549029,meeting minutes,,PPI,24,72,,y_bl,0.0019416230078661057
"(1998, 12)",-0.006493529310549029,meeting minutes,,PPI,24,72,,y_probe,0.0011861902390404874
"(1999, 1)",0.0008140008589476722,speech,"Governor Roger W. Ferguson, Jr.",PPI,24,51,,y_bl,0.00048477062700144364
"(1999, 1)",0.0008140008589476722,speech,"Governor Roger W. Ferguson, Jr.",PPI,24,51,,y_probe,0.004671490845159196
"(1999, 2)",-0.004893973878862923,meeting minutes,,PPI,24,89,,y_bl,0.0013332770487879838
"(1999, 2)",-0.004893973878862923,speech,Governor Laurence H. Meyer,PPI,24,98,,y_bl,0.0013332770487879838
"(1999, 2)",-0.004893973878862923,meeting minutes,,PPI,24,89,,y_probe,0.0010367338660644569
"(1999, 2)",-0.004893973878862923,speech,Governor Laurence H. Meyer,PPI,24,98,,y_probe,0.0034321841363107643
"(1999, 3)",0.00244998080898462,meeting minutes,,PPI,24,80,,y_bl,0.0005956228996665915
"(1999, 3)",0.00244998080898462,meeting minutes,,PPI,24,80,,y_probe,0.003102354975045302
"(1999, 4)",0.00812352152147966,speech,Governor Laurence H. Meyer,PPI,24,99,,y_bl,0.003918327722529303
"(1999, 4)",0.00812352152147966,speech,Governor Laurence H. Meyer,PPI,24,99,,y_probe,0.0029471528820386146
"(1999, 5)",0.008860307662399869,meeting minutes,,PPI,24,72,,y_bl,0.004336747655464578
"(1999, 5)",0.008860307662399869,speech,Vice Chair Alice M. Rivlin,PPI,24,41,,y_bl,0.004336747655464578
"(1999, 5)",0.008860307662399869,meeting minutes,,PPI,24,72,,y_probe,0.00360558968595946
"(1999, 5)",0.008860307662399869,speech,Vice Chair Alice M. Rivlin,PPI,24,41,,y_probe,0.0048084794710077875
"(1999, 6)",0.004001605980007206,meeting minutes,,PPI,24,112,,y_bl,0.006681475672514589
"(1999, 6)",0.004001605980007206,speech,"Governor Roger W. Ferguson, Jr.",PPI,24,56,,y_bl,0.006681475672514589
"(1999, 6)",0.004001605980007206,meeting minutes,,PPI,24,112,,y_probe,0.002615403399403491
"(1999, 6)",0.004001605980007206,speech,"Governor Roger W. Ferguson, Jr.",PPI,24,56,,y_probe,0.004582493893211159
"(1999, 8)",0.013486916054343823,meeting minutes,,PPI,24,82,,y_bl,0.004138827409715962
"(1999, 8)",0.013486916054343823,speech,Chairman Alan Greenspan,PPI,24,28,,y_bl,0.004138827409715962
"(1999, 8)",0.013486916054343823,meeting minutes,,PPI,24,82,,y_probe,0.003226770004945037
"(1999, 8)",0.013486916054343823,speech,Chairman Alan Greenspan,PPI,24,28,,y_probe,0.005234572972792694
"(1999, 9)",0.008630889199275238,speech,Governor Laurence H. Meyer,PPI,24,135,,y_bl,0.005906394784787266
"(1999, 9)",0.008630889199275238,speech,"Governor Roger W. Ferguson, Jr.",PPI,24,79,,y_bl,0.005906394784787266
"(1999, 9)",0.008630889199275238,speech,Governor Laurence H. Meyer,PPI,24,135,,y_probe,0.0041747747085076154
"(1999, 9)",0.008630889199275238,speech,"Governor Roger W. Ferguson, Jr.",PPI,24,79,,y_probe,0.004465137751938764
"(1999, 10)",-0.0023465008811234256,meeting minutes,,PPI,24,76,,y_bl,0.004349735544658084
"(1999, 10)",-0.0023465008811234256,speech,Chairman Alan Greenspan,PPI,24,53,,y_bl,0.004349735544658084
"(1999, 10)",-0.0023465008811234256,speech,Governor Laurence H. Meyer,PPI,24,229,,y_bl,0.004349735544658084
"(1999, 10)",-0.0023465008811234256,meeting minutes,,PPI,24,76,,y_probe,0.0037856667989942965
"(1999, 10)",-0.0023465008811234256,speech,Chairman Alan Greenspan,PPI,24,53,,y_probe,0.004200902028051818
"(1999, 10)",-0.0023465008811234256,speech,Governor Laurence H. Meyer,PPI,24,229,,y_probe,0.002222452591201914
"(1999, 11)",0.0046875085830970775,meeting minutes,,PPI,24,79,,y_bl,0.0021639003915786548
"(1999, 11)",0.0046875085830970775,speech,Chairman Alan Greenspan,PPI,24,23,,y_bl,0.0021639003915786548
"(1999, 11)",0.0046875085830970775,meeting minutes,,PPI,24,79,,y_probe,0.003668073523774598
"(1999, 11)",0.0046875085830970775,speech,Chairman Alan Greenspan,PPI,24,23,,y_probe,0.003965006101168222
"(1999, 12)",-0.003904729678156471,meeting minutes,,PPI,24,72,,y_bl,0.001512893964806617
"(1999, 12)",-0.003904729678156471,meeting minutes,,PPI,24,72,,y_probe,0.0027012236727930396
"(2000, 1)",0.003904729678156471,speech,Governor Edward M. Gramlich,PPI,24,161,,y_bl,-0.0008363369728963176
"(2000, 1)",0.003904729678156471,speech,Governor Laurence H. Meyer,PPI,24,83,,y_bl,-0.0008363369728963176
"(2000, 1)",0.003904729678156471,speech,Governor Edward M. Gramlich,PPI,24,161,,y_probe,0.0049509884068495115
"(2000, 1)",0.003904729678156471,speech,Governor Laurence H. Meyer,PPI,24,83,,y_probe,0.0045471610623967216
"(2000, 2)",0.011623532648399326,meeting minutes,,PPI,24,98,,y_bl,0.003963211637725497
"(2000, 2)",0.011623532648399326,speech,Governor Laurence H. Meyer,PPI,24,77,,y_bl,0.003963211637725497
"(2000, 2)",0.011623532648399326,meeting minutes,,PPI,24,98,,y_probe,0.003356769852162477
"(2000, 2)",0.011623532648399326,speech,Governor Laurence H. Meyer,PPI,24,77,,y_probe,0.004422858946288601
"(2000, 3)",0.007674634753108478,meeting minutes,,PPI,24,62,,y_bl,0.0049015709542649475
"(2000, 3)",0.007674634753108478,speech,Governor Laurence H. Meyer,PPI,24,84,,y_bl,0.0049015709542649475
"(2000, 3)",0.007674634753108478,meeting minutes,,PPI,24,62,,y_probe,0.0037541416682317663
"(2000, 3)",0.007674634753108478,speech,Governor Laurence H. Meyer,PPI,24,84,,y_probe,0.004675018855217336
"(2000, 4)",-0.0007648183929225283,speech,Chairman Alan Greenspan,PPI,24,22,,y_bl,0.006435907572732331
"(2000, 4)",-0.0007648183929225283,speech,Governor Laurence H. Meyer,PPI,24,135,,y_bl,0.006435907572732331
"(2000, 4)",-0.0007648183929225283,speech,Chairman Alan Greenspan,PPI,24,22,,y_probe,0.004816529995410077
"(2000, 4)",-0.0007648183929225283,speech,Governor Laurence H. Meyer,PPI,24,135,,y_probe,0.004706530329705642
"(2000, 5)",0.006862398261040958,meeting minutes,,PPI,24,67,,y_bl,0.002490587668430786
"(2000, 5)",0.006862398261040958,meeting minutes,,PPI,24,67,,y_probe,0.0043993839423812735
"(2000, 6)",0.01657912880291157,meeting minutes,,PPI,24,74,,y_bl,0.0026217711625035707
"(2000, 6)",0.01657912880291157,speech,Governor Laurence H. Meyer,PPI,24,142,,y_bl,0.0026217711625035707
"(2000, 6)",0.01657912880291157,meeting minutes,,PPI,24,74,,y_probe,0.003933591638587022
"(2000, 6)",0.01657912880291157,speech,Governor Laurence H. Meyer,PPI,24,142,,y_probe,0.0063134567468978026
"(2000, 8)",-0.006749181974928575,meeting minutes,,PPI,24,78,,y_bl,0.0063975691817115005
"(2000, 8)",-0.006749181974928575,meeting minutes,,PPI,24,78,,y_probe,0.002941819652608305
"(2000, 10)",0.018636394758974717,meeting minutes,,PPI,24,65,,y_bl,0.0016029507729410698
"(2000, 10)",0.018636394758974717,speech,Chairman Alan Greenspan,PPI,24,57,,y_bl,0.0016029507729410698
"(2000, 10)",0.018636394758974717,speech,Governor Laurence H. Meyer,PPI,24,346,,y_bl,0.0016029507729410698
"(2000, 10)",0.018636394758974717,meeting minutes,,PPI,24,65,,y_probe,0.0035685392124027177
"(2000, 10)",0.018636394758974717,speech,Chairman Alan Greenspan,PPI,24,57,,y_probe,0.005982064841900166
"(2000, 10)",0.018636394758974717,speech,Governor Laurence H. Meyer,PPI,24,346,,y_probe,0.005677971222898929
"(2000, 11)",-0.0029585820397448614,meeting minutes,,PPI,24,77,,y_bl,0.007822081657065697
"(2000, 11)",-0.0029585820397448614,meeting minutes,,PPI,24,77,,y_probe,0.003258501709687359
"(2000, 12)",0.008849615276981915,meeting minutes,,PPI,24,70,,y_bl,-0.0015819337872880145
"(2000, 12)",0.008849615276981915,speech,Chairman Alan Greenspan,PPI,24,1,,y_bl,-0.0015819337872880145
"(2000, 12)",0.008849615276981915,speech,"Vice Chairman Roger W. Ferguson, Jr.",PPI,24,57,,y_bl,-0.0015819337872880145
"(2000, 12)",0.008849615276981915,meeting minutes,,PPI,24,70,,y_probe,0.0012534125582298104
"(2000, 12)",0.008849615276981915,speech,Chairman Alan Greenspan,PPI,24,1,,y_probe,0.004882240798464898
"(2000, 12)",0.008849615276981915,speech,"Vice Chairman Roger W. Ferguson, Jr.",PPI,24,57,,y_probe,0.004360435282828291
"(2001, 1)",0.02751802889389232,meeting minutes,,PPI,24,65,,y_bl,0.007692202685850474
"(2001, 1)",0.02751802889389232,meeting minutes,,PPI,24,65,,y_probe,0.002211264384421092
"(2001, 2)",-0.018746042821055298,speech,Governor Edward M. Gramlich,PPI,24,124,,y_bl,0.007787513338937882
"(2001, 2)",-0.018746042821055298,speech,Governor Edward M. Gramlich,PPI,24,124,,y_probe,0.0037141297683784867
"(2001, 3)",-0.010977058631150172,meeting minutes,,PPI,24,47,,y_bl,-0.0010731245701232845
"(2001, 3)",-0.010977058631150172,meeting minutes,,PPI,24,47,,y_probe,0.0019050756995990397
"(2001, 5)",0.006600684031352166,meeting minutes,,PPI,24,66,,y_bl,-0.0022144619997878016
"(2001, 5)",0.006600684031352166,speech,Governor Laurence H. Meyer,PPI,24,59,,y_bl,-0.0022144619997878016
"(2001, 5)",0.006600684031352166,meeting minutes,,PPI,24,66,,y_probe,0.0023116328738868987
"(2001, 5)",0.006600684031352166,speech,Governor Laurence H. Meyer,PPI,24,59,,y_probe,0.004058647865005225
"(2001, 6)",-0.009548364868694925,meeting minutes,,PPI,24,78,,y_bl,-0.0034591294982847733
"(2001, 6)",-0.009548364868694925,speech,"Vice Chairman Roger W. Ferguson, Jr.",PPI,24,52,,y_bl,-0.0034591294982847733
"(2001, 6)",-0.009548364868694925,meeting minutes,,PPI,24,78,,y_probe,0.0015794628564901375
"(2001, 6)",-0.009548364868694925,speech,"Vice Chairman Roger W. Ferguson, Jr.",PPI,24,52,,y_probe,0.00399040813269245
"(2001, 7)",-0.015619506838231878,speech,Governor Laurence H. Meyer,PPI,24,259,,y_bl,0.002121962874402568
"(2001, 7)",-0.015619506838231878,speech,Governor Laurence H. Meyer,PPI,24,259,,y_probe,0.0037704213790205046
"(2001, 8)",0.0,meeting minutes,,PPI,24,52,,y_bl,-0.0009828196940567732
"(2001, 8)",0.0,meeting minutes,,PPI,24,52,,y_probe,0.0008255147261623744
"(2001, 10)",-0.0235126493507245,meeting minutes,,PPI,24,56,,y_bl,-0.001026994678957212
"(2001, 10)",-0.0235126493507245,speech,Chairman Alan Greenspan,PPI,24,25,,y_bl,-0.001026994678957212
"(2001, 10)",-0.0235126493507245,speech,Governor Laurence H. Meyer,PPI,24,28,,y_bl,-0.001026994678957212
"(2001, 10)",-0.0235126493507245,meeting minutes,,PPI,24,56,,y_probe,-0.0003510981088054805
"(2001, 10)",-0.0235126493507245,speech,Chairman Alan Greenspan,PPI,24,25,,y_probe,0.0033361714966021736
"(2001, 10)",-0.0235126493507245,speech,Governor Laurence H. Meyer,PPI,24,28,,y_probe,0.0008170958879713891
"(2001, 11)",-0.0038446798608093857,meeting minutes,,PPI,24,49,,y_bl,-0.005122782554978339
"(2001, 11)",-0.0038446798608093857,speech,Governor Edward M. Gramlich,PPI,24,59,,y_bl,-0.005122782554978339
"(2001, 11)",-0.0038446798608093857,meeting minutes,,PPI,24,49,,y_probe,-0.00020291409409602806
"(2001, 11)",-0.0038446798608093857,speech,Governor Edward M. Gramlich,PPI,24,59,,y_probe,0.005135907107796901
"(2001, 12)",-0.01318359536730096,meeting minutes,,PPI,24,58,,y_bl,0.002398334936370369
"(2001, 12)",-0.01318359536730096,speech,Governor Laurence H. Meyer,PPI,24,118,,y_bl,0.002398334936370369
"(2001, 12)",-0.01318359536730096,meeting minutes,,PPI,24,58,,y_probe,0.0005646485549515054
"(2001, 12)",-0.01318359536730096,speech,Governor Laurence H. Meyer,PPI,24,118,,y_probe,0.0022752076316487017
"(2002, 1)",0.0031176954325857764,meeting minutes,,PPI,24,69,,y_bl,-0.004498104967044086
"(2002, 1)",0.0031176954325857764,meeting minutes,,PPI,24,69,,y_probe,0.0018120387163800883
"(2002, 3)",0.010065899934715183,meeting minutes,,PPI,24,56,,y_bl,0.006597877204813228
"(2002, 3)",0.010065899934715183,meeting minutes,,PPI,24,56,,y_probe,0.003464679003620637
"(2002, 5)",0.007674634753108478,meeting minutes,,PPI,24,57,,y_bl,0.005253924551078061
"(2002, 5)",0.007674634753108478,meeting minutes,,PPI,24,57,,y_probe,0.0032535852232163033
"(2002, 6)",0.0007642338927560388,meeting minutes,,PPI,24,56,,y_bl,0.008109725715322475
"(2002, 6)",0.0007642338927560388,meeting minutes,,PPI,24,56,,y_probe,0.002552695829544981
"(2002, 8)",0.004573178701964942,meeting minutes,,PPI,24,55,,y_bl,0.003022520370111292
"(2002, 8)",0.004573178701964942,meeting minutes,,PPI,24,55,,y_probe,0.002027802709482826
"(2002, 9)",0.006065219503090802,meeting minutes,,PPI,24,57,,y_bl,0.002269843680186381
"(2002, 9)",0.006065219503090802,meeting minutes,,PPI,24,57,,y_probe,0.0011162107638292965
"(2002, 10)",0.0067796869853786745,speech,Chairman Alan Greenspan,PPI,24,47,,y_bl,0.00290251459325003
"(2002, 10)",0.0067796869853786745,speech,Governor Ben S. Bernanke,PPI,24,107,,y_bl,0.00290251459325003
"(2002, 10)",0.0067796869853786745,speech,"Vice Chairman Roger W. Ferguson, Jr.",PPI,24,55,,y_bl,0.00290251459325003
"(2002, 10)",0.0067796869853786745,speech,Chairman Alan Greenspan,PPI,24,47,,y_probe,0.004489071899639251
"(2002, 10)",0.0067796869853786745,speech,Governor Ben S. Bernanke,PPI,24,107,,y_probe,0.004467095151545575
"(2002, 10)",0.0067796869853786745,speech,"Vice Chairman Roger W. Ferguson, Jr.",PPI,24,55,,y_probe,0.004334111060888288
"(2002, 11)",-0.0007510327052226984,meeting minutes,,PPI,24,55,,y_bl,0.004919148739643488
"(2002, 11)",-0.0007510327052226984,speech,Governor Donald L. Kohn,PPI,24,29,,y_bl,0.004919148739643488
"(2002, 11)",-0.0007510327052226984,meeting minutes,,PPI,24,55,,y_probe,0.0010204788626791746
"(2002, 11)",-0.0007510327052226984,speech,Governor Donald L. Kohn,PPI,24,29,,y_probe,0.0045672868106118696
"(2002, 12)",-0.0015037596818663346,meeting minutes,,PPI,24,50,,y_bl,0.00184329090382446
"(2002, 12)",-0.0015037596818663346,speech,Chairman Alan Greenspan,PPI,24,70,,y_bl,0.00184329090382446
"(2002, 12)",-0.0015037596818663346,meeting minutes,,PPI,24,50,,y_probe,0.0015481317754299033
"(2002, 12)",-0.0015037596818663346,speech,Chairman Alan Greenspan,PPI,24,70,,y_probe,0.0023900135219384003
"(2003, 1)",0.01789756945754295,meeting minutes,,PPI,24,48,,y_bl,0.0008818930955019063
"(2003, 1)",0.01789756945754295,speech,Governor Edward M. Gramlich,PPI,24,69,,y_bl,0.0008818930955019063
"(2003, 1)",0.01789756945754295,meeting minutes,,PPI,24,48,,y_probe,0.001945095786016111
"(2003, 1)",0.01789756945754295,speech,Governor Edward M. Gramlich,PPI,24,69,,y_probe,0.004866708481406765
"(2003, 2)",0.016856390322500303,speech,Governor Ben S. Bernanke,PPI,24,147,,y_bl,0.006482829588817276
"(2003, 2)",0.016856390322500303,speech,"Vice Chairman Roger W. Ferguson, Jr",PPI,24,73,,y_bl,0.006482829588817276
"(2003, 2)",0.016856390322500303,speech,Governor Ben S. Bernanke,PPI,24,147,,y_probe,0.005899094325201068
"(2003, 2)",0.016856390322500303,speech,"Vice Chairman Roger W. Ferguson, Jr",PPI,24,73,,y_probe,0.0045131299556294404
"(2003, 3)",0.025826399559898405,meeting minutes,,PPI,24,48,,y_bl,0.008794715796836425
"(2003, 3)",0.025826399559898405,speech,Governor Ben S. Bernanke,PPI,24,115,,y_bl,0.008794715796836425
"(2003, 3)",0.025826399559898405,speech,Governor Donald L. Kohn,PPI,24,130,,y_bl,0.008794715796836425
"(2003, 3)",0.025826399559898405,meeting minutes,,PPI,24,48,,y_probe,0.0023785076845936662
"(2003, 3)",0.025826399559898405,speech,Governor Ben S. Bernanke,PPI,24,115,,y_probe,0.006195275101954973
"(2003, 3)",0.025826399559898405,speech,Governor Donald L. Kohn,PPI,24,130,,y_probe,0.006123013109293578
"(2003, 5)",-0.032388581329237276,meeting minutes,,PPI,24,60,,y_bl,0.013460402948882169
"(2003, 5)",-0.032388581329237276,speech,Governor Ben S. Bernanke,PPI,24,85,,y_bl,0.013460402948882169
"(2003, 5)",-0.032388581329237276,speech,Governor Mark W. Olson,PPI,24,46,,y_bl,0.013460402948882169
"(2003, 5)",-0.032388581329237276,meeting minutes,,PPI,24,60,,y_probe,0.0006668753056205153
"(2003, 5)",-0.032388581329237276,speech,Governor Ben S. Bernanke,PPI,24,85,,y_probe,0.0008888307339231916
"(2003, 5)",-0.032388581329237276,speech,Governor Mark W. Olson,PPI,24,46,,y_probe,0.0019157558090639453
"(2003, 6)",0.009464941427300921,meeting minutes,,PPI,24,65,,y_bl,-0.009156828859232106
"(2003, 6)",0.009464941427300921,meeting minutes,,PPI,24,65,,y_probe,0.002060390188172016
"(2003, 7)",-0.002176279422595684,speech,Governor Ben S. Bernanke,PPI,24,156,,y_bl,0.001957099316718061
"(2003, 7)",-0.002176279422595684,speech,Governor Ben S. Bernanke,PPI,24,156,,y_probe,0.004044107645521644
"(2003, 8)",0.002176279422595684,meeting minutes,,PPI,24,55,,y_bl,-0.005869986993686686
"(2003, 8)",0.002176279422595684,speech,Chairman Alan Greenspan,PPI,24,16,,y_bl,-0.005869986993686686
"(2003, 8)",0.002176279422595684,meeting minutes,,PPI,24,55,,y_probe,0.0020079883544825215
"(2003, 8)",0.002176279422595684,speech,Chairman Alan Greenspan,PPI,24,16,,y_probe,0.004987456527483665
"(2003, 9)",0.0036166404701880595,meeting minutes,,PPI,24,55,,y_bl,0.009849183973551166
"(2003, 9)",0.0036166404701880595,speech,Governor Donald L. Kohn,PPI,24,103,,y_bl,0.009849183973551166
"(2003, 9)",0.0036166404701880595,meeting minutes,,PPI,24,55,,y_probe,0.0023326812596743754
"(2003, 9)",0.0036166404701880595,speech,Governor Donald L. Kohn,PPI,24,103,,y_probe,0.00471489528101787
"(2003, 10)",0.00575955515836668,meeting minutes,,PPI,24,52,,y_bl,0.0013415325520389552
"(2003, 10)",0.00575955515836668,speech,Governor Ben S. Bernanke,PPI,24,100,,y_bl,0.0013415325520389552
"(2003, 10)",0.00575955515836668,speech,Governor Edward M. Gramlich,PPI,24,59,,y_bl,0.0013415325520389552
"(2003, 10)",0.00575955515836668,meeting minutes,,PPI,24,52,,y_probe,0.0027287563833202568
"(2003, 10)",0.00575955515836668,speech,Governor Ben S. Bernanke,PPI,24,100,,y_probe,0.004610056595822281
"(2003, 10)",0.00575955515836668,speech,Governor Edward M. Gramlich,PPI,24,59,,y_probe,0.004238722576963991
"(2003, 12)",0.0014347204756601784,meeting minutes,,PPI,24,61,,y_bl,0.0048096812283106305
