ym,y,p,event_type,speaker,indicator,layer,nrow,maturity,model,yhat
"(1997, 11)",-0.04607645829783902,10,meeting minutes,,UST,18,76,1 Mo,y_probe,-0.00012346602833098968
"(1997, 11)",-0.04607645829783902,10,speech,Chairman Alan Greenspan,UST,18,83,1 Mo,y_probe,0.016756501450405338
"(1997, 12)",-0.025645991046535716,10,meeting minutes,,UST,18,73,1 Mo,y_bl,0.002983698068586963
"(1997, 12)",-0.025645991046535716,10,speech,Chairman Alan Greenspan,UST,18,39,1 Mo,y_bl,0.002983698068586963
"(1997, 12)",-0.025645991046535716,10,meeting minutes,,UST,18,73,1 Mo,y_probe,-0.008615103950305476
"(1997, 12)",-0.025645991046535716,10,speech,Chairman Alan Greenspan,UST,18,39,1 Mo,y_probe,-0.018577653255830263
"(1998, 1)",-0.033940671686584045,10,speech,Chairman Alan Greenspan,UST,18,14,1 Mo,y_bl,0.004803697052177455
"(1998, 1)",-0.033940671686584045,10,speech,Governor Laurence H. Meyer,UST,18,135,1 Mo,y_bl,0.004803697052177455
"(1998, 1)",-0.033940671686584045,10,speech,Chairman Alan Greenspan,UST,18,14,1 Mo,y_probe,0.0005935575620297764
"(1998, 1)",-0.033940671686584045,10,speech,Governor Laurence H. Meyer,UST,18,135,1 Mo,y_probe,0.023363224448187135
"(1998, 2)",0.012969186206129413,10,meeting minutes,,UST,18,85,1 Mo,y_bl,0.003330564232440939
"(1998, 2)",0.012969186206129413,10,meeting minutes,,UST,18,85,1 Mo,y_probe,0.00457641690016918
"(1998, 3)",0.008300686535488825,10,meeting minutes,,UST,18,84,1 Mo,y_bl,-0.015870316824004194
"(1998, 3)",0.008300686535488825,10,speech,Governor Laurence H. Meyer,UST,18,176,1 Mo,y_bl,-0.015870316824004194
"(1998, 3)",0.008300686535488825,10,meeting minutes,,UST,18,84,1 Mo,y_probe,0.01174878472246851
"(1998, 3)",0.008300686535488825,10,speech,Governor Laurence H. Meyer,UST,18,176,1 Mo,y_probe,0.013858831108843563
"(1998, 4)",-0.0032281606707242894,10,speech,Governor Laurence H. Meyer,UST,18,67,1 Mo,y_bl,-0.16259389410489422
"(1998, 4)",-0.0032281606707242894,10,speech,Governor Laurence H. Meyer,UST,18,67,1 Mo,y_probe,0.03963536155272591
"(1998, 5)",0.003384097984241663,10,meeting minutes,,UST,18,94,1 Mo,y_bl,-0.015579214165682254
"(1998, 5)",0.003384097984241663,10,meeting minutes,,UST,18,94,1 Mo,y_probe,-0.007071892343028603
"(1998, 6)",-0.04668090373756497,10,meeting minutes,,UST,18,111,1 Mo,y_bl,-0.011482170715442658
"(1998, 6)",-0.04668090373756497,10,meeting minutes,,UST,18,111,1 Mo,y_probe,-0.005583940497491396
"(1998, 7)",-0.0035461030067485133,10,speech,"Governor Roger W. Ferguson, Jr.",UST,18,81,1 Mo,y_bl,-0.14135468296489515
"(1998, 7)",-0.0035461030067485133,10,speech,"Governor Roger W. Ferguson, Jr.",UST,18,81,1 Mo,y_probe,-0.007424367113412884
"(1998, 8)",-0.012511333889107634,10,meeting minutes,,UST,18,81,1 Mo,y_bl,-0.007873218903698534
"(1998, 8)",-0.012511333889107634,10,meeting minutes,,UST,18,81,1 Mo,y_probe,0.017430729127263584
"(1998, 9)",-0.07660139358684652,10,meeting minutes,,UST,18,80,1 Mo,y_bl,-0.001991400928437026
"(1998, 9)",-0.07660139358684652,10,meeting minutes,,UST,18,80,1 Mo,y_probe,0.0024102710586535315
"(1998, 10)",-0.06001800972625157,10,speech,Governor Laurence H. Meyer,UST,18,100,1 Mo,y_bl,-0.158998915891228
"(1998, 10)",-0.06001800972625157,10,speech,Governor Laurence H. Meyer,UST,18,100,1 Mo,y_probe,-0.004545974029881025
"(1998, 11)",0.0849473927687769,10,meeting minutes,,UST,18,82,1 Mo,y_bl,0.0010150782312556821
"(1998, 11)",0.0849473927687769,10,meeting minutes,,UST,18,82,1 Mo,y_probe,0.001322653524867645
"(1998, 12)",-0.040585280115076276,10,meeting minutes,,UST,18,72,1 Mo,y_bl,-0.009688811134951686
"(1998, 12)",-0.040585280115076276,10,meeting minutes,,UST,18,72,1 Mo,y_probe,0.008615511033027955
"(1999, 1)",1.1102230246251565e-15,10,speech,"Governor Roger W. Ferguson, Jr.",UST,18,51,1 Mo,y_bl,-0.0799136111625334
"(1999, 1)",1.1102230246251565e-15,10,speech,"Governor Roger W. Ferguson, Jr.",UST,18,51,1 Mo,y_probe,0.021113994655473874
"(1999, 2)",0.05474812420961815,10,meeting minutes,,UST,18,89,1 Mo,y_bl,-0.0017675408496148274
"(1999, 2)",0.05474812420961815,10,speech,Governor Laurence H. Meyer,UST,18,98,1 Mo,y_bl,-0.0017675408496148274
"(1999, 2)",0.05474812420961815,10,meeting minutes,,UST,18,89,1 Mo,y_probe,-0.004125822864372363
"(1999, 2)",0.05474812420961815,10,speech,Governor Laurence H. Meyer,UST,18,98,1 Mo,y_probe,0.009507380890200437
"(1999, 3)",0.053120666833562424,10,meeting minutes,,UST,18,80,1 Mo,y_bl,0.00018057926324293236
"(1999, 3)",0.053120666833562424,10,meeting minutes,,UST,18,80,1 Mo,y_probe,0.009448298433914884
"(1999, 4)",-0.026907452919922914,10,speech,Governor Laurence H. Meyer,UST,18,99,1 Mo,y_bl,-0.012373824172068545
"(1999, 4)",-0.026907452919922914,10,speech,Governor Laurence H. Meyer,UST,18,99,1 Mo,y_probe,-0.005315883216657984
"(1999, 5)",0.06695276507976004,10,meeting minutes,,UST,18,72,1 Mo,y_bl,-0.03158333277740172
"(1999, 5)",0.06695276507976004,10,speech,Vice Chair Alice M. Rivlin,UST,18,41,1 Mo,y_bl,-0.03158333277740172
"(1999, 5)",0.06695276507976004,10,meeting minutes,,UST,18,72,1 Mo,y_probe,0.010093787250343746
"(1999, 5)",0.06695276507976004,10,speech,Vice Chair Alice M. Rivlin,UST,18,41,1 Mo,y_probe,0.009412314145345055
"(1999, 6)",0.03216596607141805,10,meeting minutes,,UST,18,112,1 Mo,y_bl,-0.019563811977280805
"(1999, 6)",0.03216596607141805,10,speech,"Governor Roger W. Ferguson, Jr.",UST,18,56,1 Mo,y_bl,-0.019563811977280805
"(1999, 6)",0.03216596607141805,10,meeting minutes,,UST,18,112,1 Mo,y_probe,0.006808470704051687
"(1999, 6)",0.03216596607141805,10,speech,"Governor Roger W. Ferguson, Jr.",UST,18,56,1 Mo,y_probe,0.036363844596152585
"(1999, 8)",-0.019779640378038456,10,meeting minutes,,UST,18,82,1 Mo,y_bl,-0.0005384175161014423
"(1999, 8)",-0.019779640378038456,10,speech,Chairman Alan Greenspan,UST,18,28,1 Mo,y_bl,-0.0005384175161014423
"(1999, 8)",-0.019779640378038456,10,meeting minutes,,UST,18,82,1 Mo,y_probe,0.025476598927227725
"(1999, 8)",-0.019779640378038456,10,speech,Chairman Alan Greenspan,UST,18,28,1 Mo,y_probe,-0.03386795917395768
"(1999, 9)",0.0194344956360475,10,speech,Governor Laurence H. Meyer,UST,18,135,1 Mo,y_bl,-0.008769583629015244
"(1999, 9)",0.0194344956360475,10,speech,"Governor Roger W. Ferguson, Jr.",UST,18,79,1 Mo,y_bl,-0.008769583629015244
"(1999, 9)",0.0194344956360475,10,speech,Governor Laurence H. Meyer,UST,18,135,1 Mo,y_probe,0.009936783735884438
"(1999, 9)",0.0194344956360475,10,speech,"Governor Roger W. Ferguson, Jr.",UST,18,79,1 Mo,y_probe,0.004019907264780991
"(1999, 10)",0.02057987619904039,10,meeting minutes,,UST,18,76,1 Mo,y_bl,-0.004330770115019462
"(1999, 10)",0.02057987619904039,10,speech,Chairman Alan Greenspan,UST,18,53,1 Mo,y_bl,-0.004330770115019462
"(1999, 10)",0.02057987619904039,10,speech,Governor Laurence H. Meyer,UST,18,229,1 Mo,y_bl,-0.004330770115019462
"(1999, 10)",0.02057987619904039,10,meeting minutes,,UST,18,76,1 Mo,y_probe,0.029321088478214307
"(1999, 10)",0.02057987619904039,10,speech,Chairman Alan Greenspan,UST,18,53,1 Mo,y_probe,0.0031836942679520667
"(1999, 10)",0.02057987619904039,10,speech,Governor Laurence H. Meyer,UST,18,229,1 Mo,y_probe,-0.004360518306833028
"(1999, 11)",-0.02029383462187931,10,meeting minutes,,UST,18,79,1 Mo,y_bl,0.01630558977866844
"(1999, 11)",-0.02029383462187931,10,speech,Chairman Alan Greenspan,UST,18,23,1 Mo,y_bl,0.01630558977866844
"(1999, 11)",-0.02029383462187931,10,meeting minutes,,UST,18,79,1 Mo,y_probe,0.023949810755518792
"(1999, 11)",-0.02029383462187931,10,speech,Chairman Alan Greenspan,UST,18,23,1 Mo,y_probe,-0.04495494481479402
"(1999, 12)",0.05854022735372322,10,meeting minutes,,UST,18,72,1 Mo,y_bl,0.0027139992835514813
"(1999, 12)",0.05854022735372322,10,meeting minutes,,UST,18,72,1 Mo,y_probe,0.020288651376119207
"(2000, 1)",0.04157698420655686,10,speech,Governor Edward M. Gramlich,UST,18,161,1 Mo,y_bl,-0.009810158770078405
"(2000, 1)",0.04157698420655686,10,speech,Governor Laurence H. Meyer,UST,18,83,1 Mo,y_bl,-0.009810158770078405
"(2000, 1)",0.04157698420655686,10,speech,Governor Edward M. Gramlich,UST,18,161,1 Mo,y_probe,0.027822504747300563
"(2000, 1)",0.04157698420655686,10,speech,Governor Laurence H. Meyer,UST,18,83,1 Mo,y_probe,-0.011363571671757076
"(2000, 2)",-0.06775796559934552,10,meeting minutes,,UST,18,98,1 Mo,y_bl,-0.0005947630899711178
"(2000, 2)",-0.06775796559934552,10,speech,Governor Laurence H. Meyer,UST,18,77,1 Mo,y_bl,-0.0005947630899711178
"(2000, 2)",-0.06775796559934552,10,meeting minutes,,UST,18,98,1 Mo,y_probe,0.02653349820085375
"(2000, 2)",-0.06775796559934552,10,speech,Governor Laurence H. Meyer,UST,18,77,1 Mo,y_probe,-0.018084765250230575
"(2000, 3)",-0.03147501004445824,10,meeting minutes,,UST,18,62,1 Mo,y_bl,0.009849213028724782
"(2000, 3)",-0.03147501004445824,10,speech,Governor Laurence H. Meyer,UST,18,84,1 Mo,y_bl,0.009849213028724782
"(2000, 3)",-0.03147501004445824,10,meeting minutes,,UST,18,62,1 Mo,y_probe,0.041097477211530266
"(2000, 3)",-0.03147501004445824,10,speech,Governor Laurence H. Meyer,UST,18,84,1 Mo,y_probe,-0.0031475112879012857
"(2000, 4)",-0.05462695309848794,10,speech,Chairman Alan Greenspan,UST,18,22,1 Mo,y_bl,-0.023592079842724014
"(2000, 4)",-0.05462695309848794,10,speech,Governor Laurence H. Meyer,UST,18,135,1 Mo,y_bl,-0.023592079842724014
"(2000, 4)",-0.05462695309848794,10,speech,Chairman Alan Greenspan,UST,18,22,1 Mo,y_probe,0.006435554281504091
"(2000, 4)",-0.05462695309848794,10,speech,Governor Laurence H. Meyer,UST,18,135,1 Mo,y_probe,0.003247310909817546
"(2000, 5)",0.06897148790268796,10,meeting minutes,,UST,18,67,1 Mo,y_bl,0.002672349571929548
"(2000, 5)",0.06897148790268796,10,meeting minutes,,UST,18,67,1 Mo,y_probe,0.051385968043561686
"(2000, 6)",-0.040742086488524856,10,meeting minutes,,UST,18,74,1 Mo,y_bl,-0.031239401791160467
"(2000, 6)",-0.040742086488524856,10,speech,Governor Laurence H. Meyer,UST,18,142,1 Mo,y_bl,-0.031239401791160467
"(2000, 6)",-0.040742086488524856,10,meeting minutes,,UST,18,74,1 Mo,y_probe,0.025605609906004082
"(2000, 6)",-0.040742086488524856,10,speech,Governor Laurence H. Meyer,UST,18,142,1 Mo,y_probe,0.022013541089619774
"(2000, 8)",-0.036742855231497895,10,meeting minutes,,UST,18,78,1 Mo,y_bl,-0.01427219433896104
"(2000, 8)",-0.036742855231497895,10,meeting minutes,,UST,18,78,1 Mo,y_probe,-0.0006819810790379002
"(2000, 10)",0.009146047767068262,10,meeting minutes,,UST,18,65,1 Mo,y_bl,0.012555346349068785
"(2000, 10)",0.009146047767068262,10,speech,Chairman Alan Greenspan,UST,18,57,1 Mo,y_bl,0.012555346349068785
"(2000, 10)",0.009146047767068262,10,speech,Governor Laurence H. Meyer,UST,18,346,1 Mo,y_bl,0.012555346349068785
"(2000, 10)",0.009146047767068262,10,meeting minutes,,UST,18,65,1 Mo,y_probe,-0.028455652961170776
"(2000, 10)",0.009146047767068262,10,speech,Chairman Alan Greenspan,UST,18,57,1 Mo,y_probe,-0.0029868291230117244
"(2000, 10)",0.009146047767068262,10,speech,Governor Laurence H. Meyer,UST,18,346,1 Mo,y_probe,-0.007180148057920183
"(2000, 11)",0.008123881493609098,10,meeting minutes,,UST,18,77,1 Mo,y_bl,-0.02556481124235391
"(2000, 11)",0.008123881493609098,10,meeting minutes,,UST,18,77,1 Mo,y_probe,-0.0010911984590981508
"(2000, 12)",-0.053589022016680636,10,meeting minutes,,UST,18,70,1 Mo,y_bl,-0.004366510164914963
"(2000, 12)",-0.053589022016680636,10,speech,Chairman Alan Greenspan,UST,18,1,1 Mo,y_bl,-0.004366510164914963
"(2000, 12)",-0.053589022016680636,10,speech,"Vice Chairman Roger W. Ferguson, Jr.",UST,18,57,1 Mo,y_bl,-0.004366510164914963
"(2000, 12)",-0.053589022016680636,10,meeting minutes,,UST,18,70,1 Mo,y_probe,-0.02124427097148992
"(2000, 12)",-0.053589022016680636,10,speech,Chairman Alan Greenspan,UST,18,1,1 Mo,y_probe,0.0034825103767509137
"(2000, 12)",-0.053589022016680636,10,speech,"Vice Chairman Roger W. Ferguson, Jr.",UST,18,57,1 Mo,y_probe,-0.030403957964554366
"(2001, 1)",0.014896858279086267,10,meeting minutes,,UST,18,65,1 Mo,y_bl,0.0017768228472292607
"(2001, 1)",0.014896858279086267,10,meeting minutes,,UST,18,65,1 Mo,y_probe,-0.025919838038803128
"(2001, 2)",-0.023530497410193234,10,speech,Governor Edward M. Gramlich,UST,18,124,1 Mo,y_bl,-0.000970391366824678
"(2001, 2)",-0.023530497410193234,10,speech,Governor Edward M. Gramlich,UST,18,124,1 Mo,y_probe,-0.023549712169289787
"(2001, 3)",-0.029741969198738172,10,meeting minutes,,UST,18,47,1 Mo,y_bl,-0.01933961584492223
"(2001, 3)",-0.029741969198738172,10,meeting minutes,,UST,18,47,1 Mo,y_probe,-0.015318928995826766
"(2001, 5)",0.09141686464071243,10,meeting minutes,,UST,18,66,1 Mo,y_bl,0.006033508468701606
"(2001, 5)",0.09141686464071243,10,speech,Governor Laurence H. Meyer,UST,18,59,1 Mo,y_bl,0.006033508468701606
"(2001, 5)",0.09141686464071243,10,meeting minutes,,UST,18,66,1 Mo,y_probe,-0.029540818872347014
"(2001, 5)",0.09141686464071243,10,speech,Governor Laurence H. Meyer,UST,18,59,1 Mo,y_probe,-0.006152058999017904
"(2001, 6)",-0.02679074549809366,10,meeting minutes,,UST,18,78,1 Mo,y_bl,-0.014510849962932977
"(2001, 6)",-0.02679074549809366,10,speech,"Vice Chairman Roger W. Ferguson, Jr.",UST,18,52,1 Mo,y_bl,-0.014510849962932977
"(2001, 6)",-0.02679074549809366,10,meeting minutes,,UST,18,78,1 Mo,y_probe,-0.053269672839611565
"(2001, 6)",-0.02679074549809366,10,speech,"Vice Chairman Roger W. Ferguson, Jr.",UST,18,52,1 Mo,y_probe,-0.021806409250496275
"(2001, 7)",-0.011383972104388462,10,speech,Governor Laurence H. Meyer,UST,18,259,1 Mo,y_bl,0.00370657901616831
"(2001, 7)",-0.011383972104388462,10,speech,Governor Laurence H. Meyer,UST,18,259,1 Mo,y_probe,-0.004026263408290565
"(2001, 8)",-0.47971069809737116,10,meeting minutes,,UST,18,52,1 Mo,y_bl,-0.021309897078052625
"(2001, 8)",-0.47971069809737116,10,meeting minutes,,UST,18,52,1 Mo,y_probe,-0.044589039150735636
"(2001, 10)",-0.4139903383912234,10,meeting minutes,,UST,18,56,1 Mo,y_bl,0.0672434259507563
"(2001, 10)",-0.4139903383912234,10,speech,Chairman Alan Greenspan,UST,18,25,1 Mo,y_bl,0.0672434259507563
"(2001, 10)",-0.4139903383912234,10,speech,Governor Laurence H. Meyer,UST,18,28,1 Mo,y_bl,0.0672434259507563
"(2001, 10)",-0.4139903383912234,10,meeting minutes,,UST,18,56,1 Mo,y_probe,-0.08685711818361178
"(2001, 10)",-0.4139903383912234,10,speech,Chairman Alan Greenspan,UST,18,25,1 Mo,y_probe,-0.02965892213933671
"(2001, 10)",-0.4139903383912234,10,speech,Governor Laurence H. Meyer,UST,18,28,1 Mo,y_probe,-0.06561406028110821
"(2001, 11)",-0.175437693376861,10,meeting minutes,,UST,18,49,1 Mo,y_bl,0.05130143819293035
"(2001, 11)",-0.175437693376861,10,speech,Governor Edward M. Gramlich,UST,18,59,1 Mo,y_bl,0.05130143819293035
"(2001, 11)",-0.175437693376861,10,meeting minutes,,UST,18,49,1 Mo,y_probe,-0.06161781302030987
"(2001, 11)",-0.175437693376861,10,speech,Governor Edward M. Gramlich,UST,18,59,1 Mo,y_probe,-0.015693090994915965
"(2001, 12)",-0.10244169005403923,10,meeting minutes,,UST,18,58,1 Mo,y_bl,-0.0298915745231189
"(2001, 12)",-0.10244169005403923,10,speech,Governor Laurence H. Meyer,UST,18,118,1 Mo,y_bl,-0.0298915745231189
"(2001, 12)",-0.10244169005403923,10,meeting minutes,,UST,18,58,1 Mo,y_probe,-0.04045369877899708
"(2001, 12)",-0.10244169005403923,10,speech,Governor Laurence H. Meyer,UST,18,118,1 Mo,y_probe,-0.010266848797849136
"(2002, 1)",-0.019658441584737174,10,meeting minutes,,UST,18,69,1 Mo,y_bl,0.01774225869854575
"(2002, 1)",-0.019658441584737174,10,meeting minutes,,UST,18,69,1 Mo,y_probe,-0.04808671133154929
"(2002, 3)",0.06269859421556309,10,meeting minutes,,UST,18,56,1 Mo,y_bl,-0.009183486215000303
"(2002, 3)",0.06269859421556309,10,meeting minutes,,UST,18,56,1 Mo,y_probe,-0.023576705068492014
"(2002, 5)",-0.022347298691997253,10,meeting minutes,,UST,18,57,1 Mo,y_bl,-0.08082076540032825
"(2002, 5)",-0.022347298691997253,10,meeting minutes,,UST,18,57,1 Mo,y_probe,-0.03473500323901183
"(2002, 6)",-0.028655255760375864,10,meeting minutes,,UST,18,56,1 Mo,y_bl,-0.07246379269038107
"(2002, 6)",-0.028655255760375864,10,meeting minutes,,UST,18,56,1 Mo,y_probe,-0.010286202678823065
"(2002, 8)",-0.02353049741019362,10,meeting minutes,,UST,18,55,1 Mo,y_bl,-0.09422383081157219
"(2002, 8)",-0.02353049741019362,10,meeting minutes,,UST,18,55,1 Mo,y_probe,-0.04451767753495491
"(2002, 9)",-1.2212453270876722e-15,10,meeting minutes,,UST,18,57,1 Mo,y_bl,-0.03852761445525929
"(2002, 9)",-1.2212453270876722e-15,10,meeting minutes,,UST,18,57,1 Mo,y_probe,-0.015236437175081888
"(2002, 10)",-0.012472812338981705,10,speech,Chairman Alan Greenspan,UST,18,47,1 Mo,y_bl,-0.021462789981792827
"(2002, 10)",-0.012472812338981705,10,speech,Governor Ben S. Bernanke,UST,18,107,1 Mo,y_bl,-0.021462789981792827
"(2002, 10)",-0.012472812338981705,10,speech,"Vice Chairman Roger W. Ferguson, Jr.",UST,18,55,1 Mo,y_bl,-0.021462789981792827
"(2002, 10)",-0.012472812338981705,10,speech,Chairman Alan Greenspan,UST,18,47,1 Mo,y_probe,-0.006546247373943452
"(2002, 10)",-0.012472812338981705,10,speech,Governor Ben S. Bernanke,UST,18,107,1 Mo,y_probe,-0.01690473924022825
"(2002, 10)",-0.012472812338981705,10,speech,"Vice Chairman Roger W. Ferguson, Jr.",UST,18,55,1 Mo,y_probe,-0.018307133292580036
"(2002, 11)",-0.2940404069722198,10,meeting minutes,,UST,18,55,1 Mo,y_bl,0.06630269393000755
"(2002, 11)",-0.2940404069722198,10,speech,Governor Donald L. Kohn,UST,18,29,1 Mo,y_bl,0.06630269393000755
"(2002, 11)",-0.2940404069722198,10,meeting minutes,,UST,18,55,1 Mo,y_probe,-0.03490053322720972
"(2002, 11)",-0.2940404069722198,10,speech,Governor Donald L. Kohn,UST,18,29,1 Mo,y_probe,-0.03379205400503346
"(2002, 12)",-0.024594651997599613,10,meeting minutes,,UST,18,50,1 Mo,y_bl,0.09357417987944566
"(2002, 12)",-0.024594651997599613,10,speech,Chairman Alan Greenspan,UST,18,70,1 Mo,y_bl,0.09357417987944566
"(2002, 12)",-0.024594651997599613,10,meeting minutes,,UST,18,50,1 Mo,y_probe,-0.03397018395742344
"(2002, 12)",-0.024594651997599613,10,speech,Chairman Alan Greenspan,UST,18,70,1 Mo,y_probe,-0.006451419436726252
"(2003, 1)",-0.02234729869199513,10,meeting minutes,,UST,18,48,1 Mo,y_bl,0.031727898237677625
"(2003, 1)",-0.02234729869199513,10,meeting minutes,,UST,18,48,1 Mo,y_probe,-0.03422479926715823
"(2003, 2)",-0.011422189562805102,10,speech,Governor Ben S. Bernanke,UST,18,147,1 Mo,y_bl,0.0060985571573782685
"(2003, 2)",-0.011422189562805102,10,speech,"Vice Chairman Roger W. Ferguson, Jr",UST,18,73,1 Mo,y_bl,0.0060985571573782685
"(2003, 2)",-0.011422189562805102,10,speech,Governor Ben S. Bernanke,UST,18,147,1 Mo,y_probe,-0.013249129631420536
"(2003, 2)",-0.011422189562805102,10,speech,"Vice Chairman Roger W. Ferguson, Jr",UST,18,73,1 Mo,y_probe,0.02994309456293343
"(2003, 3)",0.022626069617972245,10,meeting minutes,,UST,18,48,1 Mo,y_bl,-0.014956709447116558
"(2003, 3)",0.022626069617972245,10,speech,Governor Ben S. Bernanke,UST,18,115,1 Mo,y_bl,-0.014956709447116558
"(2003, 3)",0.022626069617972245,10,speech,Governor Donald L. Kohn,UST,18,130,1 Mo,y_bl,-0.014956709447116558
"(2003, 3)",0.022626069617972245,10,meeting minutes,,UST,18,48,1 Mo,y_probe,-0.024426245397135435
"(2003, 3)",0.022626069617972245,10,speech,Governor Ben S. Bernanke,UST,18,115,1 Mo,y_probe,-0.018522411690087653
"(2003, 3)",0.022626069617972245,10,speech,Governor Donald L. Kohn,UST,18,130,1 Mo,y_probe,0.02714913340741679
"(2003, 5)",-0.07499957487698972,10,meeting minutes,,UST,18,60,1 Mo,y_bl,0.0036607026723287387
"(2003, 5)",-0.07499957487698972,10,speech,Governor Mark W. Olson,UST,18,46,1 Mo,y_bl,0.0036607026723287387
"(2003, 5)",-0.07499957487698972,10,meeting minutes,,UST,18,60,1 Mo,y_probe,-0.026045595569996517
