ym,y,split,p,fold,event_type,speaker,indicator,layer,nrow,maturity,model,yhat
"(1997, 4)",0.021383566025322764,train,3,1,speech,Governor Laurence H. Meyer,UST,5,168,1 Mo,y_bl,-0.03543007031347807
"(1997, 4)",0.021383566025322764,train,3,1,speech,Governor Laurence H. Meyer,UST,5,168,1 Mo,y_probe,-0.010495084462713964
"(1997, 5)",-0.02186144771088394,train,3,1,meeting minutes,,UST,5,85,1 Mo,y_bl,-0.045045494793480294
"(1997, 5)",-0.02186144771088394,train,3,1,speech,Chairman Alan Greenspan,UST,5,61,1 Mo,y_bl,-0.045045494793480294
"(1997, 5)",-0.02186144771088394,train,3,1,meeting minutes,,UST,5,85,1 Mo,y_probe,-0.0003146627014728483
"(1997, 5)",-0.02186144771088394,train,3,1,speech,Chairman Alan Greenspan,UST,5,61,1 Mo,y_probe,-0.01959062030116078
"(1997, 7)",-0.01990532224880992,train,3,1,meeting minutes,,UST,5,116,1 Mo,y_bl,-0.02592578285550202
"(1997, 7)",-0.01990532224880992,train,3,1,meeting minutes,,UST,5,116,1 Mo,y_probe,-0.009666216401947942
"(1997, 8)",-0.040515668893719894,train,3,1,meeting minutes,,UST,5,74,1 Mo,y_bl,-0.02001471945017138
"(1997, 8)",-0.040515668893719894,train,3,1,meeting minutes,,UST,5,74,1 Mo,y_probe,-0.019182522033759426
"(1997, 9)",-0.005798144987579482,train,3,1,meeting minutes,,UST,5,72,1 Mo,y_bl,-0.021979658348250733
"(1997, 9)",-0.005798144987579482,train,3,1,speech,Chairman Alan Greenspan,UST,5,83,1 Mo,y_bl,-0.021979658348250733
"(1997, 9)",-0.005798144987579482,train,3,1,speech,Governor Laurence H. Meyer,UST,5,127,1 Mo,y_bl,-0.021979658348250733
"(1997, 9)",-0.005798144987579482,train,3,1,meeting minutes,,UST,5,72,1 Mo,y_probe,-0.008472313615806588
"(1997, 9)",-0.005798144987579482,train,3,1,speech,Chairman Alan Greenspan,UST,5,83,1 Mo,y_probe,-0.018944453925707625
"(1997, 9)",-0.005798144987579482,train,3,1,speech,Governor Laurence H. Meyer,UST,5,127,1 Mo,y_probe,-0.018300625445140148
"(1997, 10)",-0.008236547093297242,train,3,1,speech,Governor Laurence H. Meyer,UST,5,135,1 Mo,y_bl,-0.02731504782509008
"(1997, 10)",-0.008236547093297242,train,3,1,speech,Governor Laurence H. Meyer,UST,5,135,1 Mo,y_probe,-0.007775529070985013
"(1997, 11)",-0.04607645829783902,train,3,1,meeting minutes,,UST,5,76,1 Mo,y_bl,-0.03628649720518485
"(1997, 11)",-0.04607645829783902,train,3,1,speech,Chairman Alan Greenspan,UST,5,83,1 Mo,y_bl,-0.03628649720518485
"(1997, 11)",-0.04607645829783902,train,3,1,meeting minutes,,UST,5,76,1 Mo,y_probe,-0.008528523104641212
"(1997, 11)",-0.04607645829783902,train,3,1,speech,Chairman Alan Greenspan,UST,5,83,1 Mo,y_probe,-0.013007187566425268
"(1997, 12)",-0.025645991046535716,train,3,1,meeting minutes,,UST,5,73,1 Mo,y_bl,-0.019909506411510187
"(1997, 12)",-0.025645991046535716,train,3,1,speech,Chairman Alan Greenspan,UST,5,39,1 Mo,y_bl,-0.019909506411510187
"(1997, 12)",-0.025645991046535716,train,3,1,meeting minutes,,UST,5,73,1 Mo,y_probe,-0.012827030736354035
"(1997, 12)",-0.025645991046535716,train,3,1,speech,Chairman Alan Greenspan,UST,5,39,1 Mo,y_probe,-0.03221021007900816
"(1998, 1)",-0.033940671686584045,train,3,1,speech,Chairman Alan Greenspan,UST,5,14,1 Mo,y_bl,-0.01904234775019413
"(1998, 1)",-0.033940671686584045,train,3,1,speech,Governor Laurence H. Meyer,UST,5,135,1 Mo,y_bl,-0.01904234775019413
"(1998, 1)",-0.033940671686584045,train,3,1,speech,Chairman Alan Greenspan,UST,5,14,1 Mo,y_probe,-0.021942516158799236
"(1998, 1)",-0.033940671686584045,train,3,1,speech,Governor Laurence H. Meyer,UST,5,135,1 Mo,y_probe,-0.011615357988535161
"(1998, 2)",0.012969186206129413,train,3,1,meeting minutes,,UST,5,85,1 Mo,y_bl,-0.026734369774016706
"(1998, 2)",0.012969186206129413,train,3,1,meeting minutes,,UST,5,85,1 Mo,y_probe,-0.004880807699617404
"(1998, 3)",0.008300686535488825,train,3,1,meeting minutes,,UST,5,84,1 Mo,y_bl,-0.03449620411196473
"(1998, 3)",0.008300686535488825,train,3,1,speech,Governor Laurence H. Meyer,UST,5,176,1 Mo,y_bl,-0.03449620411196473
"(1998, 3)",0.008300686535488825,train,3,1,meeting minutes,,UST,5,84,1 Mo,y_probe,-0.009118693665375571
"(1998, 3)",0.008300686535488825,train,3,1,speech,Governor Laurence H. Meyer,UST,5,176,1 Mo,y_probe,-0.004018482661778592
"(1998, 4)",-0.0032281606707242894,train,3,1,speech,Governor Laurence H. Meyer,UST,5,67,1 Mo,y_bl,-0.043008911880896186
"(1998, 4)",-0.0032281606707242894,train,3,1,speech,Governor Laurence H. Meyer,UST,5,67,1 Mo,y_probe,0.004897214554983481
"(1998, 5)",0.003384097984241663,train,3,1,meeting minutes,,UST,5,94,1 Mo,y_bl,-0.031297475139144694
"(1998, 5)",0.003384097984241663,train,3,1,meeting minutes,,UST,5,94,1 Mo,y_probe,-0.011477555068060002
"(1998, 6)",-0.04668090373756497,train,3,1,meeting minutes,,UST,5,111,1 Mo,y_bl,-0.03178800187347152
"(1998, 6)",-0.04668090373756497,train,3,1,meeting minutes,,UST,5,111,1 Mo,y_probe,-0.005330286829275452
"(1998, 7)",-0.0035461030067485133,train,3,1,speech,"Governor Roger W. Ferguson, Jr.",UST,5,81,1 Mo,y_bl,-0.02140075478407918
"(1998, 7)",-0.0035461030067485133,train,3,1,speech,"Governor Roger W. Ferguson, Jr.",UST,5,81,1 Mo,y_probe,-0.04299845677808212
"(1998, 8)",-0.012511333889107634,train,3,1,meeting minutes,,UST,5,81,1 Mo,y_bl,-0.02295964690473486
"(1998, 8)",-0.012511333889107634,train,3,1,meeting minutes,,UST,5,81,1 Mo,y_probe,-0.03178120135345674
"(1998, 9)",-0.07660139358684652,train,3,1,meeting minutes,,UST,5,80,1 Mo,y_bl,-0.03655991007243164
"(1998, 9)",-0.07660139358684652,train,3,1,meeting minutes,,UST,5,80,1 Mo,y_probe,-0.02131482372273913
"(1998, 10)",-0.06001800972625157,train,3,1,speech,Governor Laurence H. Meyer,UST,5,100,1 Mo,y_bl,-0.010552100559644943
"(1998, 10)",-0.06001800972625157,train,3,1,speech,Governor Laurence H. Meyer,UST,5,100,1 Mo,y_probe,-0.030930737150859824
"(1998, 11)",0.0849473927687769,train,3,1,meeting minutes,,UST,5,82,1 Mo,y_bl,-0.00503231785352856
"(1998, 11)",0.0849473927687769,train,3,1,meeting minutes,,UST,5,82,1 Mo,y_probe,-0.02333752739634755
"(1998, 12)",-0.040585280115076276,train,3,1,meeting minutes,,UST,5,72,1 Mo,y_bl,-0.057651993613325285
"(1998, 12)",-0.040585280115076276,train,3,1,meeting minutes,,UST,5,72,1 Mo,y_probe,-0.019979602614241435
"(1999, 1)",1.1102230246251565e-15,train,3,1,speech,"Governor Roger W. Ferguson, Jr.",UST,5,51,1 Mo,y_bl,-0.047048105798966226
"(1999, 1)",1.1102230246251565e-15,train,3,1,speech,"Governor Roger W. Ferguson, Jr.",UST,5,51,1 Mo,y_probe,-0.029970680374761333
"(1999, 2)",0.05474812420961815,train,3,1,meeting minutes,,UST,5,89,1 Mo,y_bl,-0.011492744188847897
"(1999, 2)",0.05474812420961815,train,3,1,speech,Governor Laurence H. Meyer,UST,5,98,1 Mo,y_bl,-0.011492744188847897
"(1999, 2)",0.05474812420961815,train,3,1,meeting minutes,,UST,5,89,1 Mo,y_probe,-0.007164567125942791
"(1999, 2)",0.05474812420961815,train,3,1,speech,Governor Laurence H. Meyer,UST,5,98,1 Mo,y_probe,-0.007296635482062396
"(1999, 3)",0.053120666833562424,train,3,1,meeting minutes,,UST,5,80,1 Mo,y_bl,-0.054295185089692014
"(1999, 3)",0.053120666833562424,train,3,1,meeting minutes,,UST,5,80,1 Mo,y_probe,-0.013344119899336981
"(1999, 4)",-0.026907452919922914,train,3,1,speech,Governor Laurence H. Meyer,UST,5,99,1 Mo,y_bl,-0.05693156705719667
"(1999, 4)",-0.026907452919922914,train,3,1,speech,Governor Laurence H. Meyer,UST,5,99,1 Mo,y_probe,-0.009487456798273758
"(1999, 5)",0.06695276507976004,train,3,1,meeting minutes,,UST,5,72,1 Mo,y_bl,-0.02602149288323903
"(1999, 5)",0.06695276507976004,train,3,1,speech,Vice Chair Alice M. Rivlin,UST,5,41,1 Mo,y_bl,-0.02602149288323903
"(1999, 5)",0.06695276507976004,train,3,1,meeting minutes,,UST,5,72,1 Mo,y_probe,-0.02890363111431839
"(1999, 5)",0.06695276507976004,train,3,1,speech,Vice Chair Alice M. Rivlin,UST,5,41,1 Mo,y_probe,-0.017369710893908055
"(1999, 6)",0.03216596607141805,train,3,1,meeting minutes,,UST,5,112,1 Mo,y_bl,-0.03724137763892121
"(1999, 6)",0.03216596607141805,train,3,1,speech,"Governor Roger W. Ferguson, Jr.",UST,5,56,1 Mo,y_bl,-0.03724137763892121
"(1999, 6)",0.03216596607141805,train,3,1,meeting minutes,,UST,5,112,1 Mo,y_probe,-0.0073376082924517805
"(1999, 6)",0.03216596607141805,train,3,1,speech,"Governor Roger W. Ferguson, Jr.",UST,5,56,1 Mo,y_probe,-0.03443462469578039
"(1999, 8)",-0.019779640378038456,train,3,1,meeting minutes,,UST,5,82,1 Mo,y_bl,-0.0579313234360875
"(1999, 8)",-0.019779640378038456,train,3,1,speech,Chairman Alan Greenspan,UST,5,28,1 Mo,y_bl,-0.0579313234360875
"(1999, 8)",-0.019779640378038456,train,3,1,meeting minutes,,UST,5,82,1 Mo,y_probe,0.0015962324415694554
"(1999, 8)",-0.019779640378038456,train,3,1,speech,Chairman Alan Greenspan,UST,5,28,1 Mo,y_probe,-0.01339363184973237
"(1999, 9)",0.0194344956360475,train,3,1,speech,Governor Laurence H. Meyer,UST,5,135,1 Mo,y_bl,-0.022168478117230193
"(1999, 9)",0.0194344956360475,train,3,1,speech,"Governor Roger W. Ferguson, Jr.",UST,5,79,1 Mo,y_bl,-0.022168478117230193
"(1999, 9)",0.0194344956360475,train,3,1,speech,Governor Laurence H. Meyer,UST,5,135,1 Mo,y_probe,-0.008005692331026753
"(1999, 9)",0.0194344956360475,train,3,1,speech,"Governor Roger W. Ferguson, Jr.",UST,5,79,1 Mo,y_probe,-0.01934862679915269
"(1999, 10)",0.02057987619904039,train,3,1,meeting minutes,,UST,5,76,1 Mo,y_bl,-0.029193733643868455
"(1999, 10)",0.02057987619904039,train,3,1,speech,Chairman Alan Greenspan,UST,5,53,1 Mo,y_bl,-0.029193733643868455
"(1999, 10)",0.02057987619904039,train,3,1,speech,Governor Laurence H. Meyer,UST,5,229,1 Mo,y_bl,-0.029193733643868455
"(1999, 10)",0.02057987619904039,train,3,1,meeting minutes,,UST,5,76,1 Mo,y_probe,0.017224504628435867
"(1999, 10)",0.02057987619904039,train,3,1,speech,Chairman Alan Greenspan,UST,5,53,1 Mo,y_probe,-0.008479592260379039
"(1999, 10)",0.02057987619904039,train,3,1,speech,Governor Laurence H. Meyer,UST,5,229,1 Mo,y_probe,-0.01969667555706817
"(1999, 11)",-0.02029383462187931,train,3,1,meeting minutes,,UST,5,79,1 Mo,y_bl,-0.045126282198401126
"(1999, 11)",-0.02029383462187931,train,3,1,speech,Chairman Alan Greenspan,UST,5,23,1 Mo,y_bl,-0.045126282198401126
"(1999, 11)",-0.02029383462187931,train,3,1,meeting minutes,,UST,5,79,1 Mo,y_probe,0.009070600872224117
"(1999, 11)",-0.02029383462187931,train,3,1,speech,Chairman Alan Greenspan,UST,5,23,1 Mo,y_probe,-0.026776446073786563
"(1999, 12)",0.05854022735372322,train,3,1,meeting minutes,,UST,5,72,1 Mo,y_bl,-0.027828840609695895
"(1999, 12)",0.05854022735372322,train,3,1,meeting minutes,,UST,5,72,1 Mo,y_probe,-0.021055143565903465
"(2000, 1)",0.04157698420655686,train,3,1,speech,Governor Edward M. Gramlich,UST,5,161,1 Mo,y_bl,-0.04155091807501437
"(2000, 1)",0.04157698420655686,train,3,1,speech,Governor Laurence H. Meyer,UST,5,83,1 Mo,y_bl,-0.04155091807501437
"(2000, 1)",0.04157698420655686,train,3,1,speech,Governor Edward M. Gramlich,UST,5,161,1 Mo,y_probe,-0.0029189024732803248
"(2000, 1)",0.04157698420655686,train,3,1,speech,Governor Laurence H. Meyer,UST,5,83,1 Mo,y_probe,-0.011559589887187057
"(2000, 2)",-0.06775796559934552,train,3,1,meeting minutes,,UST,5,98,1 Mo,y_bl,-0.057864064742359334
"(2000, 2)",-0.06775796559934552,train,3,1,speech,Governor Laurence H. Meyer,UST,5,77,1 Mo,y_bl,-0.057864064742359334
"(2000, 2)",-0.06775796559934552,train,3,1,meeting minutes,,UST,5,98,1 Mo,y_probe,0.003762267855663626
"(2000, 2)",-0.06775796559934552,train,3,1,speech,Governor Laurence H. Meyer,UST,5,77,1 Mo,y_probe,-0.028734436878307252
"(2000, 3)",-0.03147501004445824,train,3,1,meeting minutes,,UST,5,62,1 Mo,y_bl,-0.01232771424593275
"(2000, 3)",-0.03147501004445824,train,3,1,speech,Governor Laurence H. Meyer,UST,5,84,1 Mo,y_bl,-0.01232771424593275
"(2000, 3)",-0.03147501004445824,train,3,1,meeting minutes,,UST,5,62,1 Mo,y_probe,-0.015247017055526375
"(2000, 3)",-0.03147501004445824,train,3,1,speech,Governor Laurence H. Meyer,UST,5,84,1 Mo,y_probe,-0.018297192414186474
"(2000, 4)",-0.05462695309848794,train,3,1,speech,Chairman Alan Greenspan,UST,5,22,1 Mo,y_bl,-0.005339749441389542
"(2000, 4)",-0.05462695309848794,train,3,1,speech,Governor Laurence H. Meyer,UST,5,135,1 Mo,y_bl,-0.005339749441389542
"(2000, 4)",-0.05462695309848794,train,3,1,speech,Chairman Alan Greenspan,UST,5,22,1 Mo,y_probe,-0.04223215537906099
"(2000, 4)",-0.05462695309848794,train,3,1,speech,Governor Laurence H. Meyer,UST,5,135,1 Mo,y_probe,0.0010837170603770602
"(2000, 5)",0.06897148790268796,train,3,1,meeting minutes,,UST,5,67,1 Mo,y_bl,-0.023713084478592543
"(2000, 5)",0.06897148790268796,train,3,1,meeting minutes,,UST,5,67,1 Mo,y_probe,0.002389939650203544
"(2000, 6)",-0.040742086488524856,train,3,1,meeting minutes,,UST,5,74,1 Mo,y_bl,-0.046838982281264104
"(2000, 6)",-0.040742086488524856,train,3,1,speech,Governor Laurence H. Meyer,UST,5,142,1 Mo,y_bl,-0.046838982281264104
"(2000, 6)",-0.040742086488524856,train,3,1,meeting minutes,,UST,5,74,1 Mo,y_probe,-0.009791954982640162
"(2000, 6)",-0.040742086488524856,train,3,1,speech,Governor Laurence H. Meyer,UST,5,142,1 Mo,y_probe,-0.004048108188315978
"(2000, 8)",-0.036742855231497895,train,3,1,meeting minutes,,UST,5,78,1 Mo,y_bl,-0.0432534938892209
"(2000, 8)",-0.036742855231497895,train,3,1,meeting minutes,,UST,5,78,1 Mo,y_probe,-0.011580065063655427
"(2000, 10)",0.009146047767068262,train,3,1,meeting minutes,,UST,5,65,1 Mo,y_bl,-0.004217932344626947
"(2000, 10)",0.009146047767068262,train,3,1,speech,Chairman Alan Greenspan,UST,5,57,1 Mo,y_bl,-0.004217932344626947
"(2000, 10)",0.009146047767068262,train,3,1,speech,Governor Laurence H. Meyer,UST,5,346,1 Mo,y_bl,-0.004217932344626947
"(2000, 10)",0.009146047767068262,train,3,1,meeting minutes,,UST,5,65,1 Mo,y_probe,-0.019507244360187095
"(2000, 10)",0.009146047767068262,train,3,1,speech,Chairman Alan Greenspan,UST,5,57,1 Mo,y_probe,0.00589527961589362
"(2000, 10)",0.009146047767068262,train,3,1,speech,Governor Laurence H. Meyer,UST,5,346,1 Mo,y_probe,-0.005898691413649174
"(2000, 11)",0.008123881493609098,train,3,1,meeting minutes,,UST,5,77,1 Mo,y_bl,-0.03546624808854858
"(2000, 11)",0.008123881493609098,train,3,1,meeting minutes,,UST,5,77,1 Mo,y_probe,-0.009736506942273444
"(2000, 12)",-0.053589022016680636,train,3,1,meeting minutes,,UST,5,70,1 Mo,y_bl,-0.04274130930744301
"(2000, 12)",-0.053589022016680636,train,3,1,speech,Chairman Alan Greenspan,UST,5,1,1 Mo,y_bl,-0.04274130930744301
"(2000, 12)",-0.053589022016680636,train,3,1,speech,"Vice Chairman Roger W. Ferguson, Jr.",UST,5,57,1 Mo,y_bl,-0.04274130930744301
"(2000, 12)",-0.053589022016680636,train,3,1,meeting minutes,,UST,5,70,1 Mo,y_probe,-0.033023153382957124
"(2000, 12)",-0.053589022016680636,train,3,1,speech,Chairman Alan Greenspan,UST,5,1,1 Mo,y_probe,-0.15653364843331907
"(2000, 12)",-0.053589022016680636,train,3,1,speech,"Vice Chairman Roger W. Ferguson, Jr.",UST,5,57,1 Mo,y_probe,-0.018551671152411953
"(2001, 1)",0.014896858279086267,train,3,1,meeting minutes,,UST,5,65,1 Mo,y_bl,-0.01833889474014612
"(2001, 1)",0.014896858279086267,train,3,1,meeting minutes,,UST,5,65,1 Mo,y_probe,-0.03202382584091022
"(2001, 2)",-0.023530497410193234,train,3,1,speech,Governor Edward M. Gramlich,UST,5,124,1 Mo,y_bl,-0.025904047155359385
"(2001, 2)",-0.023530497410193234,train,3,1,speech,Governor Edward M. Gramlich,UST,5,124,1 Mo,y_probe,-0.011964618083810812
"(2001, 3)",-0.029741969198738172,train,3,1,meeting minutes,,UST,5,47,1 Mo,y_bl,-0.03803811437913242
"(2001, 3)",-0.029741969198738172,train,3,1,meeting minutes,,UST,5,47,1 Mo,y_probe,-0.011052098960995654
"(2001, 5)",0.09141686464071243,train,3,1,meeting minutes,,UST,5,66,1 Mo,y_bl,-0.018142020025210634
"(2001, 5)",0.09141686464071243,train,3,1,speech,Governor Laurence H. Meyer,UST,5,59,1 Mo,y_bl,-0.018142020025210634
"(2001, 5)",0.09141686464071243,train,3,1,meeting minutes,,UST,5,66,1 Mo,y_probe,-0.014942499548100622
"(2001, 5)",0.09141686464071243,train,3,1,speech,Governor Laurence H. Meyer,UST,5,59,1 Mo,y_probe,-0.02564647219917086
"(2001, 6)",-0.02679074549809366,train,3,1,meeting minutes,,UST,5,78,1 Mo,y_bl,-0.05602024398473592
"(2001, 6)",-0.02679074549809366,train,3,1,speech,"Vice Chairman Roger W. Ferguson, Jr.",UST,5,52,1 Mo,y_bl,-0.05602024398473592
"(2001, 6)",-0.02679074549809366,train,3,1,meeting minutes,,UST,5,78,1 Mo,y_probe,-0.038341754448648575
"(2001, 6)",-0.02679074549809366,train,3,1,speech,"Vice Chairman Roger W. Ferguson, Jr.",UST,5,52,1 Mo,y_probe,-0.05994302134719344
"(2001, 7)",-0.011383972104388462,train,3,1,speech,Governor Laurence H. Meyer,UST,5,259,1 Mo,y_bl,-0.04690445517022161
"(2001, 7)",-0.011383972104388462,train,3,1,speech,Governor Laurence H. Meyer,UST,5,259,1 Mo,y_probe,-0.00554154843897423
"(2001, 8)",-0.47971069809737116,train,3,1,meeting minutes,,UST,5,52,1 Mo,y_bl,-0.009824497663360878
"(2001, 8)",-0.47971069809737116,train,3,1,meeting minutes,,UST,5,52,1 Mo,y_probe,-0.031816868460302725
"(2001, 10)",-0.4139903383912234,train,3,1,meeting minutes,,UST,5,56,1 Mo,y_bl,0.09393762124700893
"(2001, 10)",-0.4139903383912234,train,3,1,speech,Chairman Alan Greenspan,UST,5,25,1 Mo,y_bl,0.09393762124700893
"(2001, 10)",-0.4139903383912234,train,3,1,speech,Governor Laurence H. Meyer,UST,5,28,1 Mo,y_bl,0.09393762124700893
"(2001, 10)",-0.4139903383912234,train,3,1,meeting minutes,,UST,5,56,1 Mo,y_probe,-0.04612725655467263
"(2001, 10)",-0.4139903383912234,train,3,1,speech,Chairman Alan Greenspan,UST,5,25,1 Mo,y_probe,-0.022251941845110167
"(2001, 10)",-0.4139903383912234,train,3,1,speech,Governor Laurence H. Meyer,UST,5,28,1 Mo,y_probe,-0.07836399160327259
"(2001, 11)",-0.175437693376861,train,3,1,meeting minutes,,UST,5,49,1 Mo,y_bl,0.16261160189471124
"(2001, 11)",-0.175437693376861,train,3,1,speech,Governor Edward M. Gramlich,UST,5,59,1 Mo,y_bl,0.16261160189471124
"(2001, 11)",-0.175437693376861,train,3,1,meeting minutes,,UST,5,49,1 Mo,y_probe,-0.05380597702202646
"(2001, 11)",-0.175437693376861,train,3,1,speech,Governor Edward M. Gramlich,UST,5,59,1 Mo,y_probe,-0.033312448539405036
"(2001, 12)",-0.10244169005403923,train,3,1,meeting minutes,,UST,5,58,1 Mo,y_bl,0.009027810708587077
"(2001, 12)",-0.10244169005403923,train,3,1,speech,Governor Laurence H. Meyer,UST,5,118,1 Mo,y_bl,0.009027810708587077
"(2001, 12)",-0.10244169005403923,train,3,1,meeting minutes,,UST,5,58,1 Mo,y_probe,-0.05422048060098156
"(2001, 12)",-0.10244169005403923,train,3,1,speech,Governor Laurence H. Meyer,UST,5,118,1 Mo,y_probe,-0.04540576920361391
"(2002, 1)",-0.019658441584737174,train,3,1,meeting minutes,,UST,5,69,1 Mo,y_bl,-0.04243370517674831
"(2002, 1)",-0.019658441584737174,train,3,1,meeting minutes,,UST,5,69,1 Mo,y_probe,-0.012862244180819207
"(2002, 3)",0.06269859421556309,train,3,1,meeting minutes,,UST,5,56,1 Mo,y_bl,-0.03826715809647288
"(2002, 3)",0.06269859421556309,train,3,1,meeting minutes,,UST,5,56,1 Mo,y_probe,-0.012461313183710151
"(2002, 5)",-0.022347298691997253,train,3,1,meeting minutes,,UST,5,57,1 Mo,y_bl,-0.0631654569603051
"(2002, 5)",-0.022347298691997253,train,3,1,meeting minutes,,UST,5,57,1 Mo,y_probe,-0.04071621984716708
"(2002, 6)",-0.028655255760375864,train,3,1,meeting minutes,,UST,5,56,1 Mo,y_bl,-0.041290581893123415
"(2002, 6)",-0.028655255760375864,train,3,1,meeting minutes,,UST,5,56,1 Mo,y_probe,-0.0389761389699354
"(2002, 8)",-0.02353049741019362,train,3,1,meeting minutes,,UST,5,55,1 Mo,y_bl,-0.010727022501638648
"(2002, 8)",-0.02353049741019362,train,3,1,meeting minutes,,UST,5,55,1 Mo,y_probe,-0.032381988982513626
"(2002, 9)",-1.2212453270876722e-15,train,3,1,meeting minutes,,UST,5,57,1 Mo,y_bl,-0.025067632360897964
"(2002, 9)",-1.2212453270876722e-15,train,3,1,meeting minutes,,UST,5,57,1 Mo,y_probe,-0.04866973819232273
"(2002, 10)",-0.012472812338981705,train,3,1,speech,Chairman Alan Greenspan,UST,5,47,1 Mo,y_bl,-0.033365763968548595
"(2002, 10)",-0.012472812338981705,train,3,1,speech,Governor Ben S. Bernanke,UST,5,107,1 Mo,y_bl,-0.033365763968548595
"(2002, 10)",-0.012472812338981705,train,3,1,speech,"Vice Chairman Roger W. Ferguson, Jr.",UST,5,55,1 Mo,y_bl,-0.033365763968548595
"(2002, 10)",-0.012472812338981705,train,3,1,speech,Chairman Alan Greenspan,UST,5,47,1 Mo,y_probe,-0.04509977426605117
"(2002, 10)",-0.012472812338981705,train,3,1,speech,Governor Ben S. Bernanke,UST,5,107,1 Mo,y_probe,-0.04409838241205812
"(2002, 10)",-0.012472812338981705,train,3,1,speech,"Vice Chairman Roger W. Ferguson, Jr.",UST,5,55,1 Mo,y_probe,-0.005569955061168851
"(2002, 11)",-0.2940404069722198,train,3,1,meeting minutes,,UST,5,55,1 Mo,y_bl,-0.03336958249604903
"(2002, 11)",-0.2940404069722198,train,3,1,speech,Governor Donald L. Kohn,UST,5,29,1 Mo,y_bl,-0.03336958249604903
"(2002, 11)",-0.2940404069722198,train,3,1,meeting minutes,,UST,5,55,1 Mo,y_probe,-0.0438297240249361
"(2002, 11)",-0.2940404069722198,train,3,1,speech,Governor Donald L. Kohn,UST,5,29,1 Mo,y_probe,-0.03435895457861253
"(2002, 12)",-0.024594651997599613,train,3,1,meeting minutes,,UST,5,50,1 Mo,y_bl,0.048576792045472654
"(2002, 12)",-0.024594651997599613,train,3,1,speech,Chairman Alan Greenspan,UST,5,70,1 Mo,y_bl,0.048576792045472654
"(2002, 12)",-0.024594651997599613,train,3,1,meeting minutes,,UST,5,50,1 Mo,y_probe,-0.04350670945860769
"(2002, 12)",-0.024594651997599613,train,3,1,speech,Chairman Alan Greenspan,UST,5,70,1 Mo,y_probe,-0.05457018429294561
"(2003, 1)",-0.02234729869199513,train,3,1,meeting minutes,,UST,5,48,1 Mo,y_bl,0.02435145803150173
