ym,y,split,p,fold,event_type,speaker,indicator,layer,nrow,maturity,n_pc,model,yhat
"(1996, 1)",0.0,train,3,1,meeting minutes,,UST,1,106,1 Mo,128,y_bl,-0.03282972550092894
"(1996, 1)",0.0,train,3,1,meeting minutes,,UST,1,106,1 Mo,128,y_probe,-0.014543826447862812
"(1996, 3)",0.07738666361542093,train,3,1,meeting minutes,,UST,1,77,1 Mo,128,y_bl,-0.03282972550092894
"(1996, 3)",0.07738666361542093,train,3,1,meeting minutes,,UST,1,77,1 Mo,128,y_probe,-0.020397928166568952
"(1996, 5)",0.035824726518145805,train,3,1,meeting minutes,,UST,1,88,1 Mo,128,y_bl,-0.05366709740432064
"(1996, 5)",0.035824726518145805,train,3,1,meeting minutes,,UST,1,88,1 Mo,128,y_probe,-0.016948356153858087
"(1996, 7)",0.013110165924207662,train,3,1,meeting minutes,,UST,1,124,1 Mo,128,y_bl,-0.056326084026111965
"(1996, 7)",0.013110165924207662,train,3,1,meeting minutes,,UST,1,124,1 Mo,128,y_probe,-0.014049505622850973
"(1996, 8)",-0.016047025597516695,train,3,1,meeting minutes,,UST,1,75,1 Mo,128,y_bl,-0.029950710124355136
"(1996, 8)",-0.016047025597516695,train,3,1,meeting minutes,,UST,1,75,1 Mo,128,y_probe,-0.025186531709657033
"(1996, 9)",0.03184060585565751,train,3,1,meeting minutes,,UST,1,91,1 Mo,128,y_bl,-0.02492008837915947
"(1996, 9)",0.03184060585565751,train,3,1,meeting minutes,,UST,1,91,1 Mo,128,y_probe,-0.02728198121646764
"(1996, 10)",-0.024514565763584573,train,3,1,speech,Chairman Alan Greenspan,UST,1,20,1 Mo,128,y_bl,-0.036359273079097
"(1996, 10)",-0.024514565763584573,train,3,1,speech,Chairman Alan Greenspan,UST,1,20,1 Mo,128,y_probe,-0.01881643646709067
"(1996, 11)",-0.06172011215787131,train,3,1,meeting minutes,,UST,1,82,1 Mo,128,y_bl,-0.03458597907582971
"(1996, 11)",-0.06172011215787131,train,3,1,meeting minutes,,UST,1,82,1 Mo,128,y_probe,-0.023950379935196796
"(1996, 12)",0.029076264081508763,train,3,1,meeting minutes,,UST,1,67,1 Mo,128,y_bl,-0.006548274990771102
"(1996, 12)",0.029076264081508763,train,3,1,meeting minutes,,UST,1,67,1 Mo,128,y_probe,-0.022713572544580066
"(1997, 1)",0.02384613737283403,train,3,1,speech,Governor Laurence H. Meyer,UST,1,11,1 Mo,128,y_bl,-0.03367404608155879
"(1997, 1)",0.02384613737283403,train,3,1,speech,Governor Laurence H. Meyer,UST,1,11,1 Mo,128,y_probe,-0.030747971746808923
"(1997, 2)",-0.0073910166463893034,train,3,1,meeting minutes,,UST,1,82,1 Mo,128,y_bl,-0.05467970371117348
"(1997, 2)",-0.0073910166463893034,train,3,1,meeting minutes,,UST,1,82,1 Mo,128,y_probe,-0.022057640317732198
"(1997, 3)",0.029241849594496383,train,3,1,meeting minutes,,UST,1,77,1 Mo,128,y_bl,-0.030290301001583215
"(1997, 3)",0.029241849594496383,train,3,1,meeting minutes,,UST,1,77,1 Mo,128,y_probe,-0.016342847342014747
