ym,y,split,p,fold,event_type,speaker,indicator,layer,nrow,maturity,n_pc,model,yhat
"(1996, 1)",0.0,train,4,1,meeting minutes,,PPI,5,106,,,y_bl,0.0016091851990394106
"(1996, 1)",0.0,train,4,1,meeting minutes,,PPI,5,106,,,y_probe,0.0012744526671601155
"(1996, 3)",0.0007914523563137266,train,4,1,meeting minutes,,PPI,5,77,,,y_bl,0.0016091851990394106
"(1996, 3)",0.0007914523563137266,train,4,1,meeting minutes,,PPI,5,77,,,y_probe,0.0016897744719974815
"(1996, 5)",0.013359727189933501,train,4,1,meeting minutes,,PPI,5,88,,,y_bl,0.0018348744383488986
"(1996, 5)",0.013359727189933501,train,4,1,meeting minutes,,PPI,5,88,,,y_probe,0.002409791173165003
"(1996, 7)",-0.0007809449830729065,train,4,1,meeting minutes,,PPI,5,124,,,y_bl,0.005477695417673625
"(1996, 7)",-0.0007809449830729065,train,4,1,meeting minutes,,PPI,5,124,,,y_probe,0.0012792423463789267
"(1996, 8)",0.002341007701973652,train,4,1,meeting minutes,,PPI,5,75,,,y_bl,0.0024370184304523183
"(1996, 8)",0.002341007701973652,train,4,1,meeting minutes,,PPI,5,75,,,y_probe,0.0013303283198651187
"(1996, 9)",-0.0007797271350211687,train,4,1,meeting minutes,,PPI,5,91,,,y_bl,0.0029723182585282013
"(1996, 9)",-0.0007797271350211687,train,4,1,speech,Governor Laurence H. Meyer,PPI,5,76,,,y_bl,0.0029723182585282013
"(1996, 9)",-0.0007797271350211687,train,4,1,meeting minutes,,PPI,5,91,,,y_probe,0.0016024728806973666
"(1996, 9)",-0.0007797271350211687,train,4,1,speech,Governor Laurence H. Meyer,PPI,5,76,,,y_probe,0.0029083901915505587
"(1996, 10)",-0.001561280566956036,train,4,1,speech,Chairman Alan Greenspan,PPI,5,20,,,y_bl,-0.001944837577946359
"(1996, 10)",-0.001561280566956036,train,4,1,speech,Chairman Alan Greenspan,PPI,5,20,,,y_probe,0.0020756752746819555
"(1996, 11)",0.0015612805669524832,train,4,1,meeting minutes,,PPI,5,82,,,y_bl,0.001475507804794513
"(1996, 11)",0.0015612805669524832,train,4,1,meeting minutes,,PPI,5,82,,,y_probe,0.001206131637567352
"(1996, 12)",0.006995753366026314,train,4,1,meeting minutes,,PPI,5,67,,,y_bl,0.0012778396429653576
"(1996, 12)",0.006995753366026314,train,4,1,meeting minutes,,PPI,5,67,,,y_probe,0.0008344783570043796
"(1997, 1)",0.004636793469800615,train,4,1,speech,Governor Laurence H. Meyer,PPI,5,11,,,y_bl,0.0038096032007748494
