ym,y,split,p,fold,event_type,speaker,indicator,layer,nrow,maturity,model,yhat
"(1997, 9)",0.00235571369245946,train,4,1,meeting minutes,,PPI,10,72,,y_probe,0.0014929919325863863
"(1997, 9)",0.00235571369245946,train,4,1,speech,Chairman Alan Greenspan,PPI,10,83,,y_probe,0.003074172171955197
"(1997, 9)",0.00235571369245946,train,4,1,speech,Governor Laurence H. Meyer,PPI,10,127,,y_probe,0.003801739753071358
"(1997, 10)",0.0023501773449527974,train,4,1,speech,Governor Laurence H. Meyer,PPI,10,135,,y_bl,0.0013625593948820033
"(1997, 10)",0.0023501773449527974,train,4,1,speech,Governor Laurence H. Meyer,PPI,10,135,,y_probe,0.0031816010365689506
"(1997, 11)",0.0007821666413656558,train,4,1,meeting minutes,,PPI,10,76,,y_bl,0.0036393529981994413
"(1997, 11)",0.0007821666413656558,train,4,1,speech,Chairman Alan Greenspan,PPI,10,83,,y_bl,0.0036393529981994413
"(1997, 11)",0.0007821666413656558,train,4,1,meeting minutes,,PPI,10,76,,y_probe,0.0008465541167977521
"(1997, 11)",0.0007821666413656558,train,4,1,speech,Chairman Alan Greenspan,PPI,10,83,,y_probe,0.0019149256807271513
"(1997, 12)",-0.008637666581672754,train,4,1,meeting minutes,,PPI,10,73,,y_bl,0.0015662363099492797
"(1997, 12)",-0.008637666581672754,train,4,1,speech,Chairman Alan Greenspan,PPI,10,39,,y_bl,0.0015662363099492797
"(1997, 12)",-0.008637666581672754,train,4,1,meeting minutes,,PPI,10,73,,y_probe,5.192757387971722e-5
"(1997, 12)",-0.008637666581672754,train,4,1,speech,Chairman Alan Greenspan,PPI,10,39,,y_probe,0.0016481799274884344
"(1998, 1)",-0.01110241380430299,train,4,1,speech,Chairman Alan Greenspan,PPI,10,94,,y_bl,-0.0012355056379276977
"(1998, 1)",-0.01110241380430299,train,4,1,speech,Governor Laurence H. Meyer,PPI,10,135,,y_bl,-0.0012355056379276977
"(1998, 1)",-0.01110241380430299,train,4,1,speech,Chairman Alan Greenspan,PPI,10,94,,y_probe,0.0017736166774973302
"(1998, 1)",-0.01110241380430299,train,4,1,speech,Governor Laurence H. Meyer,PPI,10,135,,y_probe,0.0021135487151866385
"(1998, 2)",-0.003194890896522473,train,4,1,meeting minutes,,PPI,10,85,,y_bl,-0.0027500620793245788
"(1998, 2)",-0.003194890896522473,train,4,1,meeting minutes,,PPI,10,85,,y_probe,0.0007602687784798447
"(1998, 3)",-0.0024028846163108852,train,4,1,meeting minutes,,PPI,10,84,,y_bl,-0.0009491135961683087
"(1998, 3)",-0.0024028846163108852,train,4,1,speech,Governor Laurence H. Meyer,PPI,10,176,,y_bl,-0.0009491135961683087
"(1998, 3)",-0.0024028846163108852,train,4,1,meeting minutes,,PPI,10,84,,y_probe,0.0017020575273854286
"(1998, 3)",-0.0024028846163108852,train,4,1,speech,Governor Laurence H. Meyer,PPI,10,176,,y_probe,0.0024337819377489725
"(1998, 4)",0.0016025644455366361,train,4,1,speech,Governor Laurence H. Meyer,PPI,10,67,,y_bl,0.0021206233591671295
"(1998, 4)",0.0016025644455366361,train,4,1,speech,Governor Laurence H. Meyer,PPI,10,67,,y_probe,0.003236945214783304
"(1998, 5)",0.001600000341334784,train,4,1,meeting minutes,,PPI,10,94,,y_bl,0.004525239043125369
"(1998, 5)",0.001600000341334784,train,4,1,meeting minutes,,PPI,10,94,,y_probe,0.0011093539531483961
"(1998, 6)",-0.0024009615375399918,train,4,1,meeting minutes,,PPI,10,111,,y_bl,0.0028373329229499722
"(1998, 6)",-0.0024009615375399918,train,4,1,meeting minutes,,PPI,10,111,,y_probe,0.0009567471203926954
"(1998, 7)",0.0008009611962060958,train,4,1,speech,"Governor Roger W. Ferguson, Jr.",PPI,10,81,,y_bl,0.0017789535119428178
"(1998, 7)",0.0008009611962060958,train,4,1,speech,"Governor Roger W. Ferguson, Jr.",PPI,10,81,,y_probe,0.0046591705443751125
"(1998, 8)",-0.00562024763215252,train,4,1,meeting minutes,,PPI,10,81,,y_bl,0.0013599049503730085
"(1998, 8)",-0.00562024763215252,train,4,1,meeting minutes,,PPI,10,81,,y_probe,0.0006159755286060577
"(1998, 9)",-0.003225809248882605,train,4,1,meeting minutes,,PPI,10,80,,y_bl,-0.0005192302434238801
"(1998, 9)",-0.003225809248882605,train,4,1,meeting minutes,,PPI,10,80,,y_probe,0.00041387129544274694
"(1998, 10)",0.001614205354541376,train,4,1,speech,Governor Laurence H. Meyer,PPI,10,100,,y_bl,0.0009486790088552558
"(1998, 10)",0.001614205354541376,train,4,1,speech,Governor Laurence H. Meyer,PPI,10,100,,y_probe,0.002310401056837175
"(1998, 11)",-0.003231020581446309,train,4,1,meeting minutes,,PPI,10,82,,y_bl,0.0012196744853985304
"(1998, 11)",-0.003231020581446309,train,4,1,meeting minutes,,PPI,10,82,,y_probe,0.0004027221438317337
"(1998, 12)",-0.006493529310549917,train,4,1,meeting minutes,,PPI,10,72,,y_bl,0.002027867301951056
"(1998, 12)",-0.006493529310549917,train,4,1,meeting minutes,,PPI,10,72,,y_probe,0.0005436346738992159
"(1999, 1)",0.000814000858946784,train,4,1,speech,"Governor Roger W. Ferguson, Jr.",PPI,10,51,,y_bl,0.0004658998935942591
"(1999, 1)",0.000814000858946784,train,4,1,speech,"Governor Roger W. Ferguson, Jr.",PPI,10,51,,y_probe,0.0025028320101517366
"(1999, 2)",-0.004893973878862035,train,4,1,meeting minutes,,PPI,10,89,,y_bl,0.0007097524075341831
"(1999, 2)",-0.004893973878862035,train,4,1,speech,Governor Laurence H. Meyer,PPI,10,98,,y_bl,0.0007097524075341831
"(1999, 2)",-0.004893973878862035,train,4,1,meeting minutes,,PPI,10,89,,y_probe,0.0012486475019358025
"(1999, 2)",-0.004893973878862035,train,4,1,speech,Governor Laurence H. Meyer,PPI,10,98,,y_probe,0.002598645626705374
"(1999, 3)",0.0024499808089881725,train,4,1,meeting minutes,,PPI,10,80,,y_bl,0.0006428498490903739
"(1999, 3)",0.0024499808089881725,train,4,1,meeting minutes,,PPI,10,80,,y_probe,0.0017531729956863657
"(1999, 4)",0.008123521521477883,train,4,1,speech,Governor Laurence H. Meyer,PPI,10,99,,y_bl,0.003678939405945073
"(1999, 4)",0.008123521521477883,train,4,1,speech,Governor Laurence H. Meyer,PPI,10,99,,y_probe,0.0027195623846048497
"(1999, 5)",0.008860307662398093,train,4,1,meeting minutes,,PPI,10,72,,y_bl,0.0035467715491412895
"(1999, 5)",0.008860307662398093,train,4,1,speech,Vice Chair Alice M. Rivlin,PPI,10,41,,y_bl,0.0035467715491412895
"(1999, 5)",0.008860307662398093,train,4,1,meeting minutes,,PPI,10,72,,y_probe,0.0026426036486333596
"(1999, 5)",0.008860307662398093,train,4,1,speech,Vice Chair Alice M. Rivlin,PPI,10,41,,y_probe,0.004524018514611016
"(1999, 6)",0.004001605980005429,train,4,1,meeting minutes,,PPI,10,112,,y_bl,0.006179483793483521
"(1999, 6)",0.004001605980005429,train,4,1,speech,"Governor Roger W. Ferguson, Jr.",PPI,10,56,,y_bl,0.006179483793483521
"(1999, 6)",0.004001605980005429,train,4,1,meeting minutes,,PPI,10,112,,y_probe,0.0024669418181358935
"(1999, 6)",0.004001605980005429,train,4,1,speech,"Governor Roger W. Ferguson, Jr.",PPI,10,56,,y_probe,0.003318261321905849
"(1999, 8)",0.01348691605434027,train,4,1,meeting minutes,,PPI,10,82,,y_bl,0.003359255053731577
"(1999, 8)",0.01348691605434027,train,4,1,speech,Chairman Alan Greenspan,PPI,10,28,,y_bl,0.003359255053731577
"(1999, 8)",0.01348691605434027,train,4,1,meeting minutes,,PPI,10,82,,y_probe,0.002323743684519255
"(1999, 8)",0.01348691605434027,train,4,1,speech,Chairman Alan Greenspan,PPI,10,28,,y_probe,0.005267793576735294
"(1999, 9)",0.008630889199277014,train,4,1,speech,Governor Laurence H. Meyer,PPI,10,135,,y_bl,0.004290440361874964
"(1999, 9)",0.008630889199277014,train,4,1,speech,"Governor Roger W. Ferguson, Jr.",PPI,10,79,,y_bl,0.004290440361874964
"(1999, 9)",0.008630889199277014,train,4,1,speech,Governor Laurence H. Meyer,PPI,10,135,,y_probe,0.0031961460223424534
"(1999, 9)",0.008630889199277014,train,4,1,speech,"Governor Roger W. Ferguson, Jr.",PPI,10,79,,y_probe,0.004959839541771568
"(1999, 10)",-0.0023465008811234256,train,4,1,meeting minutes,,PPI,10,76,,y_bl,0.003072595112536478
"(1999, 10)",-0.0023465008811234256,train,4,1,speech,Chairman Alan Greenspan,PPI,10,53,,y_bl,0.003072595112536478
"(1999, 10)",-0.0023465008811234256,train,4,1,speech,Governor Laurence H. Meyer,PPI,10,229,,y_bl,0.003072595112536478
"(1999, 10)",-0.0023465008811234256,train,4,1,meeting minutes,,PPI,10,76,,y_probe,0.0024495894901989845
"(1999, 10)",-0.0023465008811234256,train,4,1,speech,Chairman Alan Greenspan,PPI,10,53,,y_probe,0.003647529898703588
"(1999, 10)",-0.0023465008811234256,train,4,1,speech,Governor Laurence H. Meyer,PPI,10,229,,y_probe,0.0010250346498485673
"(1999, 11)",0.00468750858310063,train,4,1,meeting minutes,,PPI,10,79,,y_bl,0.001515920180908668
"(1999, 11)",0.00468750858310063,train,4,1,speech,Chairman Alan Greenspan,PPI,10,23,,y_bl,0.001515920180908668
"(1999, 11)",0.00468750858310063,train,4,1,meeting minutes,,PPI,10,79,,y_probe,0.0020950075782060944
"(1999, 11)",0.00468750858310063,train,4,1,speech,Chairman Alan Greenspan,PPI,10,23,,y_probe,0.0040767874902619275
"(1999, 12)",-0.003904729678155583,train,4,1,meeting minutes,,PPI,10,72,,y_bl,-9.240425025898593e-5
"(1999, 12)",-0.003904729678155583,train,4,1,meeting minutes,,PPI,10,72,,y_probe,0.0013470377509351126
"(2000, 1)",0.003904729678155583,train,4,1,speech,Governor Edward M. Gramlich,PPI,10,161,,y_bl,-0.0015525770151768798
"(2000, 1)",0.003904729678155583,train,4,1,speech,Governor Laurence H. Meyer,PPI,10,83,,y_bl,-0.0015525770151768798
"(2000, 1)",0.003904729678155583,train,4,1,speech,Governor Edward M. Gramlich,PPI,10,161,,y_probe,0.0028534112853585906
"(2000, 1)",0.003904729678155583,train,4,1,speech,Governor Laurence H. Meyer,PPI,10,83,,y_probe,0.00452751354555841
"(2000, 2)",0.011623532648402879,train,4,1,meeting minutes,,PPI,10,98,,y_bl,0.003374266287707595
"(2000, 2)",0.011623532648402879,train,4,1,speech,Governor Laurence H. Meyer,PPI,10,77,,y_bl,0.003374266287707595
"(2000, 2)",0.011623532648402879,train,4,1,meeting minutes,,PPI,10,98,,y_probe,0.0025460418448786525
"(2000, 2)",0.011623532648402879,train,4,1,speech,Governor Laurence H. Meyer,PPI,10,77,,y_probe,0.004044824566026653
"(2000, 3)",0.007674634753112031,train,4,1,meeting minutes,,PPI,10,62,,y_bl,0.0037237453545656126
"(2000, 3)",0.007674634753112031,train,4,1,speech,Governor Laurence H. Meyer,PPI,10,84,,y_bl,0.0037237453545656126
"(2000, 3)",0.007674634753112031,train,4,1,meeting minutes,,PPI,10,62,,y_probe,0.0022061251365478748
"(2000, 3)",0.007674634753112031,train,4,1,speech,Governor Laurence H. Meyer,PPI,10,84,,y_probe,0.0036060879074428344
"(2000, 4)",-0.0007648183929198638,train,4,1,speech,Chairman Alan Greenspan,PPI,10,22,,y_bl,0.005950603578960057
"(2000, 4)",-0.0007648183929198638,train,4,1,speech,Governor Laurence H. Meyer,PPI,10,135,,y_bl,0.005950603578960057
"(2000, 4)",-0.0007648183929198638,train,4,1,speech,Chairman Alan Greenspan,PPI,10,22,,y_probe,0.0019316922610528385
"(2000, 4)",-0.0007648183929198638,train,4,1,speech,Governor Laurence H. Meyer,PPI,10,135,,y_probe,0.003298860335980304
"(2000, 5)",0.006862398261037406,train,4,1,meeting minutes,,PPI,10,67,,y_bl,0.0017872094940653163
"(2000, 5)",0.006862398261037406,train,4,1,meeting minutes,,PPI,10,67,,y_probe,0.0031937388090241122
"(2000, 6)",0.01657912880291068,train,4,1,meeting minutes,,PPI,10,74,,y_bl,0.0010580357192144984
"(2000, 6)",0.01657912880291068,train,4,1,speech,Governor Laurence H. Meyer,PPI,10,142,,y_bl,0.0010580357192144984
"(2000, 6)",0.01657912880291068,train,4,1,meeting minutes,,PPI,10,74,,y_probe,0.003000200164643915
"(2000, 6)",0.01657912880291068,train,4,1,speech,Governor Laurence H. Meyer,PPI,10,142,,y_probe,0.004807368921022906
"(2000, 8)",-0.006749181974925023,train,4,1,meeting minutes,,PPI,10,78,,y_bl,0.004810698868388841
"(2000, 8)",-0.006749181974925023,train,4,1,meeting minutes,,PPI,10,78,,y_probe,0.002987082014844742
"(2000, 10)",0.018636394758976493,train,4,1,meeting minutes,,PPI,10,65,,y_bl,0.0016074511162443054
"(2000, 10)",0.018636394758976493,train,4,1,speech,Chairman Alan Greenspan,PPI,10,57,,y_bl,0.0016074511162443054
"(2000, 10)",0.018636394758976493,train,4,1,speech,Governor Laurence H. Meyer,PPI,10,346,,y_bl,0.0016074511162443054
"(2000, 10)",0.018636394758976493,train,4,1,meeting minutes,,PPI,10,65,,y_probe,0.0026719686316842295
"(2000, 10)",0.018636394758976493,train,4,1,speech,Chairman Alan Greenspan,PPI,10,57,,y_probe,0.005712112733247039
"(2000, 10)",0.018636394758976493,train,4,1,speech,Governor Laurence H. Meyer,PPI,10,346,,y_probe,0.0059167049804450195
"(2000, 11)",-0.002958582039751967,train,4,1,meeting minutes,,PPI,10,77,,y_bl,0.005838331308636216
"(2000, 11)",-0.002958582039751967,train,4,1,meeting minutes,,PPI,10,77,,y_probe,0.0024287364868328474
"(2000, 12)",0.008849615276981915,train,4,1,meeting minutes,,PPI,10,70,,y_bl,-0.00261333225806419
"(2000, 12)",0.008849615276981915,train,4,1,speech,Chairman Alan Greenspan,PPI,10,1,,y_bl,-0.00261333225806419
"(2000, 12)",0.008849615276981915,train,4,1,speech,"Vice Chairman Roger W. Ferguson, Jr.",PPI,10,57,,y_bl,-0.00261333225806419
"(2000, 12)",0.008849615276981915,train,4,1,meeting minutes,,PPI,10,70,,y_probe,0.0016380894167024641
"(2000, 12)",0.008849615276981915,train,4,1,speech,Chairman Alan Greenspan,PPI,10,1,,y_probe,0.008306151710181857
"(2000, 12)",0.008849615276981915,train,4,1,speech,"Vice Chairman Roger W. Ferguson, Jr.",PPI,10,57,,y_probe,0.004034966321530789
"(2001, 1)",0.027518028893889657,train,4,1,meeting minutes,,PPI,10,65,,y_bl,0.00699189037727544
"(2001, 1)",0.027518028893889657,train,4,1,meeting minutes,,PPI,10,65,,y_probe,0.0022745811837050706
"(2001, 2)",-0.018746042821055298,train,4,1,speech,Governor Edward M. Gramlich,PPI,10,124,,y_bl,0.0050899233015135594
"(2001, 2)",-0.018746042821055298,train,4,1,speech,Governor Edward M. Gramlich,PPI,10,124,,y_probe,0.0023631741278928604
"(2001, 3)",-0.010977058631149283,train,4,1,meeting minutes,,PPI,10,47,,y_bl,-0.0002908686629182597
"(2001, 3)",-0.010977058631149283,train,4,1,meeting minutes,,PPI,10,47,,y_probe,0.001370887487545816
"(2001, 5)",0.006600684031353055,train,4,1,meeting minutes,,PPI,10,66,,y_bl,-0.0032272943565408926
"(2001, 5)",0.006600684031353055,train,4,1,speech,Governor Laurence H. Meyer,PPI,10,59,,y_bl,-0.0032272943565408926
"(2001, 5)",0.006600684031353055,train,4,1,meeting minutes,,PPI,10,66,,y_probe,0.0017435529433144363
"(2001, 5)",0.006600684031353055,train,4,1,speech,Governor Laurence H. Meyer,PPI,10,59,,y_probe,0.004213955654531786
"(2001, 6)",-0.00954836486869226,train,4,1,meeting minutes,,PPI,10,78,,y_bl,-0.005775241068568081
"(2001, 6)",-0.00954836486869226,train,4,1,speech,"Vice Chairman Roger W. Ferguson, Jr.",PPI,10,52,,y_bl,-0.005775241068568081
"(2001, 6)",-0.00954836486869226,train,4,1,meeting minutes,,PPI,10,78,,y_probe,0.0012016160953330272
"(2001, 6)",-0.00954836486869226,train,4,1,speech,"Vice Chairman Roger W. Ferguson, Jr.",PPI,10,52,,y_probe,0.003903752300329031
"(2001, 7)",-0.015619506838231878,train,4,1,speech,Governor Laurence H. Meyer,PPI,10,259,,y_bl,0.003430901132954044
"(2001, 7)",-0.015619506838231878,train,4,1,speech,Governor Laurence H. Meyer,PPI,10,259,,y_probe,0.0013803186340688204
"(2001, 8)",-4.440892098500626e-15,train,4,1,meeting minutes,,PPI,10,52,,y_bl,-0.00024721833576056606
"(2001, 8)",-4.440892098500626e-15,train,4,1,meeting minutes,,PPI,10,52,,y_probe,0.000915201434815374
"(2001, 10)",-0.023512649350723613,train,4,1,meeting minutes,,PPI,10,56,,y_bl,-0.0019418622721649131
"(2001, 10)",-0.023512649350723613,train,4,1,speech,Chairman Alan Greenspan,PPI,10,25,,y_bl,-0.0019418622721649131
"(2001, 10)",-0.023512649350723613,train,4,1,speech,Governor Laurence H. Meyer,PPI,10,28,,y_bl,-0.0019418622721649131
"(2001, 10)",-0.023512649350723613,train,4,1,meeting minutes,,PPI,10,56,,y_probe,-3.140705903191512e-5
"(2001, 10)",-0.023512649350723613,train,4,1,speech,Chairman Alan Greenspan,PPI,10,25,,y_probe,0.0016468881716889367
"(2001, 10)",-0.023512649350723613,train,4,1,speech,Governor Laurence H. Meyer,PPI,10,28,,y_probe,0.0007907134650676164
"(2001, 11)",-0.0038446798608076094,train,4,1,meeting minutes,,PPI,10,49,,y_bl,-0.0037501086633877703
"(2001, 11)",-0.0038446798608076094,train,4,1,speech,Governor Edward M. Gramlich,PPI,10,59,,y_bl,-0.0037501086633877703
"(2001, 11)",-0.0038446798608076094,train,4,1,meeting minutes,,PPI,10,49,,y_probe,0.0013373223967176986
"(2001, 11)",-0.0038446798608076094,train,4,1,speech,Governor Edward M. Gramlich,PPI,10,59,,y_probe,0.0034323104169897123
"(2001, 12)",-0.013183595367299183,train,4,1,meeting minutes,,PPI,10,58,,y_bl,0.002797184617533991
"(2001, 12)",-0.013183595367299183,train,4,1,speech,Governor Laurence H. Meyer,PPI,10,118,,y_bl,0.002797184617533991
"(2001, 12)",-0.013183595367299183,train,4,1,meeting minutes,,PPI,10,58,,y_probe,9.95953530421992e-6
"(2001, 12)",-0.013183595367299183,train,4,1,speech,Governor Laurence H. Meyer,PPI,10,118,,y_probe,0.00015603713875600886
"(2002, 1)",0.0031176954325875528,train,4,1,meeting minutes,,PPI,10,69,,y_bl,-0.004122329998787383
"(2002, 1)",0.0031176954325875528,train,4,1,meeting minutes,,PPI,10,69,,y_probe,0.0014641968013717592
"(2002, 3)",0.010065899934715183,train,4,1,meeting minutes,,PPI,10,56,,y_bl,0.007313395054231097
"(2002, 3)",0.010065899934715183,train,4,1,meeting minutes,,PPI,10,56,,y_probe,0.0019436455531193343
"(2002, 5)",0.00767463475310759,train,4,1,meeting minutes,,PPI,10,57,,y_bl,0.004758855148899507
"(2002, 5)",0.00767463475310759,train,4,1,meeting minutes,,PPI,10,57,,y_probe,0.0018311962546230433
"(2002, 6)",0.0007642338927551506,train,4,1,meeting minutes,,PPI,10,56,,y_bl,0.008174331804099221
"(2002, 6)",0.0007642338927551506,train,4,1,meeting minutes,,PPI,10,56,,y_probe,0.002354617482335945
"(2002, 8)",0.00457317870196583,train,4,1,meeting minutes,,PPI,10,55,,y_bl,0.002314763879411494
"(2002, 8)",0.00457317870196583,train,4,1,meeting minutes,,PPI,10,55,,y_probe,0.001531448788423451
"(2002, 9)",0.006065219503090802,train,4,1,meeting minutes,,PPI,10,57,,y_bl,0.0009212043171898379
"(2002, 9)",0.006065219503090802,train,4,1,meeting minutes,,PPI,10,57,,y_probe,0.001342934004458721
"(2002, 10)",0.006779686985377786,train,4,1,speech,Chairman Alan Greenspan,PPI,10,47,,y_bl,0.0017519349396957218
"(2002, 10)",0.006779686985377786,train,4,1,speech,Governor Ben S. Bernanke,PPI,10,107,,y_bl,0.0017519349396957218
"(2002, 10)",0.006779686985377786,train,4,1,speech,"Vice Chairman Roger W. Ferguson, Jr.",PPI,10,55,,y_bl,0.0017519349396957218
"(2002, 10)",0.006779686985377786,train,4,1,speech,Chairman Alan Greenspan,PPI,10,47,,y_probe,0.004607346844082845
"(2002, 10)",0.006779686985377786,train,4,1,speech,Governor Ben S. Bernanke,PPI,10,107,,y_probe,0.004182092270491827
"(2002, 10)",0.006779686985377786,train,4,1,speech,"Vice Chairman Roger W. Ferguson, Jr.",PPI,10,55,,y_probe,0.0038677471814875016
"(2002, 11)",-0.0007510327052262511,train,4,1,meeting minutes,,PPI,10,55,,y_bl,0.004124236968370522
"(2002, 11)",-0.0007510327052262511,train,4,1,speech,Governor Donald L. Kohn,PPI,10,29,,y_bl,0.004124236968370522
"(2002, 11)",-0.0007510327052262511,train,4,1,meeting minutes,,PPI,10,55,,y_probe,0.000466623850259436
"(2002, 11)",-0.0007510327052262511,train,4,1,speech,Governor Donald L. Kohn,PPI,10,29,,y_probe,0.004070023037527291
"(2002, 12)",-0.001503759681868111,train,4,1,meeting minutes,,PPI,10,50,,y_bl,0.001153367436158363
"(2002, 12)",-0.001503759681868111,train,4,1,speech,Chairman Alan Greenspan,PPI,10,70,,y_bl,0.001153367436158363
"(2002, 12)",-0.001503759681868111,train,4,1,meeting minutes,,PPI,10,50,,y_probe,0.0003785751942673383
"(2002, 12)",-0.001503759681868111,train,4,1,speech,Chairman Alan Greenspan,PPI,10,70,,y_probe,0.0033792013537601705
"(2003, 1)",0.017897569457544726,train,4,1,meeting minutes,,PPI,10,48,,y_bl,4.449779652820261e-5
"(2003, 1)",0.017897569457544726,train,4,1,speech,Governor Edward M. Gramlich,PPI,10,69,,y_bl,4.449779652820261e-5
"(2003, 1)",0.017897569457544726,train,4,1,meeting minutes,,PPI,10,48,,y_probe,0.0015507176946602836
"(2003, 1)",0.017897569457544726,train,4,1,speech,Governor Edward M. Gramlich,PPI,10,69,,y_probe,0.003514393489603685
"(2003, 2)",0.016856390322502968,train,4,1,speech,Governor Ben S. Bernanke,PPI,10,147,,y_bl,0.004796428338915027
"(2003, 2)",0.016856390322502968,train,4,1,speech,"Vice Chairman Roger W. Ferguson, Jr",PPI,10,73,,y_bl,0.004796428338915027
"(2003, 2)",0.016856390322502968,train,4,1,speech,Governor Ben S. Bernanke,PPI,10,147,,y_probe,0.007839498609884874
"(2003, 2)",0.016856390322502968,train,4,1,speech,"Vice Chairman Roger W. Ferguson, Jr",PPI,10,73,,y_probe,0.005502693806468589
"(2003, 3)",0.025826399559901958,train,4,1,meeting minutes,,PPI,10,48,,y_bl,0.007833344848999559
"(2003, 3)",0.025826399559901958,train,4,1,speech,Governor Ben S. Bernanke,PPI,10,115,,y_bl,0.007833344848999559
"(2003, 3)",0.025826399559901958,train,4,1,speech,Governor Donald L. Kohn,PPI,10,130,,y_bl,0.007833344848999559
"(2003, 3)",0.025826399559901958,train,4,1,meeting minutes,,PPI,10,48,,y_probe,0.0025759598132280392
"(2003, 3)",0.025826399559901958,train,4,1,speech,Governor Ben S. Bernanke,PPI,10,115,,y_probe,0.008135417552405535
