ym,y,split,p,fold,event_type,speaker,indicator,layer,nrow,maturity,model,yhat
"(1997, 10)",0.0023501773449527974,train,4,1,speech,Governor Laurence H. Meyer,PPI,17,135,,y_probe,0.0031647767276066652
"(1997, 11)",0.0007821666413656558,train,4,1,meeting minutes,,PPI,17,76,,y_bl,0.0036393529981994413
"(1997, 11)",0.0007821666413656558,train,4,1,speech,Chairman Alan Greenspan,PPI,17,83,,y_bl,0.0036393529981994413
"(1997, 11)",0.0007821666413656558,train,4,1,meeting minutes,,PPI,17,76,,y_probe,0.0017988814369063009
"(1997, 11)",0.0007821666413656558,train,4,1,speech,Chairman Alan Greenspan,PPI,17,83,,y_probe,0.001736325786378032
"(1997, 12)",-0.008637666581672754,train,4,1,meeting minutes,,PPI,17,73,,y_bl,0.0015662363099492797
"(1997, 12)",-0.008637666581672754,train,4,1,speech,Chairman Alan Greenspan,PPI,17,39,,y_bl,0.0015662363099492797
"(1997, 12)",-0.008637666581672754,train,4,1,meeting minutes,,PPI,17,73,,y_probe,0.0001567418092390972
"(1997, 12)",-0.008637666581672754,train,4,1,speech,Chairman Alan Greenspan,PPI,17,39,,y_probe,0.000995831739517794
"(1998, 1)",-0.01110241380430299,train,4,1,speech,Chairman Alan Greenspan,PPI,17,94,,y_bl,-0.0012355056379276977
"(1998, 1)",-0.01110241380430299,train,4,1,speech,Governor Laurence H. Meyer,PPI,17,135,,y_bl,-0.0012355056379276977
"(1998, 1)",-0.01110241380430299,train,4,1,speech,Chairman Alan Greenspan,PPI,17,94,,y_probe,0.001767566978843288
"(1998, 1)",-0.01110241380430299,train,4,1,speech,Governor Laurence H. Meyer,PPI,17,135,,y_probe,0.001784134401498035
"(1998, 2)",-0.003194890896522473,train,4,1,meeting minutes,,PPI,17,85,,y_bl,-0.0027500620793245788
"(1998, 2)",-0.003194890896522473,train,4,1,meeting minutes,,PPI,17,85,,y_probe,0.0007970497336241862
"(1998, 3)",-0.0024028846163108852,train,4,1,meeting minutes,,PPI,17,84,,y_bl,-0.0009491135961683087
"(1998, 3)",-0.0024028846163108852,train,4,1,speech,Governor Laurence H. Meyer,PPI,17,176,,y_bl,-0.0009491135961683087
"(1998, 3)",-0.0024028846163108852,train,4,1,meeting minutes,,PPI,17,84,,y_probe,0.0010415562433418728
"(1998, 3)",-0.0024028846163108852,train,4,1,speech,Governor Laurence H. Meyer,PPI,17,176,,y_probe,0.00259524290741036
"(1998, 4)",0.0016025644455366361,train,4,1,speech,Governor Laurence H. Meyer,PPI,17,67,,y_bl,0.0021206233591671295
"(1998, 4)",0.0016025644455366361,train,4,1,speech,Governor Laurence H. Meyer,PPI,17,67,,y_probe,0.002216338773158564
"(1998, 5)",0.001600000341334784,train,4,1,meeting minutes,,PPI,17,94,,y_bl,0.004525239043125369
"(1998, 5)",0.001600000341334784,train,4,1,meeting minutes,,PPI,17,94,,y_probe,0.0018747977008637762
"(1998, 6)",-0.0024009615375399918,train,4,1,meeting minutes,,PPI,17,111,,y_bl,0.0028373329229499722
"(1998, 6)",-0.0024009615375399918,train,4,1,meeting minutes,,PPI,17,111,,y_probe,0.0014877878886598024
"(1998, 7)",0.0008009611962060958,train,4,1,speech,"Governor Roger W. Ferguson, Jr.",PPI,17,81,,y_bl,0.0017789535119428178
"(1998, 7)",0.0008009611962060958,train,4,1,speech,"Governor Roger W. Ferguson, Jr.",PPI,17,81,,y_probe,0.003977127866287836
"(1998, 8)",-0.00562024763215252,train,4,1,meeting minutes,,PPI,17,81,,y_bl,0.0013599049503730085
"(1998, 8)",-0.00562024763215252,train,4,1,meeting minutes,,PPI,17,81,,y_probe,0.00031590774787984484
"(1998, 9)",-0.003225809248882605,train,4,1,meeting minutes,,PPI,17,80,,y_bl,-0.0005192302434238801
"(1998, 9)",-0.003225809248882605,train,4,1,meeting minutes,,PPI,17,80,,y_probe,5.731618979734577e-5
"(1998, 10)",0.001614205354541376,train,4,1,speech,Governor Laurence H. Meyer,PPI,17,100,,y_bl,0.0009486790088552558
"(1998, 10)",0.001614205354541376,train,4,1,speech,Governor Laurence H. Meyer,PPI,17,100,,y_probe,0.0018398159832082102
"(1998, 11)",-0.003231020581446309,train,4,1,meeting minutes,,PPI,17,82,,y_bl,0.0012196744853985304
"(1998, 11)",-0.003231020581446309,train,4,1,meeting minutes,,PPI,17,82,,y_probe,0.00041588479846697943
"(1998, 12)",-0.006493529310549917,train,4,1,meeting minutes,,PPI,17,72,,y_bl,0.002027867301951056
"(1998, 12)",-0.006493529310549917,train,4,1,meeting minutes,,PPI,17,72,,y_probe,0.0009180491929906958
"(1999, 1)",0.000814000858946784,train,4,1,speech,"Governor Roger W. Ferguson, Jr.",PPI,17,51,,y_bl,0.0004658998935942591
"(1999, 1)",0.000814000858946784,train,4,1,speech,"Governor Roger W. Ferguson, Jr.",PPI,17,51,,y_probe,0.002984345879945489
"(1999, 2)",-0.004893973878862035,train,4,1,meeting minutes,,PPI,17,89,,y_bl,0.0007097524075341831
"(1999, 2)",-0.004893973878862035,train,4,1,speech,Governor Laurence H. Meyer,PPI,17,98,,y_bl,0.0007097524075341831
"(1999, 2)",-0.004893973878862035,train,4,1,meeting minutes,,PPI,17,89,,y_probe,0.0008004929777886344
"(1999, 2)",-0.004893973878862035,train,4,1,speech,Governor Laurence H. Meyer,PPI,17,98,,y_probe,0.002756742348060864
"(1999, 3)",0.0024499808089881725,train,4,1,meeting minutes,,PPI,17,80,,y_bl,0.0006428498490903739
"(1999, 3)",0.0024499808089881725,train,4,1,meeting minutes,,PPI,17,80,,y_probe,0.0016069128080687428
"(1999, 4)",0.008123521521477883,train,4,1,speech,Governor Laurence H. Meyer,PPI,17,99,,y_bl,0.003678939405945073
"(1999, 4)",0.008123521521477883,train,4,1,speech,Governor Laurence H. Meyer,PPI,17,99,,y_probe,0.0028347563740365777
"(1999, 5)",0.008860307662398093,train,4,1,meeting minutes,,PPI,17,72,,y_bl,0.0035467715491412895
"(1999, 5)",0.008860307662398093,train,4,1,speech,Vice Chair Alice M. Rivlin,PPI,17,41,,y_bl,0.0035467715491412895
"(1999, 5)",0.008860307662398093,train,4,1,meeting minutes,,PPI,17,72,,y_probe,0.0025065729920320536
"(1999, 5)",0.008860307662398093,train,4,1,speech,Vice Chair Alice M. Rivlin,PPI,17,41,,y_probe,0.005152682027648399
"(1999, 6)",0.004001605980005429,train,4,1,meeting minutes,,PPI,17,112,,y_bl,0.006179483793483521
"(1999, 6)",0.004001605980005429,train,4,1,speech,"Governor Roger W. Ferguson, Jr.",PPI,17,56,,y_bl,0.006179483793483521
"(1999, 6)",0.004001605980005429,train,4,1,meeting minutes,,PPI,17,112,,y_probe,0.0021696086220894264
"(1999, 6)",0.004001605980005429,train,4,1,speech,"Governor Roger W. Ferguson, Jr.",PPI,17,56,,y_probe,0.003257841989146859
"(1999, 8)",0.01348691605434027,train,4,1,meeting minutes,,PPI,17,82,,y_bl,0.003359255053731577
"(1999, 8)",0.01348691605434027,train,4,1,speech,Chairman Alan Greenspan,PPI,17,28,,y_bl,0.003359255053731577
"(1999, 8)",0.01348691605434027,train,4,1,meeting minutes,,PPI,17,82,,y_probe,0.002489586753491564
"(1999, 8)",0.01348691605434027,train,4,1,speech,Chairman Alan Greenspan,PPI,17,28,,y_probe,0.003966935157227849
"(1999, 9)",0.008630889199277014,train,4,1,speech,Governor Laurence H. Meyer,PPI,17,135,,y_bl,0.004290440361874964
"(1999, 9)",0.008630889199277014,train,4,1,speech,"Governor Roger W. Ferguson, Jr.",PPI,17,79,,y_bl,0.004290440361874964
"(1999, 9)",0.008630889199277014,train,4,1,speech,Governor Laurence H. Meyer,PPI,17,135,,y_probe,0.0040158425516731875
"(1999, 9)",0.008630889199277014,train,4,1,speech,"Governor Roger W. Ferguson, Jr.",PPI,17,79,,y_probe,0.005411650721812987
"(1999, 10)",-0.0023465008811234256,train,4,1,meeting minutes,,PPI,17,76,,y_bl,0.003072595112536478
"(1999, 10)",-0.0023465008811234256,train,4,1,speech,Chairman Alan Greenspan,PPI,17,53,,y_bl,0.003072595112536478
"(1999, 10)",-0.0023465008811234256,train,4,1,speech,Governor Laurence H. Meyer,PPI,17,229,,y_bl,0.003072595112536478
"(1999, 10)",-0.0023465008811234256,train,4,1,meeting minutes,,PPI,17,76,,y_probe,0.002325131582378546
"(1999, 10)",-0.0023465008811234256,train,4,1,speech,Chairman Alan Greenspan,PPI,17,53,,y_probe,0.0027866129881207588
"(1999, 10)",-0.0023465008811234256,train,4,1,speech,Governor Laurence H. Meyer,PPI,17,229,,y_probe,0.000614033596701172
"(1999, 11)",0.00468750858310063,train,4,1,meeting minutes,,PPI,17,79,,y_bl,0.001515920180908668
"(1999, 11)",0.00468750858310063,train,4,1,speech,Chairman Alan Greenspan,PPI,17,23,,y_bl,0.001515920180908668
"(1999, 11)",0.00468750858310063,train,4,1,meeting minutes,,PPI,17,79,,y_probe,0.003097931884303422
"(1999, 11)",0.00468750858310063,train,4,1,speech,Chairman Alan Greenspan,PPI,17,23,,y_probe,0.002284364534872306
"(1999, 12)",-0.003904729678155583,train,4,1,meeting minutes,,PPI,17,72,,y_bl,-9.240425025898593e-5
"(1999, 12)",-0.003904729678155583,train,4,1,meeting minutes,,PPI,17,72,,y_probe,0.0015521700938569897
"(2000, 1)",0.003904729678155583,train,4,1,speech,Governor Edward M. Gramlich,PPI,17,161,,y_bl,-0.0015525770151768798
"(2000, 1)",0.003904729678155583,train,4,1,speech,Governor Laurence H. Meyer,PPI,17,83,,y_bl,-0.0015525770151768798
"(2000, 1)",0.003904729678155583,train,4,1,speech,Governor Edward M. Gramlich,PPI,17,161,,y_probe,0.003587940589304495
"(2000, 1)",0.003904729678155583,train,4,1,speech,Governor Laurence H. Meyer,PPI,17,83,,y_probe,0.0034420254895860996
"(2000, 2)",0.011623532648402879,train,4,1,meeting minutes,,PPI,17,98,,y_bl,0.003374266287707595
"(2000, 2)",0.011623532648402879,train,4,1,speech,Governor Laurence H. Meyer,PPI,17,77,,y_bl,0.003374266287707595
"(2000, 2)",0.011623532648402879,train,4,1,meeting minutes,,PPI,17,98,,y_probe,0.0029419597489432343
"(2000, 2)",0.011623532648402879,train,4,1,speech,Governor Laurence H. Meyer,PPI,17,77,,y_probe,0.0037885190783245996
"(2000, 3)",0.007674634753112031,train,4,1,meeting minutes,,PPI,17,62,,y_bl,0.0037237453545656126
"(2000, 3)",0.007674634753112031,train,4,1,speech,Governor Laurence H. Meyer,PPI,17,84,,y_bl,0.0037237453545656126
"(2000, 3)",0.007674634753112031,train,4,1,meeting minutes,,PPI,17,62,,y_probe,0.0030500020802747886
"(2000, 3)",0.007674634753112031,train,4,1,speech,Governor Laurence H. Meyer,PPI,17,84,,y_probe,0.00452055377558517
"(2000, 4)",-0.0007648183929198638,train,4,1,speech,Chairman Alan Greenspan,PPI,17,22,,y_bl,0.005950603578960057
"(2000, 4)",-0.0007648183929198638,train,4,1,speech,Governor Laurence H. Meyer,PPI,17,135,,y_bl,0.005950603578960057
"(2000, 4)",-0.0007648183929198638,train,4,1,speech,Chairman Alan Greenspan,PPI,17,22,,y_probe,0.0049373648362181855
"(2000, 4)",-0.0007648183929198638,train,4,1,speech,Governor Laurence H. Meyer,PPI,17,135,,y_probe,0.0032145970533101987
"(2000, 5)",0.006862398261037406,train,4,1,meeting minutes,,PPI,17,67,,y_bl,0.0017872094940653163
"(2000, 5)",0.006862398261037406,train,4,1,meeting minutes,,PPI,17,67,,y_probe,0.003382888205070967
"(2000, 6)",0.01657912880291068,train,4,1,meeting minutes,,PPI,17,74,,y_bl,0.0010580357192144984
"(2000, 6)",0.01657912880291068,train,4,1,speech,Governor Laurence H. Meyer,PPI,17,142,,y_bl,0.0010580357192144984
"(2000, 6)",0.01657912880291068,train,4,1,meeting minutes,,PPI,17,74,,y_probe,0.0023847757052278657
"(2000, 6)",0.01657912880291068,train,4,1,speech,Governor Laurence H. Meyer,PPI,17,142,,y_probe,0.0042524552427328464
"(2000, 8)",-0.006749181974925023,train,4,1,meeting minutes,,PPI,17,78,,y_bl,0.004810698868388841
"(2000, 8)",-0.006749181974925023,train,4,1,meeting minutes,,PPI,17,78,,y_probe,0.002413021383607683
"(2000, 10)",0.018636394758976493,train,4,1,meeting minutes,,PPI,17,65,,y_bl,0.0016074511162443054
"(2000, 10)",0.018636394758976493,train,4,1,speech,Chairman Alan Greenspan,PPI,17,57,,y_bl,0.0016074511162443054
"(2000, 10)",0.018636394758976493,train,4,1,speech,Governor Laurence H. Meyer,PPI,17,346,,y_bl,0.0016074511162443054
"(2000, 10)",0.018636394758976493,train,4,1,meeting minutes,,PPI,17,65,,y_probe,0.0031378931532464525
"(2000, 10)",0.018636394758976493,train,4,1,speech,Chairman Alan Greenspan,PPI,17,57,,y_probe,0.006047715645187153
"(2000, 10)",0.018636394758976493,train,4,1,speech,Governor Laurence H. Meyer,PPI,17,346,,y_probe,0.006347928071696493
"(2000, 11)",-0.002958582039751967,train,4,1,meeting minutes,,PPI,17,77,,y_bl,0.005838331308636216
"(2000, 11)",-0.002958582039751967,train,4,1,meeting minutes,,PPI,17,77,,y_probe,0.002609031571979646
"(2000, 12)",0.008849615276981915,train,4,1,meeting minutes,,PPI,17,70,,y_bl,-0.00261333225806419
"(2000, 12)",0.008849615276981915,train,4,1,speech,Chairman Alan Greenspan,PPI,17,1,,y_bl,-0.00261333225806419
"(2000, 12)",0.008849615276981915,train,4,1,speech,"Vice Chairman Roger W. Ferguson, Jr.",PPI,17,57,,y_bl,-0.00261333225806419
"(2000, 12)",0.008849615276981915,train,4,1,meeting minutes,,PPI,17,70,,y_probe,0.0011023578037630737
"(2000, 12)",0.008849615276981915,train,4,1,speech,Chairman Alan Greenspan,PPI,17,1,,y_probe,0.008853769018033086
"(2000, 12)",0.008849615276981915,train,4,1,speech,"Vice Chairman Roger W. Ferguson, Jr.",PPI,17,57,,y_probe,0.003406803401241578
"(2001, 1)",0.027518028893889657,train,4,1,meeting minutes,,PPI,17,65,,y_bl,0.00699189037727544
"(2001, 1)",0.027518028893889657,train,4,1,meeting minutes,,PPI,17,65,,y_probe,0.002412587677226523
"(2001, 2)",-0.018746042821055298,train,4,1,speech,Governor Edward M. Gramlich,PPI,17,124,,y_bl,0.0050899233015135594
"(2001, 2)",-0.018746042821055298,train,4,1,speech,Governor Edward M. Gramlich,PPI,17,124,,y_probe,0.002008757811189478
"(2001, 3)",-0.010977058631149283,train,4,1,meeting minutes,,PPI,17,47,,y_bl,-0.0002908686629182597
"(2001, 3)",-0.010977058631149283,train,4,1,meeting minutes,,PPI,17,47,,y_probe,0.0016547354328938985
"(2001, 5)",0.006600684031353055,train,4,1,meeting minutes,,PPI,17,66,,y_bl,-0.0032272943565408926
"(2001, 5)",0.006600684031353055,train,4,1,speech,Governor Laurence H. Meyer,PPI,17,59,,y_bl,-0.0032272943565408926
"(2001, 5)",0.006600684031353055,train,4,1,meeting minutes,,PPI,17,66,,y_probe,0.002378399953706662
"(2001, 5)",0.006600684031353055,train,4,1,speech,Governor Laurence H. Meyer,PPI,17,59,,y_probe,0.005008707308986859
"(2001, 6)",-0.00954836486869226,train,4,1,meeting minutes,,PPI,17,78,,y_bl,-0.005775241068568081
"(2001, 6)",-0.00954836486869226,train,4,1,speech,"Vice Chairman Roger W. Ferguson, Jr.",PPI,17,52,,y_bl,-0.005775241068568081
"(2001, 6)",-0.00954836486869226,train,4,1,meeting minutes,,PPI,17,78,,y_probe,0.0006752071968462549
"(2001, 6)",-0.00954836486869226,train,4,1,speech,"Vice Chairman Roger W. Ferguson, Jr.",PPI,17,52,,y_probe,0.0032846294000457603
"(2001, 7)",-0.015619506838231878,train,4,1,speech,Governor Laurence H. Meyer,PPI,17,259,,y_bl,0.003430901132954044
"(2001, 7)",-0.015619506838231878,train,4,1,speech,Governor Laurence H. Meyer,PPI,17,259,,y_probe,0.0017424891160917424
"(2001, 8)",-4.440892098500626e-15,train,4,1,meeting minutes,,PPI,17,52,,y_bl,-0.00024721833576056606
"(2001, 8)",-4.440892098500626e-15,train,4,1,meeting minutes,,PPI,17,52,,y_probe,5.366614759842121e-5
"(2001, 10)",-0.023512649350723613,train,4,1,meeting minutes,,PPI,17,56,,y_bl,-0.0019418622721649131
"(2001, 10)",-0.023512649350723613,train,4,1,speech,Chairman Alan Greenspan,PPI,17,25,,y_bl,-0.0019418622721649131
"(2001, 10)",-0.023512649350723613,train,4,1,speech,Governor Laurence H. Meyer,PPI,17,28,,y_bl,-0.0019418622721649131
"(2001, 10)",-0.023512649350723613,train,4,1,meeting minutes,,PPI,17,56,,y_probe,-0.0001590864096376282
"(2001, 10)",-0.023512649350723613,train,4,1,speech,Chairman Alan Greenspan,PPI,17,25,,y_probe,0.0024313113520925468
"(2001, 10)",-0.023512649350723613,train,4,1,speech,Governor Laurence H. Meyer,PPI,17,28,,y_probe,0.00021861611005320538
"(2001, 11)",-0.0038446798608076094,train,4,1,meeting minutes,,PPI,17,49,,y_bl,-0.0037501086633877703
"(2001, 11)",-0.0038446798608076094,train,4,1,speech,Governor Edward M. Gramlich,PPI,17,59,,y_bl,-0.0037501086633877703
"(2001, 11)",-0.0038446798608076094,train,4,1,meeting minutes,,PPI,17,49,,y_probe,-0.00034868755963775685
"(2001, 11)",-0.0038446798608076094,train,4,1,speech,Governor Edward M. Gramlich,PPI,17,59,,y_probe,0.0035068204077678983
"(2001, 12)",-0.013183595367299183,train,4,1,meeting minutes,,PPI,17,58,,y_bl,0.002797184617533991
"(2001, 12)",-0.013183595367299183,train,4,1,speech,Governor Laurence H. Meyer,PPI,17,118,,y_bl,0.002797184617533991
"(2001, 12)",-0.013183595367299183,train,4,1,meeting minutes,,PPI,17,58,,y_probe,-0.000229496107328915
"(2001, 12)",-0.013183595367299183,train,4,1,speech,Governor Laurence H. Meyer,PPI,17,118,,y_probe,-0.00015453310920559953
"(2002, 1)",0.0031176954325875528,train,4,1,meeting minutes,,PPI,17,69,,y_bl,-0.004122329998787383
"(2002, 1)",0.0031176954325875528,train,4,1,meeting minutes,,PPI,17,69,,y_probe,0.001032527925353405
"(2002, 3)",0.010065899934715183,train,4,1,meeting minutes,,PPI,17,56,,y_bl,0.007313395054231097
"(2002, 3)",0.010065899934715183,train,4,1,meeting minutes,,PPI,17,56,,y_probe,0.0027725984977477135
"(2002, 5)",0.00767463475310759,train,4,1,meeting minutes,,PPI,17,57,,y_bl,0.004758855148899507
"(2002, 5)",0.00767463475310759,train,4,1,meeting minutes,,PPI,17,57,,y_probe,0.002372606863224255
"(2002, 6)",0.0007642338927551506,train,4,1,meeting minutes,,PPI,17,56,,y_bl,0.008174331804099221
"(2002, 6)",0.0007642338927551506,train,4,1,meeting minutes,,PPI,17,56,,y_probe,0.0031660479050805335
"(2002, 8)",0.00457317870196583,train,4,1,meeting minutes,,PPI,17,55,,y_bl,0.002314763879411494
"(2002, 8)",0.00457317870196583,train,4,1,meeting minutes,,PPI,17,55,,y_probe,0.0017142843212204382
"(2002, 9)",0.006065219503090802,train,4,1,meeting minutes,,PPI,17,57,,y_bl,0.0009212043171898379
"(2002, 9)",0.006065219503090802,train,4,1,meeting minutes,,PPI,17,57,,y_probe,0.0008509388779067391
"(2002, 10)",0.006779686985377786,train,4,1,speech,Chairman Alan Greenspan,PPI,17,47,,y_bl,0.0017519349396957218
"(2002, 10)",0.006779686985377786,train,4,1,speech,Governor Ben S. Bernanke,PPI,17,107,,y_bl,0.0017519349396957218
"(2002, 10)",0.006779686985377786,train,4,1,speech,"Vice Chairman Roger W. Ferguson, Jr.",PPI,17,55,,y_bl,0.0017519349396957218
"(2002, 10)",0.006779686985377786,train,4,1,speech,Chairman Alan Greenspan,PPI,17,47,,y_probe,0.004705218161602193
"(2002, 10)",0.006779686985377786,train,4,1,speech,Governor Ben S. Bernanke,PPI,17,107,,y_probe,0.004260161813633137
"(2002, 10)",0.006779686985377786,train,4,1,speech,"Vice Chairman Roger W. Ferguson, Jr.",PPI,17,55,,y_probe,0.0035668606009211915
"(2002, 11)",-0.0007510327052262511,train,4,1,meeting minutes,,PPI,17,55,,y_bl,0.004124236968370522
"(2002, 11)",-0.0007510327052262511,train,4,1,speech,Governor Donald L. Kohn,PPI,17,29,,y_bl,0.004124236968370522
"(2002, 11)",-0.0007510327052262511,train,4,1,meeting minutes,,PPI,17,55,,y_probe,0.0010281255073675236
"(2002, 11)",-0.0007510327052262511,train,4,1,speech,Governor Donald L. Kohn,PPI,17,29,,y_probe,0.0034739155683517087
"(2002, 12)",-0.001503759681868111,train,4,1,meeting minutes,,PPI,17,50,,y_bl,0.001153367436158363
"(2002, 12)",-0.001503759681868111,train,4,1,speech,Chairman Alan Greenspan,PPI,17,70,,y_bl,0.001153367436158363
"(2002, 12)",-0.001503759681868111,train,4,1,meeting minutes,,PPI,17,50,,y_probe,0.0005201202453961297
"(2002, 12)",-0.001503759681868111,train,4,1,speech,Chairman Alan Greenspan,PPI,17,70,,y_probe,0.003334980632237995
"(2003, 1)",0.017897569457544726,train,4,1,meeting minutes,,PPI,17,48,,y_bl,4.449779652820261e-5
"(2003, 1)",0.017897569457544726,train,4,1,speech,Governor Edward M. Gramlich,PPI,17,69,,y_bl,4.449779652820261e-5
"(2003, 1)",0.017897569457544726,train,4,1,meeting minutes,,PPI,17,48,,y_probe,0.0018116270641427654
"(2003, 1)",0.017897569457544726,train,4,1,speech,Governor Edward M. Gramlich,PPI,17,69,,y_probe,0.004334315705700148
"(2003, 2)",0.016856390322502968,train,4,1,speech,Governor Ben S. Bernanke,PPI,17,147,,y_bl,0.004796428338915027
"(2003, 2)",0.016856390322502968,train,4,1,speech,"Vice Chairman Roger W. Ferguson, Jr",PPI,17,73,,y_bl,0.004796428338915027
"(2003, 2)",0.016856390322502968,train,4,1,speech,Governor Ben S. Bernanke,PPI,17,147,,y_probe,0.007200480423767019
"(2003, 2)",0.016856390322502968,train,4,1,speech,"Vice Chairman Roger W. Ferguson, Jr",PPI,17,73,,y_probe,0.005508368784463644
"(2003, 3)",0.025826399559901958,train,4,1,meeting minutes,,PPI,17,48,,y_bl,0.007833344848999559
"(2003, 3)",0.025826399559901958,train,4,1,speech,Governor Ben S. Bernanke,PPI,17,115,,y_bl,0.007833344848999559
"(2003, 3)",0.025826399559901958,train,4,1,speech,Governor Donald L. Kohn,PPI,17,130,,y_bl,0.007833344848999559
"(2003, 3)",0.025826399559901958,train,4,1,meeting minutes,,PPI,17,48,,y_probe,0.002201584231314317
"(2003, 3)",0.025826399559901958,train,4,1,speech,Governor Ben S. Bernanke,PPI,17,115,,y_probe,0.007289573565311397
