ym,y,split,p,fold,event_type,speaker,indicator,layer,nrow,maturity,n_pc,model,yhat
"(1996, 1)",0.0,train,3,1,meeting minutes,,UST,4,106,1 Mo,,y_bl,-0.03282972550092894
"(1996, 1)",0.0,train,3,1,meeting minutes,,UST,4,106,1 Mo,,y_probe,-0.01233031790388038
"(1996, 3)",0.07738666361542093,train,3,1,meeting minutes,,UST,4,77,1 Mo,,y_bl,-0.03282972550092894
"(1996, 3)",0.07738666361542093,train,3,1,meeting minutes,,UST,4,77,1 Mo,,y_probe,-0.00735818988986926
"(1996, 5)",0.035824726518145805,train,3,1,meeting minutes,,UST,4,88,1 Mo,,y_bl,-0.05366709740432064
"(1996, 5)",0.035824726518145805,train,3,1,meeting minutes,,UST,4,88,1 Mo,,y_probe,-0.005120898028636829
"(1996, 7)",0.013110165924207662,train,3,1,meeting minutes,,UST,4,124,1 Mo,,y_bl,-0.056326084026111965
"(1996, 7)",0.013110165924207662,train,3,1,meeting minutes,,UST,4,124,1 Mo,,y_probe,-0.007900466189640853
"(1996, 8)",-0.016047025597516695,train,3,1,meeting minutes,,UST,4,75,1 Mo,,y_bl,-0.029950710124355136
"(1996, 8)",-0.016047025597516695,train,3,1,meeting minutes,,UST,4,75,1 Mo,,y_probe,-0.032074681159418916
"(1996, 9)",0.03184060585565751,train,3,1,meeting minutes,,UST,4,91,1 Mo,,y_bl,-0.02492008837915947
"(1996, 9)",0.03184060585565751,train,3,1,meeting minutes,,UST,4,91,1 Mo,,y_probe,-0.019915857202097546
"(1996, 10)",-0.024514565763584573,train,3,1,speech,Chairman Alan Greenspan,UST,4,20,1 Mo,,y_bl,-0.036359273079097
"(1996, 10)",-0.024514565763584573,train,3,1,speech,Chairman Alan Greenspan,UST,4,20,1 Mo,,y_probe,-0.0014512235789358192
"(1996, 11)",-0.06172011215787131,train,3,1,meeting minutes,,UST,4,82,1 Mo,,y_bl,-0.03458597907582971
"(1996, 11)",-0.06172011215787131,train,3,1,meeting minutes,,UST,4,82,1 Mo,,y_probe,-0.010311168306055968
"(1996, 12)",0.029076264081508763,train,3,1,meeting minutes,,UST,4,67,1 Mo,,y_bl,-0.006548274990771102
