ym,y,p,event_type,speaker,indicator,layer,nrow,maturity,model,yhat
"(1998, 2)",0.00884694492082927,9,meeting minutes,,UST,6,85,1 Yr,y_bl,-0.017745329650686013
"(1998, 2)",0.00884694492082927,9,meeting minutes,,UST,6,85,1 Yr,y_probe,0.00238771208875558
"(1998, 3)",0.01993631462488802,9,meeting minutes,,UST,6,84,1 Yr,y_bl,0.0020647724941922707
"(1998, 3)",0.01993631462488802,9,speech,Governor Laurence H. Meyer,UST,6,176,1 Yr,y_bl,0.0020647724941922707
"(1998, 3)",0.01993631462488802,9,meeting minutes,,UST,6,84,1 Yr,y_probe,0.00593715895107263
"(1998, 3)",0.01993631462488802,9,speech,Governor Laurence H. Meyer,UST,6,176,1 Yr,y_probe,0.025472633304130764
"(1998, 4)",-0.0048374651621134745,9,speech,Governor Laurence H. Meyer,UST,6,67,1 Yr,y_bl,0.05679035357456746
"(1998, 4)",-0.0048374651621134745,9,speech,Governor Laurence H. Meyer,UST,6,67,1 Yr,y_probe,0.019755716356594344
"(1998, 5)",0.02226437049739971,9,meeting minutes,,UST,6,94,1 Yr,y_bl,-0.013621781306343457
"(1998, 5)",0.02226437049739971,9,meeting minutes,,UST,6,94,1 Yr,y_probe,-0.00598489127570946
"(1998, 6)",-0.012927234501458162,9,meeting minutes,,UST,6,111,1 Yr,y_bl,0.0028341104979866744
"(1998, 6)",-0.012927234501458162,9,meeting minutes,,UST,6,111,1 Yr,y_probe,0.0013624253839993224
"(1998, 7)",-0.009337135995939327,9,speech,"Governor Roger W. Ferguson, Jr.",UST,6,81,1 Yr,y_bl,-0.07479363006148783
"(1998, 7)",-0.009337135995939327,9,speech,"Governor Roger W. Ferguson, Jr.",UST,6,81,1 Yr,y_probe,0.011038466421926477
"(1998, 8)",-0.013220211428133899,9,meeting minutes,,UST,6,81,1 Yr,y_bl,0.0046193549990885
"(1998, 8)",-0.013220211428133899,9,meeting minutes,,UST,6,81,1 Yr,y_probe,0.0014788509288145657
"(1998, 9)",-0.1494090872546749,9,meeting minutes,,UST,6,80,1 Yr,y_bl,0.006840961486096897
"(1998, 9)",-0.1494090872546749,9,meeting minutes,,UST,6,80,1 Yr,y_probe,-0.012614837084282144
"(1998, 10)",-0.08041069295827613,9,speech,Governor Laurence H. Meyer,UST,6,100,1 Yr,y_bl,0.013530782742479383
"(1998, 10)",-0.08041069295827613,9,speech,Governor Laurence H. Meyer,UST,6,100,1 Yr,y_probe,0.023889710978099506
"(1998, 11)",0.0782007473074735,9,meeting minutes,,UST,6,82,1 Yr,y_bl,-0.009896243366187227
"(1998, 11)",0.0782007473074735,9,meeting minutes,,UST,6,82,1 Yr,y_probe,-0.0009617465196557425
"(1998, 12)",0.008810629682155513,9,meeting minutes,,UST,6,72,1 Yr,y_bl,-0.012292308344279329
"(1998, 12)",0.008810629682155513,9,meeting minutes,,UST,6,72,1 Yr,y_probe,0.0006124307008391717
"(1999, 1)",-0.022173857494322435,9,speech,"Governor Roger W. Ferguson, Jr.",UST,6,51,1 Yr,y_bl,-0.030466386789440955
"(1999, 1)",-0.022173857494322435,9,speech,"Governor Roger W. Ferguson, Jr.",UST,6,51,1 Yr,y_probe,0.029892355709880025
"(1999, 2)",0.058685934812218635,9,meeting minutes,,UST,6,89,1 Yr,y_bl,-0.010585578098918313
"(1999, 2)",0.058685934812218635,9,speech,Governor Laurence H. Meyer,UST,6,98,1 Yr,y_bl,-0.010585578098918313
"(1999, 2)",0.058685934812218635,9,meeting minutes,,UST,6,89,1 Yr,y_probe,-0.0011304673805381611
"(1999, 2)",0.058685934812218635,9,speech,Governor Laurence H. Meyer,UST,6,98,1 Yr,y_probe,0.02093770921892679
"(1999, 3)",-0.0024329122630024624,9,meeting minutes,,UST,6,80,1 Yr,y_bl,0.016494467336561885
"(1999, 3)",-0.0024329122630024624,9,meeting minutes,,UST,6,80,1 Yr,y_probe,0.002521896544417577
"(1999, 4)",-0.014941579998200671,9,speech,Governor Laurence H. Meyer,UST,6,99,1 Yr,y_bl,-0.010244150561427807
"(1999, 4)",-0.014941579998200671,9,speech,Governor Laurence H. Meyer,UST,6,99,1 Yr,y_probe,0.0028883600356591024
"(1999, 5)",0.04368272319907464,9,meeting minutes,,UST,6,72,1 Yr,y_bl,-0.0015362853144449788
"(1999, 5)",0.04368272319907464,9,speech,Vice Chair Alice M. Rivlin,UST,6,41,1 Yr,y_bl,-0.0015362853144449788
"(1999, 5)",0.04368272319907464,9,meeting minutes,,UST,6,72,1 Yr,y_probe,0.007398500246922681
"(1999, 5)",0.04368272319907464,9,speech,Vice Chair Alice M. Rivlin,UST,6,41,1 Yr,y_probe,0.007789292946363338
"(1999, 6)",0.059591271046068976,9,meeting minutes,,UST,6,112,1 Yr,y_bl,-0.026652353894100953
"(1999, 6)",0.059591271046068976,9,speech,"Governor Roger W. Ferguson, Jr.",UST,6,56,1 Yr,y_bl,-0.026652353894100953
"(1999, 6)",0.059591271046068976,9,meeting minutes,,UST,6,112,1 Yr,y_probe,0.009596727970457823
"(1999, 6)",0.059591271046068976,9,speech,"Governor Roger W. Ferguson, Jr.",UST,6,56,1 Yr,y_probe,0.02671555970030639
"(1999, 8)",0.007446138333835049,9,meeting minutes,,UST,6,82,1 Yr,y_bl,0.029871699444141468
"(1999, 8)",0.007446138333835049,9,speech,Chairman Alan Greenspan,UST,6,28,1 Yr,y_bl,0.029871699444141468
"(1999, 8)",0.007446138333835049,9,meeting minutes,,UST,6,82,1 Yr,y_probe,-0.004728838587583951
"(1999, 8)",0.007446138333835049,9,speech,Chairman Alan Greenspan,UST,6,28,1 Yr,y_probe,0.015493031607951199
"(1999, 9)",0.016510636747734682,9,speech,Governor Laurence H. Meyer,UST,6,135,1 Yr,y_bl,-0.02817207232299729
"(1999, 9)",0.016510636747734682,9,speech,"Governor Roger W. Ferguson, Jr.",UST,6,79,1 Yr,y_bl,-0.02817207232299729
"(1999, 9)",0.016510636747734682,9,speech,Governor Laurence H. Meyer,UST,6,135,1 Yr,y_probe,0.025132915828166194
"(1999, 9)",0.016510636747734682,9,speech,"Governor Roger W. Ferguson, Jr.",UST,6,79,1 Yr,y_probe,0.012858154174453847
"(1999, 10)",0.019440247718804957,9,meeting minutes,,UST,6,76,1 Yr,y_bl,-0.006085331427152133
"(1999, 10)",0.019440247718804957,9,speech,Chairman Alan Greenspan,UST,6,53,1 Yr,y_bl,-0.006085331427152133
"(1999, 10)",0.019440247718804957,9,speech,Governor Laurence H. Meyer,UST,6,229,1 Yr,y_bl,-0.006085331427152133
"(1999, 10)",0.019440247718804957,9,meeting minutes,,UST,6,76,1 Yr,y_probe,-0.002751822757245636
"(1999, 10)",0.019440247718804957,9,speech,Chairman Alan Greenspan,UST,6,53,1 Yr,y_probe,0.01557049956800563
"(1999, 10)",0.019440247718804957,9,speech,Governor Laurence H. Meyer,UST,6,229,1 Yr,y_probe,0.0042003788195922615
"(1999, 11)",0.026782170236214684,9,meeting minutes,,UST,6,79,1 Yr,y_bl,0.05350177937785232
"(1999, 11)",0.026782170236214684,9,speech,Chairman Alan Greenspan,UST,6,23,1 Yr,y_bl,0.05350177937785232
"(1999, 11)",0.026782170236214684,9,meeting minutes,,UST,6,79,1 Yr,y_probe,0.0029328905453564692
"(1999, 11)",0.026782170236214684,9,speech,Chairman Alan Greenspan,UST,6,23,1 Yr,y_probe,0.009583405316780503
"(1999, 12)",0.0762046025075068,9,meeting minutes,,UST,6,72,1 Yr,y_bl,-0.013654176845569677
"(1999, 12)",0.0762046025075068,9,meeting minutes,,UST,6,72,1 Yr,y_probe,0.00328058481073455
"(2000, 1)",0.023210680814978173,9,speech,Governor Edward M. Gramlich,UST,6,161,1 Yr,y_bl,-0.004350339810657403
"(2000, 1)",0.023210680814978173,9,speech,Governor Laurence H. Meyer,UST,6,83,1 Yr,y_bl,-0.004350339810657403
"(2000, 1)",0.023210680814978173,9,speech,Governor Edward M. Gramlich,UST,6,161,1 Yr,y_probe,0.010900867532494321
"(2000, 1)",0.023210680814978173,9,speech,Governor Laurence H. Meyer,UST,6,83,1 Yr,y_probe,0.01780080097078034
"(2000, 2)",0.023130187416580503,9,meeting minutes,,UST,6,98,1 Yr,y_bl,0.024504282308049238
"(2000, 2)",0.023130187416580503,9,speech,Governor Laurence H. Meyer,UST,6,77,1 Yr,y_bl,0.024504282308049238
"(2000, 2)",0.023130187416580503,9,meeting minutes,,UST,6,98,1 Yr,y_probe,0.00893453275699433
"(2000, 2)",0.023130187416580503,9,speech,Governor Laurence H. Meyer,UST,6,77,1 Yr,y_probe,0.015655054805950662
"(2000, 3)",-0.011835051273666455,9,meeting minutes,,UST,6,62,1 Yr,y_bl,0.013445210914077741
"(2000, 3)",-0.011835051273666455,9,speech,Governor Laurence H. Meyer,UST,6,84,1 Yr,y_bl,0.013445210914077741
"(2000, 3)",-0.011835051273666455,9,meeting minutes,,UST,6,62,1 Yr,y_probe,0.009154243945224232
"(2000, 3)",-0.011835051273666455,9,speech,Governor Laurence H. Meyer,UST,6,84,1 Yr,y_probe,0.00089904287700035
"(2000, 4)",-0.001802395517196071,9,speech,Chairman Alan Greenspan,UST,6,22,1 Yr,y_bl,-0.010968947660991081
"(2000, 4)",-0.001802395517196071,9,speech,Governor Laurence H. Meyer,UST,6,135,1 Yr,y_bl,-0.010968947660991081
"(2000, 4)",-0.001802395517196071,9,speech,Chairman Alan Greenspan,UST,6,22,1 Yr,y_probe,0.007436336165020987
"(2000, 4)",-0.001802395517196071,9,speech,Governor Laurence H. Meyer,UST,6,135,1 Yr,y_probe,0.020510633329614184
"(2000, 5)",0.041502836966219814,9,meeting minutes,,UST,6,67,1 Yr,y_bl,0.016596828801543867
"(2000, 5)",0.041502836966219814,9,meeting minutes,,UST,6,67,1 Yr,y_probe,0.002212600820915188
"(2000, 6)",-0.03552909001841963,9,meeting minutes,,UST,6,74,1 Yr,y_bl,0.004035091199193474
"(2000, 6)",-0.03552909001841963,9,speech,Governor Laurence H. Meyer,UST,6,142,1 Yr,y_bl,0.004035091199193474
"(2000, 6)",-0.03552909001841963,9,meeting minutes,,UST,6,74,1 Yr,y_probe,0.002330789545212255
"(2000, 6)",-0.03552909001841963,9,speech,Governor Laurence H. Meyer,UST,6,142,1 Yr,y_probe,0.02884710246025541
"(2000, 8)",-0.0009254975209473937,9,meeting minutes,,UST,6,78,1 Yr,y_bl,-0.0012934324173612532
"(2000, 8)",-0.0009254975209473937,9,meeting minutes,,UST,6,78,1 Yr,y_probe,0.00014864838987080941
"(2000, 10)",-0.036394306911047246,9,meeting minutes,,UST,6,65,1 Yr,y_bl,0.017618508160491896
"(2000, 10)",-0.036394306911047246,9,speech,Chairman Alan Greenspan,UST,6,57,1 Yr,y_bl,0.017618508160491896
"(2000, 10)",-0.036394306911047246,9,speech,Governor Laurence H. Meyer,UST,6,346,1 Yr,y_bl,0.017618508160491896
"(2000, 10)",-0.036394306911047246,9,meeting minutes,,UST,6,65,1 Yr,y_probe,-0.008132601514897989
"(2000, 10)",-0.036394306911047246,9,speech,Chairman Alan Greenspan,UST,6,57,1 Yr,y_probe,0.01720409527839043
"(2000, 10)",-0.036394306911047246,9,speech,Governor Laurence H. Meyer,UST,6,346,1 Yr,y_probe,0.011495855905684386
"(2000, 11)",0.020114781938236792,9,meeting minutes,,UST,6,77,1 Yr,y_bl,-0.009039654290258565
"(2000, 11)",0.020114781938236792,9,meeting minutes,,UST,6,77,1 Yr,y_probe,-0.008751201095112045
"(2000, 12)",-0.07780354980916829,9,meeting minutes,,UST,6,70,1 Yr,y_bl,-0.0010670768647142676
"(2000, 12)",-0.07780354980916829,9,speech,Chairman Alan Greenspan,UST,6,1,1 Yr,y_bl,-0.0010670768647142676
"(2000, 12)",-0.07780354980916829,9,speech,"Vice Chairman Roger W. Ferguson, Jr.",UST,6,57,1 Yr,y_bl,-0.0010670768647142676
"(2000, 12)",-0.07780354980916829,9,meeting minutes,,UST,6,70,1 Yr,y_probe,-0.013977016307249528
"(2000, 12)",-0.07780354980916829,9,speech,Chairman Alan Greenspan,UST,6,1,1 Yr,y_probe,-0.007310177102141098
"(2000, 12)",-0.07780354980916829,9,speech,"Vice Chairman Roger W. Ferguson, Jr.",UST,6,57,1 Yr,y_probe,0.005484733912363203
"(2001, 1)",-0.20450627733870178,9,meeting minutes,,UST,6,65,1 Yr,y_bl,-0.006090845770209613
"(2001, 1)",-0.20450627733870178,9,meeting minutes,,UST,6,65,1 Yr,y_probe,-0.016274573979580136
"(2001, 2)",0.036290001405200556,9,speech,Governor Edward M. Gramlich,UST,6,124,1 Yr,y_bl,-0.004343431131562814
"(2001, 2)",0.036290001405200556,9,speech,Governor Edward M. Gramlich,UST,6,124,1 Yr,y_probe,0.021840152008541246
"(2001, 3)",-0.13203505836358334,9,meeting minutes,,UST,6,47,1 Yr,y_bl,-0.02768125275864959
"(2001, 3)",-0.13203505836358334,9,meeting minutes,,UST,6,47,1 Yr,y_probe,-0.016490226512150808
"(2001, 5)",-0.09859197591911562,9,meeting minutes,,UST,6,66,1 Yr,y_bl,-0.03594413653867557
"(2001, 5)",-0.09859197591911562,9,speech,Governor Laurence H. Meyer,UST,6,59,1 Yr,y_bl,-0.03594413653867557
"(2001, 5)",-0.09859197591911562,9,meeting minutes,,UST,6,66,1 Yr,y_probe,-0.019911099349035264
"(2001, 5)",-0.09859197591911562,9,speech,Governor Laurence H. Meyer,UST,6,59,1 Yr,y_probe,0.012691996055893147
"(2001, 6)",-0.05697927589839569,9,meeting minutes,,UST,6,78,1 Yr,y_bl,-0.0677148481573934
"(2001, 6)",-0.05697927589839569,9,speech,"Vice Chairman Roger W. Ferguson, Jr.",UST,6,52,1 Yr,y_bl,-0.0677148481573934
"(2001, 6)",-0.05697927589839569,9,meeting minutes,,UST,6,78,1 Yr,y_probe,-0.019240966197229117
"(2001, 6)",-0.05697927589839569,9,speech,"Vice Chairman Roger W. Ferguson, Jr.",UST,6,52,1 Yr,y_probe,0.006022513521689135
"(2001, 7)",0.014428663190234836,9,speech,Governor Laurence H. Meyer,UST,6,259,1 Yr,y_bl,0.0015869401949875175
"(2001, 7)",0.014428663190234836,9,speech,Governor Laurence H. Meyer,UST,6,259,1 Yr,y_probe,0.019650984667002578
"(2001, 8)",-0.06252035698133276,9,meeting minutes,,UST,6,52,1 Yr,y_bl,-0.016995667142328957
"(2001, 8)",-0.06252035698133276,9,meeting minutes,,UST,6,52,1 Yr,y_probe,-0.01759239227266586
"(2001, 10)",-0.3410702175314373,9,meeting minutes,,UST,6,56,1 Yr,y_bl,-0.0478082597847197
"(2001, 10)",-0.3410702175314373,9,speech,Chairman Alan Greenspan,UST,6,25,1 Yr,y_bl,-0.0478082597847197
"(2001, 10)",-0.3410702175314373,9,speech,Governor Laurence H. Meyer,UST,6,28,1 Yr,y_bl,-0.0478082597847197
"(2001, 10)",-0.3410702175314373,9,meeting minutes,,UST,6,56,1 Yr,y_probe,-0.03001741760903647
"(2001, 10)",-0.3410702175314373,9,speech,Chairman Alan Greenspan,UST,6,25,1 Yr,y_probe,0.009707322059713003
"(2001, 10)",-0.3410702175314373,9,speech,Governor Laurence H. Meyer,UST,6,28,1 Yr,y_probe,-0.013725225282656196
"(2001, 11)",-0.18322333363594148,9,meeting minutes,,UST,6,49,1 Yr,y_bl,-0.056777838168400575
"(2001, 11)",-0.18322333363594148,9,speech,Governor Edward M. Gramlich,UST,6,59,1 Yr,y_bl,-0.056777838168400575
"(2001, 11)",-0.18322333363594148,9,meeting minutes,,UST,6,49,1 Yr,y_probe,-0.030142545508912506
"(2001, 11)",-0.18322333363594148,9,speech,Governor Edward M. Gramlich,UST,6,59,1 Yr,y_probe,0.011523952651319032
"(2001, 12)",0.09456598575432774,9,meeting minutes,,UST,6,58,1 Yr,y_bl,-0.09021698868941382
"(2001, 12)",0.09456598575432774,9,speech,Governor Laurence H. Meyer,UST,6,118,1 Yr,y_bl,-0.09021698868941382
"(2001, 12)",0.09456598575432774,9,meeting minutes,,UST,6,58,1 Yr,y_probe,-0.021475634346664368
"(2001, 12)",0.09456598575432774,9,speech,Governor Laurence H. Meyer,UST,6,118,1 Yr,y_probe,0.01241596939705892
"(2002, 1)",0.004238484578380053,9,meeting minutes,,UST,6,69,1 Yr,y_bl,-0.10242836891414919
"(2002, 1)",0.004238484578380053,9,meeting minutes,,UST,6,69,1 Yr,y_probe,-0.016137376262202865
"(2002, 3)",0.157348635862575,9,meeting minutes,,UST,6,56,1 Yr,y_bl,0.0048029334031627
"(2002, 3)",0.157348635862575,9,meeting minutes,,UST,6,56,1 Yr,y_probe,-0.01670387030689138
"(2002, 5)",-0.13957038984129147,9,meeting minutes,,UST,6,57,1 Yr,y_bl,0.01429393683197769
"(2002, 5)",-0.13957038984129147,9,meeting minutes,,UST,6,57,1 Yr,y_probe,-0.01904918384878076
"(2002, 6)",-0.10194003834299388,9,meeting minutes,,UST,6,56,1 Yr,y_bl,-0.05390683178084013
"(2002, 6)",-0.10194003834299388,9,meeting minutes,,UST,6,56,1 Yr,y_probe,-0.009220275406530754
"(2002, 8)",-0.18721154208814567,9,meeting minutes,,UST,6,55,1 Yr,y_bl,-0.013897212698975906
"(2002, 8)",-0.18721154208814567,9,meeting minutes,,UST,6,55,1 Yr,y_probe,-0.0174067450621495
"(2002, 9)",-0.011834457647003749,9,meeting minutes,,UST,6,57,1 Yr,y_bl,-0.05190644313449981
"(2002, 9)",-0.011834457647003749,9,meeting minutes,,UST,6,57,1 Yr,y_probe,-0.011698823342495746
"(2002, 10)",0.06064510925684018,9,speech,Chairman Alan Greenspan,UST,6,47,1 Yr,y_bl,-0.008201242235785059
"(2002, 10)",0.06064510925684018,9,speech,Governor Ben S. Bernanke,UST,6,107,1 Yr,y_bl,-0.008201242235785059
"(2002, 10)",0.06064510925684018,9,speech,"Vice Chairman Roger W. Ferguson, Jr.",UST,6,55,1 Yr,y_bl,-0.008201242235785059
"(2002, 10)",0.06064510925684018,9,speech,Chairman Alan Greenspan,UST,6,47,1 Yr,y_probe,0.01632035545441804
"(2002, 10)",0.06064510925684018,9,speech,Governor Ben S. Bernanke,UST,6,107,1 Yr,y_probe,0.0009924207813090918
"(2002, 10)",0.06064510925684018,9,speech,"Vice Chairman Roger W. Ferguson, Jr.",UST,6,55,1 Yr,y_probe,0.009016109809950119
"(2002, 11)",-0.18281952964040288,9,meeting minutes,,UST,6,55,1 Yr,y_bl,-0.008239936241740973
"(2002, 11)",-0.18281952964040288,9,speech,Governor Donald L. Kohn,UST,6,29,1 Yr,y_bl,-0.008239936241740973
"(2002, 11)",-0.18281952964040288,9,meeting minutes,,UST,6,55,1 Yr,y_probe,-0.029196989776713828
"(2002, 11)",-0.18281952964040288,9,speech,Governor Donald L. Kohn,UST,6,29,1 Yr,y_probe,-0.011245362194505686
"(2002, 12)",-0.05018641910136708,9,meeting minutes,,UST,6,50,1 Yr,y_bl,0.04022175061185923
"(2002, 12)",-0.05018641910136708,9,speech,Chairman Alan Greenspan,UST,6,70,1 Yr,y_bl,0.04022175061185923
"(2002, 12)",-0.05018641910136708,9,meeting minutes,,UST,6,50,1 Yr,y_probe,-0.009666340727413241
"(2002, 12)",-0.05018641910136708,9,speech,Chairman Alan Greenspan,UST,6,70,1 Yr,y_probe,-0.016038762636124044
"(2003, 1)",-0.0402335861478811,9,meeting minutes,,UST,6,48,1 Yr,y_bl,-0.07751919890545404
"(2003, 1)",-0.0402335861478811,9,meeting minutes,,UST,6,48,1 Yr,y_probe,-0.019043865960971098
"(2003, 2)",-0.027433267048842438,9,speech,Governor Ben S. Bernanke,UST,6,147,1 Yr,y_bl,0.02248641401384396
"(2003, 2)",-0.027433267048842438,9,speech,"Vice Chairman Roger W. Ferguson, Jr",UST,6,73,1 Yr,y_bl,0.02248641401384396
"(2003, 2)",-0.027433267048842438,9,speech,Governor Ben S. Bernanke,UST,6,147,1 Yr,y_probe,0.007816108830938803
"(2003, 2)",-0.027433267048842438,9,speech,"Vice Chairman Roger W. Ferguson, Jr",UST,6,73,1 Yr,y_probe,0.007773237651954099
"(2003, 3)",-0.010975368799308613,9,meeting minutes,,UST,6,48,1 Yr,y_bl,-0.03365287285015695
"(2003, 3)",-0.010975368799308613,9,speech,Governor Ben S. Bernanke,UST,6,115,1 Yr,y_bl,-0.03365287285015695
"(2003, 3)",-0.010975368799308613,9,speech,Governor Donald L. Kohn,UST,6,130,1 Yr,y_bl,-0.03365287285015695
"(2003, 3)",-0.010975368799308613,9,meeting minutes,,UST,6,48,1 Yr,y_probe,-0.014618920906212115
"(2003, 3)",-0.010975368799308613,9,speech,Governor Ben S. Bernanke,UST,6,115,1 Yr,y_probe,0.014580080384869779
"(2003, 3)",-0.010975368799308613,9,speech,Governor Donald L. Kohn,UST,6,130,1 Yr,y_probe,0.013251202600482384
"(2003, 5)",-0.11410227646295314,9,meeting minutes,,UST,6,60,1 Yr,y_bl,-0.08460848782367228
"(2003, 5)",-0.11410227646295314,9,speech,Governor Mark W. Olson,UST,6,46,1 Yr,y_bl,-0.08460848782367228
"(2003, 5)",-0.11410227646295314,9,meeting minutes,,UST,6,60,1 Yr,y_probe,-0.009119803198301002
"(2003, 5)",-0.11410227646295314,9,speech,Governor Mark W. Olson,UST,6,46,1 Yr,y_probe,-0.01595766710886271
