ym,y,split,p,fold,event_type,speaker,indicator,layer,nrow,maturity,n_pc,model,yhat
"(1996, 1)",0.0,train,4,1,meeting minutes,,CPI,23,106,,128,y_bl,0.0024560723092352413
"(1996, 1)",0.0,train,4,1,meeting minutes,,CPI,23,106,,128,y_probe,0.002029992509651041
"(1996, 3)",0.005157974040266744,train,4,1,meeting minutes,,CPI,23,77,,128,y_bl,0.0024560723092352413
"(1996, 3)",0.005157974040266744,train,4,1,meeting minutes,,CPI,23,77,,128,y_probe,0.0022123310742712555
"(1996, 5)",0.005771096491922201,train,4,1,meeting minutes,,CPI,23,88,,128,y_bl,0.0037690434744508125
"(1996, 5)",0.005771096491922201,train,4,1,meeting minutes,,CPI,23,88,,128,y_probe,0.002420709309885596
"(1996, 7)",0.0038289772370987407,train,4,1,meeting minutes,,CPI,23,124,,128,y_bl,0.0032827464939015547
"(1996, 7)",0.0038289772370987407,train,4,1,meeting minutes,,CPI,23,124,,128,y_probe,0.0023149922122930448
"(1996, 8)",0.0012730746467983778,train,4,1,meeting minutes,,CPI,23,75,,128,y_bl,0.0028039742349685653
"(1996, 8)",0.0012730746467983778,train,4,1,meeting minutes,,CPI,23,75,,128,y_probe,0.002255240766206408
"(1996, 9)",0.0031756139738856604,train,4,1,meeting minutes,,CPI,23,91,,128,y_bl,0.0010810193760826764
"(1996, 9)",0.0031756139738856604,train,4,1,speech,Governor Laurence H. Meyer,CPI,23,76,,128,y_bl,0.0010810193760826764
"(1996, 9)",0.0031756139738856604,train,4,1,meeting minutes,,CPI,23,91,,128,y_probe,0.002359521353515124
"(1996, 9)",0.0031756139738856604,train,4,1,speech,Governor Laurence H. Meyer,CPI,23,76,,128,y_probe,0.0024171619541552454
"(1996, 10)",0.003165561364558478,train,4,1,speech,Chairman Alan Greenspan,CPI,23,20,,128,y_bl,0.0016914811497996231
"(1996, 10)",0.003165561364558478,train,4,1,speech,Chairman Alan Greenspan,CPI,23,20,,128,y_probe,0.0025757600485406883
"(1996, 11)",0.0031555721988105745,train,4,1,meeting minutes,,CPI,23,82,,128,y_bl,0.0019053698311793784
"(1996, 11)",0.0031555721988105745,train,4,1,meeting minutes,,CPI,23,82,,128,y_probe,0.002343392717236891
"(1996, 12)",0.00251730781137649,train,4,1,meeting minutes,,CPI,23,67,,128,y_bl,0.002594639077502453
"(1996, 12)",0.00251730781137649,train,4,1,meeting minutes,,CPI,23,67,,128,y_probe,0.002336439138548243
"(1997, 1)",0.0018838310123721058,train,4,1,speech,Governor Laurence H. Meyer,CPI,23,11,,128,y_bl,0.001944447418225399
"(1997, 1)",0.0018838310123721058,train,4,1,speech,Governor Laurence H. Meyer,CPI,23,11,,128,y_probe,0.002011366732829148
"(1997, 2)",0.00188028886485192,train,4,1,meeting minutes,,CPI,23,82,,128,y_bl,0.0018650880983529224
"(1997, 2)",0.00188028886485192,train,4,1,meeting minutes,,CPI,23,82,,128,y_probe,0.0023509064337128857
"(1997, 3)",0.000625978111206571,train,4,1,meeting minutes,,CPI,23,77,,128,y_bl,0.0019342664469848214
"(1997, 3)",0.000625978111206571,train,4,1,meeting minutes,,CPI,23,77,,128,y_probe,0.00230665904683841
"(1997, 4)",0.000625586507735143,train,4,1,speech,Governor Laurence H. Meyer,CPI,23,168,,128,y_bl,0.0017681049300991034
"(1997, 4)",0.000625586507735143,train,4,1,speech,Governor Laurence H. Meyer,CPI,23,168,,128,y_probe,0.0023839399625942745
"(1997, 5)",-2.6645352591003757e-15,train,4,1,meeting minutes,,CPI,23,85,,128,y_bl,0.00208690035768782
"(1997, 5)",-2.6645352591003757e-15,train,4,1,speech,Chairman Alan Greenspan,CPI,23,61,,128,y_bl,0.00208690035768782
"(1997, 5)",-2.6645352591003757e-15,train,4,1,meeting minutes,,CPI,23,85,,128,y_probe,0.0023481937433738574
"(1997, 5)",-2.6645352591003757e-15,train,4,1,speech,Chairman Alan Greenspan,CPI,23,61,,128,y_probe,0.00244043873699967
"(1997, 7)",0.0031220755925041033,train,4,1,meeting minutes,,CPI,23,116,,128,y_bl,0.0019062534739715646
"(1997, 7)",0.0031220755925041033,train,4,1,meeting minutes,,CPI,23,116,,128,y_probe,0.00227732014034183
"(1997, 8)",0.002490661312451792,train,4,1,meeting minutes,,CPI,23,74,,128,y_bl,0.003101133539671327
"(1997, 8)",0.002490661312451792,train,4,1,meeting minutes,,CPI,23,74,,128,y_probe,0.002267208829195628
"(1997, 9)",0.0024844733276623288,train,4,1,meeting minutes,,CPI,23,72,,128,y_bl,0.0025405339244907402
"(1997, 9)",0.0024844733276623288,train,4,1,speech,Chairman Alan Greenspan,CPI,23,83,,128,y_bl,0.0025405339244907402
"(1997, 9)",0.0024844733276623288,train,4,1,speech,Governor Laurence H. Meyer,CPI,23,127,,128,y_bl,0.0025405339244907402
"(1997, 9)",0.0024844733276623288,train,4,1,meeting minutes,,CPI,23,72,,128,y_probe,0.0022411904994230685
"(1997, 9)",0.0024844733276623288,train,4,1,speech,Chairman Alan Greenspan,CPI,23,83,,128,y_probe,0.002377002294154876
"(1997, 9)",0.0024844733276623288,train,4,1,speech,Governor Laurence H. Meyer,CPI,23,127,,128,y_probe,0.002441023711026031
"(1997, 10)",0.001859312590186235,train,4,1,speech,Governor Laurence H. Meyer,CPI,23,135,,128,y_bl,0.0028339746933919562
"(1997, 10)",0.001859312590186235,train,4,1,speech,Governor Laurence H. Meyer,CPI,23,135,,128,y_probe,0.0023731029099249164
"(1997, 11)",0.0012376239203497619,train,4,1,meeting minutes,,CPI,23,76,,128,y_bl,0.0018622542064231737
"(1997, 11)",0.0012376239203497619,train,4,1,speech,Chairman Alan Greenspan,CPI,23,83,,128,y_bl,0.0018622542064231737
"(1997, 11)",0.0012376239203497619,train,4,1,meeting minutes,,CPI,23,76,,128,y_probe,0.0022871465309752645
"(1997, 11)",0.0012376239203497619,train,4,1,speech,Chairman Alan Greenspan,CPI,23,83,,128,y_probe,0.0023981017617486764
"(1997, 12)",0.0006182380413273236,train,4,1,meeting minutes,,CPI,23,73,,128,y_bl,0.0019439666978312126
"(1997, 12)",0.0006182380413273236,train,4,1,speech,Chairman Alan Greenspan,CPI,23,39,,128,y_bl,0.0019439666978312126
"(1997, 12)",0.0006182380413273236,train,4,1,meeting minutes,,CPI,23,73,,128,y_probe,0.002152755596941661
"(1997, 12)",0.0006182380413273236,train,4,1,speech,Chairman Alan Greenspan,CPI,23,39,,128,y_probe,0.002257828737760801
"(1998, 1)",0.0012353306079946336,train,4,1,speech,Chairman Alan Greenspan,CPI,23,94,,128,y_bl,0.0018541699243957883
"(1998, 1)",0.0012353306079946336,train,4,1,speech,Governor Laurence H. Meyer,CPI,23,135,,128,y_bl,0.0018541699243957883
"(1998, 1)",0.0012353306079946336,train,4,1,speech,Chairman Alan Greenspan,CPI,23,94,,128,y_probe,0.0022375824921147323
"(1998, 1)",0.0012353306079946336,train,4,1,speech,Governor Laurence H. Meyer,CPI,23,135,,128,y_probe,0.0023007426798634
"(1998, 2)",0.0,train,4,1,meeting minutes,,CPI,23,85,,128,y_bl,0.0022379175070756548
"(1998, 2)",0.0,train,4,1,meeting minutes,,CPI,23,85,,128,y_probe,0.00214988392673833
"(1998, 3)",0.0,train,4,1,meeting minutes,,CPI,23,84,,128,y_bl,0.001995286970042721
"(1998, 3)",0.0,train,4,1,speech,Governor Laurence H. Meyer,CPI,23,176,,128,y_bl,0.001995286970042721
"(1998, 3)",0.0,train,4,1,meeting minutes,,CPI,23,84,,128,y_probe,0.002188180913339393
"(1998, 3)",0.0,train,4,1,speech,Governor Laurence H. Meyer,CPI,23,176,,128,y_probe,0.0022697861376911187
"(1998, 4)",0.001233806448929009,train,4,1,speech,Governor Laurence H. Meyer,CPI,23,67,,128,y_bl,0.0023192627154797717
"(1998, 4)",0.001233806448929009,train,4,1,speech,Governor Laurence H. Meyer,CPI,23,67,,128,y_probe,0.0023808831115249194
"(1998, 5)",0.002463055432397887,train,4,1,meeting minutes,,CPI,23,94,,128,y_bl,0.002452768604909577
"(1998, 5)",0.002463055432397887,train,4,1,meeting minutes,,CPI,23,94,,128,y_probe,0.002194760699804317
"(1998, 6)",0.001229256454728933,train,4,1,meeting minutes,,CPI,23,111,,128,y_bl,0.0029293904226184845
"(1998, 6)",0.001229256454728933,train,4,1,meeting minutes,,CPI,23,111,,128,y_probe,0.002187120166477872
"(1998, 7)",0.002453988961568676,train,4,1,speech,"Governor Roger W. Ferguson, Jr.",CPI,23,81,,128,y_bl,0.002484231474106653
"(1998, 7)",0.002453988961568676,train,4,1,speech,"Governor Roger W. Ferguson, Jr.",CPI,23,81,,128,y_probe,0.0024281414028146666
"(1998, 8)",0.0012247398958944444,train,4,1,meeting minutes,,CPI,23,81,,128,y_bl,0.0026545802674347117
"(1998, 8)",0.0012247398958944444,train,4,1,meeting minutes,,CPI,23,81,,128,y_probe,0.0021058991511329517
"(1998, 9)",0.0006118079114072472,train,4,1,meeting minutes,,CPI,23,80,,128,y_bl,0.0018513412885245194
"(1998, 9)",0.0006118079114072472,train,4,1,meeting minutes,,CPI,23,80,,128,y_probe,0.0020365978148599853
"(1998, 10)",0.0024434954124759045,train,4,1,speech,Governor Laurence H. Meyer,CPI,23,100,,128,y_bl,0.002187219712471025
"(1998, 10)",0.0024434954124759045,train,4,1,speech,Governor Laurence H. Meyer,CPI,23,100,,128,y_probe,0.0021556492022058787
"(1998, 11)",0.001219512346263052,train,4,1,meeting minutes,,CPI,23,82,,128,y_bl,0.002393249547862381
"(1998, 11)",0.001219512346263052,train,4,1,meeting minutes,,CPI,23,82,,128,y_probe,0.00213223581628456
"(1998, 12)",0.0018264845260338447,train,4,1,meeting minutes,,CPI,23,72,,128,y_bl,0.0021584478591747504
"(1998, 12)",0.0018264845260338447,train,4,1,meeting minutes,,CPI,23,72,,128,y_probe,0.002157469767027516
"(1999, 1)",0.0018231545615163824,train,4,1,speech,"Governor Roger W. Ferguson, Jr.",CPI,23,51,,128,y_bl,0.0026555116318627736
"(1999, 1)",0.0018231545615163824,train,4,1,speech,"Governor Roger W. Ferguson, Jr.",CPI,23,51,,128,y_probe,0.0024364373894419328
"(1999, 2)",8.881784197001252e-16,train,4,1,meeting minutes,,CPI,23,89,,128,y_bl,0.002086668964446319
"(1999, 2)",8.881784197001252e-16,train,4,1,speech,Governor Laurence H. Meyer,CPI,23,98,,128,y_bl,0.002086668964446319
"(1999, 2)",8.881784197001252e-16,train,4,1,meeting minutes,,CPI,23,89,,128,y_probe,0.002147006485388794
"(1999, 2)",8.881784197001252e-16,train,4,1,speech,Governor Laurence H. Meyer,CPI,23,98,,128,y_probe,0.0022438339161784757
"(1999, 3)",0.0006069802917743061,train,4,1,meeting minutes,,CPI,23,80,,128,y_bl,0.0019482734380851974
"(1999, 3)",0.0006069802917743061,train,4,1,meeting minutes,,CPI,23,80,,128,y_probe,0.002301346081205258
"(1999, 4)",0.006652579721029284,train,4,1,speech,Governor Laurence H. Meyer,CPI,23,99,,128,y_bl,0.002173837155647038
"(1999, 4)",0.006652579721029284,train,4,1,speech,Governor Laurence H. Meyer,CPI,23,99,,128,y_probe,0.002220405569320537
"(1999, 5)",0.0006025911601463818,train,4,1,meeting minutes,,CPI,23,72,,128,y_bl,0.003605514984042077
"(1999, 5)",0.0006025911601463818,train,4,1,speech,Vice Chair Alice M. Rivlin,CPI,23,41,,128,y_bl,0.003605514984042077
"(1999, 5)",0.0006025911601463818,train,4,1,meeting minutes,,CPI,23,72,,128,y_probe,0.002443748723328101
"(1999, 5)",0.0006025911601463818,train,4,1,speech,Vice Chair Alice M. Rivlin,CPI,23,41,,128,y_probe,0.0023582654466346954
"(1999, 6)",0.0,train,4,1,meeting minutes,,CPI,23,112,,128,y_bl,0.0017917791390884147
"(1999, 6)",0.0,train,4,1,speech,"Governor Roger W. Ferguson, Jr.",CPI,23,56,,128,y_bl,0.0017917791390884147
"(1999, 6)",0.0,train,4,1,meeting minutes,,CPI,23,112,,128,y_probe,0.0023138202565598023
"(1999, 6)",0.0,train,4,1,speech,"Governor Roger W. Ferguson, Jr.",CPI,23,56,,128,y_probe,0.002420221781913904
"(1999, 8)",0.0066046472448046956,train,4,1,meeting minutes,,CPI,23,82,,128,y_bl,0.00234368635416773
"(1999, 8)",0.0066046472448046956,train,4,1,speech,Chairman Alan Greenspan,CPI,23,28,,128,y_bl,0.00234368635416773
"(1999, 8)",0.0066046472448046956,train,4,1,meeting minutes,,CPI,23,82,,128,y_probe,0.002336442606341481
"(1999, 8)",0.0066046472448046956,train,4,1,speech,Chairman Alan Greenspan,CPI,23,28,,128,y_probe,0.0023380737999257844
"(1999, 9)",0.004180358431757902,train,4,1,speech,Governor Laurence H. Meyer,CPI,23,135,,128,y_bl,0.0024389119103616894
"(1999, 9)",0.004180358431757902,train,4,1,speech,"Governor Roger W. Ferguson, Jr.",CPI,23,79,,128,y_bl,0.0024389119103616894
"(1999, 9)",0.004180358431757902,train,4,1,speech,Governor Laurence H. Meyer,CPI,23,135,,128,y_probe,0.0023822188250536788
"(1999, 9)",0.004180358431757902,train,4,1,speech,"Governor Roger W. Ferguson, Jr.",CPI,23,79,,128,y_probe,0.0023728833933823476
"(1999, 10)",0.0017862463814655172,train,4,1,meeting minutes,,CPI,23,76,,128,y_bl,0.002542841410057499
"(1999, 10)",0.0017862463814655172,train,4,1,speech,Chairman Alan Greenspan,CPI,23,53,,128,y_bl,0.002542841410057499
"(1999, 10)",0.0017862463814655172,train,4,1,speech,Governor Laurence H. Meyer,CPI,23,229,,128,y_bl,0.002542841410057499
