ym,y,split,p,fold,event_type,speaker,indicator,layer,nrow,maturity,n_pc,model,yhat
"(1996, 1)",0.0,train,5,1,meeting minutes,,UST,1,106,10 Yr,128,y_bl,-0.008365829185044369
"(1996, 1)",0.0,train,5,1,meeting minutes,,UST,1,106,10 Yr,128,y_probe,-0.004531104183031243
"(1996, 3)",0.10447202159671166,train,5,1,meeting minutes,,UST,1,77,10 Yr,128,y_bl,-0.008365829185044369
"(1996, 3)",0.10447202159671166,train,5,1,meeting minutes,,UST,1,77,10 Yr,128,y_probe,-0.0048864991218571735
"(1996, 5)",0.06203539091945277,train,5,1,meeting minutes,,UST,1,88,10 Yr,128,y_bl,-0.015054708954775474
"(1996, 5)",0.06203539091945277,train,5,1,meeting minutes,,UST,1,88,10 Yr,128,y_probe,-0.003944746150882557
"(1996, 7)",0.022305757514299973,train,5,1,meeting minutes,,UST,1,124,10 Yr,128,y_bl,-0.020148793781222796
"(1996, 7)",0.022305757514299973,train,5,1,meeting minutes,,UST,1,124,10 Yr,128,y_probe,-0.003904015416142483
"(1996, 8)",-0.03136926366764322,train,5,1,meeting minutes,,UST,1,75,10 Yr,128,y_bl,-0.026959524013120788
"(1996, 8)",-0.03136926366764322,train,5,1,meeting minutes,,UST,1,75,10 Yr,128,y_probe,-0.003810460049071733
"(1996, 9)",0.026947738409769422,train,5,1,meeting minutes,,UST,1,91,10 Yr,128,y_bl,-0.02575148578694913
"(1996, 9)",0.026947738409769422,train,5,1,meeting minutes,,UST,1,91,10 Yr,128,y_probe,-0.005314964047796587
"(1996, 10)",-0.029987254427663146,train,5,1,speech,Chairman Alan Greenspan,UST,1,20,10 Yr,128,y_bl,-0.035336080928923624
"(1996, 10)",-0.029987254427663146,train,5,1,speech,Chairman Alan Greenspan,UST,1,20,10 Yr,128,y_probe,0.006555107253953102
"(1996, 11)",-0.0579645404454726,train,5,1,meeting minutes,,UST,1,82,10 Yr,128,y_bl,-0.018063160151763142
"(1996, 11)",-0.0579645404454726,train,5,1,meeting minutes,,UST,1,82,10 Yr,128,y_probe,-0.005095989124626581
"(1996, 12)",0.034868825650825185,train,5,1,meeting minutes,,UST,1,67,10 Yr,128,y_bl,-0.006570289412058536
"(1996, 12)",0.034868825650825185,train,5,1,meeting minutes,,UST,1,67,10 Yr,128,y_probe,-0.00474665254751902
"(1997, 1)",0.02309571479464889,train,5,1,speech,Governor Laurence H. Meyer,UST,1,11,10 Yr,128,y_bl,0.0003247468820646831
"(1997, 1)",0.02309571479464889,train,5,1,speech,Governor Laurence H. Meyer,UST,1,11,10 Yr,128,y_probe,-0.00015610421619106256
"(1997, 2)",-0.01843370168883829,train,5,1,meeting minutes,,UST,1,82,10 Yr,128,y_bl,-0.007399175652468498
"(1997, 2)",-0.01843370168883829,train,5,1,meeting minutes,,UST,1,82,10 Yr,128,y_probe,-0.004822196607646756
"(1997, 3)",0.04546237407675845,train,5,1,meeting minutes,,UST,1,77,10 Yr,128,y_bl,-0.00198740101865962
"(1997, 3)",0.04546237407675845,train,5,1,meeting minutes,,UST,1,77,10 Yr,128,y_probe,-0.004157630495272075
"(1997, 4)",0.026317308317373212,train,5,1,speech,Governor Laurence H. Meyer,UST,1,168,10 Yr,128,y_bl,-0.00566674234750426
"(1997, 4)",0.026317308317373212,train,5,1,speech,Governor Laurence H. Meyer,UST,1,168,10 Yr,128,y_probe,0.003984437630559425
"(1997, 5)",-0.03250695587046226,train,5,1,meeting minutes,,UST,1,85,10 Yr,128,y_bl,-0.01979082253007269
