ym,y,split,p,fold,event_type,speaker,indicator,layer,nrow,maturity,n_pc,model,yhat
"(1996, 1)",0.0,train,4,1,meeting minutes,,PPI,10,106,,128,y_bl,0.0016091851990394106
"(1996, 1)",0.0,train,4,1,meeting minutes,,PPI,10,106,,128,y_probe,0.0015387359189590315
"(1996, 3)",0.0007914523563137266,train,4,1,meeting minutes,,PPI,10,77,,128,y_bl,0.0016091851990394106
"(1996, 3)",0.0007914523563137266,train,4,1,meeting minutes,,PPI,10,77,,128,y_probe,0.0016274662095327533
"(1996, 5)",0.013359727189933501,train,4,1,meeting minutes,,PPI,10,88,,128,y_bl,0.0018348744383488986
"(1996, 5)",0.013359727189933501,train,4,1,meeting minutes,,PPI,10,88,,128,y_probe,0.0018245348288921397
"(1996, 7)",-0.0007809449830729065,train,4,1,meeting minutes,,PPI,10,124,,128,y_bl,0.005477695417673625
"(1996, 7)",-0.0007809449830729065,train,4,1,meeting minutes,,PPI,10,124,,128,y_probe,0.0015866730200651844
"(1996, 8)",0.002341007701973652,train,4,1,meeting minutes,,PPI,10,75,,128,y_bl,0.0024370184304523183
"(1996, 8)",0.002341007701973652,train,4,1,meeting minutes,,PPI,10,75,,128,y_probe,0.001540317827286239
"(1996, 9)",-0.0007797271350211687,train,4,1,meeting minutes,,PPI,10,91,,128,y_bl,0.0029723182585282013
"(1996, 9)",-0.0007797271350211687,train,4,1,speech,Governor Laurence H. Meyer,PPI,10,76,,128,y_bl,0.0029723182585282013
"(1996, 9)",-0.0007797271350211687,train,4,1,meeting minutes,,PPI,10,91,,128,y_probe,0.0018171274568478414
"(1996, 9)",-0.0007797271350211687,train,4,1,speech,Governor Laurence H. Meyer,PPI,10,76,,128,y_probe,0.003227454796831741
"(1996, 10)",-0.001561280566956036,train,4,1,speech,Chairman Alan Greenspan,PPI,10,20,,128,y_bl,-0.001944837577946359
"(1996, 10)",-0.001561280566956036,train,4,1,speech,Chairman Alan Greenspan,PPI,10,20,,128,y_probe,0.0035887834803941844
