ym,y,split,p,fold,event_type,speaker,indicator,layer,nrow,maturity,n_pc,model,yhat
"(1996, 1)",0.0,train,3,1,meeting minutes,,UST,25,106,1 Mo,128,y_bl,-0.03282972550092894
"(1996, 1)",0.0,train,3,1,meeting minutes,,UST,25,106,1 Mo,128,y_probe,-0.013977038225050465
"(1996, 3)",0.07738666361542093,train,3,1,meeting minutes,,UST,25,77,1 Mo,128,y_bl,-0.03282972550092894
"(1996, 3)",0.07738666361542093,train,3,1,meeting minutes,,UST,25,77,1 Mo,128,y_probe,-0.009765811608867815
"(1996, 5)",0.035824726518145805,train,3,1,meeting minutes,,UST,25,88,1 Mo,128,y_bl,-0.05366709740432064
"(1996, 5)",0.035824726518145805,train,3,1,meeting minutes,,UST,25,88,1 Mo,128,y_probe,-0.008298800033546085
"(1996, 7)",0.013110165924207662,train,3,1,meeting minutes,,UST,25,124,1 Mo,128,y_bl,-0.056326084026111965
"(1996, 7)",0.013110165924207662,train,3,1,meeting minutes,,UST,25,124,1 Mo,128,y_probe,-0.014279084418597604
"(1996, 8)",-0.016047025597516695,train,3,1,meeting minutes,,UST,25,75,1 Mo,128,y_bl,-0.029950710124355136
"(1996, 8)",-0.016047025597516695,train,3,1,meeting minutes,,UST,25,75,1 Mo,128,y_probe,-0.027606815785216565
"(1996, 9)",0.03184060585565751,train,3,1,meeting minutes,,UST,25,91,1 Mo,128,y_bl,-0.02492008837915947
"(1996, 9)",0.03184060585565751,train,3,1,meeting minutes,,UST,25,91,1 Mo,128,y_probe,-0.018063469057343046
"(1996, 10)",-0.024514565763584573,train,3,1,speech,Chairman Alan Greenspan,UST,25,20,1 Mo,128,y_bl,-0.036359273079097
"(1996, 10)",-0.024514565763584573,train,3,1,speech,Chairman Alan Greenspan,UST,25,20,1 Mo,128,y_probe,-0.0194225394486082
"(1996, 11)",-0.06172011215787131,train,3,1,meeting minutes,,UST,25,82,1 Mo,128,y_bl,-0.03458597907582971
"(1996, 11)",-0.06172011215787131,train,3,1,meeting minutes,,UST,25,82,1 Mo,128,y_probe,-0.013985576440305585
"(1996, 12)",0.029076264081508763,train,3,1,meeting minutes,,UST,25,67,1 Mo,128,y_bl,-0.006548274990771102
"(1996, 12)",0.029076264081508763,train,3,1,meeting minutes,,UST,25,67,1 Mo,128,y_probe,-0.011519766244054935
"(1997, 1)",0.02384613737283403,train,3,1,speech,Governor Laurence H. Meyer,UST,25,11,1 Mo,128,y_bl,-0.03367404608155879
"(1997, 1)",0.02384613737283403,train,3,1,speech,Governor Laurence H. Meyer,UST,25,11,1 Mo,128,y_probe,-0.011474693227105206
"(1997, 2)",-0.0073910166463893034,train,3,1,meeting minutes,,UST,25,82,1 Mo,128,y_bl,-0.05467970371117348
"(1997, 2)",-0.0073910166463893034,train,3,1,meeting minutes,,UST,25,82,1 Mo,128,y_probe,-0.0072089971245301344
"(1997, 3)",0.029241849594496383,train,3,1,meeting minutes,,UST,25,77,1 Mo,128,y_bl,-0.030290301001583215
"(1997, 3)",0.029241849594496383,train,3,1,meeting minutes,,UST,25,77,1 Mo,128,y_probe,-0.013158710830742833
"(1997, 4)",0.021383566025322764,train,3,1,speech,Governor Laurence H. Meyer,UST,25,168,1 Mo,128,y_bl,-0.03543007031347807
"(1997, 4)",0.021383566025322764,train,3,1,speech,Governor Laurence H. Meyer,UST,25,168,1 Mo,128,y_probe,-0.009051059788833495
"(1997, 5)",-0.02186144771088394,train,3,1,meeting minutes,,UST,25,85,1 Mo,128,y_bl,-0.045045494793480294
