ym,y,split,p,fold,event_type,speaker,indicator,layer,nrow,maturity,model,yhat
"(1997, 7)",-0.003932368417721044,train,4,1,meeting minutes,,PPI,14,116,,y_bl,0.004057829975919723
"(1997, 7)",-0.003932368417721044,train,4,1,meeting minutes,,PPI,14,116,,y_probe,0.001556954088363581
"(1997, 8)",0.0023612761856819375,train,4,1,meeting minutes,,PPI,14,74,,y_bl,0.002975325657442553
"(1997, 8)",0.0023612761856819375,train,4,1,meeting minutes,,PPI,14,74,,y_probe,0.0011565431623668577
"(1997, 9)",0.00235571369245946,train,4,1,meeting minutes,,PPI,14,72,,y_bl,0.0028247781558981395
"(1997, 9)",0.00235571369245946,train,4,1,speech,Chairman Alan Greenspan,PPI,14,83,,y_bl,0.0028247781558981395
"(1997, 9)",0.00235571369245946,train,4,1,speech,Governor Laurence H. Meyer,PPI,14,127,,y_bl,0.0028247781558981395
"(1997, 9)",0.00235571369245946,train,4,1,meeting minutes,,PPI,14,72,,y_probe,0.0016030668358313215
"(1997, 9)",0.00235571369245946,train,4,1,speech,Chairman Alan Greenspan,PPI,14,83,,y_probe,0.002812833222396697
"(1997, 9)",0.00235571369245946,train,4,1,speech,Governor Laurence H. Meyer,PPI,14,127,,y_probe,0.0034590220208936635
"(1997, 10)",0.0023501773449527974,train,4,1,speech,Governor Laurence H. Meyer,PPI,14,135,,y_bl,0.0013625593948820033
"(1997, 10)",0.0023501773449527974,train,4,1,speech,Governor Laurence H. Meyer,PPI,14,135,,y_probe,0.0038124962001829963
"(1997, 11)",0.0007821666413656558,train,4,1,meeting minutes,,PPI,14,76,,y_bl,0.0036393529981994413
"(1997, 11)",0.0007821666413656558,train,4,1,speech,Chairman Alan Greenspan,PPI,14,83,,y_bl,0.0036393529981994413
"(1997, 11)",0.0007821666413656558,train,4,1,meeting minutes,,PPI,14,76,,y_probe,0.0009671277785799741
"(1997, 11)",0.0007821666413656558,train,4,1,speech,Chairman Alan Greenspan,PPI,14,83,,y_probe,0.002101489815960622
"(1997, 12)",-0.008637666581672754,train,4,1,meeting minutes,,PPI,14,73,,y_bl,0.0015662363099492797
"(1997, 12)",-0.008637666581672754,train,4,1,speech,Chairman Alan Greenspan,PPI,14,39,,y_bl,0.0015662363099492797
"(1997, 12)",-0.008637666581672754,train,4,1,meeting minutes,,PPI,14,73,,y_probe,0.0006309309857614621
"(1997, 12)",-0.008637666581672754,train,4,1,speech,Chairman Alan Greenspan,PPI,14,39,,y_probe,0.0004208440825220015
"(1998, 1)",-0.01110241380430299,train,4,1,speech,Chairman Alan Greenspan,PPI,14,94,,y_bl,-0.0012355056379276977
"(1998, 1)",-0.01110241380430299,train,4,1,speech,Governor Laurence H. Meyer,PPI,14,135,,y_bl,-0.0012355056379276977
"(1998, 1)",-0.01110241380430299,train,4,1,speech,Chairman Alan Greenspan,PPI,14,94,,y_probe,0.0016535439945051095
"(1998, 1)",-0.01110241380430299,train,4,1,speech,Governor Laurence H. Meyer,PPI,14,135,,y_probe,0.0014769833050000936
"(1998, 2)",-0.003194890896522473,train,4,1,meeting minutes,,PPI,14,85,,y_bl,-0.0027500620793245788
"(1998, 2)",-0.003194890896522473,train,4,1,meeting minutes,,PPI,14,85,,y_probe,0.0006898732075593211
"(1998, 3)",-0.0024028846163108852,train,4,1,meeting minutes,,PPI,14,84,,y_bl,-0.0009491135961683087
"(1998, 3)",-0.0024028846163108852,train,4,1,speech,Governor Laurence H. Meyer,PPI,14,176,,y_bl,-0.0009491135961683087
"(1998, 3)",-0.0024028846163108852,train,4,1,meeting minutes,,PPI,14,84,,y_probe,0.001564138713234212
"(1998, 3)",-0.0024028846163108852,train,4,1,speech,Governor Laurence H. Meyer,PPI,14,176,,y_probe,0.0024566857703408173
"(1998, 4)",0.0016025644455366361,train,4,1,speech,Governor Laurence H. Meyer,PPI,14,67,,y_bl,0.0021206233591671295
"(1998, 4)",0.0016025644455366361,train,4,1,speech,Governor Laurence H. Meyer,PPI,14,67,,y_probe,0.0034369887188946246
"(1998, 5)",0.001600000341334784,train,4,1,meeting minutes,,PPI,14,94,,y_bl,0.004525239043125369
"(1998, 5)",0.001600000341334784,train,4,1,meeting minutes,,PPI,14,94,,y_probe,0.002157332579979348
"(1998, 6)",-0.0024009615375399918,train,4,1,meeting minutes,,PPI,14,111,,y_bl,0.0028373329229499722
"(1998, 6)",-0.0024009615375399918,train,4,1,meeting minutes,,PPI,14,111,,y_probe,0.001352061578760651
"(1998, 7)",0.0008009611962060958,train,4,1,speech,"Governor Roger W. Ferguson, Jr.",PPI,14,81,,y_bl,0.0017789535119428178
"(1998, 7)",0.0008009611962060958,train,4,1,speech,"Governor Roger W. Ferguson, Jr.",PPI,14,81,,y_probe,0.00431950473082524
"(1998, 8)",-0.00562024763215252,train,4,1,meeting minutes,,PPI,14,81,,y_bl,0.0013599049503730085
"(1998, 8)",-0.00562024763215252,train,4,1,meeting minutes,,PPI,14,81,,y_probe,0.0010100723029883472
"(1998, 9)",-0.003225809248882605,train,4,1,meeting minutes,,PPI,14,80,,y_bl,-0.0005192302434238801
"(1998, 9)",-0.003225809248882605,train,4,1,meeting minutes,,PPI,14,80,,y_probe,-0.00018694428990059832
"(1998, 10)",0.001614205354541376,train,4,1,speech,Governor Laurence H. Meyer,PPI,14,100,,y_bl,0.0009486790088552558
"(1998, 10)",0.001614205354541376,train,4,1,speech,Governor Laurence H. Meyer,PPI,14,100,,y_probe,0.0018862347886721314
"(1998, 11)",-0.003231020581446309,train,4,1,meeting minutes,,PPI,14,82,,y_bl,0.0012196744853985304
"(1998, 11)",-0.003231020581446309,train,4,1,meeting minutes,,PPI,14,82,,y_probe,-7.791353514773207e-5
"(1998, 12)",-0.006493529310549917,train,4,1,meeting minutes,,PPI,14,72,,y_bl,0.002027867301951056
"(1998, 12)",-0.006493529310549917,train,4,1,meeting minutes,,PPI,14,72,,y_probe,0.0008466074204663142
"(1999, 1)",0.000814000858946784,train,4,1,speech,"Governor Roger W. Ferguson, Jr.",PPI,14,51,,y_bl,0.0004658998935942591
"(1999, 1)",0.000814000858946784,train,4,1,speech,"Governor Roger W. Ferguson, Jr.",PPI,14,51,,y_probe,0.0025847133805554875
"(1999, 2)",-0.004893973878862035,train,4,1,meeting minutes,,PPI,14,89,,y_bl,0.0007097524075341831
"(1999, 2)",-0.004893973878862035,train,4,1,speech,Governor Laurence H. Meyer,PPI,14,98,,y_bl,0.0007097524075341831
"(1999, 2)",-0.004893973878862035,train,4,1,meeting minutes,,PPI,14,89,,y_probe,0.0010422357574519016
"(1999, 2)",-0.004893973878862035,train,4,1,speech,Governor Laurence H. Meyer,PPI,14,98,,y_probe,0.002555504985230503
"(1999, 3)",0.0024499808089881725,train,4,1,meeting minutes,,PPI,14,80,,y_bl,0.0006428498490903739
"(1999, 3)",0.0024499808089881725,train,4,1,meeting minutes,,PPI,14,80,,y_probe,0.002795995925120034
"(1999, 4)",0.008123521521477883,train,4,1,speech,Governor Laurence H. Meyer,PPI,14,99,,y_bl,0.003678939405945073
"(1999, 4)",0.008123521521477883,train,4,1,speech,Governor Laurence H. Meyer,PPI,14,99,,y_probe,0.0031029558649089775
"(1999, 5)",0.008860307662398093,train,4,1,meeting minutes,,PPI,14,72,,y_bl,0.0035467715491412895
"(1999, 5)",0.008860307662398093,train,4,1,speech,Vice Chair Alice M. Rivlin,PPI,14,41,,y_bl,0.0035467715491412895
"(1999, 5)",0.008860307662398093,train,4,1,meeting minutes,,PPI,14,72,,y_probe,0.0022862071139605235
"(1999, 5)",0.008860307662398093,train,4,1,speech,Vice Chair Alice M. Rivlin,PPI,14,41,,y_probe,0.005009039756864345
"(1999, 6)",0.004001605980005429,train,4,1,meeting minutes,,PPI,14,112,,y_bl,0.006179483793483521
"(1999, 6)",0.004001605980005429,train,4,1,speech,"Governor Roger W. Ferguson, Jr.",PPI,14,56,,y_bl,0.006179483793483521
"(1999, 6)",0.004001605980005429,train,4,1,meeting minutes,,PPI,14,112,,y_probe,0.002570947177399383
"(1999, 6)",0.004001605980005429,train,4,1,speech,"Governor Roger W. Ferguson, Jr.",PPI,14,56,,y_probe,0.003470499630749823
"(1999, 8)",0.01348691605434027,train,4,1,meeting minutes,,PPI,14,82,,y_bl,0.003359255053731577
"(1999, 8)",0.01348691605434027,train,4,1,speech,Chairman Alan Greenspan,PPI,14,28,,y_bl,0.003359255053731577
"(1999, 8)",0.01348691605434027,train,4,1,meeting minutes,,PPI,14,82,,y_probe,0.0024529432553711873
"(1999, 8)",0.01348691605434027,train,4,1,speech,Chairman Alan Greenspan,PPI,14,28,,y_probe,0.004453930445523149
"(1999, 9)",0.008630889199277014,train,4,1,speech,Governor Laurence H. Meyer,PPI,14,135,,y_bl,0.004290440361874964
"(1999, 9)",0.008630889199277014,train,4,1,speech,"Governor Roger W. Ferguson, Jr.",PPI,14,79,,y_bl,0.004290440361874964
"(1999, 9)",0.008630889199277014,train,4,1,speech,Governor Laurence H. Meyer,PPI,14,135,,y_probe,0.003166770141066029
"(1999, 9)",0.008630889199277014,train,4,1,speech,"Governor Roger W. Ferguson, Jr.",PPI,14,79,,y_probe,0.004217488417437937
"(1999, 10)",-0.0023465008811234256,train,4,1,meeting minutes,,PPI,14,76,,y_bl,0.003072595112536478
"(1999, 10)",-0.0023465008811234256,train,4,1,speech,Chairman Alan Greenspan,PPI,14,53,,y_bl,0.003072595112536478
"(1999, 10)",-0.0023465008811234256,train,4,1,speech,Governor Laurence H. Meyer,PPI,14,229,,y_bl,0.003072595112536478
"(1999, 10)",-0.0023465008811234256,train,4,1,meeting minutes,,PPI,14,76,,y_probe,0.002791971740860919
"(1999, 10)",-0.0023465008811234256,train,4,1,speech,Chairman Alan Greenspan,PPI,14,53,,y_probe,0.00380380429227299
"(1999, 10)",-0.0023465008811234256,train,4,1,speech,Governor Laurence H. Meyer,PPI,14,229,,y_probe,0.0011847112515859096
"(1999, 11)",0.00468750858310063,train,4,1,meeting minutes,,PPI,14,79,,y_bl,0.001515920180908668
"(1999, 11)",0.00468750858310063,train,4,1,speech,Chairman Alan Greenspan,PPI,14,23,,y_bl,0.001515920180908668
"(1999, 11)",0.00468750858310063,train,4,1,meeting minutes,,PPI,14,79,,y_probe,0.0025696294363210673
"(1999, 11)",0.00468750858310063,train,4,1,speech,Chairman Alan Greenspan,PPI,14,23,,y_probe,0.004063807379054726
"(1999, 12)",-0.003904729678155583,train,4,1,meeting minutes,,PPI,14,72,,y_bl,-9.240425025898593e-5
"(1999, 12)",-0.003904729678155583,train,4,1,meeting minutes,,PPI,14,72,,y_probe,0.001906624105942044
"(2000, 1)",0.003904729678155583,train,4,1,speech,Governor Edward M. Gramlich,PPI,14,161,,y_bl,-0.0015525770151768798
"(2000, 1)",0.003904729678155583,train,4,1,speech,Governor Laurence H. Meyer,PPI,14,83,,y_bl,-0.0015525770151768798
"(2000, 1)",0.003904729678155583,train,4,1,speech,Governor Edward M. Gramlich,PPI,14,161,,y_probe,0.0026482675228788775
"(2000, 1)",0.003904729678155583,train,4,1,speech,Governor Laurence H. Meyer,PPI,14,83,,y_probe,0.004219301225894032
"(2000, 2)",0.011623532648402879,train,4,1,meeting minutes,,PPI,14,98,,y_bl,0.003374266287707595
"(2000, 2)",0.011623532648402879,train,4,1,speech,Governor Laurence H. Meyer,PPI,14,77,,y_bl,0.003374266287707595
"(2000, 2)",0.011623532648402879,train,4,1,meeting minutes,,PPI,14,98,,y_probe,0.0033015249096468844
"(2000, 2)",0.011623532648402879,train,4,1,speech,Governor Laurence H. Meyer,PPI,14,77,,y_probe,0.003692669769939317
"(2000, 3)",0.007674634753112031,train,4,1,meeting minutes,,PPI,14,62,,y_bl,0.0037237453545656126
"(2000, 3)",0.007674634753112031,train,4,1,speech,Governor Laurence H. Meyer,PPI,14,84,,y_bl,0.0037237453545656126
"(2000, 3)",0.007674634753112031,train,4,1,meeting minutes,,PPI,14,62,,y_probe,0.0029296504014889144
"(2000, 3)",0.007674634753112031,train,4,1,speech,Governor Laurence H. Meyer,PPI,14,84,,y_probe,0.00445613157360233
"(2000, 4)",-0.0007648183929198638,train,4,1,speech,Chairman Alan Greenspan,PPI,14,22,,y_bl,0.005950603578960057
"(2000, 4)",-0.0007648183929198638,train,4,1,speech,Governor Laurence H. Meyer,PPI,14,135,,y_bl,0.005950603578960057
"(2000, 4)",-0.0007648183929198638,train,4,1,speech,Chairman Alan Greenspan,PPI,14,22,,y_probe,0.0016603513982641745
"(2000, 4)",-0.0007648183929198638,train,4,1,speech,Governor Laurence H. Meyer,PPI,14,135,,y_probe,0.003168026956771089
"(2000, 5)",0.006862398261037406,train,4,1,meeting minutes,,PPI,14,67,,y_bl,0.0017872094940653163
"(2000, 5)",0.006862398261037406,train,4,1,meeting minutes,,PPI,14,67,,y_probe,0.0037799717617555623
"(2000, 6)",0.01657912880291068,train,4,1,meeting minutes,,PPI,14,74,,y_bl,0.0010580357192144984
"(2000, 6)",0.01657912880291068,train,4,1,speech,Governor Laurence H. Meyer,PPI,14,142,,y_bl,0.0010580357192144984
"(2000, 6)",0.01657912880291068,train,4,1,meeting minutes,,PPI,14,74,,y_probe,0.0033438071428214134
"(2000, 6)",0.01657912880291068,train,4,1,speech,Governor Laurence H. Meyer,PPI,14,142,,y_probe,0.0041542748886175705
"(2000, 8)",-0.006749181974925023,train,4,1,meeting minutes,,PPI,14,78,,y_bl,0.004810698868388841
"(2000, 8)",-0.006749181974925023,train,4,1,meeting minutes,,PPI,14,78,,y_probe,0.002857064504371648
"(2000, 10)",0.018636394758976493,train,4,1,meeting minutes,,PPI,14,65,,y_bl,0.0016074511162443054
"(2000, 10)",0.018636394758976493,train,4,1,speech,Chairman Alan Greenspan,PPI,14,57,,y_bl,0.0016074511162443054
"(2000, 10)",0.018636394758976493,train,4,1,speech,Governor Laurence H. Meyer,PPI,14,346,,y_bl,0.0016074511162443054
"(2000, 10)",0.018636394758976493,train,4,1,meeting minutes,,PPI,14,65,,y_probe,0.0025729418830529463
"(2000, 10)",0.018636394758976493,train,4,1,speech,Chairman Alan Greenspan,PPI,14,57,,y_probe,0.0070975592238626374
"(2000, 10)",0.018636394758976493,train,4,1,speech,Governor Laurence H. Meyer,PPI,14,346,,y_probe,0.005832315823692632
"(2000, 11)",-0.002958582039751967,train,4,1,meeting minutes,,PPI,14,77,,y_bl,0.005838331308636216
"(2000, 11)",-0.002958582039751967,train,4,1,meeting minutes,,PPI,14,77,,y_probe,0.0024450110247572258
"(2000, 12)",0.008849615276981915,train,4,1,meeting minutes,,PPI,14,70,,y_bl,-0.00261333225806419
"(2000, 12)",0.008849615276981915,train,4,1,speech,Chairman Alan Greenspan,PPI,14,1,,y_bl,-0.00261333225806419
"(2000, 12)",0.008849615276981915,train,4,1,speech,"Vice Chairman Roger W. Ferguson, Jr.",PPI,14,57,,y_bl,-0.00261333225806419
"(2000, 12)",0.008849615276981915,train,4,1,meeting minutes,,PPI,14,70,,y_probe,0.0013329203972062289
"(2000, 12)",0.008849615276981915,train,4,1,speech,Chairman Alan Greenspan,PPI,14,1,,y_probe,0.007443384073796401
"(2000, 12)",0.008849615276981915,train,4,1,speech,"Vice Chairman Roger W. Ferguson, Jr.",PPI,14,57,,y_probe,0.0036645481469205965
"(2001, 1)",0.027518028893889657,train,4,1,meeting minutes,,PPI,14,65,,y_bl,0.00699189037727544
"(2001, 1)",0.027518028893889657,train,4,1,meeting minutes,,PPI,14,65,,y_probe,0.0025180601167614563
"(2001, 2)",-0.018746042821055298,train,4,1,speech,Governor Edward M. Gramlich,PPI,14,124,,y_bl,0.0050899233015135594
"(2001, 2)",-0.018746042821055298,train,4,1,speech,Governor Edward M. Gramlich,PPI,14,124,,y_probe,0.002721141478305105
"(2001, 3)",-0.010977058631149283,train,4,1,meeting minutes,,PPI,14,47,,y_bl,-0.0002908686629182597
"(2001, 3)",-0.010977058631149283,train,4,1,meeting minutes,,PPI,14,47,,y_probe,0.0016847969290293707
"(2001, 5)",0.006600684031353055,train,4,1,meeting minutes,,PPI,14,66,,y_bl,-0.0032272943565408926
"(2001, 5)",0.006600684031353055,train,4,1,speech,Governor Laurence H. Meyer,PPI,14,59,,y_bl,-0.0032272943565408926
"(2001, 5)",0.006600684031353055,train,4,1,meeting minutes,,PPI,14,66,,y_probe,0.0022638603121559737
"(2001, 5)",0.006600684031353055,train,4,1,speech,Governor Laurence H. Meyer,PPI,14,59,,y_probe,0.00461597340480616
"(2001, 6)",-0.00954836486869226,train,4,1,meeting minutes,,PPI,14,78,,y_bl,-0.005775241068568081
"(2001, 6)",-0.00954836486869226,train,4,1,speech,"Vice Chairman Roger W. Ferguson, Jr.",PPI,14,52,,y_bl,-0.005775241068568081
"(2001, 6)",-0.00954836486869226,train,4,1,meeting minutes,,PPI,14,78,,y_probe,0.0012418891009008798
"(2001, 6)",-0.00954836486869226,train,4,1,speech,"Vice Chairman Roger W. Ferguson, Jr.",PPI,14,52,,y_probe,0.004213052285292956
"(2001, 7)",-0.015619506838231878,train,4,1,speech,Governor Laurence H. Meyer,PPI,14,259,,y_bl,0.003430901132954044
"(2001, 7)",-0.015619506838231878,train,4,1,speech,Governor Laurence H. Meyer,PPI,14,259,,y_probe,0.0018191104702554725
"(2001, 8)",-4.440892098500626e-15,train,4,1,meeting minutes,,PPI,14,52,,y_bl,-0.00024721833576056606
"(2001, 8)",-4.440892098500626e-15,train,4,1,meeting minutes,,PPI,14,52,,y_probe,-1.3718580019753718e-5
"(2001, 10)",-0.023512649350723613,train,4,1,meeting minutes,,PPI,14,56,,y_bl,-0.0019418622721649131
"(2001, 10)",-0.023512649350723613,train,4,1,speech,Chairman Alan Greenspan,PPI,14,25,,y_bl,-0.0019418622721649131
"(2001, 10)",-0.023512649350723613,train,4,1,speech,Governor Laurence H. Meyer,PPI,14,28,,y_bl,-0.0019418622721649131
"(2001, 10)",-0.023512649350723613,train,4,1,meeting minutes,,PPI,14,56,,y_probe,0.00031479563397036485
"(2001, 10)",-0.023512649350723613,train,4,1,speech,Chairman Alan Greenspan,PPI,14,25,,y_probe,0.0029683385055104977
"(2001, 10)",-0.023512649350723613,train,4,1,speech,Governor Laurence H. Meyer,PPI,14,28,,y_probe,0.0005461242334021641
"(2001, 11)",-0.0038446798608076094,train,4,1,meeting minutes,,PPI,14,49,,y_bl,-0.0037501086633877703
"(2001, 11)",-0.0038446798608076094,train,4,1,speech,Governor Edward M. Gramlich,PPI,14,59,,y_bl,-0.0037501086633877703
"(2001, 11)",-0.0038446798608076094,train,4,1,meeting minutes,,PPI,14,49,,y_probe,0.00013480941444097733
"(2001, 11)",-0.0038446798608076094,train,4,1,speech,Governor Edward M. Gramlich,PPI,14,59,,y_probe,0.0027740093560929325
"(2001, 12)",-0.013183595367299183,train,4,1,meeting minutes,,PPI,14,58,,y_bl,0.002797184617533991
"(2001, 12)",-0.013183595367299183,train,4,1,speech,Governor Laurence H. Meyer,PPI,14,118,,y_bl,0.002797184617533991
"(2001, 12)",-0.013183595367299183,train,4,1,meeting minutes,,PPI,14,58,,y_probe,0.0003337876542102066
"(2001, 12)",-0.013183595367299183,train,4,1,speech,Governor Laurence H. Meyer,PPI,14,118,,y_probe,-0.0011525065865571674
"(2002, 1)",0.0031176954325875528,train,4,1,meeting minutes,,PPI,14,69,,y_bl,-0.004122329998787383
"(2002, 1)",0.0031176954325875528,train,4,1,meeting minutes,,PPI,14,69,,y_probe,0.0013581890813138431
"(2002, 3)",0.010065899934715183,train,4,1,meeting minutes,,PPI,14,56,,y_bl,0.007313395054231097
"(2002, 3)",0.010065899934715183,train,4,1,meeting minutes,,PPI,14,56,,y_probe,0.0025372007341488536
"(2002, 5)",0.00767463475310759,train,4,1,meeting minutes,,PPI,14,57,,y_bl,0.004758855148899507
"(2002, 5)",0.00767463475310759,train,4,1,meeting minutes,,PPI,14,57,,y_probe,0.0030393079876636685
"(2002, 6)",0.0007642338927551506,train,4,1,meeting minutes,,PPI,14,56,,y_bl,0.008174331804099221
"(2002, 6)",0.0007642338927551506,train,4,1,meeting minutes,,PPI,14,56,,y_probe,0.0030524472594246114
"(2002, 8)",0.00457317870196583,train,4,1,meeting minutes,,PPI,14,55,,y_bl,0.002314763879411494
"(2002, 8)",0.00457317870196583,train,4,1,meeting minutes,,PPI,14,55,,y_probe,0.0015200196341029018
"(2002, 9)",0.006065219503090802,train,4,1,meeting minutes,,PPI,14,57,,y_bl,0.0009212043171898379
"(2002, 9)",0.006065219503090802,train,4,1,meeting minutes,,PPI,14,57,,y_probe,0.000681309088180294
"(2002, 10)",0.006779686985377786,train,4,1,speech,Chairman Alan Greenspan,PPI,14,47,,y_bl,0.0017519349396957218
"(2002, 10)",0.006779686985377786,train,4,1,speech,Governor Ben S. Bernanke,PPI,14,107,,y_bl,0.0017519349396957218
"(2002, 10)",0.006779686985377786,train,4,1,speech,"Vice Chairman Roger W. Ferguson, Jr.",PPI,14,55,,y_bl,0.0017519349396957218
"(2002, 10)",0.006779686985377786,train,4,1,speech,Chairman Alan Greenspan,PPI,14,47,,y_probe,0.004835436692548631
"(2002, 10)",0.006779686985377786,train,4,1,speech,Governor Ben S. Bernanke,PPI,14,107,,y_probe,0.004170151938769957
"(2002, 10)",0.006779686985377786,train,4,1,speech,"Vice Chairman Roger W. Ferguson, Jr.",PPI,14,55,,y_probe,0.004120846853224787
"(2002, 11)",-0.0007510327052262511,train,4,1,meeting minutes,,PPI,14,55,,y_bl,0.004124236968370522
"(2002, 11)",-0.0007510327052262511,train,4,1,speech,Governor Donald L. Kohn,PPI,14,29,,y_bl,0.004124236968370522
"(2002, 11)",-0.0007510327052262511,train,4,1,meeting minutes,,PPI,14,55,,y_probe,0.0007056164527263465
"(2002, 11)",-0.0007510327052262511,train,4,1,speech,Governor Donald L. Kohn,PPI,14,29,,y_probe,0.0034008903404778752
"(2002, 12)",-0.001503759681868111,train,4,1,meeting minutes,,PPI,14,50,,y_bl,0.001153367436158363
"(2002, 12)",-0.001503759681868111,train,4,1,speech,Chairman Alan Greenspan,PPI,14,70,,y_bl,0.001153367436158363
"(2002, 12)",-0.001503759681868111,train,4,1,meeting minutes,,PPI,14,50,,y_probe,0.0005813141795044826
"(2002, 12)",-0.001503759681868111,train,4,1,speech,Chairman Alan Greenspan,PPI,14,70,,y_probe,0.002442912064331025
"(2003, 1)",0.017897569457544726,train,4,1,meeting minutes,,PPI,14,48,,y_bl,4.449779652820261e-5
"(2003, 1)",0.017897569457544726,train,4,1,speech,Governor Edward M. Gramlich,PPI,14,69,,y_bl,4.449779652820261e-5
"(2003, 1)",0.017897569457544726,train,4,1,meeting minutes,,PPI,14,48,,y_probe,0.0011565471835998644
"(2003, 1)",0.017897569457544726,train,4,1,speech,Governor Edward M. Gramlich,PPI,14,69,,y_probe,0.0038089096816038307
"(2003, 2)",0.016856390322502968,train,4,1,speech,Governor Ben S. Bernanke,PPI,14,147,,y_bl,0.004796428338915027
"(2003, 2)",0.016856390322502968,train,4,1,speech,"Vice Chairman Roger W. Ferguson, Jr",PPI,14,73,,y_bl,0.004796428338915027
"(2003, 2)",0.016856390322502968,train,4,1,speech,Governor Ben S. Bernanke,PPI,14,147,,y_probe,0.007378793544709998
"(2003, 2)",0.016856390322502968,train,4,1,speech,"Vice Chairman Roger W. Ferguson, Jr",PPI,14,73,,y_probe,0.005285191874378565
"(2003, 3)",0.025826399559901958,train,4,1,meeting minutes,,PPI,14,48,,y_bl,0.007833344848999559
"(2003, 3)",0.025826399559901958,train,4,1,speech,Governor Ben S. Bernanke,PPI,14,115,,y_bl,0.007833344848999559
"(2003, 3)",0.025826399559901958,train,4,1,speech,Governor Donald L. Kohn,PPI,14,130,,y_bl,0.007833344848999559
"(2003, 3)",0.025826399559901958,train,4,1,meeting minutes,,PPI,14,48,,y_probe,0.0024160148034520165
"(2003, 3)",0.025826399559901958,train,4,1,speech,Governor Ben S. Bernanke,PPI,14,115,,y_probe,0.0075885565867536385
