ym,y,split,p,fold,event_type,speaker,indicator,layer,nrow,maturity,n_pc,model,yhat
"(1996, 1)",0.0,train,3,1,meeting minutes,,UST,6,106,1 Mo,,y_bl,-0.03282972550092894
"(1996, 1)",0.0,train,3,1,meeting minutes,,UST,6,106,1 Mo,,y_probe,-0.006465119995853763
"(1996, 3)",0.07738666361542093,train,3,1,meeting minutes,,UST,6,77,1 Mo,,y_bl,-0.03282972550092894
"(1996, 3)",0.07738666361542093,train,3,1,meeting minutes,,UST,6,77,1 Mo,,y_probe,-0.008284824248622612
"(1996, 5)",0.035824726518145805,train,3,1,meeting minutes,,UST,6,88,1 Mo,,y_bl,-0.05366709740432064
"(1996, 5)",0.035824726518145805,train,3,1,meeting minutes,,UST,6,88,1 Mo,,y_probe,-0.011065028303241032
"(1996, 7)",0.013110165924207662,train,3,1,meeting minutes,,UST,6,124,1 Mo,,y_bl,-0.056326084026111965
"(1996, 7)",0.013110165924207662,train,3,1,meeting minutes,,UST,6,124,1 Mo,,y_probe,0.004326561089561213
"(1996, 8)",-0.016047025597516695,train,3,1,meeting minutes,,UST,6,75,1 Mo,,y_bl,-0.029950710124355136
"(1996, 8)",-0.016047025597516695,train,3,1,meeting minutes,,UST,6,75,1 Mo,,y_probe,-0.03767508279785746
"(1996, 9)",0.03184060585565751,train,3,1,meeting minutes,,UST,6,91,1 Mo,,y_bl,-0.02492008837915947
"(1996, 9)",0.03184060585565751,train,3,1,meeting minutes,,UST,6,91,1 Mo,,y_probe,-0.01259873507262051
"(1996, 10)",-0.024514565763584573,train,3,1,speech,Chairman Alan Greenspan,UST,6,20,1 Mo,,y_bl,-0.036359273079097
"(1996, 10)",-0.024514565763584573,train,3,1,speech,Chairman Alan Greenspan,UST,6,20,1 Mo,,y_probe,-0.03287310413947582
"(1996, 11)",-0.06172011215787131,train,3,1,meeting minutes,,UST,6,82,1 Mo,,y_bl,-0.03458597907582971
"(1996, 11)",-0.06172011215787131,train,3,1,meeting minutes,,UST,6,82,1 Mo,,y_probe,-0.001090483899027991
"(1996, 12)",0.029076264081508763,train,3,1,meeting minutes,,UST,6,67,1 Mo,,y_bl,-0.006548274990771102
"(1996, 12)",0.029076264081508763,train,3,1,meeting minutes,,UST,6,67,1 Mo,,y_probe,-0.0154306368551833
"(1997, 1)",0.02384613737283403,train,3,1,speech,Governor Laurence H. Meyer,UST,6,11,1 Mo,,y_bl,-0.03367404608155879
"(1997, 1)",0.02384613737283403,train,3,1,speech,Governor Laurence H. Meyer,UST,6,11,1 Mo,,y_probe,-0.1028601601285993
"(1997, 2)",-0.0073910166463893034,train,3,1,meeting minutes,,UST,6,82,1 Mo,,y_bl,-0.05467970371117348
"(1997, 2)",-0.0073910166463893034,train,3,1,meeting minutes,,UST,6,82,1 Mo,,y_probe,0.006291006514192947
"(1997, 3)",0.029241849594496383,train,3,1,meeting minutes,,UST,6,77,1 Mo,,y_bl,-0.030290301001583215
"(1997, 3)",0.029241849594496383,train,3,1,meeting minutes,,UST,6,77,1 Mo,,y_probe,-0.012660760751830048
"(1997, 4)",0.021383566025322764,train,3,1,speech,Governor Laurence H. Meyer,UST,6,168,1 Mo,,y_bl,-0.03543007031347807
"(1997, 4)",0.021383566025322764,train,3,1,speech,Governor Laurence H. Meyer,UST,6,168,1 Mo,,y_probe,0.0016633845391513147
"(1997, 5)",-0.02186144771088394,train,3,1,meeting minutes,,UST,6,85,1 Mo,,y_bl,-0.045045494793480294
"(1997, 5)",-0.02186144771088394,train,3,1,speech,Chairman Alan Greenspan,UST,6,61,1 Mo,,y_bl,-0.045045494793480294
"(1997, 5)",-0.02186144771088394,train,3,1,meeting minutes,,UST,6,85,1 Mo,,y_probe,0.005261258270223809
"(1997, 5)",-0.02186144771088394,train,3,1,speech,Chairman Alan Greenspan,UST,6,61,1 Mo,,y_probe,-0.028832297439152006
"(1997, 7)",-0.01990532224880992,train,3,1,meeting minutes,,UST,6,116,1 Mo,,y_bl,-0.02592578285550202
"(1997, 7)",-0.01990532224880992,train,3,1,meeting minutes,,UST,6,116,1 Mo,,y_probe,-0.007033330434231849
"(1997, 8)",-0.040515668893719894,train,3,1,meeting minutes,,UST,6,74,1 Mo,,y_bl,-0.02001471945017138
"(1997, 8)",-0.040515668893719894,train,3,1,meeting minutes,,UST,6,74,1 Mo,,y_probe,0.004393889005001807
"(1997, 9)",-0.005798144987579482,train,3,1,meeting minutes,,UST,6,72,1 Mo,,y_bl,-0.021979658348250733
"(1997, 9)",-0.005798144987579482,train,3,1,speech,Chairman Alan Greenspan,UST,6,83,1 Mo,,y_bl,-0.021979658348250733
"(1997, 9)",-0.005798144987579482,train,3,1,speech,Governor Laurence H. Meyer,UST,6,127,1 Mo,,y_bl,-0.021979658348250733
"(1997, 9)",-0.005798144987579482,train,3,1,meeting minutes,,UST,6,72,1 Mo,,y_probe,-0.0017742254651155252
"(1997, 9)",-0.005798144987579482,train,3,1,speech,Chairman Alan Greenspan,UST,6,83,1 Mo,,y_probe,-0.0032447114522866556
"(1997, 9)",-0.005798144987579482,train,3,1,speech,Governor Laurence H. Meyer,UST,6,127,1 Mo,,y_probe,-0.009714415090301251
"(1997, 10)",-0.008236547093297242,train,3,1,speech,Governor Laurence H. Meyer,UST,6,135,1 Mo,,y_bl,-0.02731504782509008
"(1997, 10)",-0.008236547093297242,train,3,1,speech,Governor Laurence H. Meyer,UST,6,135,1 Mo,,y_probe,0.015592402659559286
"(1997, 11)",-0.04607645829783902,train,3,1,meeting minutes,,UST,6,76,1 Mo,,y_bl,-0.03628649720518485
"(1997, 11)",-0.04607645829783902,train,3,1,speech,Chairman Alan Greenspan,UST,6,83,1 Mo,,y_bl,-0.03628649720518485
"(1997, 11)",-0.04607645829783902,train,3,1,meeting minutes,,UST,6,76,1 Mo,,y_probe,-0.014174904134821701
"(1997, 11)",-0.04607645829783902,train,3,1,speech,Chairman Alan Greenspan,UST,6,83,1 Mo,,y_probe,-0.0323917529018397
"(1997, 12)",-0.025645991046535716,train,3,1,meeting minutes,,UST,6,73,1 Mo,,y_bl,-0.019909506411510187
"(1997, 12)",-0.025645991046535716,train,3,1,speech,Chairman Alan Greenspan,UST,6,39,1 Mo,,y_bl,-0.019909506411510187
"(1997, 12)",-0.025645991046535716,train,3,1,meeting minutes,,UST,6,73,1 Mo,,y_probe,-0.020370705236352198
"(1997, 12)",-0.025645991046535716,train,3,1,speech,Chairman Alan Greenspan,UST,6,39,1 Mo,,y_probe,-0.01792370344673892
"(1998, 1)",-0.033940671686584045,train,3,1,speech,Chairman Alan Greenspan,UST,6,14,1 Mo,,y_bl,-0.01904234775019413
"(1998, 1)",-0.033940671686584045,train,3,1,speech,Governor Laurence H. Meyer,UST,6,135,1 Mo,,y_bl,-0.01904234775019413
"(1998, 1)",-0.033940671686584045,train,3,1,speech,Chairman Alan Greenspan,UST,6,14,1 Mo,,y_probe,-0.045561318305223426
"(1998, 1)",-0.033940671686584045,train,3,1,speech,Governor Laurence H. Meyer,UST,6,135,1 Mo,,y_probe,-0.012466963730590377
"(1998, 2)",0.012969186206129413,train,3,1,meeting minutes,,UST,6,85,1 Mo,,y_bl,-0.026734369774016706
"(1998, 2)",0.012969186206129413,train,3,1,meeting minutes,,UST,6,85,1 Mo,,y_probe,0.006618506216399984
"(1998, 3)",0.008300686535488825,train,3,1,meeting minutes,,UST,6,84,1 Mo,,y_bl,-0.03449620411196473
"(1998, 3)",0.008300686535488825,train,3,1,speech,Governor Laurence H. Meyer,UST,6,176,1 Mo,,y_bl,-0.03449620411196473
"(1998, 3)",0.008300686535488825,train,3,1,meeting minutes,,UST,6,84,1 Mo,,y_probe,-0.00994751776356053
"(1998, 3)",0.008300686535488825,train,3,1,speech,Governor Laurence H. Meyer,UST,6,176,1 Mo,,y_probe,-0.01600015320824603
"(1998, 4)",-0.0032281606707242894,train,3,1,speech,Governor Laurence H. Meyer,UST,6,67,1 Mo,,y_bl,-0.043008911880896186
