ym,y,split,p,fold,event_type,speaker,indicator,layer,nrow,maturity,model,yhat
"(1997, 5)",-0.029935518451022627,train,10,1,meeting minutes,,UST,19,85,1 Yr,y_probe,-0.004763735926529806
"(1997, 5)",-0.029935518451022627,train,10,1,speech,Chairman Alan Greenspan,UST,19,61,1 Yr,y_probe,0.005359451246864904
"(1997, 7)",-0.04027389913794277,train,10,1,meeting minutes,,UST,19,116,1 Yr,y_bl,0.0038036540682278674
"(1997, 7)",-0.04027389913794277,train,10,1,meeting minutes,,UST,19,116,1 Yr,y_probe,0.0006499305139298687
"(1997, 8)",-0.023319442345142605,train,10,1,meeting minutes,,UST,19,74,1 Yr,y_bl,-0.00196808394340437
"(1997, 8)",-0.023319442345142605,train,10,1,meeting minutes,,UST,19,74,1 Yr,y_probe,0.005249026927802664
"(1997, 9)",-0.0009327408505547402,train,10,1,meeting minutes,,UST,19,72,1 Yr,y_bl,-0.012125543554784018
"(1997, 9)",-0.0009327408505547402,train,10,1,speech,Chairman Alan Greenspan,UST,19,83,1 Yr,y_bl,-0.012125543554784018
"(1997, 9)",-0.0009327408505547402,train,10,1,speech,Governor Laurence H. Meyer,UST,19,127,1 Yr,y_bl,-0.012125543554784018
"(1997, 9)",-0.0009327408505547402,train,10,1,meeting minutes,,UST,19,72,1 Yr,y_probe,-0.0027929884392917663
"(1997, 9)",-0.0009327408505547402,train,10,1,speech,Chairman Alan Greenspan,UST,19,83,1 Yr,y_probe,-0.004449362500237729
"(1997, 9)",-0.0009327408505547402,train,10,1,speech,Governor Laurence H. Meyer,UST,19,127,1 Yr,y_probe,0.028199911331724958
"(1997, 10)",-0.0009280025412752302,train,10,1,speech,Governor Laurence H. Meyer,UST,19,135,1 Yr,y_bl,0.01585640587370409
"(1997, 10)",-0.0009280025412752302,train,10,1,speech,Governor Laurence H. Meyer,UST,19,135,1 Yr,y_probe,0.016285661846801438
"(1997, 11)",-0.013771193732996352,train,10,1,meeting minutes,,UST,19,76,1 Yr,y_bl,0.011204275349032454
"(1997, 11)",-0.013771193732996352,train,10,1,speech,Chairman Alan Greenspan,UST,19,83,1 Yr,y_bl,0.011204275349032454
"(1997, 11)",-0.013771193732996352,train,10,1,meeting minutes,,UST,19,76,1 Yr,y_probe,-0.002938516078132684
"(1997, 11)",-0.013771193732996352,train,10,1,speech,Chairman Alan Greenspan,UST,19,83,1 Yr,y_probe,0.022176112635627358
"(1997, 12)",0.013983974202703022,train,10,1,meeting minutes,,UST,19,73,1 Yr,y_bl,0.009730556588983232
"(1997, 12)",0.013983974202703022,train,10,1,speech,Chairman Alan Greenspan,UST,19,39,1 Yr,y_bl,0.009730556588983232
"(1997, 12)",0.013983974202703022,train,10,1,meeting minutes,,UST,19,73,1 Yr,y_probe,-0.0008800520522810962
"(1997, 12)",0.013983974202703022,train,10,1,speech,Chairman Alan Greenspan,UST,19,39,1 Yr,y_probe,0.007789414396510013
"(1998, 1)",-0.05561294203563204,train,10,1,speech,Chairman Alan Greenspan,UST,19,14,1 Yr,y_bl,-0.021574301436424782
"(1998, 1)",-0.05561294203563204,train,10,1,speech,Governor Laurence H. Meyer,UST,19,135,1 Yr,y_bl,-0.021574301436424782
"(1998, 1)",-0.05561294203563204,train,10,1,speech,Chairman Alan Greenspan,UST,19,14,1 Yr,y_probe,-0.015896742791741008
"(1998, 1)",-0.05561294203563204,train,10,1,speech,Governor Laurence H. Meyer,UST,19,135,1 Yr,y_probe,0.0161179557181516
"(1998, 2)",0.00884694492082927,train,10,1,meeting minutes,,UST,19,85,1 Yr,y_bl,-0.0036957554242387784
"(1998, 2)",0.00884694492082927,train,10,1,meeting minutes,,UST,19,85,1 Yr,y_probe,-0.004029007642486248
"(1998, 3)",0.01993631462488802,train,10,1,meeting minutes,,UST,19,84,1 Yr,y_bl,-0.00981352595348027
"(1998, 3)",0.01993631462488802,train,10,1,speech,Governor Laurence H. Meyer,UST,19,176,1 Yr,y_bl,-0.00981352595348027
"(1998, 3)",0.01993631462488802,train,10,1,meeting minutes,,UST,19,84,1 Yr,y_probe,-0.004387226107388347
"(1998, 3)",0.01993631462488802,train,10,1,speech,Governor Laurence H. Meyer,UST,19,176,1 Yr,y_probe,0.0196101825430653
"(1998, 4)",-0.0048374651621134745,train,10,1,speech,Governor Laurence H. Meyer,UST,19,67,1 Yr,y_bl,-0.017980910827358868
"(1998, 4)",-0.0048374651621134745,train,10,1,speech,Governor Laurence H. Meyer,UST,19,67,1 Yr,y_probe,0.02031248882698194
"(1998, 5)",0.02226437049739971,train,10,1,meeting minutes,,UST,19,94,1 Yr,y_bl,-0.0007693961002001154
"(1998, 5)",0.02226437049739971,train,10,1,meeting minutes,,UST,19,94,1 Yr,y_probe,-0.003004997066707517
"(1998, 6)",-0.012927234501458162,train,10,1,meeting minutes,,UST,19,111,1 Yr,y_bl,-0.004171815782873682
"(1998, 6)",-0.012927234501458162,train,10,1,meeting minutes,,UST,19,111,1 Yr,y_probe,-0.008437395023478204
"(1998, 7)",-0.009337135995939327,train,10,1,speech,"Governor Roger W. Ferguson, Jr.",UST,19,81,1 Yr,y_bl,-0.023698138499347703
"(1998, 7)",-0.009337135995939327,train,10,1,speech,"Governor Roger W. Ferguson, Jr.",UST,19,81,1 Yr,y_probe,0.011459035405800759
"(1998, 8)",-0.013220211428133899,train,10,1,meeting minutes,,UST,19,81,1 Yr,y_bl,0.0035806793306181963
"(1998, 8)",-0.013220211428133899,train,10,1,meeting minutes,,UST,19,81,1 Yr,y_probe,-0.016123223458873702
"(1998, 9)",-0.1494090872546749,train,10,1,meeting minutes,,UST,19,80,1 Yr,y_bl,-0.012760021832908617
"(1998, 9)",-0.1494090872546749,train,10,1,meeting minutes,,UST,19,80,1 Yr,y_probe,-0.01640027157001534
"(1998, 10)",-0.08041069295827613,train,10,1,speech,Governor Laurence H. Meyer,UST,19,100,1 Yr,y_bl,0.022569968937636728
"(1998, 10)",-0.08041069295827613,train,10,1,speech,Governor Laurence H. Meyer,UST,19,100,1 Yr,y_probe,0.0034761607392313253
"(1998, 11)",0.0782007473074735,train,10,1,meeting minutes,,UST,19,82,1 Yr,y_bl,-0.0017993534121205322
"(1998, 11)",0.0782007473074735,train,10,1,meeting minutes,,UST,19,82,1 Yr,y_probe,-0.008358678435595105
"(1998, 12)",0.008810629682155513,train,10,1,meeting minutes,,UST,19,72,1 Yr,y_bl,-0.035102350716593116
"(1998, 12)",0.008810629682155513,train,10,1,meeting minutes,,UST,19,72,1 Yr,y_probe,-0.006621542054436569
"(1999, 1)",-0.022173857494322435,train,10,1,speech,"Governor Roger W. Ferguson, Jr.",UST,19,51,1 Yr,y_bl,0.021476881938614675
"(1999, 1)",-0.022173857494322435,train,10,1,speech,"Governor Roger W. Ferguson, Jr.",UST,19,51,1 Yr,y_probe,0.014511499794263062
"(1999, 2)",0.058685934812218635,train,10,1,meeting minutes,,UST,19,89,1 Yr,y_bl,0.011764749331239483
"(1999, 2)",0.058685934812218635,train,10,1,speech,Governor Laurence H. Meyer,UST,19,98,1 Yr,y_bl,0.011764749331239483
"(1999, 2)",0.058685934812218635,train,10,1,meeting minutes,,UST,19,89,1 Yr,y_probe,-0.002200789194707116
"(1999, 2)",0.058685934812218635,train,10,1,speech,Governor Laurence H. Meyer,UST,19,98,1 Yr,y_probe,0.0109036060084091
"(1999, 3)",-0.0024329122630024624,train,10,1,meeting minutes,,UST,19,80,1 Yr,y_bl,-0.07139384578007976
"(1999, 3)",-0.0024329122630024624,train,10,1,meeting minutes,,UST,19,80,1 Yr,y_probe,-0.001471530066396616
"(1999, 4)",-0.014941579998200671,train,10,1,speech,Governor Laurence H. Meyer,UST,19,99,1 Yr,y_bl,-0.03986646025711807
"(1999, 4)",-0.014941579998200671,train,10,1,speech,Governor Laurence H. Meyer,UST,19,99,1 Yr,y_probe,0.009487471133280793
"(1999, 5)",0.04368272319907464,train,10,1,meeting minutes,,UST,19,72,1 Yr,y_bl,-7.80440314161368e-5
"(1999, 5)",0.04368272319907464,train,10,1,speech,Vice Chair Alice M. Rivlin,UST,19,41,1 Yr,y_bl,-7.80440314161368e-5
"(1999, 5)",0.04368272319907464,train,10,1,meeting minutes,,UST,19,72,1 Yr,y_probe,0.015573850549414061
"(1999, 5)",0.04368272319907464,train,10,1,speech,Vice Chair Alice M. Rivlin,UST,19,41,1 Yr,y_probe,0.024259062161901355
"(1999, 6)",0.059591271046068976,train,10,1,meeting minutes,,UST,19,112,1 Yr,y_bl,-0.02020150919109044
"(1999, 6)",0.059591271046068976,train,10,1,speech,"Governor Roger W. Ferguson, Jr.",UST,19,56,1 Yr,y_bl,-0.02020150919109044
"(1999, 6)",0.059591271046068976,train,10,1,meeting minutes,,UST,19,112,1 Yr,y_probe,0.006776803855367412
"(1999, 6)",0.059591271046068976,train,10,1,speech,"Governor Roger W. Ferguson, Jr.",UST,19,56,1 Yr,y_probe,0.022306368967234664
"(1999, 8)",0.007446138333835049,train,10,1,meeting minutes,,UST,19,82,1 Yr,y_bl,-0.015784447713545053
"(1999, 8)",0.007446138333835049,train,10,1,speech,Chairman Alan Greenspan,UST,19,28,1 Yr,y_bl,-0.015784447713545053
"(1999, 8)",0.007446138333835049,train,10,1,meeting minutes,,UST,19,82,1 Yr,y_probe,0.013177128622278537
"(1999, 8)",0.007446138333835049,train,10,1,speech,Chairman Alan Greenspan,UST,19,28,1 Yr,y_probe,0.013582503396520335
"(1999, 9)",0.016510636747734682,train,10,1,speech,Governor Laurence H. Meyer,UST,19,135,1 Yr,y_bl,0.012226854670267191
"(1999, 9)",0.016510636747734682,train,10,1,speech,"Governor Roger W. Ferguson, Jr.",UST,19,79,1 Yr,y_bl,0.012226854670267191
"(1999, 9)",0.016510636747734682,train,10,1,speech,Governor Laurence H. Meyer,UST,19,135,1 Yr,y_probe,0.011884330922446769
"(1999, 9)",0.016510636747734682,train,10,1,speech,"Governor Roger W. Ferguson, Jr.",UST,19,79,1 Yr,y_probe,0.011589172014815996
"(1999, 10)",0.019440247718804957,train,10,1,meeting minutes,,UST,19,76,1 Yr,y_bl,0.0025497593395692585
"(1999, 10)",0.019440247718804957,train,10,1,speech,Chairman Alan Greenspan,UST,19,53,1 Yr,y_bl,0.0025497593395692585
"(1999, 10)",0.019440247718804957,train,10,1,speech,Governor Laurence H. Meyer,UST,19,229,1 Yr,y_bl,0.0025497593395692585
"(1999, 10)",0.019440247718804957,train,10,1,meeting minutes,,UST,19,76,1 Yr,y_probe,0.010338703773803706
"(1999, 10)",0.019440247718804957,train,10,1,speech,Chairman Alan Greenspan,UST,19,53,1 Yr,y_probe,0.016751675895958884
"(1999, 10)",0.019440247718804957,train,10,1,speech,Governor Laurence H. Meyer,UST,19,229,1 Yr,y_probe,0.006932386095951278
"(1999, 11)",0.026782170236214684,train,10,1,meeting minutes,,UST,19,79,1 Yr,y_bl,-0.0034782837588348526
"(1999, 11)",0.026782170236214684,train,10,1,speech,Chairman Alan Greenspan,UST,19,23,1 Yr,y_bl,-0.0034782837588348526
"(1999, 11)",0.026782170236214684,train,10,1,meeting minutes,,UST,19,79,1 Yr,y_probe,0.0027677515618071795
"(1999, 11)",0.026782170236214684,train,10,1,speech,Chairman Alan Greenspan,UST,19,23,1 Yr,y_probe,0.017539326758999302
"(1999, 12)",0.0762046025075068,train,10,1,meeting minutes,,UST,19,72,1 Yr,y_bl,0.0020886789242891774
"(1999, 12)",0.0762046025075068,train,10,1,meeting minutes,,UST,19,72,1 Yr,y_probe,0.012397735140984238
"(2000, 1)",0.023210680814978173,train,10,1,speech,Governor Edward M. Gramlich,UST,19,161,1 Yr,y_bl,0.016504105926253912
"(2000, 1)",0.023210680814978173,train,10,1,speech,Governor Laurence H. Meyer,UST,19,83,1 Yr,y_bl,0.016504105926253912
"(2000, 1)",0.023210680814978173,train,10,1,speech,Governor Edward M. Gramlich,UST,19,161,1 Yr,y_probe,0.017290051323663205
"(2000, 1)",0.023210680814978173,train,10,1,speech,Governor Laurence H. Meyer,UST,19,83,1 Yr,y_probe,0.01345355845555938
"(2000, 2)",0.023130187416580503,train,10,1,meeting minutes,,UST,19,98,1 Yr,y_bl,0.014655801056725426
"(2000, 2)",0.023130187416580503,train,10,1,speech,Governor Laurence H. Meyer,UST,19,77,1 Yr,y_bl,0.014655801056725426
"(2000, 2)",0.023130187416580503,train,10,1,meeting minutes,,UST,19,98,1 Yr,y_probe,0.003353749144995746
"(2000, 2)",0.023130187416580503,train,10,1,speech,Governor Laurence H. Meyer,UST,19,77,1 Yr,y_probe,0.011251076029744261
"(2000, 3)",-0.011835051273666455,train,10,1,meeting minutes,,UST,19,62,1 Yr,y_bl,0.011780412295233383
"(2000, 3)",-0.011835051273666455,train,10,1,speech,Governor Laurence H. Meyer,UST,19,84,1 Yr,y_bl,0.011780412295233383
"(2000, 3)",-0.011835051273666455,train,10,1,meeting minutes,,UST,19,62,1 Yr,y_probe,0.0031227023829019096
"(2000, 3)",-0.011835051273666455,train,10,1,speech,Governor Laurence H. Meyer,UST,19,84,1 Yr,y_probe,0.0010359612052606808
"(2000, 4)",-0.001802395517196071,train,10,1,speech,Chairman Alan Greenspan,UST,19,22,1 Yr,y_bl,0.0025841233725341093
"(2000, 4)",-0.001802395517196071,train,10,1,speech,Governor Laurence H. Meyer,UST,19,135,1 Yr,y_bl,0.0025841233725341093
"(2000, 4)",-0.001802395517196071,train,10,1,speech,Chairman Alan Greenspan,UST,19,22,1 Yr,y_probe,0.011346207653199032
"(2000, 4)",-0.001802395517196071,train,10,1,speech,Governor Laurence H. Meyer,UST,19,135,1 Yr,y_probe,0.02195806044754154
"(2000, 5)",0.041502836966219814,train,10,1,meeting minutes,,UST,19,67,1 Yr,y_bl,0.01519475981906205
"(2000, 5)",0.041502836966219814,train,10,1,meeting minutes,,UST,19,67,1 Yr,y_probe,-0.0008461293192902153
"(2000, 6)",-0.03552909001841963,train,10,1,meeting minutes,,UST,19,74,1 Yr,y_bl,0.018074566710358828
"(2000, 6)",-0.03552909001841963,train,10,1,speech,Governor Laurence H. Meyer,UST,19,142,1 Yr,y_bl,0.018074566710358828
"(2000, 6)",-0.03552909001841963,train,10,1,meeting minutes,,UST,19,74,1 Yr,y_probe,-0.005025702493134429
"(2000, 6)",-0.03552909001841963,train,10,1,speech,Governor Laurence H. Meyer,UST,19,142,1 Yr,y_probe,0.015794580331934132
"(2000, 8)",-0.0009254975209473937,train,10,1,meeting minutes,,UST,19,78,1 Yr,y_bl,0.024584352627011426
"(2000, 8)",-0.0009254975209473937,train,10,1,meeting minutes,,UST,19,78,1 Yr,y_probe,-0.006422567749044728
"(2000, 10)",-0.036394306911047246,train,10,1,meeting minutes,,UST,19,65,1 Yr,y_bl,0.023437251622337122
"(2000, 10)",-0.036394306911047246,train,10,1,speech,Chairman Alan Greenspan,UST,19,57,1 Yr,y_bl,0.023437251622337122
"(2000, 10)",-0.036394306911047246,train,10,1,speech,Governor Laurence H. Meyer,UST,19,346,1 Yr,y_bl,0.023437251622337122
"(2000, 10)",-0.036394306911047246,train,10,1,meeting minutes,,UST,19,65,1 Yr,y_probe,-0.013625463920368784
"(2000, 10)",-0.036394306911047246,train,10,1,speech,Chairman Alan Greenspan,UST,19,57,1 Yr,y_probe,0.003719649121373863
"(2000, 10)",-0.036394306911047246,train,10,1,speech,Governor Laurence H. Meyer,UST,19,346,1 Yr,y_probe,0.001975489937984098
"(2000, 11)",0.020114781938236792,train,10,1,meeting minutes,,UST,19,77,1 Yr,y_bl,-0.006561144553709841
"(2000, 11)",0.020114781938236792,train,10,1,meeting minutes,,UST,19,77,1 Yr,y_probe,-0.0029182908616450115
"(2000, 12)",-0.07780354980916829,train,10,1,meeting minutes,,UST,19,70,1 Yr,y_bl,0.008602983275021677
"(2000, 12)",-0.07780354980916829,train,10,1,speech,Chairman Alan Greenspan,UST,19,1,1 Yr,y_bl,0.008602983275021677
"(2000, 12)",-0.07780354980916829,train,10,1,speech,"Vice Chairman Roger W. Ferguson, Jr.",UST,19,57,1 Yr,y_bl,0.008602983275021677
"(2000, 12)",-0.07780354980916829,train,10,1,meeting minutes,,UST,19,70,1 Yr,y_probe,-0.03134030706927589
"(2000, 12)",-0.07780354980916829,train,10,1,speech,Chairman Alan Greenspan,UST,19,1,1 Yr,y_probe,-0.054912938013656945
"(2000, 12)",-0.07780354980916829,train,10,1,speech,"Vice Chairman Roger W. Ferguson, Jr.",UST,19,57,1 Yr,y_probe,0.004891942548742246
"(2001, 1)",-0.20450627733870178,train,10,1,meeting minutes,,UST,19,65,1 Yr,y_bl,0.019919544872819613
"(2001, 1)",-0.20450627733870178,train,10,1,meeting minutes,,UST,19,65,1 Yr,y_probe,-0.044549613631470614
"(2001, 2)",0.036290001405200556,train,10,1,speech,Governor Edward M. Gramlich,UST,19,124,1 Yr,y_bl,0.017483452508207303
"(2001, 2)",0.036290001405200556,train,10,1,speech,Governor Edward M. Gramlich,UST,19,124,1 Yr,y_probe,0.011510513363115156
"(2001, 3)",-0.13203505836358334,train,10,1,meeting minutes,,UST,19,47,1 Yr,y_bl,-0.029661396371173796
"(2001, 3)",-0.13203505836358334,train,10,1,meeting minutes,,UST,19,47,1 Yr,y_probe,-0.03529466955654392
"(2001, 5)",-0.09859197591911562,train,10,1,meeting minutes,,UST,19,66,1 Yr,y_bl,-0.01153474053864659
"(2001, 5)",-0.09859197591911562,train,10,1,speech,Governor Laurence H. Meyer,UST,19,59,1 Yr,y_bl,-0.01153474053864659
"(2001, 5)",-0.09859197591911562,train,10,1,meeting minutes,,UST,19,66,1 Yr,y_probe,-0.02212775403727984
"(2001, 5)",-0.09859197591911562,train,10,1,speech,Governor Laurence H. Meyer,UST,19,59,1 Yr,y_probe,0.004643233434265158
"(2001, 6)",-0.05697927589839569,train,10,1,meeting minutes,,UST,19,78,1 Yr,y_bl,0.045455488652385884
"(2001, 6)",-0.05697927589839569,train,10,1,speech,"Vice Chairman Roger W. Ferguson, Jr.",UST,19,52,1 Yr,y_bl,0.045455488652385884
"(2001, 6)",-0.05697927589839569,train,10,1,meeting minutes,,UST,19,78,1 Yr,y_probe,-0.04380111973056883
"(2001, 6)",-0.05697927589839569,train,10,1,speech,"Vice Chairman Roger W. Ferguson, Jr.",UST,19,52,1 Yr,y_probe,0.0038119031718708636
"(2001, 7)",0.014428663190234836,train,10,1,speech,Governor Laurence H. Meyer,UST,19,259,1 Yr,y_bl,-0.055759120387443545
"(2001, 7)",0.014428663190234836,train,10,1,speech,Governor Laurence H. Meyer,UST,19,259,1 Yr,y_probe,0.006178227225767374
"(2001, 8)",-0.06252035698133276,train,10,1,meeting minutes,,UST,19,52,1 Yr,y_bl,-0.06651889850116684
"(2001, 8)",-0.06252035698133276,train,10,1,meeting minutes,,UST,19,52,1 Yr,y_probe,-0.04197967502572272
"(2001, 10)",-0.3410702175314373,train,10,1,meeting minutes,,UST,19,56,1 Yr,y_bl,-0.0013396343126700877
"(2001, 10)",-0.3410702175314373,train,10,1,speech,Chairman Alan Greenspan,UST,19,25,1 Yr,y_bl,-0.0013396343126700877
"(2001, 10)",-0.3410702175314373,train,10,1,speech,Governor Laurence H. Meyer,UST,19,28,1 Yr,y_bl,-0.0013396343126700877
"(2001, 10)",-0.3410702175314373,train,10,1,meeting minutes,,UST,19,56,1 Yr,y_probe,-0.05977507783731295
"(2001, 10)",-0.3410702175314373,train,10,1,speech,Chairman Alan Greenspan,UST,19,25,1 Yr,y_probe,0.004292800682228482
"(2001, 10)",-0.3410702175314373,train,10,1,speech,Governor Laurence H. Meyer,UST,19,28,1 Yr,y_probe,-0.018387827305315095
"(2001, 11)",-0.18322333363594148,train,10,1,meeting minutes,,UST,19,49,1 Yr,y_bl,-0.02946024116487059
"(2001, 11)",-0.18322333363594148,train,10,1,speech,Governor Edward M. Gramlich,UST,19,59,1 Yr,y_bl,-0.02946024116487059
"(2001, 11)",-0.18322333363594148,train,10,1,meeting minutes,,UST,19,49,1 Yr,y_probe,-0.07054474957505343
"(2001, 11)",-0.18322333363594148,train,10,1,speech,Governor Edward M. Gramlich,UST,19,59,1 Yr,y_probe,-7.757252929026137e-5
"(2001, 12)",0.09456598575432774,train,10,1,meeting minutes,,UST,19,58,1 Yr,y_bl,-0.04623007207524639
"(2001, 12)",0.09456598575432774,train,10,1,speech,Governor Laurence H. Meyer,UST,19,118,1 Yr,y_bl,-0.04623007207524639
"(2001, 12)",0.09456598575432774,train,10,1,meeting minutes,,UST,19,58,1 Yr,y_probe,-0.03895667323481369
"(2001, 12)",0.09456598575432774,train,10,1,speech,Governor Laurence H. Meyer,UST,19,118,1 Yr,y_probe,0.01024855712437552
"(2002, 1)",0.004238484578380053,train,10,1,meeting minutes,,UST,19,69,1 Yr,y_bl,-0.13226306551346043
"(2002, 1)",0.004238484578380053,train,10,1,meeting minutes,,UST,19,69,1 Yr,y_probe,-0.018166597324275568
"(2002, 3)",0.157348635862575,train,10,1,meeting minutes,,UST,19,56,1 Yr,y_bl,0.03518844870960062
"(2002, 3)",0.157348635862575,train,10,1,meeting minutes,,UST,19,56,1 Yr,y_probe,-0.008186703064468719
"(2002, 5)",-0.13957038984129147,train,10,1,meeting minutes,,UST,19,57,1 Yr,y_bl,-0.02760879182043589
"(2002, 5)",-0.13957038984129147,train,10,1,meeting minutes,,UST,19,57,1 Yr,y_probe,-0.024270809785318363
"(2002, 6)",-0.10194003834299388,train,10,1,meeting minutes,,UST,19,56,1 Yr,y_bl,-0.10864900156869423
"(2002, 6)",-0.10194003834299388,train,10,1,meeting minutes,,UST,19,56,1 Yr,y_probe,-0.013652840022032153
"(2002, 8)",-0.18721154208814567,train,10,1,meeting minutes,,UST,19,55,1 Yr,y_bl,-0.08930260226393691
"(2002, 8)",-0.18721154208814567,train,10,1,meeting minutes,,UST,19,55,1 Yr,y_probe,-0.03342452452514981
"(2002, 9)",-0.011834457647003749,train,10,1,meeting minutes,,UST,19,57,1 Yr,y_bl,-0.060821131496058216
"(2002, 9)",-0.011834457647003749,train,10,1,meeting minutes,,UST,19,57,1 Yr,y_probe,-0.025794892417559653
"(2002, 10)",0.06064510925684018,train,10,1,speech,Chairman Alan Greenspan,UST,19,47,1 Yr,y_bl,-0.026124960570760566
"(2002, 10)",0.06064510925684018,train,10,1,speech,Governor Ben S. Bernanke,UST,19,107,1 Yr,y_bl,-0.026124960570760566
"(2002, 10)",0.06064510925684018,train,10,1,speech,"Vice Chairman Roger W. Ferguson, Jr.",UST,19,55,1 Yr,y_bl,-0.026124960570760566
"(2002, 10)",0.06064510925684018,train,10,1,speech,Chairman Alan Greenspan,UST,19,47,1 Yr,y_probe,0.010975063870467766
"(2002, 10)",0.06064510925684018,train,10,1,speech,Governor Ben S. Bernanke,UST,19,107,1 Yr,y_probe,0.0028511633130519427
"(2002, 10)",0.06064510925684018,train,10,1,speech,"Vice Chairman Roger W. Ferguson, Jr.",UST,19,55,1 Yr,y_probe,0.013376657354819743
"(2002, 11)",-0.18281952964040288,train,10,1,meeting minutes,,UST,19,55,1 Yr,y_bl,0.0251868742021594
"(2002, 11)",-0.18281952964040288,train,10,1,speech,Governor Donald L. Kohn,UST,19,29,1 Yr,y_bl,0.0251868742021594
"(2002, 11)",-0.18281952964040288,train,10,1,meeting minutes,,UST,19,55,1 Yr,y_probe,-0.04228431655398979
"(2002, 11)",-0.18281952964040288,train,10,1,speech,Governor Donald L. Kohn,UST,19,29,1 Yr,y_probe,0.004329011947645971
"(2002, 12)",-0.05018641910136708,train,10,1,meeting minutes,,UST,19,50,1 Yr,y_bl,-0.016592298718693745
"(2002, 12)",-0.05018641910136708,train,10,1,speech,Chairman Alan Greenspan,UST,19,70,1 Yr,y_bl,-0.016592298718693745
"(2002, 12)",-0.05018641910136708,train,10,1,meeting minutes,,UST,19,50,1 Yr,y_probe,-0.030648539549297967
"(2002, 12)",-0.05018641910136708,train,10,1,speech,Chairman Alan Greenspan,UST,19,70,1 Yr,y_probe,-0.012425864464702849
"(2003, 1)",-0.0402335861478811,train,10,1,meeting minutes,,UST,19,48,1 Yr,y_bl,1.1263810981508526e-5
"(2003, 1)",-0.0402335861478811,train,10,1,meeting minutes,,UST,19,48,1 Yr,y_probe,-0.010650543841542829
