ym,y,p,event_type,speaker,indicator,layer,nrow,maturity,model,yhat
"(1997, 9)",-0.005798144987579482,10,meeting minutes,,UST,25,72,1 Mo,y_probe,0.02046709814199156
"(1997, 9)",-0.005798144987579482,10,speech,Chairman Alan Greenspan,UST,25,83,1 Mo,y_probe,-0.014300442441442367
"(1997, 9)",-0.005798144987579482,10,speech,Governor Laurence H. Meyer,UST,25,127,1 Mo,y_probe,0.010789922287276823
"(1997, 10)",-0.008236547093297242,10,speech,Governor Laurence H. Meyer,UST,25,135,1 Mo,y_bl,0.3744468089319008
"(1997, 10)",-0.008236547093297242,10,speech,Governor Laurence H. Meyer,UST,25,135,1 Mo,y_probe,0.011446448275157383
"(1997, 11)",-0.04607645829783902,10,meeting minutes,,UST,25,76,1 Mo,y_bl,-0.010862604583164919
"(1997, 11)",-0.04607645829783902,10,speech,Chairman Alan Greenspan,UST,25,83,1 Mo,y_bl,-0.010862604583164919
"(1997, 11)",-0.04607645829783902,10,meeting minutes,,UST,25,76,1 Mo,y_probe,0.03407649915093621
"(1997, 11)",-0.04607645829783902,10,speech,Chairman Alan Greenspan,UST,25,83,1 Mo,y_probe,0.033039333375545946
"(1997, 12)",-0.025645991046535716,10,meeting minutes,,UST,25,73,1 Mo,y_bl,0.002983698068586963
"(1997, 12)",-0.025645991046535716,10,speech,Chairman Alan Greenspan,UST,25,39,1 Mo,y_bl,0.002983698068586963
"(1997, 12)",-0.025645991046535716,10,meeting minutes,,UST,25,73,1 Mo,y_probe,-0.005579231511067651
"(1997, 12)",-0.025645991046535716,10,speech,Chairman Alan Greenspan,UST,25,39,1 Mo,y_probe,-0.05298572755043123
"(1998, 1)",-0.033940671686584045,10,speech,Chairman Alan Greenspan,UST,25,14,1 Mo,y_bl,0.004803697052177455
"(1998, 1)",-0.033940671686584045,10,speech,Governor Laurence H. Meyer,UST,25,135,1 Mo,y_bl,0.004803697052177455
"(1998, 1)",-0.033940671686584045,10,speech,Chairman Alan Greenspan,UST,25,14,1 Mo,y_probe,-0.06458984584482343
"(1998, 1)",-0.033940671686584045,10,speech,Governor Laurence H. Meyer,UST,25,135,1 Mo,y_probe,0.035062147514687565
"(1998, 2)",0.012969186206129413,10,meeting minutes,,UST,25,85,1 Mo,y_bl,0.003330564232440939
"(1998, 2)",0.012969186206129413,10,meeting minutes,,UST,25,85,1 Mo,y_probe,0.0014850455813094708
"(1998, 3)",0.008300686535488825,10,meeting minutes,,UST,25,84,1 Mo,y_bl,-0.015870316824004194
"(1998, 3)",0.008300686535488825,10,speech,Governor Laurence H. Meyer,UST,25,176,1 Mo,y_bl,-0.015870316824004194
"(1998, 3)",0.008300686535488825,10,meeting minutes,,UST,25,84,1 Mo,y_probe,0.017226450154600722
"(1998, 3)",0.008300686535488825,10,speech,Governor Laurence H. Meyer,UST,25,176,1 Mo,y_probe,0.021694044432683416
"(1998, 4)",-0.0032281606707242894,10,speech,Governor Laurence H. Meyer,UST,25,67,1 Mo,y_bl,-0.16259389410489422
"(1998, 4)",-0.0032281606707242894,10,speech,Governor Laurence H. Meyer,UST,25,67,1 Mo,y_probe,0.025792105283469202
"(1998, 5)",0.003384097984241663,10,meeting minutes,,UST,25,94,1 Mo,y_bl,-0.015579214165682254
"(1998, 5)",0.003384097984241663,10,meeting minutes,,UST,25,94,1 Mo,y_probe,0.012845753783684572
"(1998, 6)",-0.04668090373756497,10,meeting minutes,,UST,25,111,1 Mo,y_bl,-0.011482170715442658
"(1998, 6)",-0.04668090373756497,10,meeting minutes,,UST,25,111,1 Mo,y_probe,0.017023183505412928
"(1998, 7)",-0.0035461030067485133,10,speech,"Governor Roger W. Ferguson, Jr.",UST,25,81,1 Mo,y_bl,-0.14135468296489515
"(1998, 7)",-0.0035461030067485133,10,speech,"Governor Roger W. Ferguson, Jr.",UST,25,81,1 Mo,y_probe,0.01235636264551255
"(1998, 8)",-0.012511333889107634,10,meeting minutes,,UST,25,81,1 Mo,y_bl,-0.007873218903698534
"(1998, 8)",-0.012511333889107634,10,meeting minutes,,UST,25,81,1 Mo,y_probe,0.014518991767386347
"(1998, 9)",-0.07660139358684652,10,meeting minutes,,UST,25,80,1 Mo,y_bl,-0.001991400928437026
"(1998, 9)",-0.07660139358684652,10,meeting minutes,,UST,25,80,1 Mo,y_probe,-0.015246606105364515
"(1998, 10)",-0.06001800972625157,10,speech,Governor Laurence H. Meyer,UST,25,100,1 Mo,y_bl,-0.158998915891228
"(1998, 10)",-0.06001800972625157,10,speech,Governor Laurence H. Meyer,UST,25,100,1 Mo,y_probe,0.018681213439909163
"(1998, 11)",0.0849473927687769,10,meeting minutes,,UST,25,82,1 Mo,y_bl,0.0010150782312556821
"(1998, 11)",0.0849473927687769,10,meeting minutes,,UST,25,82,1 Mo,y_probe,-0.014152589344166432
"(1998, 12)",-0.040585280115076276,10,meeting minutes,,UST,25,72,1 Mo,y_bl,-0.009688811134951686
"(1998, 12)",-0.040585280115076276,10,meeting minutes,,UST,25,72,1 Mo,y_probe,0.007652839091789975
"(1999, 1)",1.1102230246251565e-15,10,speech,"Governor Roger W. Ferguson, Jr.",UST,25,51,1 Mo,y_bl,-0.0799136111625334
"(1999, 1)",1.1102230246251565e-15,10,speech,"Governor Roger W. Ferguson, Jr.",UST,25,51,1 Mo,y_probe,0.024273169163841056
"(1999, 2)",0.05474812420961815,10,meeting minutes,,UST,25,89,1 Mo,y_bl,-0.0017675408496148274
"(1999, 2)",0.05474812420961815,10,speech,Governor Laurence H. Meyer,UST,25,98,1 Mo,y_bl,-0.0017675408496148274
"(1999, 2)",0.05474812420961815,10,meeting minutes,,UST,25,89,1 Mo,y_probe,0.0073495313730886766
"(1999, 2)",0.05474812420961815,10,speech,Governor Laurence H. Meyer,UST,25,98,1 Mo,y_probe,0.03839087228811336
"(1999, 3)",0.053120666833562424,10,meeting minutes,,UST,25,80,1 Mo,y_bl,0.00018057926324293236
"(1999, 3)",0.053120666833562424,10,meeting minutes,,UST,25,80,1 Mo,y_probe,0.02744604051259817
"(1999, 4)",-0.026907452919922914,10,speech,Governor Laurence H. Meyer,UST,25,99,1 Mo,y_bl,-0.012373824172068545
"(1999, 4)",-0.026907452919922914,10,speech,Governor Laurence H. Meyer,UST,25,99,1 Mo,y_probe,-0.015538373794028107
"(1999, 5)",0.06695276507976004,10,meeting minutes,,UST,25,72,1 Mo,y_bl,-0.03158333277740172
"(1999, 5)",0.06695276507976004,10,speech,Vice Chair Alice M. Rivlin,UST,25,41,1 Mo,y_bl,-0.03158333277740172
"(1999, 5)",0.06695276507976004,10,meeting minutes,,UST,25,72,1 Mo,y_probe,0.04506318645907852
"(1999, 5)",0.06695276507976004,10,speech,Vice Chair Alice M. Rivlin,UST,25,41,1 Mo,y_probe,-0.025214778385291653
"(1999, 6)",0.03216596607141805,10,meeting minutes,,UST,25,112,1 Mo,y_bl,-0.019563811977280805
"(1999, 6)",0.03216596607141805,10,speech,"Governor Roger W. Ferguson, Jr.",UST,25,56,1 Mo,y_bl,-0.019563811977280805
"(1999, 6)",0.03216596607141805,10,meeting minutes,,UST,25,112,1 Mo,y_probe,0.022177739916516948
"(1999, 6)",0.03216596607141805,10,speech,"Governor Roger W. Ferguson, Jr.",UST,25,56,1 Mo,y_probe,0.023864117208584393
"(1999, 8)",-0.019779640378038456,10,meeting minutes,,UST,25,82,1 Mo,y_bl,-0.0005384175161014423
"(1999, 8)",-0.019779640378038456,10,speech,Chairman Alan Greenspan,UST,25,28,1 Mo,y_bl,-0.0005384175161014423
"(1999, 8)",-0.019779640378038456,10,meeting minutes,,UST,25,82,1 Mo,y_probe,0.03591907494490344
"(1999, 8)",-0.019779640378038456,10,speech,Chairman Alan Greenspan,UST,25,28,1 Mo,y_probe,-0.012062072744781813
"(1999, 9)",0.0194344956360475,10,speech,Governor Laurence H. Meyer,UST,25,135,1 Mo,y_bl,-0.008769583629015244
"(1999, 9)",0.0194344956360475,10,speech,"Governor Roger W. Ferguson, Jr.",UST,25,79,1 Mo,y_bl,-0.008769583629015244
"(1999, 9)",0.0194344956360475,10,speech,Governor Laurence H. Meyer,UST,25,135,1 Mo,y_probe,0.012990953148673268
"(1999, 9)",0.0194344956360475,10,speech,"Governor Roger W. Ferguson, Jr.",UST,25,79,1 Mo,y_probe,-0.018396901935954633
"(1999, 10)",0.02057987619904039,10,meeting minutes,,UST,25,76,1 Mo,y_bl,-0.004330770115019462
"(1999, 10)",0.02057987619904039,10,speech,Chairman Alan Greenspan,UST,25,53,1 Mo,y_bl,-0.004330770115019462
"(1999, 10)",0.02057987619904039,10,speech,Governor Laurence H. Meyer,UST,25,229,1 Mo,y_bl,-0.004330770115019462
"(1999, 10)",0.02057987619904039,10,meeting minutes,,UST,25,76,1 Mo,y_probe,0.03823151105691915
"(1999, 10)",0.02057987619904039,10,speech,Chairman Alan Greenspan,UST,25,53,1 Mo,y_probe,0.0017814895906527167
"(1999, 10)",0.02057987619904039,10,speech,Governor Laurence H. Meyer,UST,25,229,1 Mo,y_probe,-0.007926523083232927
"(1999, 11)",-0.02029383462187931,10,meeting minutes,,UST,25,79,1 Mo,y_bl,0.01630558977866844
"(1999, 11)",-0.02029383462187931,10,speech,Chairman Alan Greenspan,UST,25,23,1 Mo,y_bl,0.01630558977866844
"(1999, 11)",-0.02029383462187931,10,meeting minutes,,UST,25,79,1 Mo,y_probe,0.06531598545183963
"(1999, 11)",-0.02029383462187931,10,speech,Chairman Alan Greenspan,UST,25,23,1 Mo,y_probe,-0.06744369779144155
"(1999, 12)",0.05854022735372322,10,meeting minutes,,UST,25,72,1 Mo,y_bl,0.0027139992835514813
"(1999, 12)",0.05854022735372322,10,meeting minutes,,UST,25,72,1 Mo,y_probe,0.05454637356032628
"(2000, 1)",0.04157698420655686,10,speech,Governor Edward M. Gramlich,UST,25,161,1 Mo,y_bl,-0.009810158770078405
"(2000, 1)",0.04157698420655686,10,speech,Governor Laurence H. Meyer,UST,25,83,1 Mo,y_bl,-0.009810158770078405
"(2000, 1)",0.04157698420655686,10,speech,Governor Edward M. Gramlich,UST,25,161,1 Mo,y_probe,0.025952707459497425
"(2000, 1)",0.04157698420655686,10,speech,Governor Laurence H. Meyer,UST,25,83,1 Mo,y_probe,0.019374490611340868
"(2000, 2)",-0.06775796559934552,10,meeting minutes,,UST,25,98,1 Mo,y_bl,-0.0005947630899711178
"(2000, 2)",-0.06775796559934552,10,speech,Governor Laurence H. Meyer,UST,25,77,1 Mo,y_bl,-0.0005947630899711178
"(2000, 2)",-0.06775796559934552,10,meeting minutes,,UST,25,98,1 Mo,y_probe,0.04792300077693638
"(2000, 2)",-0.06775796559934552,10,speech,Governor Laurence H. Meyer,UST,25,77,1 Mo,y_probe,-0.025444837836652155
"(2000, 3)",-0.03147501004445824,10,meeting minutes,,UST,25,62,1 Mo,y_bl,0.009849213028724782
"(2000, 3)",-0.03147501004445824,10,speech,Governor Laurence H. Meyer,UST,25,84,1 Mo,y_bl,0.009849213028724782
"(2000, 3)",-0.03147501004445824,10,meeting minutes,,UST,25,62,1 Mo,y_probe,0.04212895868555505
"(2000, 3)",-0.03147501004445824,10,speech,Governor Laurence H. Meyer,UST,25,84,1 Mo,y_probe,0.019095178467805705
"(2000, 4)",-0.05462695309848794,10,speech,Chairman Alan Greenspan,UST,25,22,1 Mo,y_bl,-0.023592079842724014
"(2000, 4)",-0.05462695309848794,10,speech,Governor Laurence H. Meyer,UST,25,135,1 Mo,y_bl,-0.023592079842724014
"(2000, 4)",-0.05462695309848794,10,speech,Chairman Alan Greenspan,UST,25,22,1 Mo,y_probe,-0.02835330509948719
"(2000, 4)",-0.05462695309848794,10,speech,Governor Laurence H. Meyer,UST,25,135,1 Mo,y_probe,0.03073377786783577
"(2000, 5)",0.06897148790268796,10,meeting minutes,,UST,25,67,1 Mo,y_bl,0.002672349571929548
"(2000, 5)",0.06897148790268796,10,meeting minutes,,UST,25,67,1 Mo,y_probe,0.06611065796080705
"(2000, 6)",-0.040742086488524856,10,meeting minutes,,UST,25,74,1 Mo,y_bl,-0.031239401791160467
"(2000, 6)",-0.040742086488524856,10,speech,Governor Laurence H. Meyer,UST,25,142,1 Mo,y_bl,-0.031239401791160467
"(2000, 6)",-0.040742086488524856,10,meeting minutes,,UST,25,74,1 Mo,y_probe,0.02679555128526708
"(2000, 6)",-0.040742086488524856,10,speech,Governor Laurence H. Meyer,UST,25,142,1 Mo,y_probe,0.050878589588998525
"(2000, 8)",-0.036742855231497895,10,meeting minutes,,UST,25,78,1 Mo,y_bl,-0.01427219433896104
"(2000, 8)",-0.036742855231497895,10,meeting minutes,,UST,25,78,1 Mo,y_probe,0.004114900429272259
"(2000, 10)",0.009146047767068262,10,meeting minutes,,UST,25,65,1 Mo,y_bl,0.012555346349068785
"(2000, 10)",0.009146047767068262,10,speech,Chairman Alan Greenspan,UST,25,57,1 Mo,y_bl,0.012555346349068785
"(2000, 10)",0.009146047767068262,10,speech,Governor Laurence H. Meyer,UST,25,346,1 Mo,y_bl,0.012555346349068785
"(2000, 10)",0.009146047767068262,10,meeting minutes,,UST,25,65,1 Mo,y_probe,0.0031107641741668617
"(2000, 10)",0.009146047767068262,10,speech,Chairman Alan Greenspan,UST,25,57,1 Mo,y_probe,0.03747870811342092
"(2000, 10)",0.009146047767068262,10,speech,Governor Laurence H. Meyer,UST,25,346,1 Mo,y_probe,-0.014024035885789302
"(2000, 11)",0.008123881493609098,10,meeting minutes,,UST,25,77,1 Mo,y_bl,-0.02556481124235391
"(2000, 11)",0.008123881493609098,10,meeting minutes,,UST,25,77,1 Mo,y_probe,0.012308692617723254
"(2000, 12)",-0.053589022016680636,10,meeting minutes,,UST,25,70,1 Mo,y_bl,-0.004366510164914963
"(2000, 12)",-0.053589022016680636,10,speech,Chairman Alan Greenspan,UST,25,1,1 Mo,y_bl,-0.004366510164914963
"(2000, 12)",-0.053589022016680636,10,speech,"Vice Chairman Roger W. Ferguson, Jr.",UST,25,57,1 Mo,y_bl,-0.004366510164914963
"(2000, 12)",-0.053589022016680636,10,meeting minutes,,UST,25,70,1 Mo,y_probe,-0.04286655674542243
"(2000, 12)",-0.053589022016680636,10,speech,Chairman Alan Greenspan,UST,25,1,1 Mo,y_probe,0.10205897295707324
"(2000, 12)",-0.053589022016680636,10,speech,"Vice Chairman Roger W. Ferguson, Jr.",UST,25,57,1 Mo,y_probe,0.03951386844213552
"(2001, 1)",0.014896858279086267,10,meeting minutes,,UST,25,65,1 Mo,y_bl,0.0017768228472292607
"(2001, 1)",0.014896858279086267,10,meeting minutes,,UST,25,65,1 Mo,y_probe,-0.020101444913504497
"(2001, 2)",-0.023530497410193234,10,speech,Governor Edward M. Gramlich,UST,25,124,1 Mo,y_bl,-0.000970391366824678
"(2001, 2)",-0.023530497410193234,10,speech,Governor Edward M. Gramlich,UST,25,124,1 Mo,y_probe,-0.004390765637746349
"(2001, 3)",-0.029741969198738172,10,meeting minutes,,UST,25,47,1 Mo,y_bl,-0.01933961584492223
"(2001, 3)",-0.029741969198738172,10,meeting minutes,,UST,25,47,1 Mo,y_probe,-0.018138088412684505
"(2001, 5)",0.09141686464071243,10,meeting minutes,,UST,25,66,1 Mo,y_bl,0.006033508468701606
"(2001, 5)",0.09141686464071243,10,speech,Governor Laurence H. Meyer,UST,25,59,1 Mo,y_bl,0.006033508468701606
"(2001, 5)",0.09141686464071243,10,meeting minutes,,UST,25,66,1 Mo,y_probe,-0.024726706748974796
"(2001, 5)",0.09141686464071243,10,speech,Governor Laurence H. Meyer,UST,25,59,1 Mo,y_probe,-0.011637660541176894
"(2001, 6)",-0.02679074549809366,10,meeting minutes,,UST,25,78,1 Mo,y_bl,-0.014510849962932977
"(2001, 6)",-0.02679074549809366,10,speech,"Vice Chairman Roger W. Ferguson, Jr.",UST,25,52,1 Mo,y_bl,-0.014510849962932977
"(2001, 6)",-0.02679074549809366,10,meeting minutes,,UST,25,78,1 Mo,y_probe,-0.03615197885821801
"(2001, 6)",-0.02679074549809366,10,speech,"Vice Chairman Roger W. Ferguson, Jr.",UST,25,52,1 Mo,y_probe,-0.003934338809379059
"(2001, 7)",-0.011383972104388462,10,speech,Governor Laurence H. Meyer,UST,25,259,1 Mo,y_bl,0.00370657901616831
"(2001, 7)",-0.011383972104388462,10,speech,Governor Laurence H. Meyer,UST,25,259,1 Mo,y_probe,0.0030002954479368426
"(2001, 8)",-0.47971069809737116,10,meeting minutes,,UST,25,52,1 Mo,y_bl,-0.021309897078052625
"(2001, 8)",-0.47971069809737116,10,meeting minutes,,UST,25,52,1 Mo,y_probe,-0.0463466414475095
"(2001, 10)",-0.4139903383912234,10,meeting minutes,,UST,25,56,1 Mo,y_bl,0.0672434259507563
"(2001, 10)",-0.4139903383912234,10,speech,Chairman Alan Greenspan,UST,25,25,1 Mo,y_bl,0.0672434259507563
"(2001, 10)",-0.4139903383912234,10,speech,Governor Laurence H. Meyer,UST,25,28,1 Mo,y_bl,0.0672434259507563
"(2001, 10)",-0.4139903383912234,10,meeting minutes,,UST,25,56,1 Mo,y_probe,-0.10184761854319192
"(2001, 10)",-0.4139903383912234,10,speech,Chairman Alan Greenspan,UST,25,25,1 Mo,y_probe,-0.036688396192815075
"(2001, 10)",-0.4139903383912234,10,speech,Governor Laurence H. Meyer,UST,25,28,1 Mo,y_probe,-0.03478940634533532
"(2001, 11)",-0.175437693376861,10,meeting minutes,,UST,25,49,1 Mo,y_bl,0.05130143819293035
"(2001, 11)",-0.175437693376861,10,speech,Governor Edward M. Gramlich,UST,25,59,1 Mo,y_bl,0.05130143819293035
"(2001, 11)",-0.175437693376861,10,meeting minutes,,UST,25,49,1 Mo,y_probe,-0.10322399034208916
"(2001, 11)",-0.175437693376861,10,speech,Governor Edward M. Gramlich,UST,25,59,1 Mo,y_probe,-0.004601682446908732
"(2001, 12)",-0.10244169005403923,10,meeting minutes,,UST,25,58,1 Mo,y_bl,-0.0298915745231189
"(2001, 12)",-0.10244169005403923,10,speech,Governor Laurence H. Meyer,UST,25,118,1 Mo,y_bl,-0.0298915745231189
"(2001, 12)",-0.10244169005403923,10,meeting minutes,,UST,25,58,1 Mo,y_probe,-0.0787248849418904
"(2001, 12)",-0.10244169005403923,10,speech,Governor Laurence H. Meyer,UST,25,118,1 Mo,y_probe,-0.006551957997975584
"(2002, 1)",-0.019658441584737174,10,meeting minutes,,UST,25,69,1 Mo,y_bl,0.01774225869854575
"(2002, 1)",-0.019658441584737174,10,meeting minutes,,UST,25,69,1 Mo,y_probe,-0.035241631404730196
"(2002, 3)",0.06269859421556309,10,meeting minutes,,UST,25,56,1 Mo,y_bl,-0.009183486215000303
"(2002, 3)",0.06269859421556309,10,meeting minutes,,UST,25,56,1 Mo,y_probe,0.02512180770224861
"(2002, 5)",-0.022347298691997253,10,meeting minutes,,UST,25,57,1 Mo,y_bl,-0.08082076540032825
"(2002, 5)",-0.022347298691997253,10,meeting minutes,,UST,25,57,1 Mo,y_probe,-0.012937444187137841
"(2002, 6)",-0.028655255760375864,10,meeting minutes,,UST,25,56,1 Mo,y_bl,-0.07246379269038107
"(2002, 6)",-0.028655255760375864,10,meeting minutes,,UST,25,56,1 Mo,y_probe,0.010050342592289008
"(2002, 8)",-0.02353049741019362,10,meeting minutes,,UST,25,55,1 Mo,y_bl,-0.09422383081157219
"(2002, 8)",-0.02353049741019362,10,meeting minutes,,UST,25,55,1 Mo,y_probe,-0.023865266620231602
"(2002, 9)",-1.2212453270876722e-15,10,meeting minutes,,UST,25,57,1 Mo,y_bl,-0.03852761445525929
"(2002, 9)",-1.2212453270876722e-15,10,meeting minutes,,UST,25,57,1 Mo,y_probe,-0.014750801338657152
"(2002, 10)",-0.012472812338981705,10,speech,Chairman Alan Greenspan,UST,25,47,1 Mo,y_bl,-0.021462789981792827
"(2002, 10)",-0.012472812338981705,10,speech,Governor Ben S. Bernanke,UST,25,107,1 Mo,y_bl,-0.021462789981792827
"(2002, 10)",-0.012472812338981705,10,speech,"Vice Chairman Roger W. Ferguson, Jr.",UST,25,55,1 Mo,y_bl,-0.021462789981792827
"(2002, 10)",-0.012472812338981705,10,speech,Chairman Alan Greenspan,UST,25,47,1 Mo,y_probe,-0.028061479461932833
"(2002, 10)",-0.012472812338981705,10,speech,Governor Ben S. Bernanke,UST,25,107,1 Mo,y_probe,-0.018479851675253664
"(2002, 10)",-0.012472812338981705,10,speech,"Vice Chairman Roger W. Ferguson, Jr.",UST,25,55,1 Mo,y_probe,-0.02605648444168051
"(2002, 11)",-0.2940404069722198,10,meeting minutes,,UST,25,55,1 Mo,y_bl,0.06630269393000755
"(2002, 11)",-0.2940404069722198,10,speech,Governor Donald L. Kohn,UST,25,29,1 Mo,y_bl,0.06630269393000755
"(2002, 11)",-0.2940404069722198,10,meeting minutes,,UST,25,55,1 Mo,y_probe,-0.05408244396111574
"(2002, 11)",-0.2940404069722198,10,speech,Governor Donald L. Kohn,UST,25,29,1 Mo,y_probe,-0.011367547439840593
"(2002, 12)",-0.024594651997599613,10,meeting minutes,,UST,25,50,1 Mo,y_bl,0.09357417987944566
"(2002, 12)",-0.024594651997599613,10,speech,Chairman Alan Greenspan,UST,25,70,1 Mo,y_bl,0.09357417987944566
"(2002, 12)",-0.024594651997599613,10,meeting minutes,,UST,25,50,1 Mo,y_probe,-0.046685934283520435
"(2002, 12)",-0.024594651997599613,10,speech,Chairman Alan Greenspan,UST,25,70,1 Mo,y_probe,-0.014307309167078055
"(2003, 1)",-0.02234729869199513,10,meeting minutes,,UST,25,48,1 Mo,y_bl,0.031727898237677625
"(2003, 1)",-0.02234729869199513,10,meeting minutes,,UST,25,48,1 Mo,y_probe,0.002774053124315041
"(2003, 2)",-0.011422189562805102,10,speech,Governor Ben S. Bernanke,UST,25,147,1 Mo,y_bl,0.0060985571573782685
"(2003, 2)",-0.011422189562805102,10,speech,"Vice Chairman Roger W. Ferguson, Jr",UST,25,73,1 Mo,y_bl,0.0060985571573782685
"(2003, 2)",-0.011422189562805102,10,speech,Governor Ben S. Bernanke,UST,25,147,1 Mo,y_probe,0.013205915963938518
"(2003, 2)",-0.011422189562805102,10,speech,"Vice Chairman Roger W. Ferguson, Jr",UST,25,73,1 Mo,y_probe,-0.015830856472518556
"(2003, 3)",0.022626069617972245,10,meeting minutes,,UST,25,48,1 Mo,y_bl,-0.014956709447116558
"(2003, 3)",0.022626069617972245,10,speech,Governor Ben S. Bernanke,UST,25,115,1 Mo,y_bl,-0.014956709447116558
"(2003, 3)",0.022626069617972245,10,speech,Governor Donald L. Kohn,UST,25,130,1 Mo,y_bl,-0.014956709447116558
"(2003, 3)",0.022626069617972245,10,meeting minutes,,UST,25,48,1 Mo,y_probe,-0.019933293620531915
"(2003, 3)",0.022626069617972245,10,speech,Governor Ben S. Bernanke,UST,25,115,1 Mo,y_probe,0.029027193831009147
"(2003, 3)",0.022626069617972245,10,speech,Governor Donald L. Kohn,UST,25,130,1 Mo,y_probe,0.01302988811845628
"(2003, 5)",-0.07499957487698972,10,meeting minutes,,UST,25,60,1 Mo,y_bl,0.0036607026723287387
"(2003, 5)",-0.07499957487698972,10,speech,Governor Mark W. Olson,UST,25,46,1 Mo,y_bl,0.0036607026723287387
"(2003, 5)",-0.07499957487698972,10,meeting minutes,,UST,25,60,1 Mo,y_probe,-0.022761613926657872
"(2003, 5)",-0.07499957487698972,10,speech,Governor Mark W. Olson,UST,25,46,1 Mo,y_probe,-0.014520270584695466
