ym,y,split,p,fold,event_type,speaker,indicator,layer,nrow,maturity,n_pc,model,yhat
"(1996, 1)",0.0,train,3,1,meeting minutes,,UST,2,106,1 Mo,128,y_bl,-0.03282972550092894
"(1996, 1)",0.0,train,3,1,meeting minutes,,UST,2,106,1 Mo,128,y_probe,-0.016549929236066453
"(1996, 3)",0.07738666361542093,train,3,1,meeting minutes,,UST,2,77,1 Mo,128,y_bl,-0.03282972550092894
"(1996, 3)",0.07738666361542093,train,3,1,meeting minutes,,UST,2,77,1 Mo,128,y_probe,-0.012746735045737078
"(1996, 5)",0.035824726518145805,train,3,1,meeting minutes,,UST,2,88,1 Mo,128,y_bl,-0.05366709740432064
"(1996, 5)",0.035824726518145805,train,3,1,meeting minutes,,UST,2,88,1 Mo,128,y_probe,-0.0202198860279971
"(1996, 7)",0.013110165924207662,train,3,1,meeting minutes,,UST,2,124,1 Mo,128,y_bl,-0.056326084026111965
"(1996, 7)",0.013110165924207662,train,3,1,meeting minutes,,UST,2,124,1 Mo,128,y_probe,-0.017906700499983125
"(1996, 8)",-0.016047025597516695,train,3,1,meeting minutes,,UST,2,75,1 Mo,128,y_bl,-0.029950710124355136
"(1996, 8)",-0.016047025597516695,train,3,1,meeting minutes,,UST,2,75,1 Mo,128,y_probe,-0.025496767437987056
"(1996, 9)",0.03184060585565751,train,3,1,meeting minutes,,UST,2,91,1 Mo,128,y_bl,-0.02492008837915947
"(1996, 9)",0.03184060585565751,train,3,1,meeting minutes,,UST,2,91,1 Mo,128,y_probe,-0.023133044043332635
"(1996, 10)",-0.024514565763584573,train,3,1,speech,Chairman Alan Greenspan,UST,2,20,1 Mo,128,y_bl,-0.036359273079097
"(1996, 10)",-0.024514565763584573,train,3,1,speech,Chairman Alan Greenspan,UST,2,20,1 Mo,128,y_probe,-0.019875005445291756
"(1996, 11)",-0.06172011215787131,train,3,1,meeting minutes,,UST,2,82,1 Mo,128,y_bl,-0.03458597907582971
"(1996, 11)",-0.06172011215787131,train,3,1,meeting minutes,,UST,2,82,1 Mo,128,y_probe,-0.019558738512825174
"(1996, 12)",0.029076264081508763,train,3,1,meeting minutes,,UST,2,67,1 Mo,128,y_bl,-0.006548274990771102
"(1996, 12)",0.029076264081508763,train,3,1,meeting minutes,,UST,2,67,1 Mo,128,y_probe,-0.018372556673270684
"(1997, 1)",0.02384613737283403,train,3,1,speech,Governor Laurence H. Meyer,UST,2,11,1 Mo,128,y_bl,-0.03367404608155879
"(1997, 1)",0.02384613737283403,train,3,1,speech,Governor Laurence H. Meyer,UST,2,11,1 Mo,128,y_probe,-0.02974254818391037
"(1997, 2)",-0.0073910166463893034,train,3,1,meeting minutes,,UST,2,82,1 Mo,128,y_bl,-0.05467970371117348
"(1997, 2)",-0.0073910166463893034,train,3,1,meeting minutes,,UST,2,82,1 Mo,128,y_probe,-0.017521981234854166
"(1997, 3)",0.029241849594496383,train,3,1,meeting minutes,,UST,2,77,1 Mo,128,y_bl,-0.030290301001583215
"(1997, 3)",0.029241849594496383,train,3,1,meeting minutes,,UST,2,77,1 Mo,128,y_probe,-0.022260649563014656
"(1997, 4)",0.021383566025322764,train,3,1,speech,Governor Laurence H. Meyer,UST,2,168,1 Mo,128,y_bl,-0.03543007031347807
"(1997, 4)",0.021383566025322764,train,3,1,speech,Governor Laurence H. Meyer,UST,2,168,1 Mo,128,y_probe,-0.014902979332290808
"(1997, 5)",-0.02186144771088394,train,3,1,meeting minutes,,UST,2,85,1 Mo,128,y_bl,-0.045045494793480294
"(1997, 5)",-0.02186144771088394,train,3,1,speech,Chairman Alan Greenspan,UST,2,61,1 Mo,128,y_bl,-0.045045494793480294
"(1997, 5)",-0.02186144771088394,train,3,1,meeting minutes,,UST,2,85,1 Mo,128,y_probe,-0.020909777586780236
"(1997, 5)",-0.02186144771088394,train,3,1,speech,Chairman Alan Greenspan,UST,2,61,1 Mo,128,y_probe,-0.017279095383202426
"(1997, 7)",-0.01990532224880992,train,3,1,meeting minutes,,UST,2,116,1 Mo,128,y_bl,-0.02592578285550202
"(1997, 7)",-0.01990532224880992,train,3,1,meeting minutes,,UST,2,116,1 Mo,128,y_probe,-0.024700772429270306
"(1997, 8)",-0.040515668893719894,train,3,1,meeting minutes,,UST,2,74,1 Mo,128,y_bl,-0.02001471945017138
"(1997, 8)",-0.040515668893719894,train,3,1,meeting minutes,,UST,2,74,1 Mo,128,y_probe,-0.021308904854925655
"(1997, 9)",-0.005798144987579482,train,3,1,meeting minutes,,UST,2,72,1 Mo,128,y_bl,-0.021979658348250733
"(1997, 9)",-0.005798144987579482,train,3,1,speech,Chairman Alan Greenspan,UST,2,83,1 Mo,128,y_bl,-0.021979658348250733
"(1997, 9)",-0.005798144987579482,train,3,1,speech,Governor Laurence H. Meyer,UST,2,127,1 Mo,128,y_bl,-0.021979658348250733
"(1997, 9)",-0.005798144987579482,train,3,1,meeting minutes,,UST,2,72,1 Mo,128,y_probe,-0.024660257385519243
"(1997, 9)",-0.005798144987579482,train,3,1,speech,Chairman Alan Greenspan,UST,2,83,1 Mo,128,y_probe,-0.016320174836594127
"(1997, 9)",-0.005798144987579482,train,3,1,speech,Governor Laurence H. Meyer,UST,2,127,1 Mo,128,y_probe,-0.017364333683178333
"(1997, 10)",-0.008236547093297242,train,3,1,speech,Governor Laurence H. Meyer,UST,2,135,1 Mo,128,y_bl,-0.02731504782509008
"(1997, 10)",-0.008236547093297242,train,3,1,speech,Governor Laurence H. Meyer,UST,2,135,1 Mo,128,y_probe,-0.028194087643642517
"(1997, 11)",-0.04607645829783902,train,3,1,meeting minutes,,UST,2,76,1 Mo,128,y_bl,-0.03628649720518485
"(1997, 11)",-0.04607645829783902,train,3,1,speech,Chairman Alan Greenspan,UST,2,83,1 Mo,128,y_bl,-0.03628649720518485
"(1997, 11)",-0.04607645829783902,train,3,1,meeting minutes,,UST,2,76,1 Mo,128,y_probe,-0.025739936362020287
"(1997, 11)",-0.04607645829783902,train,3,1,speech,Chairman Alan Greenspan,UST,2,83,1 Mo,128,y_probe,-0.017592083886846594
"(1997, 12)",-0.025645991046535716,train,3,1,meeting minutes,,UST,2,73,1 Mo,128,y_bl,-0.019909506411510187
"(1997, 12)",-0.025645991046535716,train,3,1,speech,Chairman Alan Greenspan,UST,2,39,1 Mo,128,y_bl,-0.019909506411510187
"(1997, 12)",-0.025645991046535716,train,3,1,meeting minutes,,UST,2,73,1 Mo,128,y_probe,-0.026195580626997405
"(1997, 12)",-0.025645991046535716,train,3,1,speech,Chairman Alan Greenspan,UST,2,39,1 Mo,128,y_probe,-0.037517205576822615
"(1998, 1)",-0.033940671686584045,train,3,1,speech,Chairman Alan Greenspan,UST,2,14,1 Mo,128,y_bl,-0.01904234775019413
"(1998, 1)",-0.033940671686584045,train,3,1,speech,Governor Laurence H. Meyer,UST,2,135,1 Mo,128,y_bl,-0.01904234775019413
"(1998, 1)",-0.033940671686584045,train,3,1,speech,Chairman Alan Greenspan,UST,2,14,1 Mo,128,y_probe,0.00353666309246107
"(1998, 1)",-0.033940671686584045,train,3,1,speech,Governor Laurence H. Meyer,UST,2,135,1 Mo,128,y_probe,-0.01883655758256021
"(1998, 2)",0.012969186206129413,train,3,1,meeting minutes,,UST,2,85,1 Mo,128,y_bl,-0.026734369774016706
"(1998, 2)",0.012969186206129413,train,3,1,meeting minutes,,UST,2,85,1 Mo,128,y_probe,-0.021918610888949766
"(1998, 3)",0.008300686535488825,train,3,1,meeting minutes,,UST,2,84,1 Mo,128,y_bl,-0.03449620411196473
"(1998, 3)",0.008300686535488825,train,3,1,speech,Governor Laurence H. Meyer,UST,2,176,1 Mo,128,y_bl,-0.03449620411196473
