ym,y,split,p,fold,event_type,speaker,indicator,layer,nrow,maturity,n_pc,model,yhat
"(1996, 1)",0.0,train,10,1,meeting minutes,,UST,14,106,1 Yr,128,y_bl,-0.0027761937187946208
"(1996, 1)",0.0,train,10,1,meeting minutes,,UST,14,106,1 Yr,128,y_probe,0.0025464602270083197
"(1996, 3)",0.07725848313712999,train,10,1,meeting minutes,,UST,14,77,1 Yr,128,y_bl,-0.0027761937187946208
"(1996, 3)",0.07725848313712999,train,10,1,meeting minutes,,UST,14,77,1 Yr,128,y_probe,0.00193351340542551
"(1996, 5)",0.03470667976550024,train,10,1,meeting minutes,,UST,14,88,1 Yr,128,y_bl,-0.012769637574383593
"(1996, 5)",0.03470667976550024,train,10,1,meeting minutes,,UST,14,88,1 Yr,128,y_probe,0.00017605681512581297
"(1996, 7)",0.04046286361318216,train,10,1,meeting minutes,,UST,14,124,1 Yr,128,y_bl,-0.0006076492035807542
"(1996, 7)",0.04046286361318216,train,10,1,meeting minutes,,UST,14,124,1 Yr,128,y_probe,0.0026583999063511765
"(1996, 8)",-0.031526253646772605,train,10,1,meeting minutes,,UST,14,75,1 Yr,128,y_bl,0.0017201854011910144
"(1996, 8)",-0.031526253646772605,train,10,1,meeting minutes,,UST,14,75,1 Yr,128,y_probe,-0.0004120353414228238
"(1996, 9)",0.0193838668210482,train,10,1,meeting minutes,,UST,14,91,1 Yr,128,y_bl,-0.0034729455634614345
"(1996, 9)",0.0193838668210482,train,10,1,meeting minutes,,UST,14,91,1 Yr,128,y_probe,-0.0009463488048917526
"(1996, 10)",-0.02652675433342977,train,10,1,speech,Chairman Alan Greenspan,UST,14,20,1 Yr,128,y_bl,-0.01050722168306808
"(1996, 10)",-0.02652675433342977,train,10,1,speech,Chairman Alan Greenspan,UST,14,20,1 Yr,128,y_probe,0.017688312781125794
"(1996, 11)",-0.029092960941664543,train,10,1,meeting minutes,,UST,14,82,1 Yr,128,y_bl,0.01952302631271628
"(1996, 11)",-0.029092960941664543,train,10,1,meeting minutes,,UST,14,82,1 Yr,128,y_probe,0.0005017534389968425
"(1996, 12)",0.01646880771326753,train,10,1,meeting minutes,,UST,14,67,1 Yr,128,y_bl,0.019955720050410557
"(1996, 12)",0.01646880771326753,train,10,1,meeting minutes,,UST,14,67,1 Yr,128,y_probe,-0.0012397093528172883
"(1997, 1)",0.017986096369782656,train,10,1,speech,Governor Laurence H. Meyer,UST,14,11,1 Yr,128,y_bl,0.018552380196997245
"(1997, 1)",0.017986096369782656,train,10,1,speech,Governor Laurence H. Meyer,UST,14,11,1 Yr,128,y_probe,0.027903092985692744
"(1997, 2)",-0.012556218775412686,train,10,1,meeting minutes,,UST,14,82,1 Yr,128,y_bl,-0.009227357120394606
"(1997, 2)",-0.012556218775412686,train,10,1,meeting minutes,,UST,14,82,1 Yr,128,y_probe,0.001442641833368897
"(1997, 3)",0.0646513306588133,train,10,1,meeting minutes,,UST,14,77,1 Yr,128,y_bl,0.028102488848263222
"(1997, 3)",0.0646513306588133,train,10,1,meeting minutes,,UST,14,77,1 Yr,128,y_probe,-0.0006222263968405221
"(1997, 4)",0.02341244062474157,train,10,1,speech,Governor Laurence H. Meyer,UST,14,168,1 Yr,128,y_bl,-0.024720410941722882
"(1997, 4)",0.02341244062474157,train,10,1,speech,Governor Laurence H. Meyer,UST,14,168,1 Yr,128,y_probe,0.02211258834419791
"(1997, 5)",-0.029935518451022627,train,10,1,meeting minutes,,UST,14,85,1 Yr,128,y_bl,-0.003969627345652492
