ym,y,split,p,fold,event_type,speaker,indicator,layer,nrow,maturity,n_pc,model,yhat
"(1996, 1)",0.0,train,4,1,meeting minutes,,CPI,9,106,,,y_bl,0.0024560723092352413
"(1996, 1)",0.0,train,4,1,meeting minutes,,CPI,9,106,,,y_probe,0.0020675597293342124
"(1996, 3)",0.005157974040266744,train,4,1,meeting minutes,,CPI,9,77,,,y_bl,0.0024560723092352413
"(1996, 3)",0.005157974040266744,train,4,1,meeting minutes,,CPI,9,77,,,y_probe,0.002341132717767201
"(1996, 5)",0.005771096491922201,train,4,1,meeting minutes,,CPI,9,88,,,y_bl,0.0037690434744508125
"(1996, 5)",0.005771096491922201,train,4,1,meeting minutes,,CPI,9,88,,,y_probe,0.002538233233150039
"(1996, 7)",0.0038289772370987407,train,4,1,meeting minutes,,CPI,9,124,,,y_bl,0.0032827464939015547
"(1996, 7)",0.0038289772370987407,train,4,1,meeting minutes,,CPI,9,124,,,y_probe,0.0023307138454618046
"(1996, 8)",0.0012730746467983778,train,4,1,meeting minutes,,CPI,9,75,,,y_bl,0.0028039742349685653
"(1996, 8)",0.0012730746467983778,train,4,1,meeting minutes,,CPI,9,75,,,y_probe,0.002244550317763358
"(1996, 9)",0.0031756139738856604,train,4,1,meeting minutes,,CPI,9,91,,,y_bl,0.0010810193760826764
"(1996, 9)",0.0031756139738856604,train,4,1,speech,Governor Laurence H. Meyer,CPI,9,76,,,y_bl,0.0010810193760826764
"(1996, 9)",0.0031756139738856604,train,4,1,meeting minutes,,CPI,9,91,,,y_probe,0.002220507621194692
"(1996, 9)",0.0031756139738856604,train,4,1,speech,Governor Laurence H. Meyer,CPI,9,76,,,y_probe,0.0024296032446019097
"(1996, 10)",0.003165561364558478,train,4,1,speech,Chairman Alan Greenspan,CPI,9,20,,,y_bl,0.0016914811497996231
"(1996, 10)",0.003165561364558478,train,4,1,speech,Chairman Alan Greenspan,CPI,9,20,,,y_probe,0.0023343587627659163
"(1996, 11)",0.0031555721988105745,train,4,1,meeting minutes,,CPI,9,82,,,y_bl,0.0019053698311793784
"(1996, 11)",0.0031555721988105745,train,4,1,meeting minutes,,CPI,9,82,,,y_probe,0.002302429990280774
"(1996, 12)",0.00251730781137649,train,4,1,meeting minutes,,CPI,9,67,,,y_bl,0.002594639077502453
"(1996, 12)",0.00251730781137649,train,4,1,meeting minutes,,CPI,9,67,,,y_probe,0.0021897587260511853
"(1997, 1)",0.0018838310123721058,train,4,1,speech,Governor Laurence H. Meyer,CPI,9,11,,,y_bl,0.001944447418225399
"(1997, 1)",0.0018838310123721058,train,4,1,speech,Governor Laurence H. Meyer,CPI,9,11,,,y_probe,0.002601355044070067
"(1997, 2)",0.00188028886485192,train,4,1,meeting minutes,,CPI,9,82,,,y_bl,0.0018650880983529224
"(1997, 2)",0.00188028886485192,train,4,1,meeting minutes,,CPI,9,82,,,y_probe,0.0020724957347554086
"(1997, 3)",0.000625978111206571,train,4,1,meeting minutes,,CPI,9,77,,,y_bl,0.0019342664469848214
"(1997, 3)",0.000625978111206571,train,4,1,meeting minutes,,CPI,9,77,,,y_probe,0.0021008289897228665
"(1997, 4)",0.000625586507735143,train,4,1,speech,Governor Laurence H. Meyer,CPI,9,168,,,y_bl,0.0017681049300991034
"(1997, 4)",0.000625586507735143,train,4,1,speech,Governor Laurence H. Meyer,CPI,9,168,,,y_probe,0.0023862763826860097
"(1997, 5)",-2.6645352591003757e-15,train,4,1,meeting minutes,,CPI,9,85,,,y_bl,0.00208690035768782
"(1997, 5)",-2.6645352591003757e-15,train,4,1,speech,Chairman Alan Greenspan,CPI,9,61,,,y_bl,0.00208690035768782
"(1997, 5)",-2.6645352591003757e-15,train,4,1,meeting minutes,,CPI,9,85,,,y_probe,0.0022477284483907773
"(1997, 5)",-2.6645352591003757e-15,train,4,1,speech,Chairman Alan Greenspan,CPI,9,61,,,y_probe,0.0021506324139273585
"(1997, 7)",0.0031220755925041033,train,4,1,meeting minutes,,CPI,9,116,,,y_bl,0.0019062534739715646
"(1997, 7)",0.0031220755925041033,train,4,1,meeting minutes,,CPI,9,116,,,y_probe,0.002247037155594098
"(1997, 8)",0.002490661312451792,train,4,1,meeting minutes,,CPI,9,74,,,y_bl,0.003101133539671327
"(1997, 8)",0.002490661312451792,train,4,1,meeting minutes,,CPI,9,74,,,y_probe,0.0020632118473234103
"(1997, 9)",0.0024844733276623288,train,4,1,meeting minutes,,CPI,9,72,,,y_bl,0.0025405339244907402
"(1997, 9)",0.0024844733276623288,train,4,1,speech,Chairman Alan Greenspan,CPI,9,83,,,y_bl,0.0025405339244907402
"(1997, 9)",0.0024844733276623288,train,4,1,speech,Governor Laurence H. Meyer,CPI,9,127,,,y_bl,0.0025405339244907402
"(1997, 9)",0.0024844733276623288,train,4,1,meeting minutes,,CPI,9,72,,,y_probe,0.00218715165687126
"(1997, 9)",0.0024844733276623288,train,4,1,speech,Chairman Alan Greenspan,CPI,9,83,,,y_probe,0.002315283589244544
"(1997, 9)",0.0024844733276623288,train,4,1,speech,Governor Laurence H. Meyer,CPI,9,127,,,y_probe,0.002687945593061627
"(1997, 10)",0.001859312590186235,train,4,1,speech,Governor Laurence H. Meyer,CPI,9,135,,,y_bl,0.0028339746933919562
"(1997, 10)",0.001859312590186235,train,4,1,speech,Governor Laurence H. Meyer,CPI,9,135,,,y_probe,0.00231217049073467
"(1997, 11)",0.0012376239203497619,train,4,1,meeting minutes,,CPI,9,76,,,y_bl,0.0018622542064231737
"(1997, 11)",0.0012376239203497619,train,4,1,speech,Chairman Alan Greenspan,CPI,9,83,,,y_bl,0.0018622542064231737
"(1997, 11)",0.0012376239203497619,train,4,1,meeting minutes,,CPI,9,76,,,y_probe,0.0019325977369104505
"(1997, 11)",0.0012376239203497619,train,4,1,speech,Chairman Alan Greenspan,CPI,9,83,,,y_probe,0.002126905775803705
"(1997, 12)",0.0006182380413273236,train,4,1,meeting minutes,,CPI,9,73,,,y_bl,0.0019439666978312126
"(1997, 12)",0.0006182380413273236,train,4,1,speech,Chairman Alan Greenspan,CPI,9,39,,,y_bl,0.0019439666978312126
"(1997, 12)",0.0006182380413273236,train,4,1,meeting minutes,,CPI,9,73,,,y_probe,0.0019211361967079294
"(1997, 12)",0.0006182380413273236,train,4,1,speech,Chairman Alan Greenspan,CPI,9,39,,,y_probe,0.0019792399787323914
"(1998, 1)",0.0012353306079946336,train,4,1,speech,Chairman Alan Greenspan,CPI,9,94,,,y_bl,0.0018541699243957883
"(1998, 1)",0.0012353306079946336,train,4,1,speech,Governor Laurence H. Meyer,CPI,9,135,,,y_bl,0.0018541699243957883
"(1998, 1)",0.0012353306079946336,train,4,1,speech,Chairman Alan Greenspan,CPI,9,94,,,y_probe,0.002079137315797393
"(1998, 1)",0.0012353306079946336,train,4,1,speech,Governor Laurence H. Meyer,CPI,9,135,,,y_probe,0.002385994337899536
