ym,y,split,p,fold,event_type,speaker,indicator,layer,nrow,maturity,n_pc,model,yhat
"(1996, 1)",0.0,train,10,1,meeting minutes,,UST,25,106,1 Yr,,y_bl,-0.0027761937187946208
"(1996, 1)",0.0,train,10,1,meeting minutes,,UST,25,106,1 Yr,,y_probe,-0.00023757634258133117
"(1996, 3)",0.07725848313712999,train,10,1,meeting minutes,,UST,25,77,1 Yr,,y_bl,-0.0027761937187946208
"(1996, 3)",0.07725848313712999,train,10,1,meeting minutes,,UST,25,77,1 Yr,,y_probe,0.008755765803763745
"(1996, 5)",0.03470667976550024,train,10,1,meeting minutes,,UST,25,88,1 Yr,,y_bl,-0.012769637574383593
"(1996, 5)",0.03470667976550024,train,10,1,meeting minutes,,UST,25,88,1 Yr,,y_probe,0.014845186241238241
"(1996, 7)",0.04046286361318216,train,10,1,meeting minutes,,UST,25,124,1 Yr,,y_bl,-0.0006076492035807542
"(1996, 7)",0.04046286361318216,train,10,1,meeting minutes,,UST,25,124,1 Yr,,y_probe,0.006811118159040979
"(1996, 8)",-0.031526253646772605,train,10,1,meeting minutes,,UST,25,75,1 Yr,,y_bl,0.0017201854011910144
"(1996, 8)",-0.031526253646772605,train,10,1,meeting minutes,,UST,25,75,1 Yr,,y_probe,-0.006438173995875086
"(1996, 9)",0.0193838668210482,train,10,1,meeting minutes,,UST,25,91,1 Yr,,y_bl,-0.0034729455634614345
"(1996, 9)",0.0193838668210482,train,10,1,meeting minutes,,UST,25,91,1 Yr,,y_probe,-0.0048301405444270236
"(1996, 10)",-0.02652675433342977,train,10,1,speech,Chairman Alan Greenspan,UST,25,20,1 Yr,,y_bl,-0.01050722168306808
"(1996, 10)",-0.02652675433342977,train,10,1,speech,Chairman Alan Greenspan,UST,25,20,1 Yr,,y_probe,-0.005654586392610425
"(1996, 11)",-0.029092960941664543,train,10,1,meeting minutes,,UST,25,82,1 Yr,,y_bl,0.01952302631271628
"(1996, 11)",-0.029092960941664543,train,10,1,meeting minutes,,UST,25,82,1 Yr,,y_probe,-0.007624429141580972
"(1996, 12)",0.01646880771326753,train,10,1,meeting minutes,,UST,25,67,1 Yr,,y_bl,0.019955720050410557
"(1996, 12)",0.01646880771326753,train,10,1,meeting minutes,,UST,25,67,1 Yr,,y_probe,-0.002173327066662794
"(1997, 1)",0.017986096369782656,train,10,1,speech,Governor Laurence H. Meyer,UST,25,11,1 Yr,,y_bl,0.018552380196997245
"(1997, 1)",0.017986096369782656,train,10,1,speech,Governor Laurence H. Meyer,UST,25,11,1 Yr,,y_probe,0.01694783694252189
"(1997, 2)",-0.012556218775412686,train,10,1,meeting minutes,,UST,25,82,1 Yr,,y_bl,-0.009227357120394606
"(1997, 2)",-0.012556218775412686,train,10,1,meeting minutes,,UST,25,82,1 Yr,,y_probe,0.0013495892302920437
"(1997, 3)",0.0646513306588133,train,10,1,meeting minutes,,UST,25,77,1 Yr,,y_bl,0.028102488848263222
"(1997, 3)",0.0646513306588133,train,10,1,meeting minutes,,UST,25,77,1 Yr,,y_probe,0.008599580025096249
"(1997, 4)",0.02341244062474157,train,10,1,speech,Governor Laurence H. Meyer,UST,25,168,1 Yr,,y_bl,-0.024720410941722882
"(1997, 4)",0.02341244062474157,train,10,1,speech,Governor Laurence H. Meyer,UST,25,168,1 Yr,,y_probe,0.019986275072057007
"(1997, 5)",-0.029935518451022627,train,10,1,meeting minutes,,UST,25,85,1 Yr,,y_bl,-0.003969627345652492
"(1997, 5)",-0.029935518451022627,train,10,1,speech,Chairman Alan Greenspan,UST,25,61,1 Yr,,y_bl,-0.003969627345652492
"(1997, 5)",-0.029935518451022627,train,10,1,meeting minutes,,UST,25,85,1 Yr,,y_probe,-0.006470115606990973
"(1997, 5)",-0.029935518451022627,train,10,1,speech,Chairman Alan Greenspan,UST,25,61,1 Yr,,y_probe,0.01160385154588562
"(1997, 7)",-0.04027389913794277,train,10,1,meeting minutes,,UST,25,116,1 Yr,,y_bl,0.0038036540682278674
"(1997, 7)",-0.04027389913794277,train,10,1,meeting minutes,,UST,25,116,1 Yr,,y_probe,0.0013890421707605971
"(1997, 8)",-0.023319442345142605,train,10,1,meeting minutes,,UST,25,74,1 Yr,,y_bl,-0.00196808394340437
"(1997, 8)",-0.023319442345142605,train,10,1,meeting minutes,,UST,25,74,1 Yr,,y_probe,0.005854226517037255
"(1997, 9)",-0.0009327408505547402,train,10,1,meeting minutes,,UST,25,72,1 Yr,,y_bl,-0.012125543554784018
"(1997, 9)",-0.0009327408505547402,train,10,1,speech,Chairman Alan Greenspan,UST,25,83,1 Yr,,y_bl,-0.012125543554784018
"(1997, 9)",-0.0009327408505547402,train,10,1,speech,Governor Laurence H. Meyer,UST,25,127,1 Yr,,y_bl,-0.012125543554784018
"(1997, 9)",-0.0009327408505547402,train,10,1,meeting minutes,,UST,25,72,1 Yr,,y_probe,0.002549893782694289
"(1997, 9)",-0.0009327408505547402,train,10,1,speech,Chairman Alan Greenspan,UST,25,83,1 Yr,,y_probe,0.0059840018915403685
"(1997, 9)",-0.0009327408505547402,train,10,1,speech,Governor Laurence H. Meyer,UST,25,127,1 Yr,,y_probe,0.022573656896011488
"(1997, 10)",-0.0009280025412752302,train,10,1,speech,Governor Laurence H. Meyer,UST,25,135,1 Yr,,y_bl,0.01585640587370409
"(1997, 10)",-0.0009280025412752302,train,10,1,speech,Governor Laurence H. Meyer,UST,25,135,1 Yr,,y_probe,0.017347682609533482
"(1997, 11)",-0.013771193732996352,train,10,1,meeting minutes,,UST,25,76,1 Yr,,y_bl,0.011204275349032454
"(1997, 11)",-0.013771193732996352,train,10,1,speech,Chairman Alan Greenspan,UST,25,83,1 Yr,,y_bl,0.011204275349032454
"(1997, 11)",-0.013771193732996352,train,10,1,meeting minutes,,UST,25,76,1 Yr,,y_probe,0.008703366070283393
"(1997, 11)",-0.013771193732996352,train,10,1,speech,Chairman Alan Greenspan,UST,25,83,1 Yr,,y_probe,0.01836086518488978
"(1997, 12)",0.013983974202703022,train,10,1,meeting minutes,,UST,25,73,1 Yr,,y_bl,0.009730556588983232
"(1997, 12)",0.013983974202703022,train,10,1,speech,Chairman Alan Greenspan,UST,25,39,1 Yr,,y_bl,0.009730556588983232
"(1997, 12)",0.013983974202703022,train,10,1,meeting minutes,,UST,25,73,1 Yr,,y_probe,-0.0062114448746603875
"(1997, 12)",0.013983974202703022,train,10,1,speech,Chairman Alan Greenspan,UST,25,39,1 Yr,,y_probe,-0.005411161383347524
"(1998, 1)",-0.05561294203563204,train,10,1,speech,Chairman Alan Greenspan,UST,25,14,1 Yr,,y_bl,-0.021574301436424782
"(1998, 1)",-0.05561294203563204,train,10,1,speech,Governor Laurence H. Meyer,UST,25,135,1 Yr,,y_bl,-0.021574301436424782
"(1998, 1)",-0.05561294203563204,train,10,1,speech,Chairman Alan Greenspan,UST,25,14,1 Yr,,y_probe,-0.0042909281751830645
"(1998, 1)",-0.05561294203563204,train,10,1,speech,Governor Laurence H. Meyer,UST,25,135,1 Yr,,y_probe,0.0142112296588282
"(1998, 2)",0.00884694492082927,train,10,1,meeting minutes,,UST,25,85,1 Yr,,y_bl,-0.0036957554242387784
"(1998, 2)",0.00884694492082927,train,10,1,meeting minutes,,UST,25,85,1 Yr,,y_probe,0.0014322037379412504
"(1998, 3)",0.01993631462488802,train,10,1,meeting minutes,,UST,25,84,1 Yr,,y_bl,-0.00981352595348027
"(1998, 3)",0.01993631462488802,train,10,1,speech,Governor Laurence H. Meyer,UST,25,176,1 Yr,,y_bl,-0.00981352595348027
"(1998, 3)",0.01993631462488802,train,10,1,meeting minutes,,UST,25,84,1 Yr,,y_probe,-0.0011253243700320606
"(1998, 3)",0.01993631462488802,train,10,1,speech,Governor Laurence H. Meyer,UST,25,176,1 Yr,,y_probe,0.023128118314726664
"(1998, 4)",-0.0048374651621134745,train,10,1,speech,Governor Laurence H. Meyer,UST,25,67,1 Yr,,y_bl,-0.017980910827358868
"(1998, 4)",-0.0048374651621134745,train,10,1,speech,Governor Laurence H. Meyer,UST,25,67,1 Yr,,y_probe,0.02606231747842117
"(1998, 5)",0.02226437049739971,train,10,1,meeting minutes,,UST,25,94,1 Yr,,y_bl,-0.0007693961002001154
"(1998, 5)",0.02226437049739971,train,10,1,meeting minutes,,UST,25,94,1 Yr,,y_probe,0.0011884354853698817
"(1998, 6)",-0.012927234501458162,train,10,1,meeting minutes,,UST,25,111,1 Yr,,y_bl,-0.004171815782873682
"(1998, 6)",-0.012927234501458162,train,10,1,meeting minutes,,UST,25,111,1 Yr,,y_probe,0.0033528974927999745
"(1998, 7)",-0.009337135995939327,train,10,1,speech,"Governor Roger W. Ferguson, Jr.",UST,25,81,1 Yr,,y_bl,-0.023698138499347703
"(1998, 7)",-0.009337135995939327,train,10,1,speech,"Governor Roger W. Ferguson, Jr.",UST,25,81,1 Yr,,y_probe,0.014303042138478508
"(1998, 8)",-0.013220211428133899,train,10,1,meeting minutes,,UST,25,81,1 Yr,,y_bl,0.0035806793306181963
"(1998, 8)",-0.013220211428133899,train,10,1,meeting minutes,,UST,25,81,1 Yr,,y_probe,-0.008864573798285442
"(1998, 9)",-0.1494090872546749,train,10,1,meeting minutes,,UST,25,80,1 Yr,,y_bl,-0.012760021832908617
"(1998, 9)",-0.1494090872546749,train,10,1,meeting minutes,,UST,25,80,1 Yr,,y_probe,-0.01682449079811023
"(1998, 10)",-0.08041069295827613,train,10,1,speech,Governor Laurence H. Meyer,UST,25,100,1 Yr,,y_bl,0.022569968937636728
"(1998, 10)",-0.08041069295827613,train,10,1,speech,Governor Laurence H. Meyer,UST,25,100,1 Yr,,y_probe,0.0020598767070979427
"(1998, 11)",0.0782007473074735,train,10,1,meeting minutes,,UST,25,82,1 Yr,,y_bl,-0.0017993534121205322
"(1998, 11)",0.0782007473074735,train,10,1,meeting minutes,,UST,25,82,1 Yr,,y_probe,-0.011899782036361323
"(1998, 12)",0.008810629682155513,train,10,1,meeting minutes,,UST,25,72,1 Yr,,y_bl,-0.035102350716593116
"(1998, 12)",0.008810629682155513,train,10,1,meeting minutes,,UST,25,72,1 Yr,,y_probe,-0.005070641678327586
"(1999, 1)",-0.022173857494322435,train,10,1,speech,"Governor Roger W. Ferguson, Jr.",UST,25,51,1 Yr,,y_bl,0.021476881938614675
"(1999, 1)",-0.022173857494322435,train,10,1,speech,"Governor Roger W. Ferguson, Jr.",UST,25,51,1 Yr,,y_probe,0.013626138470879116
"(1999, 2)",0.058685934812218635,train,10,1,meeting minutes,,UST,25,89,1 Yr,,y_bl,0.011764749331239483
"(1999, 2)",0.058685934812218635,train,10,1,speech,Governor Laurence H. Meyer,UST,25,98,1 Yr,,y_bl,0.011764749331239483
"(1999, 2)",0.058685934812218635,train,10,1,meeting minutes,,UST,25,89,1 Yr,,y_probe,-0.004218571713821721
"(1999, 2)",0.058685934812218635,train,10,1,speech,Governor Laurence H. Meyer,UST,25,98,1 Yr,,y_probe,0.015264899496030389
"(1999, 3)",-0.0024329122630024624,train,10,1,meeting minutes,,UST,25,80,1 Yr,,y_bl,-0.07139384578007976
"(1999, 3)",-0.0024329122630024624,train,10,1,meeting minutes,,UST,25,80,1 Yr,,y_probe,0.002606595474169515
"(1999, 4)",-0.014941579998200671,train,10,1,speech,Governor Laurence H. Meyer,UST,25,99,1 Yr,,y_bl,-0.03986646025711807
"(1999, 4)",-0.014941579998200671,train,10,1,speech,Governor Laurence H. Meyer,UST,25,99,1 Yr,,y_probe,-0.001372239387886789
"(1999, 5)",0.04368272319907464,train,10,1,meeting minutes,,UST,25,72,1 Yr,,y_bl,-7.80440314161368e-5
"(1999, 5)",0.04368272319907464,train,10,1,speech,Vice Chair Alice M. Rivlin,UST,25,41,1 Yr,,y_bl,-7.80440314161368e-5
"(1999, 5)",0.04368272319907464,train,10,1,meeting minutes,,UST,25,72,1 Yr,,y_probe,0.01685131248110041
"(1999, 5)",0.04368272319907464,train,10,1,speech,Vice Chair Alice M. Rivlin,UST,25,41,1 Yr,,y_probe,0.005639983028637578
"(1999, 6)",0.059591271046068976,train,10,1,meeting minutes,,UST,25,112,1 Yr,,y_bl,-0.02020150919109044
"(1999, 6)",0.059591271046068976,train,10,1,speech,"Governor Roger W. Ferguson, Jr.",UST,25,56,1 Yr,,y_bl,-0.02020150919109044
"(1999, 6)",0.059591271046068976,train,10,1,meeting minutes,,UST,25,112,1 Yr,,y_probe,0.004949370773872384
"(1999, 6)",0.059591271046068976,train,10,1,speech,"Governor Roger W. Ferguson, Jr.",UST,25,56,1 Yr,,y_probe,0.02550808110041534
"(1999, 8)",0.007446138333835049,train,10,1,meeting minutes,,UST,25,82,1 Yr,,y_bl,-0.015784447713545053
"(1999, 8)",0.007446138333835049,train,10,1,speech,Chairman Alan Greenspan,UST,25,28,1 Yr,,y_bl,-0.015784447713545053
"(1999, 8)",0.007446138333835049,train,10,1,meeting minutes,,UST,25,82,1 Yr,,y_probe,0.0025201528592038868
"(1999, 8)",0.007446138333835049,train,10,1,speech,Chairman Alan Greenspan,UST,25,28,1 Yr,,y_probe,0.022609487903607197
"(1999, 9)",0.016510636747734682,train,10,1,speech,Governor Laurence H. Meyer,UST,25,135,1 Yr,,y_bl,0.012226854670267191
"(1999, 9)",0.016510636747734682,train,10,1,speech,"Governor Roger W. Ferguson, Jr.",UST,25,79,1 Yr,,y_bl,0.012226854670267191
