ym,y,split,p,fold,event_type,speaker,indicator,layer,nrow,maturity,n_pc,model,yhat
"(1996, 1)",0.0,train,5,1,meeting minutes,,UST,4,106,10 Yr,128,y_bl,-0.008365829185044369
"(1996, 1)",0.0,train,5,1,meeting minutes,,UST,4,106,10 Yr,128,y_probe,-0.004017549138536073
"(1996, 3)",0.10447202159671166,train,5,1,meeting minutes,,UST,4,77,10 Yr,128,y_bl,-0.008365829185044369
"(1996, 3)",0.10447202159671166,train,5,1,meeting minutes,,UST,4,77,10 Yr,128,y_probe,-0.004269119912384858
"(1996, 5)",0.06203539091945277,train,5,1,meeting minutes,,UST,4,88,10 Yr,128,y_bl,-0.015054708954775474
"(1996, 5)",0.06203539091945277,train,5,1,meeting minutes,,UST,4,88,10 Yr,128,y_probe,-0.0034469818612488587
"(1996, 7)",0.022305757514299973,train,5,1,meeting minutes,,UST,4,124,10 Yr,128,y_bl,-0.020148793781222796
"(1996, 7)",0.022305757514299973,train,5,1,meeting minutes,,UST,4,124,10 Yr,128,y_probe,-0.003153384706380974
"(1996, 8)",-0.03136926366764322,train,5,1,meeting minutes,,UST,4,75,10 Yr,128,y_bl,-0.026959524013120788
"(1996, 8)",-0.03136926366764322,train,5,1,meeting minutes,,UST,4,75,10 Yr,128,y_probe,-0.005106358681100623
"(1996, 9)",0.026947738409769422,train,5,1,meeting minutes,,UST,4,91,10 Yr,128,y_bl,-0.02575148578694913
"(1996, 9)",0.026947738409769422,train,5,1,meeting minutes,,UST,4,91,10 Yr,128,y_probe,-0.004819350886108665
"(1996, 10)",-0.029987254427663146,train,5,1,speech,Chairman Alan Greenspan,UST,4,20,10 Yr,128,y_bl,-0.035336080928923624
"(1996, 10)",-0.029987254427663146,train,5,1,speech,Chairman Alan Greenspan,UST,4,20,10 Yr,128,y_probe,0.0047723348121937684
"(1996, 11)",-0.0579645404454726,train,5,1,meeting minutes,,UST,4,82,10 Yr,128,y_bl,-0.018063160151763142
"(1996, 11)",-0.0579645404454726,train,5,1,meeting minutes,,UST,4,82,10 Yr,128,y_probe,-0.005993809796650945
"(1996, 12)",0.034868825650825185,train,5,1,meeting minutes,,UST,4,67,10 Yr,128,y_bl,-0.006570289412058536
"(1996, 12)",0.034868825650825185,train,5,1,meeting minutes,,UST,4,67,10 Yr,128,y_probe,-0.006255940262329761
"(1997, 1)",0.02309571479464889,train,5,1,speech,Governor Laurence H. Meyer,UST,4,11,10 Yr,128,y_bl,0.0003247468820646831
"(1997, 1)",0.02309571479464889,train,5,1,speech,Governor Laurence H. Meyer,UST,4,11,10 Yr,128,y_probe,0.0032510003920608213
"(1997, 2)",-0.01843370168883829,train,5,1,meeting minutes,,UST,4,82,10 Yr,128,y_bl,-0.007399175652468498
"(1997, 2)",-0.01843370168883829,train,5,1,meeting minutes,,UST,4,82,10 Yr,128,y_probe,-0.005288094210545659
"(1997, 3)",0.04546237407675845,train,5,1,meeting minutes,,UST,4,77,10 Yr,128,y_bl,-0.00198740101865962
"(1997, 3)",0.04546237407675845,train,5,1,meeting minutes,,UST,4,77,10 Yr,128,y_probe,-0.004809289522109473
"(1997, 4)",0.026317308317373212,train,5,1,speech,Governor Laurence H. Meyer,UST,4,168,10 Yr,128,y_bl,-0.00566674234750426
"(1997, 4)",0.026317308317373212,train,5,1,speech,Governor Laurence H. Meyer,UST,4,168,10 Yr,128,y_probe,0.004030295194902815
"(1997, 5)",-0.03250695587046226,train,5,1,meeting minutes,,UST,4,85,10 Yr,128,y_bl,-0.01979082253007269
"(1997, 5)",-0.03250695587046226,train,5,1,speech,Chairman Alan Greenspan,UST,4,61,10 Yr,128,y_bl,-0.01979082253007269
"(1997, 5)",-0.03250695587046226,train,5,1,meeting minutes,,UST,4,85,10 Yr,128,y_probe,-0.004842064217256297
"(1997, 5)",-0.03250695587046226,train,5,1,speech,Chairman Alan Greenspan,UST,4,61,10 Yr,128,y_probe,0.003856489135100859
"(1997, 7)",-0.03927380720941799,train,5,1,meeting minutes,,UST,4,116,10 Yr,128,y_bl,-0.01604608763210516
"(1997, 7)",-0.03927380720941799,train,5,1,meeting minutes,,UST,4,116,10 Yr,128,y_probe,-0.003827302176234638
"(1997, 8)",-0.03791923486229498,train,5,1,meeting minutes,,UST,4,74,10 Yr,128,y_bl,-0.007734970765157045
"(1997, 8)",-0.03791923486229498,train,5,1,meeting minutes,,UST,4,74,10 Yr,128,y_probe,-0.005246947434753541
"(1997, 9)",-0.0014483826143687388,train,5,1,meeting minutes,,UST,4,72,10 Yr,128,y_bl,-0.009879258393243329
"(1997, 9)",-0.0014483826143687388,train,5,1,speech,Chairman Alan Greenspan,UST,4,83,10 Yr,128,y_bl,-0.009879258393243329
"(1997, 9)",-0.0014483826143687388,train,5,1,speech,Governor Laurence H. Meyer,UST,4,127,10 Yr,128,y_bl,-0.009879258393243329
"(1997, 9)",-0.0014483826143687388,train,5,1,meeting minutes,,UST,4,72,10 Yr,128,y_probe,-0.005678606544269262
"(1997, 9)",-0.0014483826143687388,train,5,1,speech,Chairman Alan Greenspan,UST,4,83,10 Yr,128,y_probe,0.004274629912345764
"(1997, 9)",-0.0014483826143687388,train,5,1,speech,Governor Laurence H. Meyer,UST,4,127,10 Yr,128,y_probe,0.002515335567323539
"(1997, 10)",-0.021533799009074858,train,5,1,speech,Governor Laurence H. Meyer,UST,4,135,10 Yr,128,y_bl,-0.002265153952310951
"(1997, 10)",-0.021533799009074858,train,5,1,speech,Governor Laurence H. Meyer,UST,4,135,10 Yr,128,y_probe,-0.002473768245675712
"(1997, 11)",-0.029217089674588206,train,5,1,meeting minutes,,UST,4,76,10 Yr,128,y_bl,0.0073873264129667385
"(1997, 11)",-0.029217089674588206,train,5,1,speech,Chairman Alan Greenspan,UST,4,83,10 Yr,128,y_bl,0.0073873264129667385
"(1997, 11)",-0.029217089674588206,train,5,1,meeting minutes,,UST,4,76,10 Yr,128,y_probe,-0.005686382144844013
"(1997, 11)",-0.029217089674588206,train,5,1,speech,Chairman Alan Greenspan,UST,4,83,10 Yr,128,y_probe,0.0023201252972933663
"(1997, 12)",-0.016080299232376923,train,5,1,meeting minutes,,UST,4,73,10 Yr,128,y_bl,0.006092506366371484
"(1997, 12)",-0.016080299232376923,train,5,1,speech,Chairman Alan Greenspan,UST,4,39,10 Yr,128,y_bl,0.006092506366371484
"(1997, 12)",-0.016080299232376923,train,5,1,meeting minutes,,UST,4,73,10 Yr,128,y_probe,-0.007118164367227142
"(1997, 12)",-0.016080299232376923,train,5,1,speech,Chairman Alan Greenspan,UST,4,39,10 Yr,128,y_probe,0.0008429009459385996
"(1998, 1)",-0.05430868473641636,train,5,1,speech,Chairman Alan Greenspan,UST,4,14,10 Yr,128,y_bl,0.0043991081786223804
