ym,y,p,event_type,speaker,indicator,layer,nrow,maturity,model,yhat
"(1997, 10)",-0.0009280025412752302,9,speech,Governor Laurence H. Meyer,UST,3,135,1 Yr,y_bl,-0.052396318638683485
"(1997, 10)",-0.0009280025412752302,9,speech,Governor Laurence H. Meyer,UST,3,135,1 Yr,y_probe,0.02176778526652385
"(1997, 11)",-0.013771193732996352,9,meeting minutes,,UST,3,76,1 Yr,y_bl,-0.018329408129638625
"(1997, 11)",-0.013771193732996352,9,speech,Chairman Alan Greenspan,UST,3,83,1 Yr,y_bl,-0.018329408129638625
"(1997, 11)",-0.013771193732996352,9,meeting minutes,,UST,3,76,1 Yr,y_probe,-0.0033447826255418984
"(1997, 11)",-0.013771193732996352,9,speech,Chairman Alan Greenspan,UST,3,83,1 Yr,y_probe,0.0162008666374804
"(1997, 12)",0.013983974202703022,9,meeting minutes,,UST,3,73,1 Yr,y_bl,0.01722883298620771
"(1997, 12)",0.013983974202703022,9,speech,Chairman Alan Greenspan,UST,3,39,1 Yr,y_bl,0.01722883298620771
"(1997, 12)",0.013983974202703022,9,meeting minutes,,UST,3,73,1 Yr,y_probe,0.004661318066318138
"(1997, 12)",0.013983974202703022,9,speech,Chairman Alan Greenspan,UST,3,39,1 Yr,y_probe,0.012356332265485822
"(1998, 1)",-0.05561294203563204,9,speech,Chairman Alan Greenspan,UST,3,14,1 Yr,y_bl,-0.017748872839184766
"(1998, 1)",-0.05561294203563204,9,speech,Governor Laurence H. Meyer,UST,3,135,1 Yr,y_bl,-0.017748872839184766
"(1998, 1)",-0.05561294203563204,9,speech,Chairman Alan Greenspan,UST,3,14,1 Yr,y_probe,0.017342306620444194
"(1998, 1)",-0.05561294203563204,9,speech,Governor Laurence H. Meyer,UST,3,135,1 Yr,y_probe,0.018303288933072915
"(1998, 2)",0.00884694492082927,9,meeting minutes,,UST,3,85,1 Yr,y_bl,-0.017745329650686013
"(1998, 2)",0.00884694492082927,9,meeting minutes,,UST,3,85,1 Yr,y_probe,0.006456791374475748
"(1998, 3)",0.01993631462488802,9,meeting minutes,,UST,3,84,1 Yr,y_bl,0.0020647724941922707
"(1998, 3)",0.01993631462488802,9,speech,Governor Laurence H. Meyer,UST,3,176,1 Yr,y_bl,0.0020647724941922707
"(1998, 3)",0.01993631462488802,9,meeting minutes,,UST,3,84,1 Yr,y_probe,0.008612110750741774
"(1998, 3)",0.01993631462488802,9,speech,Governor Laurence H. Meyer,UST,3,176,1 Yr,y_probe,0.02336565233073842
"(1998, 4)",-0.0048374651621134745,9,speech,Governor Laurence H. Meyer,UST,3,67,1 Yr,y_bl,0.05679035357456746
"(1998, 4)",-0.0048374651621134745,9,speech,Governor Laurence H. Meyer,UST,3,67,1 Yr,y_probe,0.03320824575812459
"(1998, 5)",0.02226437049739971,9,meeting minutes,,UST,3,94,1 Yr,y_bl,-0.013621781306343457
"(1998, 5)",0.02226437049739971,9,meeting minutes,,UST,3,94,1 Yr,y_probe,0.005638302189246024
"(1998, 6)",-0.012927234501458162,9,meeting minutes,,UST,3,111,1 Yr,y_bl,0.0028341104979866744
"(1998, 6)",-0.012927234501458162,9,meeting minutes,,UST,3,111,1 Yr,y_probe,0.0060875267028884525
"(1998, 7)",-0.009337135995939327,9,speech,"Governor Roger W. Ferguson, Jr.",UST,3,81,1 Yr,y_bl,-0.07479363006148783
"(1998, 7)",-0.009337135995939327,9,speech,"Governor Roger W. Ferguson, Jr.",UST,3,81,1 Yr,y_probe,0.013571983463250685
"(1998, 8)",-0.013220211428133899,9,meeting minutes,,UST,3,81,1 Yr,y_bl,0.0046193549990885
"(1998, 8)",-0.013220211428133899,9,meeting minutes,,UST,3,81,1 Yr,y_probe,-0.0005800139313998002
"(1998, 9)",-0.1494090872546749,9,meeting minutes,,UST,3,80,1 Yr,y_bl,0.006840961486096897
"(1998, 9)",-0.1494090872546749,9,meeting minutes,,UST,3,80,1 Yr,y_probe,-0.005568382907382181
"(1998, 10)",-0.08041069295827613,9,speech,Governor Laurence H. Meyer,UST,3,100,1 Yr,y_bl,0.013530782742479383
"(1998, 10)",-0.08041069295827613,9,speech,Governor Laurence H. Meyer,UST,3,100,1 Yr,y_probe,0.009325165446921706
"(1998, 11)",0.0782007473074735,9,meeting minutes,,UST,3,82,1 Yr,y_bl,-0.009896243366187227
"(1998, 11)",0.0782007473074735,9,meeting minutes,,UST,3,82,1 Yr,y_probe,-0.0017015028432836364
"(1998, 12)",0.008810629682155513,9,meeting minutes,,UST,3,72,1 Yr,y_bl,-0.012292308344279329
"(1998, 12)",0.008810629682155513,9,meeting minutes,,UST,3,72,1 Yr,y_probe,0.0017334979992675173
"(1999, 1)",-0.022173857494322435,9,speech,"Governor Roger W. Ferguson, Jr.",UST,3,51,1 Yr,y_bl,-0.030466386789440955
"(1999, 1)",-0.022173857494322435,9,speech,"Governor Roger W. Ferguson, Jr.",UST,3,51,1 Yr,y_probe,0.03095196714644471
"(1999, 2)",0.058685934812218635,9,meeting minutes,,UST,3,89,1 Yr,y_bl,-0.010585578098918313
"(1999, 2)",0.058685934812218635,9,speech,Governor Laurence H. Meyer,UST,3,98,1 Yr,y_bl,-0.010585578098918313
"(1999, 2)",0.058685934812218635,9,meeting minutes,,UST,3,89,1 Yr,y_probe,-0.0003988590558495531
"(1999, 2)",0.058685934812218635,9,speech,Governor Laurence H. Meyer,UST,3,98,1 Yr,y_probe,0.018513895322862604
"(1999, 3)",-0.0024329122630024624,9,meeting minutes,,UST,3,80,1 Yr,y_bl,0.016494467336561885
"(1999, 3)",-0.0024329122630024624,9,meeting minutes,,UST,3,80,1 Yr,y_probe,-0.0017681440157718623
"(1999, 4)",-0.014941579998200671,9,speech,Governor Laurence H. Meyer,UST,3,99,1 Yr,y_bl,-0.010244150561427807
"(1999, 4)",-0.014941579998200671,9,speech,Governor Laurence H. Meyer,UST,3,99,1 Yr,y_probe,0.00982109831049947
"(1999, 5)",0.04368272319907464,9,meeting minutes,,UST,3,72,1 Yr,y_bl,-0.0015362853144449788
"(1999, 5)",0.04368272319907464,9,speech,Vice Chair Alice M. Rivlin,UST,3,41,1 Yr,y_bl,-0.0015362853144449788
"(1999, 5)",0.04368272319907464,9,meeting minutes,,UST,3,72,1 Yr,y_probe,0.009481759374646744
"(1999, 5)",0.04368272319907464,9,speech,Vice Chair Alice M. Rivlin,UST,3,41,1 Yr,y_probe,0.029683217010590863
"(1999, 6)",0.059591271046068976,9,meeting minutes,,UST,3,112,1 Yr,y_bl,-0.026652353894100953
"(1999, 6)",0.059591271046068976,9,speech,"Governor Roger W. Ferguson, Jr.",UST,3,56,1 Yr,y_bl,-0.026652353894100953
"(1999, 6)",0.059591271046068976,9,meeting minutes,,UST,3,112,1 Yr,y_probe,0.010098348154958987
"(1999, 6)",0.059591271046068976,9,speech,"Governor Roger W. Ferguson, Jr.",UST,3,56,1 Yr,y_probe,0.025644825037005572
"(1999, 8)",0.007446138333835049,9,meeting minutes,,UST,3,82,1 Yr,y_bl,0.029871699444141468
"(1999, 8)",0.007446138333835049,9,speech,Chairman Alan Greenspan,UST,3,28,1 Yr,y_bl,0.029871699444141468
"(1999, 8)",0.007446138333835049,9,meeting minutes,,UST,3,82,1 Yr,y_probe,-0.003488650504704215
"(1999, 8)",0.007446138333835049,9,speech,Chairman Alan Greenspan,UST,3,28,1 Yr,y_probe,0.017766228994971527
"(1999, 9)",0.016510636747734682,9,speech,Governor Laurence H. Meyer,UST,3,135,1 Yr,y_bl,-0.02817207232299729
"(1999, 9)",0.016510636747734682,9,speech,"Governor Roger W. Ferguson, Jr.",UST,3,79,1 Yr,y_bl,-0.02817207232299729
"(1999, 9)",0.016510636747734682,9,speech,Governor Laurence H. Meyer,UST,3,135,1 Yr,y_probe,0.020075288328595196
"(1999, 9)",0.016510636747734682,9,speech,"Governor Roger W. Ferguson, Jr.",UST,3,79,1 Yr,y_probe,0.01864724224534198
"(1999, 10)",0.019440247718804957,9,meeting minutes,,UST,3,76,1 Yr,y_bl,-0.006085331427152133
"(1999, 10)",0.019440247718804957,9,speech,Chairman Alan Greenspan,UST,3,53,1 Yr,y_bl,-0.006085331427152133
"(1999, 10)",0.019440247718804957,9,speech,Governor Laurence H. Meyer,UST,3,229,1 Yr,y_bl,-0.006085331427152133
"(1999, 10)",0.019440247718804957,9,meeting minutes,,UST,3,76,1 Yr,y_probe,0.0021936251801045483
"(1999, 10)",0.019440247718804957,9,speech,Chairman Alan Greenspan,UST,3,53,1 Yr,y_probe,0.018937976158988637
"(1999, 10)",0.019440247718804957,9,speech,Governor Laurence H. Meyer,UST,3,229,1 Yr,y_probe,0.005437276548140652
"(1999, 11)",0.026782170236214684,9,meeting minutes,,UST,3,79,1 Yr,y_bl,0.05350177937785232
"(1999, 11)",0.026782170236214684,9,speech,Chairman Alan Greenspan,UST,3,23,1 Yr,y_bl,0.05350177937785232
"(1999, 11)",0.026782170236214684,9,meeting minutes,,UST,3,79,1 Yr,y_probe,0.005738457555156707
"(1999, 11)",0.026782170236214684,9,speech,Chairman Alan Greenspan,UST,3,23,1 Yr,y_probe,0.018088380403789933
"(1999, 12)",0.0762046025075068,9,meeting minutes,,UST,3,72,1 Yr,y_bl,-0.013654176845569677
"(1999, 12)",0.0762046025075068,9,meeting minutes,,UST,3,72,1 Yr,y_probe,0.006101041351412036
"(2000, 1)",0.023210680814978173,9,speech,Governor Edward M. Gramlich,UST,3,161,1 Yr,y_bl,-0.004350339810657403
"(2000, 1)",0.023210680814978173,9,speech,Governor Laurence H. Meyer,UST,3,83,1 Yr,y_bl,-0.004350339810657403
"(2000, 1)",0.023210680814978173,9,speech,Governor Edward M. Gramlich,UST,3,161,1 Yr,y_probe,0.023390630165017558
"(2000, 1)",0.023210680814978173,9,speech,Governor Laurence H. Meyer,UST,3,83,1 Yr,y_probe,0.030428712163576982
"(2000, 2)",0.023130187416580503,9,meeting minutes,,UST,3,98,1 Yr,y_bl,0.024504282308049238
"(2000, 2)",0.023130187416580503,9,speech,Governor Laurence H. Meyer,UST,3,77,1 Yr,y_bl,0.024504282308049238
"(2000, 2)",0.023130187416580503,9,meeting minutes,,UST,3,98,1 Yr,y_probe,0.016442357193367757
"(2000, 2)",0.023130187416580503,9,speech,Governor Laurence H. Meyer,UST,3,77,1 Yr,y_probe,0.024039848722182507
"(2000, 3)",-0.011835051273666455,9,meeting minutes,,UST,3,62,1 Yr,y_bl,0.013445210914077741
"(2000, 3)",-0.011835051273666455,9,speech,Governor Laurence H. Meyer,UST,3,84,1 Yr,y_bl,0.013445210914077741
"(2000, 3)",-0.011835051273666455,9,meeting minutes,,UST,3,62,1 Yr,y_probe,0.006345075439626428
"(2000, 3)",-0.011835051273666455,9,speech,Governor Laurence H. Meyer,UST,3,84,1 Yr,y_probe,0.012637230228140608
"(2000, 4)",-0.001802395517196071,9,speech,Chairman Alan Greenspan,UST,3,22,1 Yr,y_bl,-0.010968947660991081
"(2000, 4)",-0.001802395517196071,9,speech,Governor Laurence H. Meyer,UST,3,135,1 Yr,y_bl,-0.010968947660991081
"(2000, 4)",-0.001802395517196071,9,speech,Chairman Alan Greenspan,UST,3,22,1 Yr,y_probe,0.02197969479562524
"(2000, 4)",-0.001802395517196071,9,speech,Governor Laurence H. Meyer,UST,3,135,1 Yr,y_probe,0.024704976539378275
"(2000, 5)",0.041502836966219814,9,meeting minutes,,UST,3,67,1 Yr,y_bl,0.016596828801543867
"(2000, 5)",0.041502836966219814,9,meeting minutes,,UST,3,67,1 Yr,y_probe,0.01158449021056332
"(2000, 6)",-0.03552909001841963,9,meeting minutes,,UST,3,74,1 Yr,y_bl,0.004035091199193474
"(2000, 6)",-0.03552909001841963,9,speech,Governor Laurence H. Meyer,UST,3,142,1 Yr,y_bl,0.004035091199193474
"(2000, 6)",-0.03552909001841963,9,meeting minutes,,UST,3,74,1 Yr,y_probe,0.0015883256795447725
"(2000, 6)",-0.03552909001841963,9,speech,Governor Laurence H. Meyer,UST,3,142,1 Yr,y_probe,0.029429990407314248
"(2000, 8)",-0.0009254975209473937,9,meeting minutes,,UST,3,78,1 Yr,y_bl,-0.0012934324173612532
"(2000, 8)",-0.0009254975209473937,9,meeting minutes,,UST,3,78,1 Yr,y_probe,-0.005995816601863231
"(2000, 10)",-0.036394306911047246,9,meeting minutes,,UST,3,65,1 Yr,y_bl,0.017618508160491896
"(2000, 10)",-0.036394306911047246,9,speech,Chairman Alan Greenspan,UST,3,57,1 Yr,y_bl,0.017618508160491896
"(2000, 10)",-0.036394306911047246,9,speech,Governor Laurence H. Meyer,UST,3,346,1 Yr,y_bl,0.017618508160491896
"(2000, 10)",-0.036394306911047246,9,meeting minutes,,UST,3,65,1 Yr,y_probe,0.000422016944581731
"(2000, 10)",-0.036394306911047246,9,speech,Chairman Alan Greenspan,UST,3,57,1 Yr,y_probe,0.023899281865516778
"(2000, 10)",-0.036394306911047246,9,speech,Governor Laurence H. Meyer,UST,3,346,1 Yr,y_probe,0.009997373223964661
"(2000, 11)",0.020114781938236792,9,meeting minutes,,UST,3,77,1 Yr,y_bl,-0.009039654290258565
"(2000, 11)",0.020114781938236792,9,meeting minutes,,UST,3,77,1 Yr,y_probe,0.005043192088292555
"(2000, 12)",-0.07780354980916829,9,meeting minutes,,UST,3,70,1 Yr,y_bl,-0.0010670768647142676
"(2000, 12)",-0.07780354980916829,9,speech,Chairman Alan Greenspan,UST,3,1,1 Yr,y_bl,-0.0010670768647142676
"(2000, 12)",-0.07780354980916829,9,speech,"Vice Chairman Roger W. Ferguson, Jr.",UST,3,57,1 Yr,y_bl,-0.0010670768647142676
"(2000, 12)",-0.07780354980916829,9,meeting minutes,,UST,3,70,1 Yr,y_probe,-0.010654698004915314
"(2000, 12)",-0.07780354980916829,9,speech,Chairman Alan Greenspan,UST,3,1,1 Yr,y_probe,-0.0014570091979146358
"(2000, 12)",-0.07780354980916829,9,speech,"Vice Chairman Roger W. Ferguson, Jr.",UST,3,57,1 Yr,y_probe,0.014522557644365433
"(2001, 1)",-0.20450627733870178,9,meeting minutes,,UST,3,65,1 Yr,y_bl,-0.006090845770209613
"(2001, 1)",-0.20450627733870178,9,meeting minutes,,UST,3,65,1 Yr,y_probe,-0.01402346289255622
"(2001, 2)",0.036290001405200556,9,speech,Governor Edward M. Gramlich,UST,3,124,1 Yr,y_bl,-0.004343431131562814
"(2001, 2)",0.036290001405200556,9,speech,Governor Edward M. Gramlich,UST,3,124,1 Yr,y_probe,0.026268108526746308
"(2001, 3)",-0.13203505836358334,9,meeting minutes,,UST,3,47,1 Yr,y_bl,-0.02768125275864959
"(2001, 3)",-0.13203505836358334,9,meeting minutes,,UST,3,47,1 Yr,y_probe,-0.011829889060755144
"(2001, 5)",-0.09859197591911562,9,meeting minutes,,UST,3,66,1 Yr,y_bl,-0.03594413653867557
"(2001, 5)",-0.09859197591911562,9,speech,Governor Laurence H. Meyer,UST,3,59,1 Yr,y_bl,-0.03594413653867557
"(2001, 5)",-0.09859197591911562,9,meeting minutes,,UST,3,66,1 Yr,y_probe,-0.017968345649324237
"(2001, 5)",-0.09859197591911562,9,speech,Governor Laurence H. Meyer,UST,3,59,1 Yr,y_probe,0.013709028841501937
"(2001, 6)",-0.05697927589839569,9,meeting minutes,,UST,3,78,1 Yr,y_bl,-0.0677148481573934
"(2001, 6)",-0.05697927589839569,9,speech,"Vice Chairman Roger W. Ferguson, Jr.",UST,3,52,1 Yr,y_bl,-0.0677148481573934
"(2001, 6)",-0.05697927589839569,9,meeting minutes,,UST,3,78,1 Yr,y_probe,-0.014694965688545222
"(2001, 6)",-0.05697927589839569,9,speech,"Vice Chairman Roger W. Ferguson, Jr.",UST,3,52,1 Yr,y_probe,0.011930336511546537
"(2001, 7)",0.014428663190234836,9,speech,Governor Laurence H. Meyer,UST,3,259,1 Yr,y_bl,0.0015869401949875175
"(2001, 7)",0.014428663190234836,9,speech,Governor Laurence H. Meyer,UST,3,259,1 Yr,y_probe,0.016912314499353168
"(2001, 8)",-0.06252035698133276,9,meeting minutes,,UST,3,52,1 Yr,y_bl,-0.016995667142328957
"(2001, 8)",-0.06252035698133276,9,meeting minutes,,UST,3,52,1 Yr,y_probe,-0.014030340847642332
"(2001, 10)",-0.3410702175314373,9,meeting minutes,,UST,3,56,1 Yr,y_bl,-0.0478082597847197
"(2001, 10)",-0.3410702175314373,9,speech,Chairman Alan Greenspan,UST,3,25,1 Yr,y_bl,-0.0478082597847197
"(2001, 10)",-0.3410702175314373,9,speech,Governor Laurence H. Meyer,UST,3,28,1 Yr,y_bl,-0.0478082597847197
"(2001, 10)",-0.3410702175314373,9,meeting minutes,,UST,3,56,1 Yr,y_probe,-0.02714531728789663
"(2001, 10)",-0.3410702175314373,9,speech,Chairman Alan Greenspan,UST,3,25,1 Yr,y_probe,0.014116872213553303
"(2001, 10)",-0.3410702175314373,9,speech,Governor Laurence H. Meyer,UST,3,28,1 Yr,y_probe,-0.006491435358743689
"(2001, 11)",-0.18322333363594148,9,meeting minutes,,UST,3,49,1 Yr,y_bl,-0.056777838168400575
"(2001, 11)",-0.18322333363594148,9,speech,Governor Edward M. Gramlich,UST,3,59,1 Yr,y_bl,-0.056777838168400575
"(2001, 11)",-0.18322333363594148,9,meeting minutes,,UST,3,49,1 Yr,y_probe,-0.02166003268244463
"(2001, 11)",-0.18322333363594148,9,speech,Governor Edward M. Gramlich,UST,3,59,1 Yr,y_probe,0.004216669818001708
"(2001, 12)",0.09456598575432774,9,meeting minutes,,UST,3,58,1 Yr,y_bl,-0.09021698868941382
"(2001, 12)",0.09456598575432774,9,speech,Governor Laurence H. Meyer,UST,3,118,1 Yr,y_bl,-0.09021698868941382
"(2001, 12)",0.09456598575432774,9,meeting minutes,,UST,3,58,1 Yr,y_probe,-0.013410911940503256
"(2001, 12)",0.09456598575432774,9,speech,Governor Laurence H. Meyer,UST,3,118,1 Yr,y_probe,0.010642624390018533
"(2002, 1)",0.004238484578380053,9,meeting minutes,,UST,3,69,1 Yr,y_bl,-0.10242836891414919
"(2002, 1)",0.004238484578380053,9,meeting minutes,,UST,3,69,1 Yr,y_probe,-0.016157137310946406
"(2002, 3)",0.157348635862575,9,meeting minutes,,UST,3,56,1 Yr,y_bl,0.0048029334031627
"(2002, 3)",0.157348635862575,9,meeting minutes,,UST,3,56,1 Yr,y_probe,-0.011771989584756613
"(2002, 5)",-0.13957038984129147,9,meeting minutes,,UST,3,57,1 Yr,y_bl,0.01429393683197769
"(2002, 5)",-0.13957038984129147,9,meeting minutes,,UST,3,57,1 Yr,y_probe,-0.011917885142523673
"(2002, 6)",-0.10194003834299388,9,meeting minutes,,UST,3,56,1 Yr,y_bl,-0.05390683178084013
"(2002, 6)",-0.10194003834299388,9,meeting minutes,,UST,3,56,1 Yr,y_probe,-0.009059002957458344
"(2002, 8)",-0.18721154208814567,9,meeting minutes,,UST,3,55,1 Yr,y_bl,-0.013897212698975906
"(2002, 8)",-0.18721154208814567,9,meeting minutes,,UST,3,55,1 Yr,y_probe,-0.020118759665172632
"(2002, 9)",-0.011834457647003749,9,meeting minutes,,UST,3,57,1 Yr,y_bl,-0.05190644313449981
"(2002, 9)",-0.011834457647003749,9,meeting minutes,,UST,3,57,1 Yr,y_probe,-0.009176194079722751
"(2002, 10)",0.06064510925684018,9,speech,Chairman Alan Greenspan,UST,3,47,1 Yr,y_bl,-0.008201242235785059
"(2002, 10)",0.06064510925684018,9,speech,Governor Ben S. Bernanke,UST,3,107,1 Yr,y_bl,-0.008201242235785059
"(2002, 10)",0.06064510925684018,9,speech,"Vice Chairman Roger W. Ferguson, Jr.",UST,3,55,1 Yr,y_bl,-0.008201242235785059
"(2002, 10)",0.06064510925684018,9,speech,Chairman Alan Greenspan,UST,3,47,1 Yr,y_probe,0.009641271298716642
"(2002, 10)",0.06064510925684018,9,speech,Governor Ben S. Bernanke,UST,3,107,1 Yr,y_probe,0.010945799405263587
"(2002, 10)",0.06064510925684018,9,speech,"Vice Chairman Roger W. Ferguson, Jr.",UST,3,55,1 Yr,y_probe,0.024926466181425296
"(2002, 11)",-0.18281952964040288,9,meeting minutes,,UST,3,55,1 Yr,y_bl,-0.008239936241740973
"(2002, 11)",-0.18281952964040288,9,speech,Governor Donald L. Kohn,UST,3,29,1 Yr,y_bl,-0.008239936241740973
"(2002, 11)",-0.18281952964040288,9,meeting minutes,,UST,3,55,1 Yr,y_probe,-0.020786257650500507
"(2002, 11)",-0.18281952964040288,9,speech,Governor Donald L. Kohn,UST,3,29,1 Yr,y_probe,0.0021673990176186656
"(2002, 12)",-0.05018641910136708,9,meeting minutes,,UST,3,50,1 Yr,y_bl,0.04022175061185923
"(2002, 12)",-0.05018641910136708,9,speech,Chairman Alan Greenspan,UST,3,70,1 Yr,y_bl,0.04022175061185923
"(2002, 12)",-0.05018641910136708,9,meeting minutes,,UST,3,50,1 Yr,y_probe,-0.013170000285679904
"(2002, 12)",-0.05018641910136708,9,speech,Chairman Alan Greenspan,UST,3,70,1 Yr,y_probe,0.0029784966522945744
"(2003, 1)",-0.0402335861478811,9,meeting minutes,,UST,3,48,1 Yr,y_bl,-0.07751919890545404
"(2003, 1)",-0.0402335861478811,9,meeting minutes,,UST,3,48,1 Yr,y_probe,-0.013018648519187645
"(2003, 2)",-0.027433267048842438,9,speech,Governor Ben S. Bernanke,UST,3,147,1 Yr,y_bl,0.02248641401384396
"(2003, 2)",-0.027433267048842438,9,speech,"Vice Chairman Roger W. Ferguson, Jr",UST,3,73,1 Yr,y_bl,0.02248641401384396
"(2003, 2)",-0.027433267048842438,9,speech,Governor Ben S. Bernanke,UST,3,147,1 Yr,y_probe,0.00947551759992905
"(2003, 2)",-0.027433267048842438,9,speech,"Vice Chairman Roger W. Ferguson, Jr",UST,3,73,1 Yr,y_probe,0.01730334169175403
"(2003, 3)",-0.010975368799308613,9,meeting minutes,,UST,3,48,1 Yr,y_bl,-0.03365287285015695
"(2003, 3)",-0.010975368799308613,9,speech,Governor Ben S. Bernanke,UST,3,115,1 Yr,y_bl,-0.03365287285015695
"(2003, 3)",-0.010975368799308613,9,speech,Governor Donald L. Kohn,UST,3,130,1 Yr,y_bl,-0.03365287285015695
"(2003, 3)",-0.010975368799308613,9,meeting minutes,,UST,3,48,1 Yr,y_probe,-0.015576598204586073
"(2003, 3)",-0.010975368799308613,9,speech,Governor Ben S. Bernanke,UST,3,115,1 Yr,y_probe,0.020610226992640857
"(2003, 3)",-0.010975368799308613,9,speech,Governor Donald L. Kohn,UST,3,130,1 Yr,y_probe,0.020139445528643867
"(2003, 5)",-0.11410227646295314,9,meeting minutes,,UST,3,60,1 Yr,y_bl,-0.08460848782367228
"(2003, 5)",-0.11410227646295314,9,speech,Governor Mark W. Olson,UST,3,46,1 Yr,y_bl,-0.08460848782367228
"(2003, 5)",-0.11410227646295314,9,meeting minutes,,UST,3,60,1 Yr,y_probe,-0.013249585788231386
"(2003, 5)",-0.11410227646295314,9,speech,Governor Mark W. Olson,UST,3,46,1 Yr,y_probe,0.0042673308558190595
