ym,y,split,p,fold,event_type,speaker,indicator,layer,nrow,maturity,n_pc,model,yhat
"(1996, 1)",0.0,train,10,1,meeting minutes,,UST,22,106,1 Yr,,y_bl,-0.0027761937187946208
"(1996, 1)",0.0,train,10,1,meeting minutes,,UST,22,106,1 Yr,,y_probe,-0.006300765058966818
"(1996, 3)",0.07725848313712999,train,10,1,meeting minutes,,UST,22,77,1 Yr,,y_bl,-0.0027761937187946208
"(1996, 3)",0.07725848313712999,train,10,1,meeting minutes,,UST,22,77,1 Yr,,y_probe,0.010322362403677265
"(1996, 5)",0.03470667976550024,train,10,1,meeting minutes,,UST,22,88,1 Yr,,y_bl,-0.012769637574383593
"(1996, 5)",0.03470667976550024,train,10,1,meeting minutes,,UST,22,88,1 Yr,,y_probe,0.00825688431000315
"(1996, 7)",0.04046286361318216,train,10,1,meeting minutes,,UST,22,124,1 Yr,,y_bl,-0.0006076492035807542
"(1996, 7)",0.04046286361318216,train,10,1,meeting minutes,,UST,22,124,1 Yr,,y_probe,0.006434678016546484
"(1996, 8)",-0.031526253646772605,train,10,1,meeting minutes,,UST,22,75,1 Yr,,y_bl,0.0017201854011910144
"(1996, 8)",-0.031526253646772605,train,10,1,meeting minutes,,UST,22,75,1 Yr,,y_probe,-0.008974651121268435
"(1996, 9)",0.0193838668210482,train,10,1,meeting minutes,,UST,22,91,1 Yr,,y_bl,-0.0034729455634614345
"(1996, 9)",0.0193838668210482,train,10,1,meeting minutes,,UST,22,91,1 Yr,,y_probe,-0.006574151381956026
"(1996, 10)",-0.02652675433342977,train,10,1,speech,Chairman Alan Greenspan,UST,22,20,1 Yr,,y_bl,-0.01050722168306808
"(1996, 10)",-0.02652675433342977,train,10,1,speech,Chairman Alan Greenspan,UST,22,20,1 Yr,,y_probe,0.00858451145693173
"(1996, 11)",-0.029092960941664543,train,10,1,meeting minutes,,UST,22,82,1 Yr,,y_bl,0.01952302631271628
"(1996, 11)",-0.029092960941664543,train,10,1,meeting minutes,,UST,22,82,1 Yr,,y_probe,-0.0036308448208474497
"(1996, 12)",0.01646880771326753,train,10,1,meeting minutes,,UST,22,67,1 Yr,,y_bl,0.019955720050410557
"(1996, 12)",0.01646880771326753,train,10,1,meeting minutes,,UST,22,67,1 Yr,,y_probe,0.007302488904573769
"(1997, 1)",0.017986096369782656,train,10,1,speech,Governor Laurence H. Meyer,UST,22,11,1 Yr,,y_bl,0.018552380196997245
"(1997, 1)",0.017986096369782656,train,10,1,speech,Governor Laurence H. Meyer,UST,22,11,1 Yr,,y_probe,0.03096593083477889
"(1997, 2)",-0.012556218775412686,train,10,1,meeting minutes,,UST,22,82,1 Yr,,y_bl,-0.009227357120394606
"(1997, 2)",-0.012556218775412686,train,10,1,meeting minutes,,UST,22,82,1 Yr,,y_probe,0.007897172896072826
"(1997, 3)",0.0646513306588133,train,10,1,meeting minutes,,UST,22,77,1 Yr,,y_bl,0.028102488848263222
"(1997, 3)",0.0646513306588133,train,10,1,meeting minutes,,UST,22,77,1 Yr,,y_probe,0.0033430179980891597
"(1997, 4)",0.02341244062474157,train,10,1,speech,Governor Laurence H. Meyer,UST,22,168,1 Yr,,y_bl,-0.024720410941722882
"(1997, 4)",0.02341244062474157,train,10,1,speech,Governor Laurence H. Meyer,UST,22,168,1 Yr,,y_probe,0.024950547328817102
"(1997, 5)",-0.029935518451022627,train,10,1,meeting minutes,,UST,22,85,1 Yr,,y_bl,-0.003969627345652492
"(1997, 5)",-0.029935518451022627,train,10,1,speech,Chairman Alan Greenspan,UST,22,61,1 Yr,,y_bl,-0.003969627345652492
"(1997, 5)",-0.029935518451022627,train,10,1,meeting minutes,,UST,22,85,1 Yr,,y_probe,0.0042504187857418125
