ym,y,split,p,fold,event_type,speaker,indicator,layer,nrow,maturity,n_pc,model,yhat
"(1996, 1)",0.0,train,4,1,meeting minutes,,CPI,16,106,,128,y_bl,0.0024560723092352413
"(1996, 1)",0.0,train,4,1,meeting minutes,,CPI,16,106,,128,y_probe,0.002195806483695692
"(1996, 3)",0.005157974040266744,train,4,1,meeting minutes,,CPI,16,77,,128,y_bl,0.0024560723092352413
"(1996, 3)",0.005157974040266744,train,4,1,meeting minutes,,CPI,16,77,,128,y_probe,0.002219057868458402
"(1996, 5)",0.005771096491922201,train,4,1,meeting minutes,,CPI,16,88,,128,y_bl,0.0037690434744508125
"(1996, 5)",0.005771096491922201,train,4,1,meeting minutes,,CPI,16,88,,128,y_probe,0.0023151546458682
"(1996, 7)",0.0038289772370987407,train,4,1,meeting minutes,,CPI,16,124,,128,y_bl,0.0032827464939015547
"(1996, 7)",0.0038289772370987407,train,4,1,meeting minutes,,CPI,16,124,,128,y_probe,0.0022817550542546805
"(1996, 8)",0.0012730746467983778,train,4,1,meeting minutes,,CPI,16,75,,128,y_bl,0.0028039742349685653
"(1996, 8)",0.0012730746467983778,train,4,1,meeting minutes,,CPI,16,75,,128,y_probe,0.0022804011194448044
"(1996, 9)",0.0031756139738856604,train,4,1,meeting minutes,,CPI,16,91,,128,y_bl,0.0010810193760826764
"(1996, 9)",0.0031756139738856604,train,4,1,speech,Governor Laurence H. Meyer,CPI,16,76,,128,y_bl,0.0010810193760826764
"(1996, 9)",0.0031756139738856604,train,4,1,meeting minutes,,CPI,16,91,,128,y_probe,0.0022801515556261946
"(1996, 9)",0.0031756139738856604,train,4,1,speech,Governor Laurence H. Meyer,CPI,16,76,,128,y_probe,0.0024736026551491126
"(1996, 10)",0.003165561364558478,train,4,1,speech,Chairman Alan Greenspan,CPI,16,20,,128,y_bl,0.0016914811497996231
"(1996, 10)",0.003165561364558478,train,4,1,speech,Chairman Alan Greenspan,CPI,16,20,,128,y_probe,0.002377174159317679
"(1996, 11)",0.0031555721988105745,train,4,1,meeting minutes,,CPI,16,82,,128,y_bl,0.0019053698311793784
"(1996, 11)",0.0031555721988105745,train,4,1,meeting minutes,,CPI,16,82,,128,y_probe,0.0021845783097734425
"(1996, 12)",0.00251730781137649,train,4,1,meeting minutes,,CPI,16,67,,128,y_bl,0.002594639077502453
"(1996, 12)",0.00251730781137649,train,4,1,meeting minutes,,CPI,16,67,,128,y_probe,0.0022630605537806315
"(1997, 1)",0.0018838310123721058,train,4,1,speech,Governor Laurence H. Meyer,CPI,16,11,,128,y_bl,0.001944447418225399
"(1997, 1)",0.0018838310123721058,train,4,1,speech,Governor Laurence H. Meyer,CPI,16,11,,128,y_probe,0.002235924653733012
"(1997, 2)",0.00188028886485192,train,4,1,meeting minutes,,CPI,16,82,,128,y_bl,0.0018650880983529224
"(1997, 2)",0.00188028886485192,train,4,1,meeting minutes,,CPI,16,82,,128,y_probe,0.0023051488414617687
"(1997, 3)",0.000625978111206571,train,4,1,meeting minutes,,CPI,16,77,,128,y_bl,0.0019342664469848214
"(1997, 3)",0.000625978111206571,train,4,1,meeting minutes,,CPI,16,77,,128,y_probe,0.0023418842174631974
"(1997, 4)",0.000625586507735143,train,4,1,speech,Governor Laurence H. Meyer,CPI,16,168,,128,y_bl,0.0017681049300991034
"(1997, 4)",0.000625586507735143,train,4,1,speech,Governor Laurence H. Meyer,CPI,16,168,,128,y_probe,0.002489935076314164
"(1997, 5)",-2.6645352591003757e-15,train,4,1,meeting minutes,,CPI,16,85,,128,y_bl,0.00208690035768782
"(1997, 5)",-2.6645352591003757e-15,train,4,1,speech,Chairman Alan Greenspan,CPI,16,61,,128,y_bl,0.00208690035768782
"(1997, 5)",-2.6645352591003757e-15,train,4,1,meeting minutes,,CPI,16,85,,128,y_probe,0.002298018581864735
"(1997, 5)",-2.6645352591003757e-15,train,4,1,speech,Chairman Alan Greenspan,CPI,16,61,,128,y_probe,0.0023299197840262087
"(1997, 7)",0.0031220755925041033,train,4,1,meeting minutes,,CPI,16,116,,128,y_bl,0.0019062534739715646
"(1997, 7)",0.0031220755925041033,train,4,1,meeting minutes,,CPI,16,116,,128,y_probe,0.002287248980160175
"(1997, 8)",0.002490661312451792,train,4,1,meeting minutes,,CPI,16,74,,128,y_bl,0.003101133539671327
"(1997, 8)",0.002490661312451792,train,4,1,meeting minutes,,CPI,16,74,,128,y_probe,0.0022748162697715877
"(1997, 9)",0.0024844733276623288,train,4,1,meeting minutes,,CPI,16,72,,128,y_bl,0.0025405339244907402
"(1997, 9)",0.0024844733276623288,train,4,1,speech,Chairman Alan Greenspan,CPI,16,83,,128,y_bl,0.0025405339244907402
"(1997, 9)",0.0024844733276623288,train,4,1,speech,Governor Laurence H. Meyer,CPI,16,127,,128,y_bl,0.0025405339244907402
"(1997, 9)",0.0024844733276623288,train,4,1,meeting minutes,,CPI,16,72,,128,y_probe,0.002293979951296992
"(1997, 9)",0.0024844733276623288,train,4,1,speech,Chairman Alan Greenspan,CPI,16,83,,128,y_probe,0.002364544746769507
"(1997, 9)",0.0024844733276623288,train,4,1,speech,Governor Laurence H. Meyer,CPI,16,127,,128,y_probe,0.00255538300503527
"(1997, 10)",0.001859312590186235,train,4,1,speech,Governor Laurence H. Meyer,CPI,16,135,,128,y_bl,0.0028339746933919562
"(1997, 10)",0.001859312590186235,train,4,1,speech,Governor Laurence H. Meyer,CPI,16,135,,128,y_probe,0.0021252449416032863
"(1997, 11)",0.0012376239203497619,train,4,1,meeting minutes,,CPI,16,76,,128,y_bl,0.0018622542064231737
"(1997, 11)",0.0012376239203497619,train,4,1,speech,Chairman Alan Greenspan,CPI,16,83,,128,y_bl,0.0018622542064231737
"(1997, 11)",0.0012376239203497619,train,4,1,meeting minutes,,CPI,16,76,,128,y_probe,0.002262012297385019
"(1997, 11)",0.0012376239203497619,train,4,1,speech,Chairman Alan Greenspan,CPI,16,83,,128,y_probe,0.0022924833704896018
"(1997, 12)",0.0006182380413273236,train,4,1,meeting minutes,,CPI,16,73,,128,y_bl,0.0019439666978312126
"(1997, 12)",0.0006182380413273236,train,4,1,speech,Chairman Alan Greenspan,CPI,16,39,,128,y_bl,0.0019439666978312126
"(1997, 12)",0.0006182380413273236,train,4,1,meeting minutes,,CPI,16,73,,128,y_probe,0.0021816082288823287
"(1997, 12)",0.0006182380413273236,train,4,1,speech,Chairman Alan Greenspan,CPI,16,39,,128,y_probe,0.0019847782370714475
"(1998, 1)",0.0012353306079946336,train,4,1,speech,Chairman Alan Greenspan,CPI,16,94,,128,y_bl,0.0018541699243957883
"(1998, 1)",0.0012353306079946336,train,4,1,speech,Governor Laurence H. Meyer,CPI,16,135,,128,y_bl,0.0018541699243957883
"(1998, 1)",0.0012353306079946336,train,4,1,speech,Chairman Alan Greenspan,CPI,16,94,,128,y_probe,0.0022259199347362244
"(1998, 1)",0.0012353306079946336,train,4,1,speech,Governor Laurence H. Meyer,CPI,16,135,,128,y_probe,0.0025249172733702624
"(1998, 2)",0.0,train,4,1,meeting minutes,,CPI,16,85,,128,y_bl,0.0022379175070756548
"(1998, 2)",0.0,train,4,1,meeting minutes,,CPI,16,85,,128,y_probe,0.0022214989503315016
"(1998, 3)",0.0,train,4,1,meeting minutes,,CPI,16,84,,128,y_bl,0.001995286970042721
"(1998, 3)",0.0,train,4,1,speech,Governor Laurence H. Meyer,CPI,16,176,,128,y_bl,0.001995286970042721
"(1998, 3)",0.0,train,4,1,meeting minutes,,CPI,16,84,,128,y_probe,0.0021630393683832604
"(1998, 3)",0.0,train,4,1,speech,Governor Laurence H. Meyer,CPI,16,176,,128,y_probe,0.0022996278104809183
"(1998, 4)",0.001233806448929009,train,4,1,speech,Governor Laurence H. Meyer,CPI,16,67,,128,y_bl,0.0023192627154797717
"(1998, 4)",0.001233806448929009,train,4,1,speech,Governor Laurence H. Meyer,CPI,16,67,,128,y_probe,0.002546229357531233
"(1998, 5)",0.002463055432397887,train,4,1,meeting minutes,,CPI,16,94,,128,y_bl,0.002452768604909577
"(1998, 5)",0.002463055432397887,train,4,1,meeting minutes,,CPI,16,94,,128,y_probe,0.002232499616647439
"(1998, 6)",0.001229256454728933,train,4,1,meeting minutes,,CPI,16,111,,128,y_bl,0.0029293904226184845
"(1998, 6)",0.001229256454728933,train,4,1,meeting minutes,,CPI,16,111,,128,y_probe,0.0022829732827244
"(1998, 7)",0.002453988961568676,train,4,1,speech,"Governor Roger W. Ferguson, Jr.",CPI,16,81,,128,y_bl,0.002484231474106653
"(1998, 7)",0.002453988961568676,train,4,1,speech,"Governor Roger W. Ferguson, Jr.",CPI,16,81,,128,y_probe,0.0025639486999165656
"(1998, 8)",0.0012247398958944444,train,4,1,meeting minutes,,CPI,16,81,,128,y_bl,0.0026545802674347117
"(1998, 8)",0.0012247398958944444,train,4,1,meeting minutes,,CPI,16,81,,128,y_probe,0.002217478062165139
"(1998, 9)",0.0006118079114072472,train,4,1,meeting minutes,,CPI,16,80,,128,y_bl,0.0018513412885245194
"(1998, 9)",0.0006118079114072472,train,4,1,meeting minutes,,CPI,16,80,,128,y_probe,0.002021680344774496
"(1998, 10)",0.0024434954124759045,train,4,1,speech,Governor Laurence H. Meyer,CPI,16,100,,128,y_bl,0.002187219712471025
"(1998, 10)",0.0024434954124759045,train,4,1,speech,Governor Laurence H. Meyer,CPI,16,100,,128,y_probe,0.002285278875756403
"(1998, 11)",0.001219512346263052,train,4,1,meeting minutes,,CPI,16,82,,128,y_bl,0.002393249547862381
"(1998, 11)",0.001219512346263052,train,4,1,meeting minutes,,CPI,16,82,,128,y_probe,0.002069422778915365
"(1998, 12)",0.0018264845260338447,train,4,1,meeting minutes,,CPI,16,72,,128,y_bl,0.0021584478591747504
"(1998, 12)",0.0018264845260338447,train,4,1,meeting minutes,,CPI,16,72,,128,y_probe,0.002134856478060856
"(1999, 1)",0.0018231545615163824,train,4,1,speech,"Governor Roger W. Ferguson, Jr.",CPI,16,51,,128,y_bl,0.0026555116318627736
