ym,y,split,p,fold,event_type,speaker,indicator,layer,nrow,maturity,n_pc,model,yhat
"(1996, 1)",0.0,train,4,1,meeting minutes,,CPI,15,106,,,y_bl,0.0024560723092352413
"(1996, 1)",0.0,train,4,1,meeting minutes,,CPI,15,106,,,y_probe,0.0020834313793832303
"(1996, 3)",0.005157974040266744,train,4,1,meeting minutes,,CPI,15,77,,,y_bl,0.0024560723092352413
"(1996, 3)",0.005157974040266744,train,4,1,meeting minutes,,CPI,15,77,,,y_probe,0.002325995353312656
"(1996, 5)",0.005771096491922201,train,4,1,meeting minutes,,CPI,15,88,,,y_bl,0.0037690434744508125
"(1996, 5)",0.005771096491922201,train,4,1,meeting minutes,,CPI,15,88,,,y_probe,0.0025005487028893626
"(1996, 7)",0.0038289772370987407,train,4,1,meeting minutes,,CPI,15,124,,,y_bl,0.0032827464939015547
"(1996, 7)",0.0038289772370987407,train,4,1,meeting minutes,,CPI,15,124,,,y_probe,0.002463234061153415
"(1996, 8)",0.0012730746467983778,train,4,1,meeting minutes,,CPI,15,75,,,y_bl,0.0028039742349685653
"(1996, 8)",0.0012730746467983778,train,4,1,meeting minutes,,CPI,15,75,,,y_probe,0.002278066349798855
"(1996, 9)",0.0031756139738856604,train,4,1,meeting minutes,,CPI,15,91,,,y_bl,0.0010810193760826764
"(1996, 9)",0.0031756139738856604,train,4,1,speech,Governor Laurence H. Meyer,CPI,15,76,,,y_bl,0.0010810193760826764
"(1996, 9)",0.0031756139738856604,train,4,1,meeting minutes,,CPI,15,91,,,y_probe,0.002495444587657003
"(1996, 9)",0.0031756139738856604,train,4,1,speech,Governor Laurence H. Meyer,CPI,15,76,,,y_probe,0.0024905673898666736
"(1996, 10)",0.003165561364558478,train,4,1,speech,Chairman Alan Greenspan,CPI,15,20,,,y_bl,0.0016914811497996231
"(1996, 10)",0.003165561364558478,train,4,1,speech,Chairman Alan Greenspan,CPI,15,20,,,y_probe,0.0020976632721730133
"(1996, 11)",0.0031555721988105745,train,4,1,meeting minutes,,CPI,15,82,,,y_bl,0.0019053698311793784
"(1996, 11)",0.0031555721988105745,train,4,1,meeting minutes,,CPI,15,82,,,y_probe,0.002252117899804021
"(1996, 12)",0.00251730781137649,train,4,1,meeting minutes,,CPI,15,67,,,y_bl,0.002594639077502453
"(1996, 12)",0.00251730781137649,train,4,1,meeting minutes,,CPI,15,67,,,y_probe,0.0022414004160529652
"(1997, 1)",0.0018838310123721058,train,4,1,speech,Governor Laurence H. Meyer,CPI,15,11,,,y_bl,0.001944447418225399
"(1997, 1)",0.0018838310123721058,train,4,1,speech,Governor Laurence H. Meyer,CPI,15,11,,,y_probe,0.002180916718983576
