ym,y,split,p,fold,event_type,speaker,indicator,layer,nrow,maturity,n_pc,model,yhat
"(1996, 1)",0.0,train,5,1,meeting minutes,,UST,21,106,10 Yr,128,y_bl,-0.008365829185044369
"(1996, 1)",0.0,train,5,1,meeting minutes,,UST,21,106,10 Yr,128,y_probe,-0.003071399015108184
"(1996, 3)",0.10447202159671166,train,5,1,meeting minutes,,UST,21,77,10 Yr,128,y_bl,-0.008365829185044369
"(1996, 3)",0.10447202159671166,train,5,1,meeting minutes,,UST,21,77,10 Yr,128,y_probe,0.00013202531274850263
"(1996, 5)",0.06203539091945277,train,5,1,meeting minutes,,UST,21,88,10 Yr,128,y_bl,-0.015054708954775474
"(1996, 5)",0.06203539091945277,train,5,1,meeting minutes,,UST,21,88,10 Yr,128,y_probe,-0.0003940850744596283
"(1996, 7)",0.022305757514299973,train,5,1,meeting minutes,,UST,21,124,10 Yr,128,y_bl,-0.020148793781222796
"(1996, 7)",0.022305757514299973,train,5,1,meeting minutes,,UST,21,124,10 Yr,128,y_probe,-0.0004911261757674192
"(1996, 8)",-0.03136926366764322,train,5,1,meeting minutes,,UST,21,75,10 Yr,128,y_bl,-0.026959524013120788
"(1996, 8)",-0.03136926366764322,train,5,1,meeting minutes,,UST,21,75,10 Yr,128,y_probe,-0.004389109387593066
"(1996, 9)",0.026947738409769422,train,5,1,meeting minutes,,UST,21,91,10 Yr,128,y_bl,-0.02575148578694913
"(1996, 9)",0.026947738409769422,train,5,1,meeting minutes,,UST,21,91,10 Yr,128,y_probe,-0.0033684723109406417
"(1996, 10)",-0.029987254427663146,train,5,1,speech,Chairman Alan Greenspan,UST,21,20,10 Yr,128,y_bl,-0.035336080928923624
"(1996, 10)",-0.029987254427663146,train,5,1,speech,Chairman Alan Greenspan,UST,21,20,10 Yr,128,y_probe,0.0025154226872843273
"(1996, 11)",-0.0579645404454726,train,5,1,meeting minutes,,UST,21,82,10 Yr,128,y_bl,-0.018063160151763142
"(1996, 11)",-0.0579645404454726,train,5,1,meeting minutes,,UST,21,82,10 Yr,128,y_probe,-0.0037714730838665405
"(1996, 12)",0.034868825650825185,train,5,1,meeting minutes,,UST,21,67,10 Yr,128,y_bl,-0.006570289412058536
"(1996, 12)",0.034868825650825185,train,5,1,meeting minutes,,UST,21,67,10 Yr,128,y_probe,-0.002589629316248178
"(1997, 1)",0.02309571479464889,train,5,1,speech,Governor Laurence H. Meyer,UST,21,11,10 Yr,128,y_bl,0.0003247468820646831
"(1997, 1)",0.02309571479464889,train,5,1,speech,Governor Laurence H. Meyer,UST,21,11,10 Yr,128,y_probe,0.005440207263288885
"(1997, 2)",-0.01843370168883829,train,5,1,meeting minutes,,UST,21,82,10 Yr,128,y_bl,-0.007399175652468498
"(1997, 2)",-0.01843370168883829,train,5,1,meeting minutes,,UST,21,82,10 Yr,128,y_probe,-0.0013533080293554403
"(1997, 3)",0.04546237407675845,train,5,1,meeting minutes,,UST,21,77,10 Yr,128,y_bl,-0.00198740101865962
"(1997, 3)",0.04546237407675845,train,5,1,meeting minutes,,UST,21,77,10 Yr,128,y_probe,-0.0009324029336889935
"(1997, 4)",0.026317308317373212,train,5,1,speech,Governor Laurence H. Meyer,UST,21,168,10 Yr,128,y_bl,-0.00566674234750426
"(1997, 4)",0.026317308317373212,train,5,1,speech,Governor Laurence H. Meyer,UST,21,168,10 Yr,128,y_probe,0.005423906890542569
"(1997, 5)",-0.03250695587046226,train,5,1,meeting minutes,,UST,21,85,10 Yr,128,y_bl,-0.01979082253007269
"(1997, 5)",-0.03250695587046226,train,5,1,speech,Chairman Alan Greenspan,UST,21,61,10 Yr,128,y_bl,-0.01979082253007269
"(1997, 5)",-0.03250695587046226,train,5,1,meeting minutes,,UST,21,85,10 Yr,128,y_probe,-0.003461936751694602
"(1997, 5)",-0.03250695587046226,train,5,1,speech,Chairman Alan Greenspan,UST,21,61,10 Yr,128,y_probe,0.004056499616160227
"(1997, 7)",-0.03927380720941799,train,5,1,meeting minutes,,UST,21,116,10 Yr,128,y_bl,-0.01604608763210516
"(1997, 7)",-0.03927380720941799,train,5,1,meeting minutes,,UST,21,116,10 Yr,128,y_probe,-0.0013297704687420583
"(1997, 8)",-0.03791923486229498,train,5,1,meeting minutes,,UST,21,74,10 Yr,128,y_bl,-0.007734970765157045
"(1997, 8)",-0.03791923486229498,train,5,1,meeting minutes,,UST,21,74,10 Yr,128,y_probe,-0.000973170464872487
"(1997, 9)",-0.0014483826143687388,train,5,1,meeting minutes,,UST,21,72,10 Yr,128,y_bl,-0.009879258393243329
"(1997, 9)",-0.0014483826143687388,train,5,1,speech,Chairman Alan Greenspan,UST,21,83,10 Yr,128,y_bl,-0.009879258393243329
"(1997, 9)",-0.0014483826143687388,train,5,1,speech,Governor Laurence H. Meyer,UST,21,127,10 Yr,128,y_bl,-0.009879258393243329
"(1997, 9)",-0.0014483826143687388,train,5,1,meeting minutes,,UST,21,72,10 Yr,128,y_probe,-0.0038319025704266207
"(1997, 9)",-0.0014483826143687388,train,5,1,speech,Chairman Alan Greenspan,UST,21,83,10 Yr,128,y_probe,0.0022132066666884866
"(1997, 9)",-0.0014483826143687388,train,5,1,speech,Governor Laurence H. Meyer,UST,21,127,10 Yr,128,y_probe,0.005546751743856177
"(1997, 10)",-0.021533799009074858,train,5,1,speech,Governor Laurence H. Meyer,UST,21,135,10 Yr,128,y_bl,-0.002265153952310951
"(1997, 10)",-0.021533799009074858,train,5,1,speech,Governor Laurence H. Meyer,UST,21,135,10 Yr,128,y_probe,0.0006477949626453941
"(1997, 11)",-0.029217089674588206,train,5,1,meeting minutes,,UST,21,76,10 Yr,128,y_bl,0.0073873264129667385
"(1997, 11)",-0.029217089674588206,train,5,1,speech,Chairman Alan Greenspan,UST,21,83,10 Yr,128,y_bl,0.0073873264129667385
"(1997, 11)",-0.029217089674588206,train,5,1,meeting minutes,,UST,21,76,10 Yr,128,y_probe,-0.0028787952535726203
"(1997, 11)",-0.029217089674588206,train,5,1,speech,Chairman Alan Greenspan,UST,21,83,10 Yr,128,y_probe,0.0009000018140946439
"(1997, 12)",-0.016080299232376923,train,5,1,meeting minutes,,UST,21,73,10 Yr,128,y_bl,0.006092506366371484
"(1997, 12)",-0.016080299232376923,train,5,1,speech,Chairman Alan Greenspan,UST,21,39,10 Yr,128,y_bl,0.006092506366371484
"(1997, 12)",-0.016080299232376923,train,5,1,meeting minutes,,UST,21,73,10 Yr,128,y_probe,-0.003965538726618977
"(1997, 12)",-0.016080299232376923,train,5,1,speech,Chairman Alan Greenspan,UST,21,39,10 Yr,128,y_probe,0.0005492202366063722
