ym,y,split,p,fold,event_type,speaker,indicator,layer,nrow,maturity,model,yhat
"(1997, 5)",0.0031446566794715025,train,4,1,speech,Chairman Alan Greenspan,PPI,3,61,,y_probe,0.0032463747618979672
"(1997, 7)",-0.003932368417721044,train,4,1,meeting minutes,,PPI,3,116,,y_bl,0.004057829975919723
"(1997, 7)",-0.003932368417721044,train,4,1,meeting minutes,,PPI,3,116,,y_probe,0.0015984400482030635
"(1997, 8)",0.0023612761856819375,train,4,1,meeting minutes,,PPI,3,74,,y_bl,0.002975325657442553
"(1997, 8)",0.0023612761856819375,train,4,1,meeting minutes,,PPI,3,74,,y_probe,0.0015989379084667416
"(1997, 9)",0.00235571369245946,train,4,1,meeting minutes,,PPI,3,72,,y_bl,0.0028247781558981395
"(1997, 9)",0.00235571369245946,train,4,1,speech,Chairman Alan Greenspan,PPI,3,83,,y_bl,0.0028247781558981395
"(1997, 9)",0.00235571369245946,train,4,1,speech,Governor Laurence H. Meyer,PPI,3,127,,y_bl,0.0028247781558981395
"(1997, 9)",0.00235571369245946,train,4,1,meeting minutes,,PPI,3,72,,y_probe,0.0015730843451149574
"(1997, 9)",0.00235571369245946,train,4,1,speech,Chairman Alan Greenspan,PPI,3,83,,y_probe,0.003157093892823662
"(1997, 9)",0.00235571369245946,train,4,1,speech,Governor Laurence H. Meyer,PPI,3,127,,y_probe,0.0035670415830456313
"(1997, 10)",0.0023501773449527974,train,4,1,speech,Governor Laurence H. Meyer,PPI,3,135,,y_bl,0.0013625593948820033
"(1997, 10)",0.0023501773449527974,train,4,1,speech,Governor Laurence H. Meyer,PPI,3,135,,y_probe,0.0024153632826926738
"(1997, 11)",0.0007821666413656558,train,4,1,meeting minutes,,PPI,3,76,,y_bl,0.0036393529981994413
"(1997, 11)",0.0007821666413656558,train,4,1,speech,Chairman Alan Greenspan,PPI,3,83,,y_bl,0.0036393529981994413
"(1997, 11)",0.0007821666413656558,train,4,1,meeting minutes,,PPI,3,76,,y_probe,0.0012362257728785644
"(1997, 11)",0.0007821666413656558,train,4,1,speech,Chairman Alan Greenspan,PPI,3,83,,y_probe,0.0029528851820194075
"(1997, 12)",-0.008637666581672754,train,4,1,meeting minutes,,PPI,3,73,,y_bl,0.0015662363099492797
"(1997, 12)",-0.008637666581672754,train,4,1,speech,Chairman Alan Greenspan,PPI,3,39,,y_bl,0.0015662363099492797
"(1997, 12)",-0.008637666581672754,train,4,1,meeting minutes,,PPI,3,73,,y_probe,0.0011391984810538243
"(1997, 12)",-0.008637666581672754,train,4,1,speech,Chairman Alan Greenspan,PPI,3,39,,y_probe,0.002545405110878072
"(1998, 1)",-0.01110241380430299,train,4,1,speech,Chairman Alan Greenspan,PPI,3,94,,y_bl,-0.0012355056379276977
"(1998, 1)",-0.01110241380430299,train,4,1,speech,Governor Laurence H. Meyer,PPI,3,135,,y_bl,-0.0012355056379276977
"(1998, 1)",-0.01110241380430299,train,4,1,speech,Chairman Alan Greenspan,PPI,3,94,,y_probe,0.002889445732539337
"(1998, 1)",-0.01110241380430299,train,4,1,speech,Governor Laurence H. Meyer,PPI,3,135,,y_probe,0.0026042737544753635
"(1998, 2)",-0.003194890896522473,train,4,1,meeting minutes,,PPI,3,85,,y_bl,-0.0027500620793245788
"(1998, 2)",-0.003194890896522473,train,4,1,meeting minutes,,PPI,3,85,,y_probe,0.0008281914829203152
"(1998, 3)",-0.0024028846163108852,train,4,1,meeting minutes,,PPI,3,84,,y_bl,-0.0009491135961683087
"(1998, 3)",-0.0024028846163108852,train,4,1,speech,Governor Laurence H. Meyer,PPI,3,176,,y_bl,-0.0009491135961683087
"(1998, 3)",-0.0024028846163108852,train,4,1,meeting minutes,,PPI,3,84,,y_probe,0.001577701355385797
"(1998, 3)",-0.0024028846163108852,train,4,1,speech,Governor Laurence H. Meyer,PPI,3,176,,y_probe,0.002174333353168381
"(1998, 4)",0.0016025644455366361,train,4,1,speech,Governor Laurence H. Meyer,PPI,3,67,,y_bl,0.0021206233591671295
"(1998, 4)",0.0016025644455366361,train,4,1,speech,Governor Laurence H. Meyer,PPI,3,67,,y_probe,0.002434286271930597
"(1998, 5)",0.001600000341334784,train,4,1,meeting minutes,,PPI,3,94,,y_bl,0.004525239043125369
"(1998, 5)",0.001600000341334784,train,4,1,meeting minutes,,PPI,3,94,,y_probe,0.0011072912564189642
"(1998, 6)",-0.0024009615375399918,train,4,1,meeting minutes,,PPI,3,111,,y_bl,0.0028373329229499722
"(1998, 6)",-0.0024009615375399918,train,4,1,meeting minutes,,PPI,3,111,,y_probe,0.0012595030295475098
"(1998, 7)",0.0008009611962060958,train,4,1,speech,"Governor Roger W. Ferguson, Jr.",PPI,3,81,,y_bl,0.0017789535119428178
"(1998, 7)",0.0008009611962060958,train,4,1,speech,"Governor Roger W. Ferguson, Jr.",PPI,3,81,,y_probe,0.003721239138723114
"(1998, 8)",-0.00562024763215252,train,4,1,meeting minutes,,PPI,3,81,,y_bl,0.0013599049503730085
"(1998, 8)",-0.00562024763215252,train,4,1,meeting minutes,,PPI,3,81,,y_probe,0.00133782109489135
"(1998, 9)",-0.003225809248882605,train,4,1,meeting minutes,,PPI,3,80,,y_bl,-0.0005192302434238801
"(1998, 9)",-0.003225809248882605,train,4,1,meeting minutes,,PPI,3,80,,y_probe,0.00044568081296825766
"(1998, 10)",0.001614205354541376,train,4,1,speech,Governor Laurence H. Meyer,PPI,3,100,,y_bl,0.0009486790088552558
"(1998, 10)",0.001614205354541376,train,4,1,speech,Governor Laurence H. Meyer,PPI,3,100,,y_probe,0.002345963764686013
"(1998, 11)",-0.003231020581446309,train,4,1,meeting minutes,,PPI,3,82,,y_bl,0.0012196744853985304
"(1998, 11)",-0.003231020581446309,train,4,1,meeting minutes,,PPI,3,82,,y_probe,0.0007560585954072879
"(1998, 12)",-0.006493529310549917,train,4,1,meeting minutes,,PPI,3,72,,y_bl,0.002027867301951056
"(1998, 12)",-0.006493529310549917,train,4,1,meeting minutes,,PPI,3,72,,y_probe,0.0008127795962822739
"(1999, 1)",0.000814000858946784,train,4,1,speech,"Governor Roger W. Ferguson, Jr.",PPI,3,51,,y_bl,0.0004658998935942591
"(1999, 1)",0.000814000858946784,train,4,1,speech,"Governor Roger W. Ferguson, Jr.",PPI,3,51,,y_probe,0.003071648826429224
"(1999, 2)",-0.004893973878862035,train,4,1,meeting minutes,,PPI,3,89,,y_bl,0.0007097524075341831
"(1999, 2)",-0.004893973878862035,train,4,1,speech,Governor Laurence H. Meyer,PPI,3,98,,y_bl,0.0007097524075341831
"(1999, 2)",-0.004893973878862035,train,4,1,meeting minutes,,PPI,3,89,,y_probe,0.0010763623663773505
"(1999, 2)",-0.004893973878862035,train,4,1,speech,Governor Laurence H. Meyer,PPI,3,98,,y_probe,0.0033187270570263186
"(1999, 3)",0.0024499808089881725,train,4,1,meeting minutes,,PPI,3,80,,y_bl,0.0006428498490903739
"(1999, 3)",0.0024499808089881725,train,4,1,meeting minutes,,PPI,3,80,,y_probe,0.0019128498685318882
"(1999, 4)",0.008123521521477883,train,4,1,speech,Governor Laurence H. Meyer,PPI,3,99,,y_bl,0.003678939405945073
"(1999, 4)",0.008123521521477883,train,4,1,speech,Governor Laurence H. Meyer,PPI,3,99,,y_probe,0.00317108772417658
"(1999, 5)",0.008860307662398093,train,4,1,meeting minutes,,PPI,3,72,,y_bl,0.0035467715491412895
"(1999, 5)",0.008860307662398093,train,4,1,speech,Vice Chair Alice M. Rivlin,PPI,3,41,,y_bl,0.0035467715491412895
"(1999, 5)",0.008860307662398093,train,4,1,meeting minutes,,PPI,3,72,,y_probe,0.0024693289990604553
"(1999, 5)",0.008860307662398093,train,4,1,speech,Vice Chair Alice M. Rivlin,PPI,3,41,,y_probe,0.004550793967974589
"(1999, 6)",0.004001605980005429,train,4,1,meeting minutes,,PPI,3,112,,y_bl,0.006179483793483521
"(1999, 6)",0.004001605980005429,train,4,1,speech,"Governor Roger W. Ferguson, Jr.",PPI,3,56,,y_bl,0.006179483793483521
"(1999, 6)",0.004001605980005429,train,4,1,meeting minutes,,PPI,3,112,,y_probe,0.0022478074741363947
"(1999, 6)",0.004001605980005429,train,4,1,speech,"Governor Roger W. Ferguson, Jr.",PPI,3,56,,y_probe,0.0031511425967969075
"(1999, 8)",0.01348691605434027,train,4,1,meeting minutes,,PPI,3,82,,y_bl,0.003359255053731577
"(1999, 8)",0.01348691605434027,train,4,1,speech,Chairman Alan Greenspan,PPI,3,28,,y_bl,0.003359255053731577
"(1999, 8)",0.01348691605434027,train,4,1,meeting minutes,,PPI,3,82,,y_probe,0.0019958408730864174
"(1999, 8)",0.01348691605434027,train,4,1,speech,Chairman Alan Greenspan,PPI,3,28,,y_probe,0.004350628200794964
"(1999, 9)",0.008630889199277014,train,4,1,speech,Governor Laurence H. Meyer,PPI,3,135,,y_bl,0.004290440361874964
"(1999, 9)",0.008630889199277014,train,4,1,speech,"Governor Roger W. Ferguson, Jr.",PPI,3,79,,y_bl,0.004290440361874964
"(1999, 9)",0.008630889199277014,train,4,1,speech,Governor Laurence H. Meyer,PPI,3,135,,y_probe,0.0029717815725261443
"(1999, 9)",0.008630889199277014,train,4,1,speech,"Governor Roger W. Ferguson, Jr.",PPI,3,79,,y_probe,0.004718837885945987
"(1999, 10)",-0.0023465008811234256,train,4,1,meeting minutes,,PPI,3,76,,y_bl,0.003072595112536478
"(1999, 10)",-0.0023465008811234256,train,4,1,speech,Chairman Alan Greenspan,PPI,3,53,,y_bl,0.003072595112536478
"(1999, 10)",-0.0023465008811234256,train,4,1,speech,Governor Laurence H. Meyer,PPI,3,229,,y_bl,0.003072595112536478
"(1999, 10)",-0.0023465008811234256,train,4,1,meeting minutes,,PPI,3,76,,y_probe,0.002191096860786214
"(1999, 10)",-0.0023465008811234256,train,4,1,speech,Chairman Alan Greenspan,PPI,3,53,,y_probe,0.0032425478124687413
"(1999, 10)",-0.0023465008811234256,train,4,1,speech,Governor Laurence H. Meyer,PPI,3,229,,y_probe,0.00126854915997693
"(1999, 11)",0.00468750858310063,train,4,1,meeting minutes,,PPI,3,79,,y_bl,0.001515920180908668
"(1999, 11)",0.00468750858310063,train,4,1,speech,Chairman Alan Greenspan,PPI,3,23,,y_bl,0.001515920180908668
"(1999, 11)",0.00468750858310063,train,4,1,meeting minutes,,PPI,3,79,,y_probe,0.002532882860203194
"(1999, 11)",0.00468750858310063,train,4,1,speech,Chairman Alan Greenspan,PPI,3,23,,y_probe,0.003899141647511377
"(1999, 12)",-0.003904729678155583,train,4,1,meeting minutes,,PPI,3,72,,y_bl,-9.240425025898593e-5
"(1999, 12)",-0.003904729678155583,train,4,1,meeting minutes,,PPI,3,72,,y_probe,0.0011285782213350127
"(2000, 1)",0.003904729678155583,train,4,1,speech,Governor Edward M. Gramlich,PPI,3,161,,y_bl,-0.0015525770151768798
"(2000, 1)",0.003904729678155583,train,4,1,speech,Governor Laurence H. Meyer,PPI,3,83,,y_bl,-0.0015525770151768798
"(2000, 1)",0.003904729678155583,train,4,1,speech,Governor Edward M. Gramlich,PPI,3,161,,y_probe,0.0032417612498040474
"(2000, 1)",0.003904729678155583,train,4,1,speech,Governor Laurence H. Meyer,PPI,3,83,,y_probe,0.003198196178598783
"(2000, 2)",0.011623532648402879,train,4,1,meeting minutes,,PPI,3,98,,y_bl,0.003374266287707595
"(2000, 2)",0.011623532648402879,train,4,1,speech,Governor Laurence H. Meyer,PPI,3,77,,y_bl,0.003374266287707595
"(2000, 2)",0.011623532648402879,train,4,1,meeting minutes,,PPI,3,98,,y_probe,0.002289052054167157
"(2000, 2)",0.011623532648402879,train,4,1,speech,Governor Laurence H. Meyer,PPI,3,77,,y_probe,0.0035360205275341123
"(2000, 3)",0.007674634753112031,train,4,1,meeting minutes,,PPI,3,62,,y_bl,0.0037237453545656126
"(2000, 3)",0.007674634753112031,train,4,1,speech,Governor Laurence H. Meyer,PPI,3,84,,y_bl,0.0037237453545656126
"(2000, 3)",0.007674634753112031,train,4,1,meeting minutes,,PPI,3,62,,y_probe,0.0025542862962008414
"(2000, 3)",0.007674634753112031,train,4,1,speech,Governor Laurence H. Meyer,PPI,3,84,,y_probe,0.004412241347510219
"(2000, 4)",-0.0007648183929198638,train,4,1,speech,Chairman Alan Greenspan,PPI,3,22,,y_bl,0.005950603578960057
"(2000, 4)",-0.0007648183929198638,train,4,1,speech,Governor Laurence H. Meyer,PPI,3,135,,y_bl,0.005950603578960057
"(2000, 4)",-0.0007648183929198638,train,4,1,speech,Chairman Alan Greenspan,PPI,3,22,,y_probe,0.004140171212580789
"(2000, 4)",-0.0007648183929198638,train,4,1,speech,Governor Laurence H. Meyer,PPI,3,135,,y_probe,0.0034616351801394023
"(2000, 5)",0.006862398261037406,train,4,1,meeting minutes,,PPI,3,67,,y_bl,0.0017872094940653163
"(2000, 5)",0.006862398261037406,train,4,1,meeting minutes,,PPI,3,67,,y_probe,0.002791972969105913
"(2000, 6)",0.01657912880291068,train,4,1,meeting minutes,,PPI,3,74,,y_bl,0.0010580357192144984
"(2000, 6)",0.01657912880291068,train,4,1,speech,Governor Laurence H. Meyer,PPI,3,142,,y_bl,0.0010580357192144984
"(2000, 6)",0.01657912880291068,train,4,1,meeting minutes,,PPI,3,74,,y_probe,0.002191798870744827
"(2000, 6)",0.01657912880291068,train,4,1,speech,Governor Laurence H. Meyer,PPI,3,142,,y_probe,0.004028896581099613
"(2000, 8)",-0.006749181974925023,train,4,1,meeting minutes,,PPI,3,78,,y_bl,0.004810698868388841
"(2000, 8)",-0.006749181974925023,train,4,1,meeting minutes,,PPI,3,78,,y_probe,0.0022993589730049453
"(2000, 10)",0.018636394758976493,train,4,1,meeting minutes,,PPI,3,65,,y_bl,0.0016074511162443054
"(2000, 10)",0.018636394758976493,train,4,1,speech,Chairman Alan Greenspan,PPI,3,57,,y_bl,0.0016074511162443054
"(2000, 10)",0.018636394758976493,train,4,1,speech,Governor Laurence H. Meyer,PPI,3,346,,y_bl,0.0016074511162443054
"(2000, 10)",0.018636394758976493,train,4,1,meeting minutes,,PPI,3,65,,y_probe,0.002240065216992351
"(2000, 10)",0.018636394758976493,train,4,1,speech,Chairman Alan Greenspan,PPI,3,57,,y_probe,0.004783661171010687
"(2000, 10)",0.018636394758976493,train,4,1,speech,Governor Laurence H. Meyer,PPI,3,346,,y_probe,0.004971012268306909
"(2000, 11)",-0.002958582039751967,train,4,1,meeting minutes,,PPI,3,77,,y_bl,0.005838331308636216
"(2000, 11)",-0.002958582039751967,train,4,1,meeting minutes,,PPI,3,77,,y_probe,0.002083042218733209
"(2000, 12)",0.008849615276981915,train,4,1,meeting minutes,,PPI,3,70,,y_bl,-0.00261333225806419
"(2000, 12)",0.008849615276981915,train,4,1,speech,Chairman Alan Greenspan,PPI,3,1,,y_bl,-0.00261333225806419
"(2000, 12)",0.008849615276981915,train,4,1,speech,"Vice Chairman Roger W. Ferguson, Jr.",PPI,3,57,,y_bl,-0.00261333225806419
"(2000, 12)",0.008849615276981915,train,4,1,meeting minutes,,PPI,3,70,,y_probe,0.00156224651828541
"(2000, 12)",0.008849615276981915,train,4,1,speech,Chairman Alan Greenspan,PPI,3,1,,y_probe,0.005625292300381105
"(2000, 12)",0.008849615276981915,train,4,1,speech,"Vice Chairman Roger W. Ferguson, Jr.",PPI,3,57,,y_probe,0.0037280622355473246
"(2001, 1)",0.027518028893889657,train,4,1,meeting minutes,,PPI,3,65,,y_bl,0.00699189037727544
"(2001, 1)",0.027518028893889657,train,4,1,meeting minutes,,PPI,3,65,,y_probe,0.002339208494232855
"(2001, 2)",-0.018746042821055298,train,4,1,speech,Governor Edward M. Gramlich,PPI,3,124,,y_bl,0.0050899233015135594
"(2001, 2)",-0.018746042821055298,train,4,1,speech,Governor Edward M. Gramlich,PPI,3,124,,y_probe,0.0030510253044785827
"(2001, 3)",-0.010977058631149283,train,4,1,meeting minutes,,PPI,3,47,,y_bl,-0.0002908686629182597
"(2001, 3)",-0.010977058631149283,train,4,1,meeting minutes,,PPI,3,47,,y_probe,0.0016957370293255104
"(2001, 5)",0.006600684031353055,train,4,1,meeting minutes,,PPI,3,66,,y_bl,-0.0032272943565408926
"(2001, 5)",0.006600684031353055,train,4,1,speech,Governor Laurence H. Meyer,PPI,3,59,,y_bl,-0.0032272943565408926
"(2001, 5)",0.006600684031353055,train,4,1,meeting minutes,,PPI,3,66,,y_probe,0.002300204044325462
"(2001, 5)",0.006600684031353055,train,4,1,speech,Governor Laurence H. Meyer,PPI,3,59,,y_probe,0.0034395511210943562
"(2001, 6)",-0.00954836486869226,train,4,1,meeting minutes,,PPI,3,78,,y_bl,-0.005775241068568081
"(2001, 6)",-0.00954836486869226,train,4,1,speech,"Vice Chairman Roger W. Ferguson, Jr.",PPI,3,52,,y_bl,-0.005775241068568081
"(2001, 6)",-0.00954836486869226,train,4,1,meeting minutes,,PPI,3,78,,y_probe,0.0012598020740866905
"(2001, 6)",-0.00954836486869226,train,4,1,speech,"Vice Chairman Roger W. Ferguson, Jr.",PPI,3,52,,y_probe,0.0036801112435925734
"(2001, 7)",-0.015619506838231878,train,4,1,speech,Governor Laurence H. Meyer,PPI,3,259,,y_bl,0.003430901132954044
"(2001, 7)",-0.015619506838231878,train,4,1,speech,Governor Laurence H. Meyer,PPI,3,259,,y_probe,0.0014963018402036517
"(2001, 8)",-4.440892098500626e-15,train,4,1,meeting minutes,,PPI,3,52,,y_bl,-0.00024721833576056606
"(2001, 8)",-4.440892098500626e-15,train,4,1,meeting minutes,,PPI,3,52,,y_probe,0.0013041912124488568
"(2001, 10)",-0.023512649350723613,train,4,1,meeting minutes,,PPI,3,56,,y_bl,-0.0019418622721649131
"(2001, 10)",-0.023512649350723613,train,4,1,speech,Chairman Alan Greenspan,PPI,3,25,,y_bl,-0.0019418622721649131
"(2001, 10)",-0.023512649350723613,train,4,1,speech,Governor Laurence H. Meyer,PPI,3,28,,y_bl,-0.0019418622721649131
"(2001, 10)",-0.023512649350723613,train,4,1,meeting minutes,,PPI,3,56,,y_probe,0.0009459698658436574
"(2001, 10)",-0.023512649350723613,train,4,1,speech,Chairman Alan Greenspan,PPI,3,25,,y_probe,0.0015497860267938124
"(2001, 10)",-0.023512649350723613,train,4,1,speech,Governor Laurence H. Meyer,PPI,3,28,,y_probe,0.001115236786972743
"(2001, 11)",-0.0038446798608076094,train,4,1,meeting minutes,,PPI,3,49,,y_bl,-0.0037501086633877703
"(2001, 11)",-0.0038446798608076094,train,4,1,speech,Governor Edward M. Gramlich,PPI,3,59,,y_bl,-0.0037501086633877703
"(2001, 11)",-0.0038446798608076094,train,4,1,meeting minutes,,PPI,3,49,,y_probe,0.0013185683758008579
"(2001, 11)",-0.0038446798608076094,train,4,1,speech,Governor Edward M. Gramlich,PPI,3,59,,y_probe,0.0031188385430525535
"(2001, 12)",-0.013183595367299183,train,4,1,meeting minutes,,PPI,3,58,,y_bl,0.002797184617533991
"(2001, 12)",-0.013183595367299183,train,4,1,speech,Governor Laurence H. Meyer,PPI,3,118,,y_bl,0.002797184617533991
"(2001, 12)",-0.013183595367299183,train,4,1,meeting minutes,,PPI,3,58,,y_probe,0.0007635573543973257
"(2001, 12)",-0.013183595367299183,train,4,1,speech,Governor Laurence H. Meyer,PPI,3,118,,y_probe,0.0008923454558816554
"(2002, 1)",0.0031176954325875528,train,4,1,meeting minutes,,PPI,3,69,,y_bl,-0.004122329998787383
"(2002, 1)",0.0031176954325875528,train,4,1,meeting minutes,,PPI,3,69,,y_probe,0.001457227750216972
"(2002, 3)",0.010065899934715183,train,4,1,meeting minutes,,PPI,3,56,,y_bl,0.007313395054231097
"(2002, 3)",0.010065899934715183,train,4,1,meeting minutes,,PPI,3,56,,y_probe,0.002384690756884316
"(2002, 5)",0.00767463475310759,train,4,1,meeting minutes,,PPI,3,57,,y_bl,0.004758855148899507
"(2002, 5)",0.00767463475310759,train,4,1,meeting minutes,,PPI,3,57,,y_probe,0.0026361778350850306
"(2002, 6)",0.0007642338927551506,train,4,1,meeting minutes,,PPI,3,56,,y_bl,0.008174331804099221
"(2002, 6)",0.0007642338927551506,train,4,1,meeting minutes,,PPI,3,56,,y_probe,0.002783578886407192
"(2002, 8)",0.00457317870196583,train,4,1,meeting minutes,,PPI,3,55,,y_bl,0.002314763879411494
"(2002, 8)",0.00457317870196583,train,4,1,meeting minutes,,PPI,3,55,,y_probe,0.0015205056755701947
"(2002, 9)",0.006065219503090802,train,4,1,meeting minutes,,PPI,3,57,,y_bl,0.0009212043171898379
"(2002, 9)",0.006065219503090802,train,4,1,meeting minutes,,PPI,3,57,,y_probe,0.0015935944870461031
"(2002, 10)",0.006779686985377786,train,4,1,speech,Chairman Alan Greenspan,PPI,3,47,,y_bl,0.0017519349396957218
"(2002, 10)",0.006779686985377786,train,4,1,speech,Governor Ben S. Bernanke,PPI,3,107,,y_bl,0.0017519349396957218
"(2002, 10)",0.006779686985377786,train,4,1,speech,"Vice Chairman Roger W. Ferguson, Jr.",PPI,3,55,,y_bl,0.0017519349396957218
"(2002, 10)",0.006779686985377786,train,4,1,speech,Chairman Alan Greenspan,PPI,3,47,,y_probe,0.004248779854896888
"(2002, 10)",0.006779686985377786,train,4,1,speech,Governor Ben S. Bernanke,PPI,3,107,,y_probe,0.004413751449306921
"(2002, 10)",0.006779686985377786,train,4,1,speech,"Vice Chairman Roger W. Ferguson, Jr.",PPI,3,55,,y_probe,0.003979455028946359
"(2002, 11)",-0.0007510327052262511,train,4,1,meeting minutes,,PPI,3,55,,y_bl,0.004124236968370522
"(2002, 11)",-0.0007510327052262511,train,4,1,speech,Governor Donald L. Kohn,PPI,3,29,,y_bl,0.004124236968370522
"(2002, 11)",-0.0007510327052262511,train,4,1,meeting minutes,,PPI,3,55,,y_probe,0.0009275838187251344
"(2002, 11)",-0.0007510327052262511,train,4,1,speech,Governor Donald L. Kohn,PPI,3,29,,y_probe,0.0037973690898568955
"(2002, 12)",-0.001503759681868111,train,4,1,meeting minutes,,PPI,3,50,,y_bl,0.001153367436158363
"(2002, 12)",-0.001503759681868111,train,4,1,speech,Chairman Alan Greenspan,PPI,3,70,,y_bl,0.001153367436158363
"(2002, 12)",-0.001503759681868111,train,4,1,meeting minutes,,PPI,3,50,,y_probe,0.001601973524600124
"(2002, 12)",-0.001503759681868111,train,4,1,speech,Chairman Alan Greenspan,PPI,3,70,,y_probe,0.0032084432883372886
"(2003, 1)",0.017897569457544726,train,4,1,meeting minutes,,PPI,3,48,,y_bl,4.449779652820261e-5
"(2003, 1)",0.017897569457544726,train,4,1,speech,Governor Edward M. Gramlich,PPI,3,69,,y_bl,4.449779652820261e-5
"(2003, 1)",0.017897569457544726,train,4,1,meeting minutes,,PPI,3,48,,y_probe,0.001637881362000553
"(2003, 1)",0.017897569457544726,train,4,1,speech,Governor Edward M. Gramlich,PPI,3,69,,y_probe,0.0039680140954415875
"(2003, 2)",0.016856390322502968,train,4,1,speech,Governor Ben S. Bernanke,PPI,3,147,,y_bl,0.004796428338915027
"(2003, 2)",0.016856390322502968,train,4,1,speech,"Vice Chairman Roger W. Ferguson, Jr",PPI,3,73,,y_bl,0.004796428338915027
"(2003, 2)",0.016856390322502968,train,4,1,speech,Governor Ben S. Bernanke,PPI,3,147,,y_probe,0.006366702918432894
"(2003, 2)",0.016856390322502968,train,4,1,speech,"Vice Chairman Roger W. Ferguson, Jr",PPI,3,73,,y_probe,0.004857935053284146
"(2003, 3)",0.025826399559901958,train,4,1,meeting minutes,,PPI,3,48,,y_bl,0.007833344848999559
"(2003, 3)",0.025826399559901958,train,4,1,speech,Governor Ben S. Bernanke,PPI,3,115,,y_bl,0.007833344848999559
"(2003, 3)",0.025826399559901958,train,4,1,speech,Governor Donald L. Kohn,PPI,3,130,,y_bl,0.007833344848999559
"(2003, 3)",0.025826399559901958,train,4,1,meeting minutes,,PPI,3,48,,y_probe,0.002215714751436133
"(2003, 3)",0.025826399559901958,train,4,1,speech,Governor Ben S. Bernanke,PPI,3,115,,y_probe,0.006165147818750262
