ym,y,split,p,fold,event_type,speaker,indicator,layer,nrow,maturity,n_pc,model,yhat
"(1996, 1)",0.0,train,5,1,meeting minutes,,UST,8,106,10 Yr,128,y_bl,-0.008365829185044369
"(1996, 1)",0.0,train,5,1,meeting minutes,,UST,8,106,10 Yr,128,y_probe,-0.004941057956465666
"(1996, 3)",0.10447202159671166,train,5,1,meeting minutes,,UST,8,77,10 Yr,128,y_bl,-0.008365829185044369
"(1996, 3)",0.10447202159671166,train,5,1,meeting minutes,,UST,8,77,10 Yr,128,y_probe,-0.007165244197535462
"(1996, 5)",0.06203539091945277,train,5,1,meeting minutes,,UST,8,88,10 Yr,128,y_bl,-0.015054708954775474
"(1996, 5)",0.06203539091945277,train,5,1,meeting minutes,,UST,8,88,10 Yr,128,y_probe,-0.006618298342076176
"(1996, 7)",0.022305757514299973,train,5,1,meeting minutes,,UST,8,124,10 Yr,128,y_bl,-0.020148793781222796
"(1996, 7)",0.022305757514299973,train,5,1,meeting minutes,,UST,8,124,10 Yr,128,y_probe,-0.004856054747381581
"(1996, 8)",-0.03136926366764322,train,5,1,meeting minutes,,UST,8,75,10 Yr,128,y_bl,-0.026959524013120788
"(1996, 8)",-0.03136926366764322,train,5,1,meeting minutes,,UST,8,75,10 Yr,128,y_probe,-0.004517714091714936
"(1996, 9)",0.026947738409769422,train,5,1,meeting minutes,,UST,8,91,10 Yr,128,y_bl,-0.02575148578694913
"(1996, 9)",0.026947738409769422,train,5,1,meeting minutes,,UST,8,91,10 Yr,128,y_probe,-0.006258139036110139
"(1996, 10)",-0.029987254427663146,train,5,1,speech,Chairman Alan Greenspan,UST,8,20,10 Yr,128,y_bl,-0.035336080928923624
"(1996, 10)",-0.029987254427663146,train,5,1,speech,Chairman Alan Greenspan,UST,8,20,10 Yr,128,y_probe,0.002724213597357802
"(1996, 11)",-0.0579645404454726,train,5,1,meeting minutes,,UST,8,82,10 Yr,128,y_bl,-0.018063160151763142
"(1996, 11)",-0.0579645404454726,train,5,1,meeting minutes,,UST,8,82,10 Yr,128,y_probe,-0.00689558755173133
"(1996, 12)",0.034868825650825185,train,5,1,meeting minutes,,UST,8,67,10 Yr,128,y_bl,-0.006570289412058536
"(1996, 12)",0.034868825650825185,train,5,1,meeting minutes,,UST,8,67,10 Yr,128,y_probe,-0.007552483616716068
"(1997, 1)",0.02309571479464889,train,5,1,speech,Governor Laurence H. Meyer,UST,8,11,10 Yr,128,y_bl,0.0003247468820646831
"(1997, 1)",0.02309571479464889,train,5,1,speech,Governor Laurence H. Meyer,UST,8,11,10 Yr,128,y_probe,0.006601538058466255
"(1997, 2)",-0.01843370168883829,train,5,1,meeting minutes,,UST,8,82,10 Yr,128,y_bl,-0.007399175652468498
"(1997, 2)",-0.01843370168883829,train,5,1,meeting minutes,,UST,8,82,10 Yr,128,y_probe,-0.00640607349258665
"(1997, 3)",0.04546237407675845,train,5,1,meeting minutes,,UST,8,77,10 Yr,128,y_bl,-0.00198740101865962
"(1997, 3)",0.04546237407675845,train,5,1,meeting minutes,,UST,8,77,10 Yr,128,y_probe,-0.004765669857124086
"(1997, 4)",0.026317308317373212,train,5,1,speech,Governor Laurence H. Meyer,UST,8,168,10 Yr,128,y_bl,-0.00566674234750426
"(1997, 4)",0.026317308317373212,train,5,1,speech,Governor Laurence H. Meyer,UST,8,168,10 Yr,128,y_probe,0.004047847506157395
"(1997, 5)",-0.03250695587046226,train,5,1,meeting minutes,,UST,8,85,10 Yr,128,y_bl,-0.01979082253007269
"(1997, 5)",-0.03250695587046226,train,5,1,speech,Chairman Alan Greenspan,UST,8,61,10 Yr,128,y_bl,-0.01979082253007269
