ym,y,split,p,fold,event_type,speaker,indicator,layer,nrow,maturity,n_pc,model,yhat
"(1996, 1)",0.0,train,10,1,meeting minutes,,UST,22,106,1 Yr,128,y_bl,-0.0027761937187946208
"(1996, 1)",0.0,train,10,1,meeting minutes,,UST,22,106,1 Yr,128,y_probe,0.0014556611523343793
"(1996, 3)",0.07725848313712999,train,10,1,meeting minutes,,UST,22,77,1 Yr,128,y_bl,-0.0027761937187946208
"(1996, 3)",0.07725848313712999,train,10,1,meeting minutes,,UST,22,77,1 Yr,128,y_probe,0.009083950597799446
"(1996, 5)",0.03470667976550024,train,10,1,meeting minutes,,UST,22,88,1 Yr,128,y_bl,-0.012769637574383593
"(1996, 5)",0.03470667976550024,train,10,1,meeting minutes,,UST,22,88,1 Yr,128,y_probe,0.009579827272776648
"(1996, 7)",0.04046286361318216,train,10,1,meeting minutes,,UST,22,124,1 Yr,128,y_bl,-0.0006076492035807542
"(1996, 7)",0.04046286361318216,train,10,1,meeting minutes,,UST,22,124,1 Yr,128,y_probe,0.008374036532295872
"(1996, 8)",-0.031526253646772605,train,10,1,meeting minutes,,UST,22,75,1 Yr,128,y_bl,0.0017201854011910144
"(1996, 8)",-0.031526253646772605,train,10,1,meeting minutes,,UST,22,75,1 Yr,128,y_probe,-0.00028649422396995395
"(1996, 9)",0.0193838668210482,train,10,1,meeting minutes,,UST,22,91,1 Yr,128,y_bl,-0.0034729455634614345
"(1996, 9)",0.0193838668210482,train,10,1,meeting minutes,,UST,22,91,1 Yr,128,y_probe,0.0007053546497730168
"(1996, 10)",-0.02652675433342977,train,10,1,speech,Chairman Alan Greenspan,UST,22,20,1 Yr,128,y_bl,-0.01050722168306808
"(1996, 10)",-0.02652675433342977,train,10,1,speech,Chairman Alan Greenspan,UST,22,20,1 Yr,128,y_probe,0.007382074793066164
"(1996, 11)",-0.029092960941664543,train,10,1,meeting minutes,,UST,22,82,1 Yr,128,y_bl,0.01952302631271628
"(1996, 11)",-0.029092960941664543,train,10,1,meeting minutes,,UST,22,82,1 Yr,128,y_probe,0.004146265357206775
"(1996, 12)",0.01646880771326753,train,10,1,meeting minutes,,UST,22,67,1 Yr,128,y_bl,0.019955720050410557
"(1996, 12)",0.01646880771326753,train,10,1,meeting minutes,,UST,22,67,1 Yr,128,y_probe,0.005334788030251774
"(1997, 1)",0.017986096369782656,train,10,1,speech,Governor Laurence H. Meyer,UST,22,11,1 Yr,128,y_bl,0.018552380196997245
"(1997, 1)",0.017986096369782656,train,10,1,speech,Governor Laurence H. Meyer,UST,22,11,1 Yr,128,y_probe,0.026070232720651933
"(1997, 2)",-0.012556218775412686,train,10,1,meeting minutes,,UST,22,82,1 Yr,128,y_bl,-0.009227357120394606
"(1997, 2)",-0.012556218775412686,train,10,1,meeting minutes,,UST,22,82,1 Yr,128,y_probe,0.010411481812059791
"(1997, 3)",0.0646513306588133,train,10,1,meeting minutes,,UST,22,77,1 Yr,128,y_bl,0.028102488848263222
"(1997, 3)",0.0646513306588133,train,10,1,meeting minutes,,UST,22,77,1 Yr,128,y_probe,0.003877277917588622
"(1997, 4)",0.02341244062474157,train,10,1,speech,Governor Laurence H. Meyer,UST,22,168,1 Yr,128,y_bl,-0.024720410941722882
"(1997, 4)",0.02341244062474157,train,10,1,speech,Governor Laurence H. Meyer,UST,22,168,1 Yr,128,y_probe,0.024767383200285265
"(1997, 5)",-0.029935518451022627,train,10,1,meeting minutes,,UST,22,85,1 Yr,128,y_bl,-0.003969627345652492
"(1997, 5)",-0.029935518451022627,train,10,1,speech,Chairman Alan Greenspan,UST,22,61,1 Yr,128,y_bl,-0.003969627345652492
"(1997, 5)",-0.029935518451022627,train,10,1,meeting minutes,,UST,22,85,1 Yr,128,y_probe,0.00268830817308265
"(1997, 5)",-0.029935518451022627,train,10,1,speech,Chairman Alan Greenspan,UST,22,61,1 Yr,128,y_probe,0.008383791076201071
"(1997, 7)",-0.04027389913794277,train,10,1,meeting minutes,,UST,22,116,1 Yr,128,y_bl,0.0038036540682278674
"(1997, 7)",-0.04027389913794277,train,10,1,meeting minutes,,UST,22,116,1 Yr,128,y_probe,0.010174744314219449
"(1997, 8)",-0.023319442345142605,train,10,1,meeting minutes,,UST,22,74,1 Yr,128,y_bl,-0.00196808394340437
"(1997, 8)",-0.023319442345142605,train,10,1,meeting minutes,,UST,22,74,1 Yr,128,y_probe,0.012589418765918473
"(1997, 9)",-0.0009327408505547402,train,10,1,meeting minutes,,UST,22,72,1 Yr,128,y_bl,-0.012125543554784018
"(1997, 9)",-0.0009327408505547402,train,10,1,speech,Chairman Alan Greenspan,UST,22,83,1 Yr,128,y_bl,-0.012125543554784018
"(1997, 9)",-0.0009327408505547402,train,10,1,speech,Governor Laurence H. Meyer,UST,22,127,1 Yr,128,y_bl,-0.012125543554784018
"(1997, 9)",-0.0009327408505547402,train,10,1,meeting minutes,,UST,22,72,1 Yr,128,y_probe,0.0004432496161925553
"(1997, 9)",-0.0009327408505547402,train,10,1,speech,Chairman Alan Greenspan,UST,22,83,1 Yr,128,y_probe,0.006922836316441581
"(1997, 9)",-0.0009327408505547402,train,10,1,speech,Governor Laurence H. Meyer,UST,22,127,1 Yr,128,y_probe,0.0247451398063892
"(1997, 10)",-0.0009280025412752302,train,10,1,speech,Governor Laurence H. Meyer,UST,22,135,1 Yr,128,y_bl,0.01585640587370409
"(1997, 10)",-0.0009280025412752302,train,10,1,speech,Governor Laurence H. Meyer,UST,22,135,1 Yr,128,y_probe,0.014233368867233497
"(1997, 11)",-0.013771193732996352,train,10,1,meeting minutes,,UST,22,76,1 Yr,128,y_bl,0.011204275349032454
"(1997, 11)",-0.013771193732996352,train,10,1,speech,Chairman Alan Greenspan,UST,22,83,1 Yr,128,y_bl,0.011204275349032454
"(1997, 11)",-0.013771193732996352,train,10,1,meeting minutes,,UST,22,76,1 Yr,128,y_probe,0.006672793252358286
"(1997, 11)",-0.013771193732996352,train,10,1,speech,Chairman Alan Greenspan,UST,22,83,1 Yr,128,y_probe,0.014410901340252961
"(1997, 12)",0.013983974202703022,train,10,1,meeting minutes,,UST,22,73,1 Yr,128,y_bl,0.009730556588983232
"(1997, 12)",0.013983974202703022,train,10,1,speech,Chairman Alan Greenspan,UST,22,39,1 Yr,128,y_bl,0.009730556588983232
"(1997, 12)",0.013983974202703022,train,10,1,meeting minutes,,UST,22,73,1 Yr,128,y_probe,0.0015579563622700086
"(1997, 12)",0.013983974202703022,train,10,1,speech,Chairman Alan Greenspan,UST,22,39,1 Yr,128,y_probe,-0.00018392617891167814
"(1998, 1)",-0.05561294203563204,train,10,1,speech,Chairman Alan Greenspan,UST,22,14,1 Yr,128,y_bl,-0.021574301436424782
"(1998, 1)",-0.05561294203563204,train,10,1,speech,Governor Laurence H. Meyer,UST,22,135,1 Yr,128,y_bl,-0.021574301436424782
"(1998, 1)",-0.05561294203563204,train,10,1,speech,Chairman Alan Greenspan,UST,22,14,1 Yr,128,y_probe,0.011029221146119525
"(1998, 1)",-0.05561294203563204,train,10,1,speech,Governor Laurence H. Meyer,UST,22,135,1 Yr,128,y_probe,0.018147595109907648
"(1998, 2)",0.00884694492082927,train,10,1,meeting minutes,,UST,22,85,1 Yr,128,y_bl,-0.0036957554242387784
"(1998, 2)",0.00884694492082927,train,10,1,meeting minutes,,UST,22,85,1 Yr,128,y_probe,0.0023485129504509012
"(1998, 3)",0.01993631462488802,train,10,1,meeting minutes,,UST,22,84,1 Yr,128,y_bl,-0.00981352595348027
"(1998, 3)",0.01993631462488802,train,10,1,speech,Governor Laurence H. Meyer,UST,22,176,1 Yr,128,y_bl,-0.00981352595348027
"(1998, 3)",0.01993631462488802,train,10,1,meeting minutes,,UST,22,84,1 Yr,128,y_probe,0.002966951645854514
"(1998, 3)",0.01993631462488802,train,10,1,speech,Governor Laurence H. Meyer,UST,22,176,1 Yr,128,y_probe,0.02104689133007032
"(1998, 4)",-0.0048374651621134745,train,10,1,speech,Governor Laurence H. Meyer,UST,22,67,1 Yr,128,y_bl,-0.017980910827358868
"(1998, 4)",-0.0048374651621134745,train,10,1,speech,Governor Laurence H. Meyer,UST,22,67,1 Yr,128,y_probe,0.025595201239670937
"(1998, 5)",0.02226437049739971,train,10,1,meeting minutes,,UST,22,94,1 Yr,128,y_bl,-0.0007693961002001154
"(1998, 5)",0.02226437049739971,train,10,1,meeting minutes,,UST,22,94,1 Yr,128,y_probe,-0.0024263750356418546
"(1998, 6)",-0.012927234501458162,train,10,1,meeting minutes,,UST,22,111,1 Yr,128,y_bl,-0.004171815782873682
"(1998, 6)",-0.012927234501458162,train,10,1,meeting minutes,,UST,22,111,1 Yr,128,y_probe,0.002625048700981764
"(1998, 7)",-0.009337135995939327,train,10,1,speech,"Governor Roger W. Ferguson, Jr.",UST,22,81,1 Yr,128,y_bl,-0.023698138499347703
"(1998, 7)",-0.009337135995939327,train,10,1,speech,"Governor Roger W. Ferguson, Jr.",UST,22,81,1 Yr,128,y_probe,0.014952413189976779
"(1998, 8)",-0.013220211428133899,train,10,1,meeting minutes,,UST,22,81,1 Yr,128,y_bl,0.0035806793306181963
"(1998, 8)",-0.013220211428133899,train,10,1,meeting minutes,,UST,22,81,1 Yr,128,y_probe,-0.006347871912205288
"(1998, 9)",-0.1494090872546749,train,10,1,meeting minutes,,UST,22,80,1 Yr,128,y_bl,-0.012760021832908617
"(1998, 9)",-0.1494090872546749,train,10,1,meeting minutes,,UST,22,80,1 Yr,128,y_probe,-0.010915674761232189
"(1998, 10)",-0.08041069295827613,train,10,1,speech,Governor Laurence H. Meyer,UST,22,100,1 Yr,128,y_bl,0.022569968937636728
"(1998, 10)",-0.08041069295827613,train,10,1,speech,Governor Laurence H. Meyer,UST,22,100,1 Yr,128,y_probe,0.006688988184712671
"(1998, 11)",0.0782007473074735,train,10,1,meeting minutes,,UST,22,82,1 Yr,128,y_bl,-0.0017993534121205322
"(1998, 11)",0.0782007473074735,train,10,1,meeting minutes,,UST,22,82,1 Yr,128,y_probe,-0.008151678879789542
"(1998, 12)",0.008810629682155513,train,10,1,meeting minutes,,UST,22,72,1 Yr,128,y_bl,-0.035102350716593116
"(1998, 12)",0.008810629682155513,train,10,1,meeting minutes,,UST,22,72,1 Yr,128,y_probe,0.001575866383410854
"(1999, 1)",-0.022173857494322435,train,10,1,speech,"Governor Roger W. Ferguson, Jr.",UST,22,51,1 Yr,128,y_bl,0.021476881938614675
"(1999, 1)",-0.022173857494322435,train,10,1,speech,"Governor Roger W. Ferguson, Jr.",UST,22,51,1 Yr,128,y_probe,0.015804529435176462
"(1999, 2)",0.058685934812218635,train,10,1,meeting minutes,,UST,22,89,1 Yr,128,y_bl,0.011764749331239483
"(1999, 2)",0.058685934812218635,train,10,1,speech,Governor Laurence H. Meyer,UST,22,98,1 Yr,128,y_bl,0.011764749331239483
"(1999, 2)",0.058685934812218635,train,10,1,meeting minutes,,UST,22,89,1 Yr,128,y_probe,0.0037434916889355243
"(1999, 2)",0.058685934812218635,train,10,1,speech,Governor Laurence H. Meyer,UST,22,98,1 Yr,128,y_probe,0.012101662220055093
"(1999, 3)",-0.0024329122630024624,train,10,1,meeting minutes,,UST,22,80,1 Yr,128,y_bl,-0.07139384578007976
"(1999, 3)",-0.0024329122630024624,train,10,1,meeting minutes,,UST,22,80,1 Yr,128,y_probe,0.0033712412093158213
"(1999, 4)",-0.014941579998200671,train,10,1,speech,Governor Laurence H. Meyer,UST,22,99,1 Yr,128,y_bl,-0.03986646025711807
"(1999, 4)",-0.014941579998200671,train,10,1,speech,Governor Laurence H. Meyer,UST,22,99,1 Yr,128,y_probe,0.003587275328460396
"(1999, 5)",0.04368272319907464,train,10,1,meeting minutes,,UST,22,72,1 Yr,128,y_bl,-7.80440314161368e-5
"(1999, 5)",0.04368272319907464,train,10,1,speech,Vice Chair Alice M. Rivlin,UST,22,41,1 Yr,128,y_bl,-7.80440314161368e-5
"(1999, 5)",0.04368272319907464,train,10,1,meeting minutes,,UST,22,72,1 Yr,128,y_probe,0.010937677435493265
"(1999, 5)",0.04368272319907464,train,10,1,speech,Vice Chair Alice M. Rivlin,UST,22,41,1 Yr,128,y_probe,0.011021278963289003
"(1999, 6)",0.059591271046068976,train,10,1,meeting minutes,,UST,22,112,1 Yr,128,y_bl,-0.02020150919109044
"(1999, 6)",0.059591271046068976,train,10,1,speech,"Governor Roger W. Ferguson, Jr.",UST,22,56,1 Yr,128,y_bl,-0.02020150919109044
"(1999, 6)",0.059591271046068976,train,10,1,meeting minutes,,UST,22,112,1 Yr,128,y_probe,0.012443232738818312
