ym,y,split,p,fold,event_type,speaker,indicator,layer,nrow,maturity,n_pc,model,yhat
"(1996, 1)",0.0,train,10,1,meeting minutes,,UST,15,106,1 Yr,128,y_bl,-0.0027761937187946208
"(1996, 1)",0.0,train,10,1,meeting minutes,,UST,15,106,1 Yr,128,y_probe,7.72127720520156e-5
"(1996, 3)",0.07725848313712999,train,10,1,meeting minutes,,UST,15,77,1 Yr,128,y_bl,-0.0027761937187946208
"(1996, 3)",0.07725848313712999,train,10,1,meeting minutes,,UST,15,77,1 Yr,128,y_probe,0.002020342940665051
"(1996, 5)",0.03470667976550024,train,10,1,meeting minutes,,UST,15,88,1 Yr,128,y_bl,-0.012769637574383593
"(1996, 5)",0.03470667976550024,train,10,1,meeting minutes,,UST,15,88,1 Yr,128,y_probe,-0.0004190383814391625
"(1996, 7)",0.04046286361318216,train,10,1,meeting minutes,,UST,15,124,1 Yr,128,y_bl,-0.0006076492035807542
"(1996, 7)",0.04046286361318216,train,10,1,meeting minutes,,UST,15,124,1 Yr,128,y_probe,0.0032542825703750773
"(1996, 8)",-0.031526253646772605,train,10,1,meeting minutes,,UST,15,75,1 Yr,128,y_bl,0.0017201854011910144
"(1996, 8)",-0.031526253646772605,train,10,1,meeting minutes,,UST,15,75,1 Yr,128,y_probe,-0.002185685907455676
"(1996, 9)",0.0193838668210482,train,10,1,meeting minutes,,UST,15,91,1 Yr,128,y_bl,-0.0034729455634614345
"(1996, 9)",0.0193838668210482,train,10,1,meeting minutes,,UST,15,91,1 Yr,128,y_probe,-0.0016784638831076834
"(1996, 10)",-0.02652675433342977,train,10,1,speech,Chairman Alan Greenspan,UST,15,20,1 Yr,128,y_bl,-0.01050722168306808
"(1996, 10)",-0.02652675433342977,train,10,1,speech,Chairman Alan Greenspan,UST,15,20,1 Yr,128,y_probe,0.011744862445902
"(1996, 11)",-0.029092960941664543,train,10,1,meeting minutes,,UST,15,82,1 Yr,128,y_bl,0.01952302631271628
"(1996, 11)",-0.029092960941664543,train,10,1,meeting minutes,,UST,15,82,1 Yr,128,y_probe,-0.0038418891804317934
"(1996, 12)",0.01646880771326753,train,10,1,meeting minutes,,UST,15,67,1 Yr,128,y_bl,0.019955720050410557
"(1996, 12)",0.01646880771326753,train,10,1,meeting minutes,,UST,15,67,1 Yr,128,y_probe,-0.0018807971930963395
"(1997, 1)",0.017986096369782656,train,10,1,speech,Governor Laurence H. Meyer,UST,15,11,1 Yr,128,y_bl,0.018552380196997245
"(1997, 1)",0.017986096369782656,train,10,1,speech,Governor Laurence H. Meyer,UST,15,11,1 Yr,128,y_probe,0.02618266727619303
"(1997, 2)",-0.012556218775412686,train,10,1,meeting minutes,,UST,15,82,1 Yr,128,y_bl,-0.009227357120394606
"(1997, 2)",-0.012556218775412686,train,10,1,meeting minutes,,UST,15,82,1 Yr,128,y_probe,0.003647673439423792
"(1997, 3)",0.0646513306588133,train,10,1,meeting minutes,,UST,15,77,1 Yr,128,y_bl,0.028102488848263222
"(1997, 3)",0.0646513306588133,train,10,1,meeting minutes,,UST,15,77,1 Yr,128,y_probe,-0.0028216723361935737
"(1997, 4)",0.02341244062474157,train,10,1,speech,Governor Laurence H. Meyer,UST,15,168,1 Yr,128,y_bl,-0.024720410941722882
"(1997, 4)",0.02341244062474157,train,10,1,speech,Governor Laurence H. Meyer,UST,15,168,1 Yr,128,y_probe,0.02095941444097753
"(1997, 5)",-0.029935518451022627,train,10,1,meeting minutes,,UST,15,85,1 Yr,128,y_bl,-0.003969627345652492
"(1997, 5)",-0.029935518451022627,train,10,1,speech,Chairman Alan Greenspan,UST,15,61,1 Yr,128,y_bl,-0.003969627345652492
"(1997, 5)",-0.029935518451022627,train,10,1,meeting minutes,,UST,15,85,1 Yr,128,y_probe,-0.0007762367957530783
"(1997, 5)",-0.029935518451022627,train,10,1,speech,Chairman Alan Greenspan,UST,15,61,1 Yr,128,y_probe,0.01749806307764287
"(1997, 7)",-0.04027389913794277,train,10,1,meeting minutes,,UST,15,116,1 Yr,128,y_bl,0.0038036540682278674
"(1997, 7)",-0.04027389913794277,train,10,1,meeting minutes,,UST,15,116,1 Yr,128,y_probe,0.0008876242915214418
"(1997, 8)",-0.023319442345142605,train,10,1,meeting minutes,,UST,15,74,1 Yr,128,y_bl,-0.00196808394340437
